timestamp,ax,ay,az,gx,gy,gz,roll_k,pitch_k,delay_ms,classe_prevista,tempo_s,Fase,Classe_Prevista
1774391055020,0.0632966,1.09382,0.120568,4.484600000000001e-09,1.8528600000000003e-10,5.4609e-10,0,0,3.28497,5,5.102,2,2.0
1774391055034,0.0622475,1.09373,0.114814,4.6489e-09,1.2248300000000003e-10,6.807380000000001e-10,0,0,3.29097,5,5.116,2,2.0
1774391055047,0.0627497,1.091,0.107903,4.814350000000001e-09,4.967190000000001e-11,8.081770000000002e-10,0,0,3.52796,5,5.129,3,3.0
1774391055061,0.0610518,1.08839,0.0996185,4.965250000000001e-09,-2.98025e-11,9.521020000000003e-10,0,0,3.58529,5,5.143,3,3.0
1774391055074,0.0594816,1.0867,0.0917172,5.10876e-09,-1.0417700000000002e-10,1.0964800000000003e-09,0,0,3.27566,5,5.156,3,3.0
1774391055088,0.0611404,1.08665,0.0837237,5.2714100000000005e-09,-1.81487e-10,1.23695e-09,0,0,3.24607,5,5.17,3,3.0
1774391055101,0.0639758,1.08552,0.076037,5.45431e-09,-2.7201599999999997e-10,1.3546400000000004e-09,0,0,3.27397,5,5.183,3,3.0
1774391055115,0.0665058,1.08287,0.0680139,5.63431e-09,-3.66203e-10,1.46526e-09,0,0,3.27403,5,5.197,3,3.0
1774391055129,0.0703558,1.07925,0.0601388,5.79034e-09,-4.723620000000002e-10,1.5773800000000002e-09,0,0,4.63583,5,5.211,3,3.0
1774391055143,0.072895,1.0766,0.0522344,5.908290000000001e-09,-5.904650000000001e-10,1.6913900000000003e-09,0,0,3.25831,5,5.225,3,3.0
1774391055156,0.0760171,1.07498,0.0449319,5.98991e-09,-7.091789999999999e-10,1.8056000000000005e-09,0,0,3.25288,5,5.238,3,3.0
1774391055169,0.0808285,1.0754,0.0365394,6.070210000000001e-09,-8.4761e-10,1.9144700000000003e-09,0,0,3.24557,5,5.251,3,3.0
1774391055183,0.0822477,1.07743,0.0293895,6.180210000000001e-09,-9.808030000000003e-10,2.01634e-09,0,0,3.2592,5,5.265,3,3.0
1774391055196,0.085057,1.08266,0.0222319,6.36381e-09,-1.1259200000000002e-09,2.1406700000000002e-09,0,0,3.24809,5,5.278,3,3.0
1774391055209,0.0879355,1.08903,0.0191243,6.583960000000002e-09,-1.2599900000000001e-09,2.25382e-09,0,0,3.27462,5,5.291,3,3.0
1774391055223,0.0972545,1.09819,0.0184161,6.83471e-09,-1.41236e-09,2.36346e-09,0,0,3.30857,5,5.305,3,3.0
1774391055236,0.108269,1.1152,0.0218387,7.125080000000002e-09,-1.6023800000000004e-09,2.48283e-09,0,0,3.25025,5,5.318,3,3.0
1774391055250,0.119753,1.13856,0.0274499,7.4902e-09,-1.8267800000000002e-09,2.5821500000000006e-09,0,0,3.28231,5,5.332,3,3.0
1774391055263,0.126943,1.17472,0.0367876,7.95572e-09,-2.07808e-09,2.6967100000000003e-09,0,0,3.29158,5,5.345,3,3.0
1774391055276,0.135314,1.22704,0.0433573,8.57513e-09,-2.3589600000000003e-09,2.8570800000000002e-09,0,0,3.29818,5,5.358,3,3.0
1774391055290,0.144772,1.2884,0.0502482,9.459240000000001e-09,-2.65029e-09,3.02408e-09,0,0,3.2867,5,5.372,3,3.0
1774391055303,0.158545,1.33764,0.0562506,1.03317e-08,-2.9652200000000006e-09,3.1509700000000003e-09,0,0,3.27534,4,5.385,3,3.0
1774391055317,0.174812,1.35795,0.0678094,1.11552e-08,-3.3161900000000007e-09,3.2609399999999997e-09,0,0,3.32036,4,5.399,3,3.0
1774391055330,0.191265,1.35975,0.0825462,1.1932500000000004e-08,-3.716490000000001e-09,3.4527300000000008e-09,0,0,3.27757,4,5.412,3,3.0
1774391055344,0.217921,1.36044,0.0949409,1.2666200000000002e-08,-4.26673e-09,3.819980000000001e-09,0,0,3.36427,4,5.426,3,3.0
1774391055357,0.235851,1.35599,0.11399,1.3358800000000001e-08,-4.97737e-09,4.32558e-09,0,0,3.2954,4,5.439,3,3.0
1774391055370,0.24483,1.34436,0.130551,1.4012500000000002e-08,-5.834110000000001e-09,4.842510000000001e-09,0,0,3.31399,4,5.452,3,3.0
1774391055384,0.237486,1.24676,0.131632,1.4629500000000002e-08,-6.596130000000001e-09,4.911970000000001e-09,0,0,3.28953,4,5.466,4,4.0
1774391055397,0.210412,1.14627,0.145371,1.5212000000000004e-08,-7.178120000000002e-09,4.824210000000001e-09,0,0,3.27716,4,5.479,4,4.0
1774391055411,0.21429,1.03585,0.126554,1.5382800000000005e-08,-8.025620000000001e-09,4.85158e-09,0,0,3.2979,4,5.493,4,4.0
1774391055424,0.207118,0.929093,0.124874,1.4303000000000004e-08,-8.787510000000002e-09,4.7137600000000005e-09,0,0,3.26562,4,5.506,4,4.0
1774391055438,0.18544,0.841612,0.124591,1.2536400000000002e-08,-9.49694e-09,4.54917e-09,0,0,3.3014,4,5.52,4,4.0
1774391055451,0.151706,0.776939,0.128399,1.04301e-08,-9.979940000000001e-09,4.05537e-09,0,0,3.28021,4,5.533,4,4.0
1774391055464,0.12991,0.719846,0.116271,8.44195e-09,-9.802770000000001e-09,3.581640000000001e-09,0,0,3.30727,4,5.546,4,4.0
1774391055478,0.0907353,0.701797,0.155303,6.565340000000002e-09,-8.948120000000002e-09,3.0022600000000003e-09,0,0,3.28092,4,5.56,4,4.0
1774391055491,0.0615484,0.707952,0.215808,4.793990000000001e-09,-8.008589999999999e-09,2.21436e-09,0,0,3.28125,1,5.573,4,4.0
1774391055504,0.0387949,0.704783,0.245106,3.1220100000000005e-09,-7.101000000000001e-09,1.6453100000000002e-09,0,0,3.2756,1,5.586,4,4.0
1774391055518,0.015296,0.725829,0.264517,1.5438000000000002e-09,-5.900990000000002e-09,1.62979e-09,0,0,3.29151,2,5.6,4,4.0
1774391055531,0.04969,0.785855,0.266658,5.4128e-11,-4.63899e-09,2.28419e-09,0,0,3.3016,2,5.613,4,4.0
1774391055545,0.039253,0.834628,0.277129,-1.13049e-09,-3.6536800000000006e-09,2.70688e-09,0,0,3.2946,2,5.627,5,5.0
1774391055558,0.0719694,0.85084,0.29388,-1.84783e-09,-2.814000000000001e-09,3.42868e-09,0,0,3.28744,2,5.64,5,5.0
1774391055571,0.0743099,0.850743,0.28311,-3.0998599999999997e-09,-2.32756e-09,4.157600000000001e-09,0,0,3.28649,2,5.653,5,5.0
1774391055585,0.0832104,0.843807,0.275683,-4.329070000000001e-09,-1.82551e-09,4.64562e-09,0,0,3.28779,2,5.667,5,5.0
1774391055598,0.0836073,0.849292,0.275873,-5.48932e-09,-1.2989500000000002e-09,4.68241e-09,0,0,3.30222,2,5.68,5,5.0
1774391055612,0.0833675,0.874749,0.278543,-6.58449e-09,-7.565410000000001e-10,4.7269500000000005e-09,0,0,3.44168,2,5.694,5,5.0
1774391055625,0.0882418,0.912183,0.280273,-7.618230000000001e-09,-2.3980200000000006e-10,4.82195e-09,0,0,3.30299,5,5.707,5,5.0
1774391055639,0.0998643,0.947168,0.279686,-8.593990000000001e-09,2.0007899999999999e-10,4.8909400000000005e-09,0,0,3.28236,5,5.721,5,5.0
1774391055652,0.116744,0.987669,0.276338,-9.51501e-09,5.7538e-10,4.959740000000002e-09,0,0,3.34873,5,5.734,5,5.0
1774391055666,0.139089,1.03679,0.265972,-1.0384400000000002e-08,8.74137e-10,4.9682500000000005e-09,0,0,3.30412,5,5.748,5,5.0
1774391055679,0.160862,1.08851,0.251116,-1.1205000000000002e-08,1.09533e-09,4.85875e-09,0,0,3.35357,5,5.761,5,5.0
1774391055693,0.18069,1.13619,0.234379,-1.1979500000000001e-08,1.2570200000000003e-09,4.734960000000002e-09,0,0,3.28862,5,5.775,5,5.0
1774391055706,0.197879,1.17813,0.212566,-1.27107e-08,1.3815900000000002e-09,4.64086e-09,0,0,3.28016,5,5.788,5,5.0
1774391055719,0.216707,1.21627,0.186155,-1.3400800000000003e-08,1.4970400000000002e-09,4.6133400000000005e-09,0,0,3.30483,5,5.801,5,5.0
1774391055733,0.238898,1.25785,0.150916,-1.4015000000000003e-08,1.5592900000000003e-09,4.669710000000001e-09,0,0,3.29125,5,5.815,5,5.0
1774391055746,0.253253,1.29528,0.105014,-1.4372700000000003e-08,1.50557e-09,4.9162100000000016e-09,0,0,3.33175,5,5.828,1,1.0
1774391055760,0.252128,1.31813,0.0512013,-1.45535e-08,1.31934e-09,5.386180000000001e-09,0,0,3.30807,5,5.842,1,1.0
1774391055773,0.234194,1.3367,-0.00377104,-1.4611400000000004e-08,1.2226800000000002e-09,5.77703e-09,0,0,3.28677,5,5.855,1,1.0
1774391055787,0.222981,1.36769,-0.0632899,-1.4393200000000003e-08,1.30212e-09,5.751680000000001e-09,0,0,3.2862,5,5.869,1,1.0
1774391055800,0.206097,1.39726,-0.124936,-1.3841800000000002e-08,1.5033400000000001e-09,5.548990000000001e-09,0,0,3.2791,5,5.882,1,1.0
1774391055814,0.191169,1.42452,-0.181975,-1.2988900000000001e-08,1.7961999999999999e-09,5.36217e-09,0,0,3.73436,5,5.896,1,1.0
1774391055827,0.183065,1.45068,-0.232184,-1.1905700000000003e-08,2.1000800000000005e-09,5.168569999999999e-09,0,0,3.28379,5,5.909,1,1.0
1774391055841,0.173137,1.47141,-0.274464,-1.06209e-08,2.4240900000000005e-09,4.857320000000001e-09,0,0,3.30214,5,5.923,1,1.0
1774391055854,0.15728,1.48248,-0.301272,-9.259690000000002e-09,2.8251000000000005e-09,4.50308e-09,0,0,3.2691,5,5.936,1,1.0
1774391055867,0.155687,1.48753,-0.191609,-8.70993e-09,3.2938400000000007e-09,4.04997e-09,0,0,3.31846,5,5.949,1,1.0
1774391055881,0.161776,1.45829,-0.0899991,-7.549850000000002e-09,3.4399900000000002e-09,3.4954099999999996e-09,0,0,3.28579,5,5.963,1,1.0
1774391055894,0.2192,1.4038,0.0521705,-6.658610000000002e-09,3.754260000000001e-09,3.04183e-09,0,0,3.34421,5,5.976,1,1.0
1774391055908,0.234502,1.34486,0.061089,-5.759850000000002e-09,3.9772100000000006e-09,2.5376500000000006e-09,0,0,3.31564,5,5.99,1,1.0
1774391055921,0.238415,1.28021,0.058001,-5.1479600000000005e-09,4.16368e-09,2.2160300000000003e-09,0,0,3.29646,5,6.003,1,1.0
1774391055935,0.233444,1.2289,0.0461649,-5.349040000000001e-09,4.0322500000000004e-09,1.71847e-09,0,0,3.29299,5,6.017,1,1.0
1774391055948,0.210754,1.22677,0.064998,-5.495640000000001e-09,3.9465999999999996e-09,1.3233400000000003e-09,0,0,3.27457,5,6.03,1,1.0
1774391055961,0.170884,1.30796,0.0644189,-5.711390000000002e-09,4.1619800000000006e-09,1.1029200000000002e-09,0,0,3.3451,5,6.043,1,1.0
1774391055975,0.171172,1.38389,0.078941,-4.87382e-09,4.3004000000000006e-09,1.2537800000000002e-09,0,0,3.28749,5,6.057,1,1.0
1774391055988,0.193187,1.39073,0.0808912,-3.1974000000000006e-09,4.04839e-09,1.0281499999999998e-09,0,0,3.33696,5,6.07,1,1.0
1774391056002,0.201074,1.36824,0.120777,-1.7002600000000003e-09,3.781530000000001e-09,8.497730000000001e-10,0,0,3.29158,5,6.084,1,1.0
1774391056016,0.200598,1.32418,0.133752,-4.3457100000000014e-10,3.44182e-09,1.0660000000000002e-09,0,0,3.87442,5,6.098,1,1.0
1774391056029,0.19253,1.26767,0.144719,1.93377e-10,3.14124e-09,1.07998e-09,0,0,3.29934,5,6.111,1,1.0
1774391056042,0.18569,1.21878,0.150487,4.71556e-10,2.9575000000000006e-09,1.09605e-09,0,0,3.27112,5,6.124,1,1.0
1774391056056,0.172551,1.18734,0.159248,4.3872500000000005e-10,2.8460300000000004e-09,1.19595e-09,0,0,3.32281,5,6.138,1,1.0
1774391056069,0.166308,1.17472,0.165459,3.0758300000000006e-10,2.80016e-09,1.33324e-09,0,0,3.28525,5,6.151,1,1.0
1774391056083,0.169402,1.18251,0.16968,3.21331e-10,2.7313000000000003e-09,1.44476e-09,0,0,3.3401,5,6.165,1,1.0
1774391056096,0.171517,1.19586,0.17805,6.308690000000001e-10,2.60721e-09,1.47924e-09,0,0,3.3061,5,6.178,1,1.0
1774391056110,0.1748,1.19723,0.1863,1.1204000000000002e-09,2.4253400000000006e-09,1.4772000000000002e-09,0,0,3.62872,5,6.192,1,1.0
1774391056124,0.176252,1.18246,0.192481,1.5921e-09,2.2229300000000003e-09,1.4632300000000001e-09,0,0,3.30883,5,6.206,1,1.0
1774391056138,0.170851,1.16348,0.192829,1.96558e-09,2.0737e-09,1.4593000000000003e-09,0,0,3.27336,5,6.22,1,1.0
1774391056151,0.169604,1.14604,0.196654,2.1991100000000003e-09,1.984530000000001e-09,1.4093e-09,0,0,3.30477,4,6.233,1,1.0
1774391056165,0.164706,1.13332,0.202382,2.3641e-09,1.9672899999999997e-09,1.39247e-09,0,0,3.27953,4,6.247,2,2.0
1774391056180,0.163674,1.12252,0.199574,2.4800100000000004e-09,1.9710500000000006e-09,1.3054100000000001e-09,0,0,4.85241,5,6.262,2,2.0
1774391056193,0.164428,1.1165,0.203691,2.5941300000000004e-09,1.9766600000000005e-09,1.2537200000000003e-09,0,0,3.27827,5,6.275,2,2.0
1774391056206,0.166313,1.11038,0.209901,2.7148200000000004e-09,1.9775400000000006e-09,1.1840000000000003e-09,0,0,3.3377,5,6.288,2,2.0
1774391056220,0.164132,1.10579,0.215467,2.8675400000000002e-09,2.0043200000000004e-09,1.0658200000000002e-09,0,0,3.35471,5,6.302,2,2.0
1774391056234,0.165421,1.10528,0.21529,3.1090600000000004e-09,2.0647900000000003e-09,8.86613e-10,0,0,3.39659,5,6.316,2,2.0
1774391056248,0.177693,1.1063,0.213156,3.4677100000000006e-09,2.0180800000000005e-09,6.453100000000001e-10,0,0,3.33196,5,6.33,2,2.0
1774391056261,0.185767,1.10296,0.21355,3.892270000000001e-09,1.8714800000000002e-09,3.0407300000000004e-10,0,0,3.29114,5,6.343,2,2.0
1774391056278,0.179671,1.09268,0.206507,4.264370000000001e-09,1.7021099999999998e-09,-7.621360000000001e-11,0,0,3.30207,5,6.36,2,2.0
1774391056291,0.169102,1.08435,0.190312,4.556170000000001e-09,1.56771e-09,-3.5693900000000005e-10,0,0,3.26975,5,6.373,2,2.0
1774391056305,0.156539,1.0762,0.183366,4.7615e-09,1.5034100000000003e-09,-4.982160000000001e-10,0,0,3.30092,5,6.387,2,2.0
1774391056318,0.148241,1.06583,0.176895,4.792130000000001e-09,1.4688800000000004e-09,-5.49141e-10,0,0,3.27264,5,6.4,2,2.0
1774391056333,0.140509,1.06156,0.169618,4.706130000000001e-09,1.41894e-09,-5.316980000000001e-10,0,0,5.02017,5,6.415,2,2.0
1774391056347,0.13398,1.06477,0.164122,4.64631e-09,1.3860700000000002e-09,-5.040580000000001e-10,0,0,3.26953,5,6.429,2,2.0
1774391056361,0.128729,1.07052,0.160116,4.660669999999999e-09,1.3427400000000003e-09,-4.5827099999999997e-10,0,0,4.16433,5,6.443,2,2.0
1774391056374,0.127573,1.07239,0.156765,4.723630000000001e-09,1.3055800000000002e-09,-4.1646600000000003e-10,0,0,3.29783,5,6.456,2,2.0
1774391056389,0.126382,1.07188,0.151852,4.7489e-09,1.2515700000000005e-09,-3.676280000000001e-10,0,0,4.35514,5,6.471,2,2.0
1774391056402,0.123941,1.07036,0.146503,4.762340000000001e-09,1.19567e-09,-2.7378700000000007e-10,0,0,3.28933,5,6.484,2,2.0
1774391056416,0.121532,1.06905,0.140395,4.75726e-09,1.1377599999999998e-09,-2.01567e-10,0,0,3.27464,5,6.498,2,2.0
1774391056429,0.118149,1.06923,0.13448,4.752550000000001e-09,1.0822500000000003e-09,-1.1164499999999999e-10,0,0,3.30036,5,6.511,2,2.0
1774391056442,0.117637,1.07049,0.128631,4.75281e-09,1.0292500000000001e-09,-2.4027300000000002e-11,0,0,3.26371,5,6.524,2,2.0
1774391056456,0.118205,1.07185,0.122055,4.766980000000001e-09,9.498950000000003e-10,6.21869e-11,0,0,3.32333,5,6.538,2,2.0
1774391056469,0.116388,1.07153,0.116066,4.7599700000000005e-09,8.763600000000001e-10,1.30463e-10,0,0,3.30368,5,6.551,2,2.0
1774391056483,0.115088,1.07252,0.109762,4.760280000000001e-09,8.006550000000003e-10,2.2308300000000005e-10,0,0,3.94268,5,6.565,2,2.0
1774391056497,0.113846,1.07462,0.103948,4.752190000000001e-09,7.23416e-10,2.96893e-10,0,0,3.33688,5,6.579,2,2.0
1774391056512,0.114889,1.07807,0.0982702,4.76656e-09,6.474270000000001e-10,3.5572800000000006e-10,0,0,3.31316,5,6.594,3,3.0
1774391056526,0.117979,1.07845,0.0919119,4.7833e-09,5.774560000000002e-10,3.7277e-10,0,0,3.49238,5,6.608,3,3.0
1774391056540,0.115296,1.07874,0.0860026,4.82414e-09,5.008759999999999e-10,4.23025e-10,0,0,3.25855,5,6.622,3,3.0
1774391056553,0.112421,1.08083,0.0796577,4.8928400000000015e-09,4.2101300000000005e-10,5.1966e-10,0,0,3.3014,5,6.635,3,3.0
1774391056566,0.113206,1.08262,0.0738038,4.98106e-09,3.30472e-10,6.180250000000001e-10,0,0,3.25166,5,6.648,3,3.0
1774391056585,0.114171,1.08453,0.0677361,5.087760000000001e-09,2.19447e-10,7.01366e-10,0,0,7.95036,5,6.667,3,3.0
1774391056598,0.113075,1.08534,0.0624142,5.196690000000001e-09,9.87634e-11,7.80204e-10,0,0,3.25755,5,6.68,3,3.0
1774391056611,0.112507,1.08703,0.0571222,5.30259e-09,-1.6906e-11,8.756010000000002e-10,0,0,3.33175,5,6.693,3,3.0
1774391056625,0.11395,1.08956,0.051026,5.445420000000001e-09,-1.4445600000000003e-10,9.6963e-10,0,0,3.54073,5,6.707,3,3.0
1774391056640,0.113643,1.09145,0.0463282,5.60229e-09,-2.8510499999999997e-10,1.0666900000000002e-09,0,0,4.98533,5,6.722,3,3.0
1774391056654,0.111396,1.0939,0.0424977,5.758100000000001e-09,-4.1825100000000004e-10,1.2006500000000002e-09,0,0,3.27883,5,6.736,3,3.0
1774391056668,0.116369,1.10002,0.0405538,5.9460299999999996e-09,-5.896569999999999e-10,1.34907e-09,0,0,4.13596,5,6.75,3,3.0
1774391056681,0.117056,1.11139,0.0421008,6.159640000000002e-09,-7.893440000000001e-10,1.5027300000000005e-09,0,0,3.29316,5,6.763,3,3.0
1774391056695,0.122678,1.12702,0.0480644,6.4191999999999995e-09,-9.936730000000003e-10,1.68704e-09,0,0,3.26162,5,6.777,3,3.0
1774391056708,0.13652,1.14905,0.0578244,6.7520200000000004e-09,-1.2733300000000002e-09,1.87442e-09,0,0,3.29727,5,6.79,3,3.0
1774391056721,0.140853,1.17961,0.0728164,7.184140000000001e-09,-1.60154e-09,2.0199800000000003e-09,0,0,3.27116,5,6.803,3,3.0
1774391056736,0.142808,1.22856,0.0840351,7.797640000000002e-09,-1.9302100000000005e-09,2.2301700000000004e-09,0,0,3.31877,5,6.818,3,3.0
1774391056749,0.147976,1.28917,0.0916348,8.68853e-09,-2.30648e-09,2.4537000000000003e-09,0,0,3.25912,4,6.831,3,3.0
1774391056763,0.14711,1.34291,0.0951012,9.6042e-09,-2.64699e-09,2.7140200000000005e-09,0,0,3.28647,4,6.845,3,3.0
1774391056776,0.156905,1.36966,0.102847,1.04685e-08,-2.9963299999999997e-09,2.86987e-09,0,0,3.30238,4,6.858,3,3.0
1774391056790,0.166294,1.3708,0.117194,1.1284399999999999e-08,-3.32769e-09,2.9993300000000006e-09,0,0,4.10424,4,6.872,3,3.0
1774391056804,0.181421,1.37023,0.12424,1.2054400000000002e-08,-3.6885500000000005e-09,3.1957300000000005e-09,0,0,3.29427,4,6.886,3,3.0
1774391056817,0.201247,1.36953,0.135709,1.2781300000000002e-08,-4.2055900000000006e-09,3.5085100000000003e-09,0,0,3.27316,4,6.899,3,3.0
1774391056832,0.212209,1.35721,0.139052,1.3467400000000003e-08,-4.8500799999999994e-09,3.8220599999999995e-09,0,0,5.01215,4,6.914,3,3.0
1774391056846,0.208182,1.26561,0.147064,1.4115000000000003e-08,-5.419120000000001e-09,3.82896e-09,0,0,3.26192,4,6.928,3,3.0
1774391056859,0.190429,1.16889,0.166546,1.4726300000000004e-08,-5.9290000000000005e-09,3.9623800000000005e-09,0,0,3.28592,4,6.941,3,3.0
1774391056873,0.202611,1.04811,0.138869,1.4980099999999998e-08,-6.546660000000001e-09,4.033390000000001e-09,0,0,3.30771,4,6.955,3,3.0
1774391056886,0.202879,0.951106,0.135508,1.3988999999999999e-08,-7.071950000000001e-09,3.965619999999999e-09,0,0,3.29968,4,6.968,3,3.0
1774391056901,0.192993,0.866377,0.1327,1.2432900000000002e-08,-7.564050000000002e-09,3.9971800000000005e-09,0,0,3.31864,4,6.983,4,4.0
1774391056915,0.150589,0.794237,0.146328,1.03324e-08,-8.00569e-09,3.800710000000001e-09,0,0,3.99055,4,6.997,4,4.0
1774391056929,0.114119,0.742345,0.154332,8.34978e-09,-8.238350000000001e-09,3.2707100000000006e-09,0,0,3.9599,4,7.011,4,4.0
1774391056942,0.0951524,0.706421,0.165627,6.478340000000001e-09,-8.109750000000001e-09,2.57385e-09,0,0,3.30583,4,7.024,4,4.0
1774391056956,0.0597826,0.676916,0.177997,4.71187e-09,-7.30015e-09,1.9667300000000007e-09,0,0,3.29066,4,7.038,4,4.0
1774391056969,0.0345225,0.684564,0.205297,3.0444900000000005e-09,-6.36734e-09,1.2700100000000002e-09,0,0,3.28718,2,7.051,4,4.0
1774391056983,0.0721329,0.748765,0.213327,1.47064e-09,-5.337070000000001e-09,1.44644e-09,0,0,3.28146,2,7.065,4,4.0
1774391056996,0.0716369,0.786668,0.210756,-1.49354e-11,-4.823780000000001e-09,1.6954800000000004e-09,0,0,3.26105,2,7.078,5,5.0
1774391057009,0.104229,0.834648,0.197226,-9.861660000000003e-10,-4.47869e-09,1.98634e-09,0,0,3.30422,2,7.091,5,5.0
1774391057023,0.09824,0.868604,0.194644,-1.2733100000000002e-09,-4.3221e-09,2.1708e-09,0,0,3.26477,2,7.105,5,5.0
1774391057037,0.0888722,0.854779,0.182042,-1.8010500000000003e-09,-4.100180000000001e-09,2.83129e-09,0,0,4.03333,2,7.119,5,5.0
1774391057050,0.0716822,0.843567,0.177871,-2.7046400000000003e-09,-3.776070000000001e-09,3.7097600000000006e-09,0,0,3.26995,2,7.132,5,5.0
1774391057064,0.0539947,0.832802,0.163537,-3.8112400000000006e-09,-3.1917e-09,4.49014e-09,0,0,3.29164,2,7.146,5,5.0
1774391057077,0.0547617,0.831657,0.15693,-5.000540000000001e-09,-2.4808200000000005e-09,4.966530000000001e-09,0,0,3.28579,2,7.159,5,5.0
1774391057092,0.0675601,0.850935,0.153601,-6.123130000000001e-09,-1.8068999999999998e-09,4.990980000000001e-09,0,0,4.90885,2,7.174,5,5.0
1774391057106,0.0749514,0.885086,0.150834,-7.18275e-09,-1.17712e-09,4.9188200000000014e-09,0,0,3.28527,5,7.188,5,5.0
1774391057121,0.0898029,0.921416,0.148487,-8.182930000000002e-09,-6.418880000000001e-10,5.004940000000001e-09,0,0,5.09187,5,7.203,5,5.0
1774391057134,0.109461,0.954993,0.145602,-9.12701e-09,-2.2235700000000002e-10,5.0713300000000005e-09,0,0,3.30925,5,7.216,5,5.0
1774391057148,0.13174,0.988693,0.14138,-1.0018100000000001e-08,9.459920000000002e-11,5.180200000000001e-09,0,0,3.61679,5,7.23,5,5.0
1774391057161,0.154988,1.0242,0.134568,-1.0859300000000001e-08,3.2513800000000006e-10,5.3198700000000006e-09,0,0,3.33525,5,7.243,5,5.0
1774391057175,0.174688,1.06207,0.122789,-1.1653200000000001e-08,4.94403e-10,5.458860000000001e-09,0,0,3.25981,5,7.257,5,5.0
1774391057188,0.187014,1.09589,0.10561,-1.2373200000000002e-08,6.379880000000001e-10,5.5989600000000015e-09,0,0,3.27558,5,7.27,5,5.0
1774391057202,0.196485,1.12072,0.0870905,-1.3032500000000003e-08,8.24773e-10,5.741050000000001e-09,0,0,3.31594,5,7.284,5,5.0
1774391057215,0.212214,1.14757,0.0654941,-1.3688999999999998e-08,1.0206099999999998e-09,5.829860000000002e-09,0,0,3.27068,5,7.297,5,5.0
1774391057228,0.23065,1.18351,0.0390553,-1.4147200000000002e-08,1.1670000000000002e-09,5.9302200000000015e-09,0,0,3.30066,5,7.31,1,1.0
1774391057242,0.242953,1.21464,0.00569038,-1.4342700000000002e-08,1.20247e-09,6.154780000000001e-09,0,0,3.29416,5,7.324,1,1.0
1774391057255,0.246133,1.23069,-0.031618,-1.43931e-08,1.1417400000000004e-09,6.495970000000001e-09,0,0,3.32244,5,7.337,1,1.0
1774391057269,0.240953,1.2462,-0.0728467,-1.4324600000000004e-08,1.0866500000000002e-09,6.698940000000002e-09,0,0,3.27621,5,7.351,1,1.0
1774391057282,0.228537,1.26819,-0.117002,-1.4035599999999999e-08,1.12195e-09,6.571280000000002e-09,0,0,3.27731,5,7.364,1,1.0
1774391057295,0.211079,1.2902,-0.160967,-1.3502200000000003e-08,1.2774800000000002e-09,6.1992100000000006e-09,0,0,3.27483,5,7.377,1,1.0
1774391057309,0.197652,1.31027,-0.205711,-1.2769899999999999e-08,1.51664e-09,5.68192e-09,0,0,3.2737,5,7.391,1,1.0
1774391057322,0.185335,1.33099,-0.246842,-1.1851400000000003e-08,1.7814800000000001e-09,5.163499999999999e-09,0,0,3.29796,5,7.404,1,1.0
1774391057336,0.1747,1.35322,-0.283538,-1.07381e-08,2.0305700000000004e-09,4.698570000000001e-09,0,0,3.39218,5,7.418,1,1.0
1774391057349,0.211742,1.40187,-0.208219,-9.808820000000001e-09,2.42364e-09,4.3272000000000005e-09,0,0,3.28471,5,7.431,1,1.0
1774391057362,0.185805,1.39744,-0.142141,-8.97092e-09,2.81766e-09,3.5777100000000005e-09,0,0,3.31188,5,7.444,1,1.0
1774391057376,0.185196,1.36282,-0.0856371,-7.65977e-09,3.0213000000000003e-09,2.7621600000000003e-09,0,0,3.31683,5,7.458,1,1.0
1774391057389,0.250308,1.31601,0.0195919,-6.72297e-09,3.2508600000000005e-09,2.3418700000000003e-09,0,0,3.28031,5,7.471,1,1.0
1774391057402,0.261612,1.26761,0.0308747,-5.9044000000000004e-09,3.43092e-09,2.05615e-09,0,0,3.28218,5,7.484,1,1.0
1774391057416,0.243242,1.24021,0.0250829,-5.43161e-09,2.6888100000000004e-09,1.5417000000000002e-09,0,0,3.29001,5,7.498,1,1.0
1774391057429,0.216952,1.23952,0.0472509,-5.594300000000001e-09,2.5901000000000004e-09,1.7275100000000002e-09,0,0,3.26592,5,7.511,1,1.0
1774391057443,0.169198,1.26749,0.0655987,-5.23974e-09,2.6258500000000004e-09,1.5919e-09,0,0,3.32707,5,7.525,1,1.0
1774391057456,0.162215,1.31381,0.0844894,-4.63694e-09,2.9852800000000007e-09,1.77309e-09,0,0,3.28564,5,7.538,1,1.0
1774391057469,0.184237,1.321,0.0833356,-3.45483e-09,3.0883100000000005e-09,1.5546900000000003e-09,0,0,3.30609,3,7.551,1,1.0
1774391057483,0.20489,1.31756,0.0921083,-2.08438e-09,2.9383300000000005e-09,1.1832100000000003e-09,0,0,3.2814,3,7.565,1,1.0
1774391057496,0.209831,1.29664,0.104234,-7.79719e-10,2.69665e-09,9.54983e-10,0,0,3.26581,3,7.578,1,1.0
1774391057510,0.20453,1.25857,0.114058,1.7502700000000002e-10,2.50142e-09,9.098080000000001e-10,0,0,3.2894,3,7.592,1,1.0
1774391057523,0.200166,1.21416,0.122277,7.19582e-10,2.38483e-09,9.17394e-10,0,0,3.27425,3,7.605,1,1.0
1774391057536,0.197925,1.17624,0.124948,8.96566e-10,2.3454300000000002e-09,8.776670000000001e-10,0,0,3.37081,3,7.618,1,1.0
