timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms,tempo_s,Fase
1778532226183,0.128,1.258,0.074,-0.746,-0.06,0.45,74.222,-3.997,2.497,2.811,5,5,4.295,12.991,5
1778532226197,0.13,1.328,0.022,-0.811,-0.045,0.47,77.764,-3.919,3.076,2.718,5,5,3.272,13.005,5
1778532226210,0.144,1.408,-0.05,-0.874,-0.033,0.482,81.502,-4.23,3.578,2.634,5,5,3.254,13.018,5
1778532226224,0.165,1.478,-0.142,-0.934,-0.029,0.497,85.716,-4.745,3.751,2.656,5,5,4.175,13.032,1
1778532226238,0.179,1.521,-0.251,-0.977,-0.033,0.53,90.569,-5.009,3.637,2.512,5,5,3.254,13.046,1
1778532226253,0.154,1.548,-0.365,-0.992,-0.039,0.583,95.568,-3.944,3.582,2.405,5,5,5.736,13.061,1
1778532226267,0.091,1.546,-0.491,-0.987,-0.034,0.621,101.248,-1.697,3.812,1.837,5,5,3.246,13.075,1
1778532226280,0.021,1.54,-0.618,-0.971,-0.015,0.615,106.605,0.592,3.965,0.865,5,5,3.271,13.088,1
1778532226294,-0.025,1.55,-0.734,-0.934,0.01,0.573,110.888,2.007,3.861,0.827,5,5,3.269,13.102,1
1778532226308,-0.036,1.558,-0.832,-0.874,0.026,0.482,114.565,2.266,3.464,2.062,5,5,4.386,13.116,1
1778532226322,0.032,1.469,-0.718,-0.767,0.053,0.371,102.191,-1.694,2.395,3.291,5,5,3.938,13.13,1
1778532226336,-0.006,1.457,-0.624,-0.646,0.059,0.283,96.277,0.745,2.041,3.207,5,5,3.267,13.144,1
1778532226349,-0.03,1.445,-0.625,-0.529,0.065,0.234,98.415,2.814,1.474,2.719,5,5,3.271,13.157,1
1778532226362,-0.041,1.433,-0.607,-0.417,0.076,0.209,98.603,3.838,1.208,2.566,5,5,3.253,13.17,1
1778532226376,-0.04,1.407,-0.601,-0.308,0.068,0.192,100.54,3.553,0.965,2.518,5,5,3.269,13.184,1
1778532226389,-0.043,1.375,-0.606,-0.219,0.06,0.18,103.945,3.803,0.988,2.103,1,1,3.887,13.197,1
1778532226403,-0.039,1.344,-0.605,-0.173,0.059,0.164,106.566,3.222,0.889,1.073,1,1,3.586,13.211,1
1778532226417,-0.032,1.325,-0.587,-0.143,0.055,0.149,106.19,2.125,0.934,0.673,1,1,3.258,13.225,1
1778532226430,-0.025,1.31,-0.568,-0.117,0.045,0.136,105.468,1.286,1.009,0.639,1,1,3.26,13.238,1
1778532226444,-0.024,1.288,-0.561,-0.101,0.035,0.127,106.533,1.189,0.891,0.404,1,1,3.265,13.252,1
1778532226457,-0.021,1.275,-0.545,-0.09,0.026,0.118,106.075,0.779,1.021,0.296,1,1,3.879,13.265,2
1778532226471,-0.018,1.262,-0.531,-0.079,0.017,0.109,105.758,0.415,1.015,0.338,1,1,3.278,13.279,2
1778532226484,-0.014,1.251,-0.518,-0.069,0.009,0.1,105.462,-0.024,1.019,0.292,1,1,3.25,13.292,2
1778532226498,-0.013,1.239,-0.503,-0.062,0.002,0.092,104.999,-0.05,1.013,0.24,1,1,3.299,13.306,2
1778532226511,-0.013,1.229,-0.491,-0.055,-0.002,0.086,104.7,0.013,1.027,0.185,1,1,3.264,13.319,2
1778532226525,-0.012,1.22,-0.478,-0.049,-0.006,0.082,104.349,-0.043,1.039,0.137,1,1,3.949,13.333,2
1778532226539,-0.012,1.212,-0.466,-0.044,-0.007,0.08,104.049,0.068,1.056,0.107,1,1,3.27,13.347,2
1778532226552,-0.012,1.203,-0.454,-0.04,-0.009,0.08,103.766,0.111,1.022,0.122,1,1,3.26,13.36,2
1778532226565,-0.011,1.196,-0.443,-0.035,-0.009,0.082,103.473,0.074,1.06,0.154,1,1,3.282,13.373,2
1778532226579,-0.007,1.188,-0.432,-0.03,-0.01,0.082,103.224,-0.426,1.049,0.127,1,1,3.256,13.387,2
1778532226592,0.001,1.182,-0.423,-0.026,-0.01,0.077,103.115,-1.177,1.068,0.106,1,1,3.942,13.4,2
1778532226607,0.005,1.175,-0.413,-0.02,-0.011,0.069,102.939,-1.539,1.062,0.192,1,1,3.794,13.415,2
1778532226620,0.009,1.172,-0.404,-0.014,-0.011,0.059,102.714,-1.899,1.128,0.249,1,1,3.279,13.428,2
1778532226633,0.013,1.168,-0.395,-0.006,-0.011,0.047,102.492,-2.232,1.104,0.329,1,1,3.299,13.441,2
1778532226647,0.015,1.167,-0.387,0.002,-0.012,0.035,102.256,-2.285,1.156,0.365,1,1,3.275,13.455,2
1778532226660,0.013,1.164,-0.38,0.012,-0.011,0.024,102.268,-1.876,1.12,0.363,1,1,3.926,13.468,2
1778532226674,0.001,1.172,-0.373,0.024,-0.012,0.024,101.921,-0.695,1.395,0.345,1,1,3.267,13.482,2
1778532226688,-0.003,1.171,-0.365,0.039,-0.011,0.022,101.69,-0.228,1.156,0.441,1,1,3.288,13.496,2
1778532226701,-0.003,1.168,-0.36,0.055,-0.009,0.02,101.781,-0.15,1.134,0.467,1,1,3.254,13.509,3
1778532226714,-0.002,1.165,-0.355,0.071,-0.007,0.017,101.9,-0.243,1.132,0.489,1,1,3.284,13.522,3
1778532226728,-0.001,1.165,-0.351,0.088,-0.005,0.014,101.929,-0.339,1.192,0.525,1,1,3.874,13.536,3
1778532226742,-0.0,1.165,-0.347,0.105,-0.003,0.011,101.985,-0.362,1.203,0.565,1,1,3.287,13.55,3
1778532226755,-0.002,1.164,-0.343,0.123,-0.002,0.009,102.047,-0.172,1.167,0.597,1,1,3.262,13.563,3
1778532226769,-0.003,1.164,-0.34,0.142,0.0,0.007,102.181,-0.064,1.19,0.64,1,1,3.252,13.577,3
1778532226782,-0.002,1.163,-0.337,0.162,0.002,0.007,102.326,-0.07,1.173,0.679,1,1,3.3,13.59,3
1778532226795,-0.003,1.164,-0.335,0.183,0.004,0.008,102.404,0.039,1.234,0.728,1,1,3.94,13.603,3
1778532226810,-0.0,1.17,-0.331,0.207,0.005,0.009,102.313,-0.213,1.325,0.819,1,1,4.002,13.618,3
1778532226823,0.001,1.178,-0.328,0.233,0.007,0.009,102.161,-0.34,1.372,0.933,1,1,3.264,13.631,3
1778532226837,0.0,1.185,-0.325,0.263,0.007,0.011,102.059,-0.212,1.364,1.027,1,1,3.296,13.645,3
1778532226850,-0.005,1.192,-0.321,0.297,0.007,0.015,101.875,0.252,1.362,1.196,1,1,3.261,13.658,3
1778532226864,-0.007,1.202,-0.317,0.337,0.008,0.02,101.583,0.432,1.439,1.366,3,3,3.93,13.672,3
1778532226878,0.001,1.215,-0.312,0.382,0.006,0.023,101.171,-0.22,1.524,1.568,3,3,3.274,13.686,4
1778532226891,0.012,1.233,-0.303,0.435,0.001,0.024,100.535,-1.028,1.659,1.814,3,3,3.253,13.699,4
1778532226904,0.027,1.26,-0.292,0.498,-0.007,0.022,99.621,-1.955,1.884,2.152,3,3,3.281,13.712,4
1778532226918,0.05,1.294,-0.275,0.573,-0.021,0.018,98.487,-3.211,2.103,2.531,3,3,3.267,13.726,4
1778532226931,0.062,1.344,-0.253,0.644,-0.037,0.008,97.187,-3.656,2.483,2.555,3,3,4.008,13.739,4
1778532226945,0.077,1.404,-0.238,0.713,-0.054,-0.015,96.286,-4.121,2.732,2.624,3,3,3.26,13.753,4
1778532226959,0.079,1.466,-0.239,0.779,-0.07,-0.051,96.214,-3.957,2.842,2.724,3,3,3.269,13.767,4
1778532226972,0.09,1.506,-0.262,0.843,-0.085,-0.093,97.296,-4.286,2.516,2.809,3,3,3.268,13.78,4
1778532226985,0.1,1.531,-0.264,0.905,-0.101,-0.139,97.414,-4.735,2.126,2.889,3,3,3.26,13.793,4
1778532226999,0.108,1.566,-0.258,0.964,-0.113,-0.193,97.011,-4.9,2.355,2.996,4,4,3.945,13.807,4
1778532227013,0.134,1.551,-0.243,1.021,-0.127,-0.226,95.919,-7.267,1.412,2.766,4,4,3.805,13.821,4
1778532227027,0.169,1.488,-0.19,1.076,-0.146,-0.225,87.4,-10.807,1.348,2.59,4,4,3.267,13.835,5
1778532227040,0.236,1.393,-0.147,1.107,-0.193,-0.186,75.26,-15.325,1.984,2.527,4,4,3.266,13.848,5
1778532227054,0.227,1.285,-0.128,1.064,-0.241,-0.14,60.933,-14.082,1.113,1.838,4,4,3.278,13.862,5
1778532227067,0.202,1.207,-0.093,0.969,-0.268,-0.125,51.645,-10.558,0.915,1.802,4,4,3.925,13.875,5
1778532227081,0.17,1.185,-0.063,0.86,-0.273,-0.125,51.453,-6.69,1.061,2.004,4,4,3.271,13.889,5
1778532227094,0.151,1.159,-0.037,0.754,-0.262,-0.12,51.124,-4.368,0.853,2.013,4,4,3.271,13.902,5
1778532227108,0.141,1.126,-0.017,0.646,-0.242,-0.104,50.535,-3.181,0.571,2.192,4,4,3.248,13.916,5
1778532227121,0.138,1.091,-0.002,0.534,-0.215,-0.085,49.863,-3.844,0.481,2.466,4,4,3.294,13.929,5
1778532227135,0.141,1.061,0.013,0.421,-0.185,-0.072,49.975,-5.573,0.559,2.583,4,4,3.876,13.943,5
1778532227149,0.148,1.038,0.025,0.313,-0.156,-0.061,50.983,-7.547,0.673,2.58,4,4,3.279,13.957,5
1778532227162,0.157,1.016,0.036,0.208,-0.131,-0.046,52.095,-9.679,0.717,2.581,4,4,3.264,13.97,5
1778532227175,0.166,0.999,0.047,0.108,-0.108,-0.024,53.391,-11.387,0.765,2.61,4,4,3.292,13.983,5
1778532227189,0.172,0.989,0.057,0.011,-0.086,0.005,54.954,-12.251,0.876,2.657,4,4,3.264,13.997,5
1778532227202,0.176,0.987,0.067,-0.082,-0.066,0.038,56.72,-12.52,1.018,2.69,4,4,3.925,14.01,5
1778532227217,0.178,0.995,0.074,-0.172,-0.045,0.07,58.85,-12.34,1.222,2.711,4,4,3.899,14.025,5
1778532227230,0.179,1.011,0.078,-0.258,-0.023,0.104,61.168,-11.912,1.367,2.742,4,4,3.255,14.038,5
1778532227244,0.178,1.031,0.078,-0.342,-0.001,0.139,63.586,-11.359,1.484,2.773,4,4,3.283,14.052,5
1778532227257,0.179,1.057,0.078,-0.422,0.02,0.175,65.882,-10.944,1.641,2.798,4,4,3.264,14.065,5
1778532227270,0.181,1.087,0.075,-0.499,0.04,0.211,68.096,-10.597,1.766,2.798,5,5,3.934,14.078,5
1778532227284,0.183,1.126,0.072,-0.573,0.056,0.246,70.174,-10.217,1.994,2.801,5,5,3.263,14.092,5
1778532227298,0.187,1.179,0.064,-0.645,0.069,0.282,72.331,-9.871,2.339,2.811,5,5,3.271,14.106,5
1778532227311,0.185,1.235,0.043,-0.713,0.079,0.318,74.931,-9.284,2.498,2.814,5,5,3.276,14.119,5
1778532227325,0.182,1.293,0.004,-0.78,0.088,0.353,78.101,-8.608,2.711,2.827,5,5,3.273,14.133,5
1778532227338,0.183,1.353,-0.05,-0.844,0.094,0.382,81.605,-8.158,2.938,2.751,5,5,4.075,14.146,5
1778532227352,0.199,1.414,-0.125,-0.905,0.094,0.392,85.485,-8.32,3.312,2.589,5,5,3.262,14.16,5
1778532227366,0.235,1.471,-0.223,-0.964,0.081,0.399,89.843,-9.011,3.751,2.577,5,5,3.273,14.174,5
1778532227379,0.249,1.512,-0.333,-1.003,0.052,0.435,94.48,-8.991,3.677,2.529,5,5,3.264,14.187,1
1778532227392,0.218,1.528,-0.45,-1.014,0.019,0.492,99.562,-7.437,3.594,2.512,5,5,3.271,14.2,1
1778532227406,0.146,1.521,-0.58,-1.011,-0.001,0.525,105.143,-4.697,3.957,1.751,5,5,3.923,14.214,1
1778532227420,0.056,1.525,-0.71,-0.991,0.003,0.501,109.944,-1.763,4.323,0.505,5,5,3.523,14.228,1
1778532227433,0.001,1.541,-0.826,-0.946,0.021,0.441,113.82,0.058,4.043,1.248,5,5,3.282,14.241,1
1778532227447,0.158,1.648,-0.615,-0.818,-0.005,0.332,107.274,-3.044,6.71,3.602,5,5,3.256,14.255,1
1778532227460,0.144,1.625,-0.456,-0.707,0.038,0.232,98.999,-2.468,3.226,3.413,5,5,3.279,14.268,1
1778532227473,0.1,1.615,-0.399,-0.588,0.061,0.166,95.167,0.438,1.847,3.014,5,5,3.913,14.281,1
1778532227488,0.069,1.589,-0.422,-0.473,0.089,0.141,98.739,2.659,1.507,2.686,5,5,3.276,14.296,1
1778532227501,0.074,1.569,-0.415,-0.363,0.099,0.122,99.129,1.574,1.191,2.549,5,5,3.267,14.309,1
1778532227514,0.067,1.53,-0.426,-0.258,0.076,0.108,102.533,1.934,0.956,2.537,5,5,3.258,14.322,1
1778532227528,0.06,1.485,-0.445,-0.194,0.07,0.1,107.085,2.194,0.99,1.461,5,5,3.281,14.336,1
1778532227541,0.056,1.451,-0.444,-0.159,0.072,0.09,108.339,2.268,0.834,0.777,1,1,3.876,14.349,1
1778532227555,0.062,1.433,-0.429,-0.129,0.066,0.079,107.124,0.99,1.057,0.683,1,1,3.27,14.363,1
1778532227568,0.062,1.412,-0.419,-0.104,0.056,0.072,106.552,0.582,0.988,0.592,1,1,3.276,14.376,2
1778532227582,0.065,1.385,-0.416,-0.091,0.049,0.065,107.276,-0.243,0.859,0.308,1,1,3.286,14.39,2
1778532227595,0.068,1.371,-0.403,-0.079,0.04,0.059,106.264,-0.949,1.087,0.311,1,1,3.257,14.403,2
1778532227609,0.067,1.354,-0.396,-0.068,0.032,0.053,106.01,-1.05,1.004,0.305,1,1,3.937,14.417,2
1778532227623,0.065,1.339,-0.386,-0.059,0.027,0.049,105.417,-1.089,1.035,0.22,1,1,3.637,14.431,2
1778532227636,0.062,1.323,-0.379,-0.051,0.023,0.047,105.238,-1.018,0.991,0.176,1,1,3.272,14.444,2
1778532227650,0.06,1.309,-0.372,-0.044,0.02,0.047,104.909,-0.986,1.025,0.136,1,1,3.285,14.458,2
1778532227663,0.057,1.296,-0.363,-0.039,0.019,0.05,104.453,-0.873,1.042,0.147,1,1,3.254,14.471,2
1778532227676,0.056,1.284,-0.356,-0.034,0.018,0.054,104.061,-0.905,1.038,0.182,1,1,4.007,14.484,2
1778532227691,0.058,1.274,-0.348,-0.029,0.017,0.055,103.668,-1.308,1.069,0.147,1,1,3.264,14.499,2
1778532227704,0.061,1.262,-0.342,-0.023,0.015,0.054,103.47,-1.931,1.039,0.137,1,1,3.267,14.512,2
1778532227717,0.063,1.252,-0.337,-0.018,0.013,0.049,103.366,-2.334,1.048,0.153,1,1,3.263,14.525,2
1778532227731,0.063,1.243,-0.331,-0.012,0.011,0.043,103.122,-2.364,1.069,0.192,1,1,3.266,14.539,2
1778532227744,0.064,1.236,-0.325,-0.004,0.01,0.035,102.821,-2.572,1.119,0.256,1,1,3.929,14.552,2
1778532227758,0.063,1.233,-0.318,0.005,0.009,0.026,102.431,-2.495,1.174,0.323,1,1,3.256,14.566,2
1778532227771,0.055,1.233,-0.314,0.017,0.009,0.021,102.201,-1.799,1.247,0.341,1,1,3.28,14.579,2
1778532227785,0.05,1.225,-0.31,0.031,0.007,0.022,102.178,-1.314,1.081,0.405,1,1,3.269,14.593,2
1778532227798,0.048,1.22,-0.306,0.047,0.006,0.023,102.054,-1.152,1.124,0.449,1,1,3.274,14.606,2
1778532227812,0.047,1.213,-0.303,0.062,0.005,0.024,102.122,-1.222,1.092,0.465,1,1,3.924,14.62,2
1778532227826,0.049,1.206,-0.301,0.077,0.005,0.023,102.235,-1.546,1.088,0.479,1,1,3.613,14.634,2
1778532227839,0.051,1.201,-0.299,0.093,0.005,0.021,102.325,-1.836,1.12,0.491,1,1,3.265,14.647,2
1778532227853,0.052,1.195,-0.297,0.108,0.005,0.016,102.493,-2.001,1.115,0.514,1,1,3.258,14.661,2
1778532227866,0.05,1.19,-0.297,0.123,0.005,0.012,102.712,-1.92,1.101,0.524,1,1,3.285,14.674,2
1778532227880,0.05,1.185,-0.296,0.139,0.005,0.008,102.893,-1.962,1.126,0.549,1,1,3.915,14.688,2
1778532227894,0.049,1.183,-0.296,0.154,0.005,0.005,103.017,-1.873,1.172,0.573,1,1,3.279,14.702,3
1778532227907,0.048,1.18,-0.296,0.171,0.005,0.002,103.234,-1.861,1.146,0.603,1,1,3.27,14.715,3
1778532227920,0.046,1.176,-0.297,0.188,0.005,0.0,103.508,-1.667,1.134,0.629,1,1,3.27,14.728,3
1778532227934,0.044,1.175,-0.297,0.206,0.005,-0.001,103.629,-1.56,1.197,0.666,1,1,3.274,14.742,3
1778532227947,0.047,1.178,-0.298,0.225,0.005,-0.003,103.661,-1.827,1.288,0.73,3,3,3.967,14.755,3
1778532227961,0.047,1.183,-0.298,0.247,0.004,-0.005,103.573,-1.892,1.329,0.826,3,3,3.27,14.769,3
1778532227975,0.043,1.189,-0.297,0.273,0.003,-0.005,103.416,-1.547,1.338,0.931,3,3,3.268,14.783,3
1778532227988,0.035,1.195,-0.295,0.302,0.003,-0.003,103.224,-0.816,1.356,1.055,3,3,3.293,14.796,3
1778532228001,0.03,1.202,-0.294,0.335,0.003,0.003,103.022,-0.391,1.388,1.209,3,3,3.269,14.809,3
1778532228015,0.032,1.212,-0.291,0.374,0.002,0.009,102.631,-0.627,1.456,1.397,3,3,4.01,14.823,3
1778532228029,0.038,1.225,-0.287,0.419,-0.0,0.016,102.172,-1.211,1.536,1.612,3,3,3.778,14.837,3
1778532228043,0.044,1.246,-0.281,0.473,-0.005,0.02,101.436,-1.641,1.712,1.885,3,3,3.272,14.851,4
1778532228056,0.061,1.273,-0.27,0.539,-0.013,0.022,100.449,-2.711,1.92,2.25,3,3,3.267,14.864,4
1778532228069,0.077,1.307,-0.256,0.611,-0.027,0.022,99.32,-3.598,2.086,2.529,3,3,3.257,14.877,4
1778532228083,0.09,1.356,-0.239,0.682,-0.04,0.015,98.135,-4.07,2.463,2.537,3,3,3.958,14.891,4
1778532228097,0.099,1.418,-0.234,0.749,-0.055,-0.001,97.606,-4.274,2.8,2.575,3,3,3.27,14.905,4
1778532228110,0.098,1.482,-0.243,0.814,-0.066,-0.029,97.723,-4.018,2.906,2.635,3,3,3.287,14.918,4
1778532228124,0.105,1.524,-0.261,0.877,-0.076,-0.061,98.394,-4.186,2.545,2.678,3,3,3.271,14.932,4
1778532228137,0.121,1.558,-0.262,0.937,-0.087,-0.09,98.299,-4.866,2.377,2.671,3,3,3.284,14.945,4
1778532228150,0.132,1.59,-0.25,0.995,-0.102,-0.11,97.449,-5.308,2.303,2.62,4,4,3.913,14.958,4
1778532228164,0.161,1.575,-0.23,1.051,-0.123,-0.107,95.833,-7.823,1.494,2.59,4,4,3.275,14.972,4
1778532228178,0.188,1.483,-0.18,1.105,-0.15,-0.091,83.832,-10.534,1.31,2.664,4,4,3.281,14.986,4
1778532228191,0.254,1.375,-0.146,1.112,-0.217,-0.056,70.236,-14.892,2.051,2.49,4,4,3.411,14.999,5
1778532228205,0.239,1.279,-0.115,1.044,-0.286,-0.02,58.312,-12.973,1.013,2.388,4,4,3.268,15.013,5
1778532228218,0.212,1.207,-0.075,0.933,-0.336,-0.011,50.357,-9.453,0.963,2.551,4,4,3.976,15.026,5
1778532228233,0.175,1.174,-0.04,0.807,-0.363,-0.012,48.584,-5.143,1.059,2.686,4,4,3.736,15.041,5
1778532228246,0.144,1.15,-0.007,0.684,-0.369,-0.011,47.954,-1.862,1.103,2.556,4,4,3.257,15.054,5
1778532228260,0.123,1.135,0.018,0.566,-0.359,-0.004,48.649,0.147,1.026,2.51,4,4,3.355,15.068,5
1778532228273,0.111,1.111,0.035,0.454,-0.338,0.006,49.286,1.268,0.731,2.473,4,4,3.262,15.081,5
1778532228286,0.106,1.079,0.05,0.345,-0.31,0.016,48.95,1.132,0.537,2.546,4,4,3.945,15.094,5
1778532228300,0.107,1.044,0.063,0.239,-0.281,0.026,47.953,-0.452,0.466,2.567,4,4,3.269,15.108,5
1778532228314,0.111,1.02,0.076,0.138,-0.251,0.041,48.452,-2.185,0.639,2.59,4,4,3.27,15.122,5
1778532228327,0.118,1.006,0.088,0.04,-0.223,0.061,49.911,-3.799,0.829,2.616,4,4,3.253,15.135,5
1778532228341,0.126,0.999,0.098,-0.055,-0.196,0.086,51.796,-5.136,0.948,2.651,4,4,3.27,15.149,5
1778532228354,0.132,0.999,0.105,-0.145,-0.171,0.115,53.993,-6.017,1.079,2.693,4,4,3.889,15.162,5
1778532228368,0.134,1.014,0.108,-0.233,-0.145,0.146,56.754,-6.165,1.36,2.727,4,4,3.266,15.176,5
1778532228381,0.132,1.043,0.104,-0.317,-0.116,0.177,59.826,-5.889,1.679,2.769,4,4,3.264,15.189,5
1778532228395,0.127,1.072,0.095,-0.398,-0.082,0.211,63.046,-5.327,1.715,2.836,4,4,3.266,15.203,5
1778532228408,0.125,1.093,0.087,-0.476,-0.047,0.246,65.879,-5.14,1.547,2.895,4,4,3.272,15.216,5
1778532228421,0.123,1.115,0.085,-0.551,-0.012,0.283,68.053,-4.931,1.603,2.927,5,5,3.93,15.229,5
1778532228436,0.123,1.149,0.086,-0.623,0.022,0.318,69.829,-4.838,1.887,2.933,5,5,3.637,15.244,5
1778532228449,0.131,1.197,0.081,-0.693,0.049,0.349,71.818,-5.098,2.277,2.855,5,5,3.266,15.257,5
1778532228463,0.141,1.253,0.061,-0.76,0.069,0.372,74.393,-5.369,2.521,2.741,5,5,3.259,15.271,5
1778532228476,0.158,1.315,0.02,-0.825,0.078,0.384,77.587,-5.906,2.866,2.619,5,5,3.272,15.284,5
1778532228489,0.187,1.387,-0.038,-0.887,0.073,0.386,81.021,-6.704,3.33,2.537,5,5,3.914,15.297,5
1778532228503,0.225,1.453,-0.114,-0.947,0.053,0.39,84.875,-7.671,3.571,2.589,5,5,3.34,15.311,5
1778532228518,0.254,1.496,-0.207,-1.0,0.018,0.419,89.409,-8.384,3.432,2.816,5,5,4.478,15.326,5
1778532228531,0.23,1.52,-0.304,-1.032,-0.019,0.475,94.238,-7.068,3.182,2.862,5,5,3.252,15.339,5
1778532228545,0.159,1.527,-0.411,-1.048,-0.04,0.524,99.383,-4.189,3.511,2.382,5,5,3.281,15.353,5
1778532228558,0.07,1.533,-0.528,-1.049,-0.035,0.522,104.369,-1.105,3.96,1.17,1,1,3.926,15.366,1
1778532228572,0.017,1.543,-0.645,-1.025,-0.014,0.477,108.824,0.647,3.841,0.937,1,1,3.27,15.38,1
1778532228586,0.007,1.547,-0.749,-0.98,-0.001,0.429,112.894,0.916,3.444,0.921,1,1,3.264,15.394,1
1778532228599,-0.021,1.469,-0.685,-0.87,0.022,0.33,100.483,4.664,1.0,3.06,1,1,3.6,15.407,1
1778532228613,-0.015,1.487,-0.553,-0.745,0.029,0.243,94.633,4.005,2.997,3.21,1,1,3.282,15.421,1
1778532228626,-0.041,1.471,-0.501,-0.625,0.04,0.19,91.355,5.985,1.42,2.791,5,5,3.882,15.434,1
1778532228640,-0.058,1.45,-0.507,-0.509,0.071,0.178,94.393,7.31,1.27,2.654,5,5,3.279,15.448,1
1778532228653,-0.042,1.433,-0.499,-0.397,0.078,0.169,95.6,5.219,1.149,2.517,5,5,3.256,15.461,1
1778532228667,-0.041,1.404,-0.498,-0.31,0.066,0.163,98.128,4.786,0.888,1.966,5,5,3.258,15.475,1
1778532228680,-0.044,1.379,-0.491,-0.24,0.067,0.16,99.425,4.925,0.909,1.593,5,5,3.264,15.488,1
1778532228695,-0.033,1.352,-0.485,-0.191,0.072,0.152,100.863,3.19,0.87,1.098,1,1,4.011,15.503,1
1778532228709,-0.025,1.335,-0.471,-0.155,0.07,0.141,100.698,2.101,0.98,0.785,1,1,3.263,15.517,1
1778532228722,-0.018,1.319,-0.458,-0.124,0.063,0.132,100.66,1.164,0.987,0.706,1,1,3.575,15.53,1
1778532228736,-0.012,1.301,-0.448,-0.1,0.057,0.121,100.971,0.284,0.949,0.538,1,1,3.265,15.544,1
1778532228749,-0.005,1.286,-0.436,-0.082,0.048,0.11,101.002,-0.475,0.986,0.487,1,1,3.257,15.557,1
1778532228762,-0.002,1.27,-0.428,-0.07,0.037,0.098,101.424,-0.863,0.951,0.397,1,1,3.942,15.57,1
1778532228776,0.003,1.26,-0.416,-0.059,0.027,0.086,101.134,-1.314,1.064,0.384,1,1,3.255,15.584,1
1778532228790,0.003,1.249,-0.406,-0.048,0.017,0.076,101.059,-1.268,1.029,0.4,1,1,3.262,15.598,2
1778532228803,0.004,1.239,-0.397,-0.038,0.008,0.067,101.035,-1.276,1.035,0.345,1,1,3.259,15.611,2
1778532228818,0.002,1.229,-0.389,-0.03,0.004,0.063,101.113,-0.914,1.03,0.219,1,1,3.306,15.626,2
1778532228831,-0.0,1.221,-0.379,-0.022,0.001,0.063,100.962,-0.585,1.054,0.196,1,1,3.923,15.639,2
1778532228846,0.002,1.21,-0.373,-0.015,0.0,0.063,101.193,-0.79,0.999,0.188,1,1,3.74,15.654,2
1778532228859,0.006,1.201,-0.367,-0.009,-0.001,0.062,101.403,-1.158,1.055,0.147,1,1,3.28,15.667,2
1778532228873,0.012,1.194,-0.361,-0.004,-0.002,0.057,101.436,-1.836,1.062,0.167,1,1,3.259,15.681,2
1778532228886,0.016,1.188,-0.353,0.002,-0.003,0.051,101.316,-2.154,1.085,0.194,1,1,3.281,15.694,2
1778532228899,0.019,1.182,-0.347,0.009,-0.003,0.043,101.277,-2.387,1.077,0.252,1,1,3.914,15.707,2
1778532228914,0.023,1.177,-0.34,0.018,-0.004,0.031,101.256,-2.742,1.086,0.356,1,1,3.35,15.722,2
1778532228927,0.023,1.172,-0.335,0.027,-0.005,0.02,101.325,-2.564,1.085,0.379,1,1,3.257,15.735,2
1778532228943,0.018,1.176,-0.329,0.039,-0.005,0.01,101.033,-1.919,1.283,0.442,1,1,3.279,15.751,2
1778532228956,0.018,1.177,-0.322,0.054,-0.005,0.008,100.805,-1.805,1.206,0.448,1,1,3.256,15.764,2
1778532228969,0.016,1.173,-0.317,0.07,-0.005,0.007,100.78,-1.516,1.117,0.487,1,1,3.951,15.777,2
1778532228986,0.014,1.169,-0.314,0.086,-0.004,0.007,100.932,-1.278,1.095,0.516,1,1,3.28,15.794,2
1778532228999,0.015,1.166,-0.311,0.103,-0.002,0.006,101.137,-1.271,1.13,0.535,1,1,3.252,15.807,2
1778532229014,0.017,1.162,-0.309,0.12,-0.001,0.005,101.367,-1.46,1.113,0.553,1,1,4.521,15.822,2
1778532229027,0.016,1.158,-0.307,0.136,0.0,0.004,101.668,-1.272,1.102,0.57,1,1,3.256,15.835,2
1778532229041,0.016,1.154,-0.307,0.153,0.002,0.003,102.014,-1.249,1.117,0.594,1,1,3.935,15.849,2
1778532229055,0.016,1.152,-0.306,0.17,0.002,0.002,102.256,-1.273,1.14,0.618,1,1,3.258,15.863,2
1778532229068,0.017,1.15,-0.306,0.188,0.003,0.001,102.574,-1.343,1.15,0.652,1,1,3.265,15.876,3
1778532229082,0.016,1.148,-0.306,0.206,0.003,-0.0,102.886,-1.084,1.142,0.675,1,1,3.256,15.89,3
1778532229095,0.012,1.146,-0.307,0.225,0.004,0.001,103.14,-0.664,1.158,0.72,1,1,3.576,15.903,3
1778532229109,0.009,1.147,-0.307,0.246,0.005,0.003,103.335,-0.349,1.204,0.778,1,1,3.914,15.917,3
1778532229123,0.007,1.149,-0.307,0.269,0.007,0.007,103.438,-0.152,1.227,0.869,1,1,3.554,15.931,3
1778532229136,0.005,1.152,-0.307,0.294,0.008,0.012,103.525,0.034,1.263,0.956,1,1,3.287,15.944,3
1778532229150,0.006,1.159,-0.307,0.322,0.008,0.018,103.475,-0.137,1.337,1.07,1,1,3.263,15.958,3
1778532229163,0.006,1.166,-0.306,0.354,0.008,0.024,103.383,-0.084,1.369,1.198,1,1,3.279,15.971,3
1778532229176,0.008,1.176,-0.305,0.391,0.007,0.031,103.195,-0.27,1.408,1.358,3,3,3.915,15.984,3
