timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista,tempo_s,Fase
1774299881520,-0.0494418,1.06035,-0.086146,-0.566113,-0.0970088,0.200658,3.22209,5,7.024,1
1774299881533,-0.0531305,1.0599,-0.0939417,-0.537784,-0.0910535,0.197324,3.23015,5,7.037,1
1774299881546,-0.0529744,1.06113,-0.101172,-0.50749,-0.0849227,0.19473400000000002,3.40338,5,7.05,1
1774299881560,-0.0473158,1.05755,-0.109144,-0.475893,-0.08179489999999999,0.18799800000000003,3.24943,5,7.064,1
1774299881573,-0.0389792,1.06032,-0.113296,-0.44474600000000003,-0.08492699999999999,0.17668199999999998,3.22656,5,7.077,1
1774299881586,-0.0315945,1.06745,-0.11542,-0.403554,-0.09522259999999999,0.16765000000000002,3.22287,5,7.09,1
1774299881600,-0.0253014,1.06968,-0.119053,-0.356485,-0.11067,0.162318,3.229,5,7.104,1
1774299881613,-0.018376,1.06952,-0.123829,-0.309222,-0.131296,0.15613300000000002,3.22341,5,7.117,1
1774299881626,-0.0160776,1.08123,-0.124863,-0.254608,-0.155395,0.150124,3.22719,5,7.13,1
1774299881640,-0.0257631,1.08018,-0.0938952,-0.204928,-0.172429,0.144071,3.23365,5,7.144,1
1774299881653,-0.0318006,1.08873,-0.0583135,-0.15637800000000002,-0.16912,0.138294,3.27028,5,7.157,1
1774299881666,-0.0339012,1.10354,-0.0393743,-0.09304690000000002,-0.16514500000000001,0.130524,3.22543,5,7.17,1
1774299881680,-0.03386,1.09946,-0.031054,-0.036197,-0.157089,0.12065,3.23617,5,7.184,1
1774299881693,-0.0357852,1.09464,-0.0232258,0.00273879,-0.15343299999999999,0.111626,3.23067,5,7.197,1
1774299881706,-0.0389607,1.09438,-0.0146294,0.0357482,-0.155732,0.102826,3.22289,5,7.21,1
1774299881719,-0.0441542,1.08625,-0.00872596,0.0627912,-0.157098,0.09190670000000001,3.23119,5,7.223,1
1774299881733,-0.0481702,1.08092,-0.00203431,0.0835772,-0.15518,0.079498,3.22546,5,7.237,1
1774299881746,-0.0497792,1.07413,0.00511208,0.10305199999999999,-0.15205,0.0685731,3.47133,5,7.25,1
1774299881760,-0.0527805,1.06669,0.00770722,0.118317,-0.147294,0.060106599999999996,3.22704,5,7.264,1
1774299881773,-0.0572201,1.05967,0.0109149,0.128092,-0.140025,0.049121899999999996,3.23483,5,7.277,1
1774299881786,-0.0555825,1.05223,0.0149325,0.13600500000000001,-0.131464,0.0377942,3.22994,5,7.29,1
1774299881800,-0.0538137,1.04731,0.018689,0.141847,-0.124291,0.0339444,3.23263,5,7.304,1
1774299881813,-0.0540014,1.04374,0.0227297,0.145439,-0.116219,0.0334748,3.22983,5,7.317,2
1774299881826,-0.0550777,1.03972,0.0273624,0.147018,-0.104917,0.0319397,3.22978,5,7.33,2
1774299881839,-0.0546763,1.03801,0.0323477,0.148568,-0.09420210000000001,0.031115800000000002,3.23376,5,7.343,2
1774299881853,-0.0550718,1.0351,0.037841,0.150567,-0.0859508,0.0307535,3.25193,5,7.357,2
1774299881866,-0.0587706,1.03341,0.0434571,0.154144,-0.0786333,0.029225400000000002,3.32916,5,7.37,2
1774299881879,-0.0615388,1.02752,0.0490945,0.157462,-0.0716277,0.0250384,3.22728,5,7.383,2
1774299881893,-0.0638017,1.02847,0.0526275,0.161535,-0.06668510000000001,0.0201099,3.23252,5,7.397,2
1774299881906,-0.0644815,1.02167,0.0584404,0.162451,-0.0635526,0.014473100000000001,3.23085,5,7.41,2
1774299881919,-0.0661031,1.02388,0.0612018,0.16328900000000002,-0.058776,0.0105783,3.23924,5,7.423,2
1774299881933,-0.0639383,1.01561,0.0635648,0.16244599999999998,-0.053398100000000004,0.0053562900000000005,3.23467,1,7.437,2
1774299881946,-0.0640142,1.02572,0.0629737,0.16176500000000002,-0.048450400000000005,0.00464478,3.27015,1,7.45,2
1774299881959,-0.0618126,1.01509,0.0682487,0.15841100000000002,-0.0442982,0.00341226,3.27258,1,7.463,2
1774299881973,-0.0608177,1.02082,0.0686806,0.161181,-0.038828999999999995,0.00340498,3.2322,1,7.477,2
1774299881986,-0.0623113,1.02192,0.0652927,0.16002300000000003,-0.034933900000000004,0.0038990799999999996,3.23259,1,7.49,2
1774299881999,-0.0627146,1.02955,0.0626401,0.161644,-0.032315,0.0042584300000000005,3.23359,1,7.503,2
1774299882013,-0.0622461,1.0235,0.0611713,0.16291799999999998,-0.029967100000000003,0.00579653,3.23306,1,7.517,2
1774299882026,-0.0629405,1.02672,0.06187,0.164651,-0.0278366,0.00899537,3.23226,1,7.53,2
1774299882039,-0.063028,1.01914,0.0604028,0.166454,-0.0254103,0.0109828,3.25258,1,7.543,2
1774299882053,-0.0652471,1.02653,0.0589677,0.16628900000000002,-0.0217198,0.0135225,3.28634,1,7.557,2
1774299882066,-0.0646358,1.02101,0.0519366,0.16764099999999998,-0.0188402,0.0157913,3.22739,1,7.57,2
1774299882079,-0.0666991,1.02824,0.0539361,0.162382,-0.0145977,0.017645900000000003,3.22872,1,7.583,2
1774299882093,-0.0638142,1.01078,0.0569371,0.16132300000000002,-0.011351,0.018779900000000002,3.23519,1,7.597,2
1774299882108,-0.0653262,1.01431,0.0572551,0.15787900000000002,-0.00504085,0.0203213,5.30068,1,7.612,2
1774299882121,-0.064893,1.01281,0.0575379,0.153374,-0.00016365500000000002,0.0224314,3.25061,1,7.625,2
1774299882135,-0.066486,1.01328,0.0560359,0.152761,0.00483818,0.024769899999999997,3.24324,1,7.639,2
1774299882148,-0.0686926,1.01297,0.0542259,0.15151,0.00988915,0.025161799999999998,3.24276,1,7.652,2
1774299882161,-0.0693187,1.01345,0.0535308,0.150727,0.014477,0.0249279,3.25369,1,7.665,2
1774299882175,-0.0706754,1.01202,0.0515634,0.149924,0.0195011,0.024343200000000002,3.26963,1,7.679,2
1774299882188,-0.0697199,1.00809,0.051337,0.149564,0.024264800000000003,0.0227208,3.27658,1,7.692,2
1774299882201,-0.0703544,1.01179,0.0478748,0.149675,0.028487300000000004,0.021998700000000003,3.24015,1,7.705,2
1774299882215,-0.0709292,1.00832,0.049582,0.149766,0.0317707,0.0200368,3.25267,1,7.719,2
1774299882228,-0.0706993,1.01046,0.0482358,0.15293400000000001,0.0348785,0.0187459,3.23761,1,7.732,2
1774299882241,-0.0703301,1.01108,0.0470339,0.15496200000000002,0.0366173,0.01787,3.24043,1,7.745,2
1774299882255,-0.0706283,1.01095,0.0469308,0.158383,0.0379418,0.0167605,3.25313,1,7.759,2
1774299882268,-0.0713191,1.00905,0.0474622,0.160902,0.0399926,0.0147028,3.25263,1,7.772,2
1774299882282,-0.0728873,1.01014,0.0441588,0.165026,0.0428662,0.0135441,3.23593,1,7.786,3
1774299882295,-0.0720273,1.0085,0.0419713,0.16778400000000002,0.046833099999999996,0.012124999999999999,3.27982,3,7.799,3
1774299882308,-0.0734257,1.01466,0.0364416,0.17201899999999998,0.0507146,0.0123569,3.24771,3,7.812,3
1774299882322,-0.0726703,1.00993,0.0391721,0.17358,0.0536332,0.0112485,3.23358,3,7.826,3
1774299882335,-0.0714141,1.00626,0.0390178,0.17898,0.0568335,0.0106989,3.24461,3,7.839,3
1774299882348,-0.0720172,1.00557,0.0353789,0.18272,0.058437,0.00985038,3.23843,3,7.852,3
1774299882362,-0.0731278,1.00608,0.030255,0.18583400000000003,0.060220300000000004,0.00818029,3.26702,3,7.866,3
1774299882375,-0.0741258,1.00517,0.0257715,0.18807600000000002,0.0610172,0.0052979,3.23911,3,7.879,3
1774299882388,-0.075048,1.00532,0.0217723,0.189931,0.0622361,0.00235882,3.24735,3,7.892,3
1774299882402,-0.0772432,1.00547,0.0203504,0.191797,0.0635194,-0.00158864,3.2425,3,7.906,3
1774299882415,-0.0797909,1.00716,0.0167805,0.19564,0.0657413,-0.00635944,3.23071,3,7.919,3
1774299882428,-0.0804013,1.00552,0.0172638,0.196737,0.0683566,-0.012314199999999999,3.24085,3,7.932,3
1774299882442,-0.0790206,1.0064,0.0118537,0.201925,0.0716902,-0.0164363,3.23883,3,7.946,3
1774299882455,-0.0778176,1.00867,0.013759,0.202554,0.0757316,-0.0197833,3.3926,3,7.959,3
1774299882468,-0.0774894,1.01981,0.00586496,0.21105100000000002,0.0803471,-0.018956200000000003,3.23491,3,7.972,3
1774299882482,-0.0782539,1.0171,0.0122068,0.20891600000000002,0.0844083,-0.0170537,3.30226,3,7.986,3
1774299882495,-0.0801594,1.01714,0.0122709,0.217078,0.0920225,-0.012264800000000001,3.24308,3,7.999,3
1774299882508,-0.0871172,1.03883,0.00718587,0.223403,0.101381,-0.009153350000000001,3.23622,3,8.012,3
1774299882522,-0.0885177,1.04989,0.00955151,0.231425,0.112427,-0.00469632,3.24272,3,8.026,3
1774299882535,-0.0884262,1.06523,0.00978509,0.244739,0.12349700000000001,0.00628033,3.24046,3,8.039,4
1774299882548,-0.0849968,1.07698,0.00838556,0.264247,0.13239499999999998,0.021424099999999998,3.25189,3,8.052,4
1774299882562,-0.0841625,1.08976,0.00742094,0.278567,0.13853000000000001,0.0363265,3.25406,3,8.066,4
1774299882575,-0.0826599,1.10072,0.00428838,0.297594,0.142149,0.051900100000000005,3.27099,3,8.079,4
1774299882589,-0.0837962,1.11472,0.00554222,0.318492,0.13966900000000002,0.0632775,3.24278,3,8.093,4
1774299882602,-0.0911715,1.12548,0.00280145,0.353285,0.139683,0.0702016,3.24271,3,8.106,4
1774299882615,-0.0960568,1.12443,0.00617028,0.38333500000000004,0.143825,0.0699248,3.24724,3,8.119,4
1774299882628,-0.102907,1.12316,0.00329527,0.418893,0.155389,0.06901270000000001,3.23624,3,8.132,4
1774299882642,-0.105293,1.11947,0.0046566,0.44483100000000003,0.173144,0.0657111,3.24528,3,8.146,4
1774299882655,-0.110532,1.10671,0.0130372,0.469634,0.188977,0.0578247,3.26884,3,8.159,4
1774299882668,-0.117934,1.09107,0.0169086,0.480454,0.206569,0.0419454,3.26395,3,8.172,4
1774299882682,-0.127094,1.06414,0.043865,0.469428,0.221585,0.0168687,3.24313,3,8.186,5
1774299882695,-0.126309,1.04409,0.0675178,0.454525,0.244134,-0.020422,3.27873,3,8.199,5
1774299882709,-0.12182,1.02255,0.0896131,0.42643500000000006,0.26732900000000004,-0.0518785,3.25576,3,8.213,5
1774299882722,-0.110493,1.00886,0.111692,0.396735,0.281758,-0.0745527,3.24471,3,8.226,5
1774299882735,-0.0990194,0.997089,0.131333,0.36619999999999997,0.288558,-0.0899989,3.24919,3,8.239,5
1774299882749,-0.0907706,0.985483,0.148822,0.33375900000000003,0.291028,-0.101663,3.24089,3,8.253,5
1774299882762,-0.0822526,0.974939,0.165365,0.29921600000000004,0.287729,-0.11421400000000001,3.27306,3,8.266,5
1774299882775,-0.078506,0.965369,0.180512,0.26411100000000004,0.282149,-0.12508,3.2516,3,8.279,5
1774299882789,-0.0742934,0.954295,0.192413,0.226161,0.275503,-0.13153499999999999,3.24778,2,8.293,5
1774299882802,-0.0703717,0.945265,0.200718,0.184641,0.26656199999999997,-0.137405,3.2525,2,8.306,5
1774299882815,-0.065415,0.935583,0.206044,0.13972500000000002,0.255763,-0.143177,3.23922,2,8.319,5
1774299882829,-0.0625863,0.925556,0.209643,0.08990830000000001,0.24339500000000003,-0.145564,3.24791,2,8.333,5
1774299882842,-0.0605966,0.919618,0.212497,0.0355424,0.22964400000000001,-0.147123,3.24432,4,8.346,5
1774299882855,-0.0599325,0.916162,0.213379,-0.019649200000000002,0.215838,-0.147186,3.25058,4,8.359,5
1774299882869,-0.0592547,0.915728,0.212728,-0.07604390000000001,0.200935,-0.14422200000000002,3.26317,4,8.373,5
1774299882882,-0.0560334,0.918346,0.209927,-0.133022,0.18513400000000002,-0.13892400000000002,3.25428,4,8.386,5
1774299882895,-0.0488957,0.926124,0.206362,-0.188071,0.164965,-0.13253600000000001,3.23922,4,8.399,5
1774299882909,-0.0461595,0.936145,0.203028,-0.236787,0.142258,-0.12249800000000001,3.23415,4,8.413,5
1774299882922,-0.0473759,0.948077,0.199915,-0.27791899999999997,0.120718,-0.110159,3.30932,4,8.426,5
1774299882935,-0.0503115,0.960181,0.196318,-0.31182,0.102522,-0.0985249,3.25721,4,8.439,5
1774299882949,-0.0507164,0.968745,0.189622,-0.343845,0.08629830000000001,-0.08954290000000001,3.25541,5,8.453,5
1774299882962,-0.0517336,0.973774,0.178703,-0.38181,0.0718448,-0.07978880000000001,3.2636,5,8.466,5
1774299882975,-0.0493537,0.984402,0.166884,-0.42495600000000006,0.059431000000000005,-0.0686078,3.28671,5,8.479,5
1774299882989,-0.0417501,0.999711,0.153821,-0.464178,0.0423226,-0.056174299999999996,3.23817,5,8.493,5
1774299883002,-0.0353866,1.01497,0.14025,-0.497423,0.0192886,-0.04324360000000001,3.23652,5,8.506,5
1774299883015,-0.0333906,1.03025,0.127828,-0.524368,-0.005651850000000001,-0.0316334,3.24504,5,8.519,5
1774299883029,-0.0343006,1.04945,0.116995,-0.539589,-0.0302681,-0.0213295,3.23865,5,8.533,5
1774299883042,-0.0380963,1.06727,0.106615,-0.539467,-0.054985099999999995,-0.0117577,3.24506,5,8.546,5
1774299883055,-0.0443098,1.07811,0.0935281,-0.5281450000000001,-0.0783114,-0.0015967700000000002,3.27949,5,8.559,5
1774299883069,-0.0534973,1.07386,0.0774905,-0.524147,-0.09804700000000001,0.010679000000000001,3.28126,5,8.573,5
1774299883082,-0.0596779,1.07019,0.064706,-0.532534,-0.116693,0.0198169,3.24048,5,8.586,5
1774299883096,-0.066421,1.06949,0.0523951,-0.544274,-0.13148400000000002,0.030882999999999997,3.23733,5,8.6,5
1774299883109,-0.068812,1.06936,0.0407401,-0.5579160000000001,-0.147963,0.043918799999999994,3.24617,5,8.613,5
1774299883122,-0.0743442,1.07107,0.0296802,-0.569457,-0.162126,0.0561292,3.23993,5,8.626,5
1774299883136,-0.0845992,1.07235,0.0201397,-0.578385,-0.16854500000000003,0.06971429999999999,3.24843,5,8.64,5
1774299883149,-0.0960286,1.07381,0.0107708,-0.583794,-0.164696,0.0861556,3.27275,5,8.653,5
1774299883163,-0.10478,1.07252,0.00107493,-0.584485,-0.150923,0.102236,3.58942,5,8.667,5
1774299883176,-0.109583,1.06213,-0.0116562,-0.589966,-0.131757,0.113423,3.23209,5,8.68,1
1774299883189,-0.111997,1.05605,-0.0196773,-0.60549,-0.107419,0.115946,3.23841,5,8.693,1
1774299883203,-0.110185,1.05647,-0.0241872,-0.617758,-0.0783229,0.112932,3.24421,5,8.707,1
1774299883216,-0.104576,1.05632,-0.0289484,-0.622285,-0.050225200000000005,0.110528,3.24993,5,8.72,1
1774299883229,-0.0955827,1.05555,-0.0350281,-0.622795,-0.0275401,0.105968,3.27039,5,8.733,1
1774299883243,-0.0868222,1.05589,-0.0403935,-0.6186780000000001,-0.00959574,0.0957934,3.24171,5,8.747,1
1774299883256,-0.0801105,1.05873,-0.0457591,-0.605577,0.00516258,0.0842928,3.25099,5,8.76,1
1774299883269,-0.0738844,1.05929,-0.052513,-0.583799,0.0166139,0.0757923,3.25517,5,8.773,1
1774299883283,-0.067984,1.05536,-0.0625056,-0.558969,0.024583900000000002,0.06894180000000001,3.24878,5,8.787,1
1774299883296,-0.0623203,1.05301,-0.0740257,-0.534548,0.0311692,0.059058700000000006,3.24335,5,8.8,1
1774299883309,-0.0566695,1.05622,-0.0889284,-0.502594,0.0375907,0.04694670000000001,3.23889,5,8.813,1
1774299883323,-0.0495254,1.06429,-0.106489,-0.460747,0.0400808,0.0362035,3.28632,5,8.827,1
1774299883336,-0.0423413,1.06741,-0.125076,-0.41084699999999996,0.0395839,0.0284222,3.25191,5,8.84,1
1774299883349,-0.0389949,1.07218,-0.143116,-0.35742199999999996,0.0368925,0.0203581,3.25184,5,8.853,1
1774299883363,-0.0380262,1.06817,-0.159792,-0.300965,0.0346604,0.0104983,3.31638,5,8.867,1
1774299883376,-0.0276402,1.06064,-0.116011,-0.261483,0.030853600000000002,-0.00912777,3.29782,5,8.88,1
1774299883389,-0.0327522,1.06486,-0.0592506,-0.224555,0.0296796,-0.00549001,3.24178,2,8.893,1
1774299883403,-0.0249457,1.09978,-0.0319317,-0.15037699999999998,0.0215235,0.017456100000000002,3.2373,2,8.907,1
1774299883416,-0.0280935,1.1021,-0.0223354,-0.0648643,0.018072500000000002,0.0271174,3.24341,2,8.92,1
1774299883430,-0.0343708,1.09084,-0.0215295,-0.011188,0.0192982,0.0202354,3.24063,2,8.934,1
1774299883443,-0.0348429,1.09469,-0.0132422,0.0303827,0.0144819,0.0102027,3.24634,2,8.947,1
1774299883456,-0.0334045,1.08849,-0.00907569,0.0698015,0.00412105,0.00184168,3.24021,2,8.96,1
1774299883470,-0.030214,1.0828,-0.00555046,0.09515269999999999,-0.0113364,-0.0012589300000000001,3.30458,2,8.974,1
1774299883483,-0.030601,1.07676,0.00402388,0.11483900000000001,-0.0257127,0.000199008,3.24865,5,8.987,1
1774299883496,-0.0318465,1.06833,0.0107025,0.13084300000000001,-0.032907000000000006,0.00439692,3.2435,5,9.0,1
1774299883510,-0.0333579,1.06266,0.0114516,0.142862,-0.0348078,0.00921573,3.24809,5,9.014,1
1774299883523,-0.0339811,1.05174,0.0163853,0.146191,-0.0344054,0.0137214,3.24165,5,9.027,1
1774299883536,-0.038805,1.0493,0.0213809,0.14705100000000002,-0.0312295,0.019777,3.2481,5,9.04,1
1774299883550,-0.0422756,1.03787,0.0259444,0.149118,-0.0256925,0.0219305,3.24648,5,9.054,1
1774299883563,-0.0481462,1.03999,0.026753,0.145271,-0.0198582,0.0224645,3.24947,5,9.067,2
1774299883576,-0.048838,1.0278,0.0359183,0.141879,-0.0162608,0.023041299999999997,3.264,5,9.08,2
1774299883590,-0.0505886,1.02625,0.0423231,0.140733,-0.0130365,0.023881199999999998,3.24152,5,9.094,2
1774299883603,-0.0551667,1.02635,0.0456932,0.140367,-0.00908102,0.0220064,3.24591,5,9.107,2
1774299883616,-0.0577295,1.03078,0.0439725,0.141631,-0.0036346499999999997,0.0180531,3.23717,5,9.12,2
1774299883630,-0.0602444,1.02462,0.051285,0.138645,0.000491411,0.0129341,3.24593,5,9.134,2
1774299883643,-0.0605352,1.03176,0.051263,0.141273,0.0043774700000000005,0.00881738,3.23667,5,9.147,2
1774299883656,-0.0623188,1.01922,0.0600717,0.136954,0.00833672,0.00191284,3.25174,1,9.16,2
1774299883670,-0.0617928,1.02644,0.0598789,0.139963,0.013735200000000001,-0.00419335,3.2708,1,9.174,2
1774299883683,-0.0619199,1.01389,0.0663463,0.13381200000000001,0.0187153,-0.0103381,3.25052,1,9.187,2
1774299883696,-0.059671,1.03099,0.0635409,0.139186,0.023154900000000003,-0.014151400000000001,3.24061,1,9.2,2
1774299883710,-0.0612255,1.03278,0.0619793,0.136654,0.0241169,-0.0177251,3.23893,1,9.214,2
1774299883723,-0.0589643,1.02873,0.0653119,0.140002,0.0249008,-0.0236547,3.24595,1,9.227,2
1774299883736,-0.0592257,1.02678,0.0655092,0.142999,0.024493200000000003,-0.0285879,3.23802,1,9.24,2
1774299883750,-0.0591554,1.02577,0.0659115,0.147541,0.023085,-0.0337154,3.24613,1,9.254,2
1774299883763,-0.0586824,1.02143,0.0672464,0.153387,0.022689300000000003,-0.0392447,3.23926,1,9.267,2
1774299883776,-0.057771,1.01867,0.0690247,0.160553,0.021793399999999997,-0.044279700000000005,3.29877,1,9.28,2
1774299883790,-0.0572731,1.01852,0.0650024,0.167484,0.0218598,-0.0495033,3.23339,1,9.294,2
1774299883803,-0.0582064,1.01677,0.0642737,0.169826,0.0235025,-0.0542584,3.23632,1,9.307,2
1774299883816,-0.0562374,1.01474,0.0614415,0.17357,0.0258024,-0.057612,3.24472,1,9.32,2
1774299883830,-0.0550592,1.01565,0.0625128,0.17415299999999997,0.0281488,-0.0594844,3.2383,1,9.334,2
1774299883843,-0.0521816,1.01186,0.0634411,0.178116,0.028723600000000002,-0.0607379,3.24885,1,9.347,2
1774299883856,-0.0493443,1.01056,0.0632719,0.17946,0.0299513,-0.0607393,3.24015,1,9.36,2
1774299883870,-0.0465992,1.00864,0.0630459,0.180603,0.0298427,-0.059725900000000005,3.44087,1,9.374,2
1774299883883,-0.0440701,1.00985,0.0625736,0.181289,0.0289309,-0.0578273,3.23563,1,9.387,2
1774299883896,-0.0429863,1.00977,0.0599439,0.18354600000000001,0.0271069,-0.0559795,3.23834,1,9.4,2
1774299883910,-0.0429855,1.00841,0.0597247,0.182563,0.0261516,-0.054308100000000005,3.24308,1,9.414,3
1774299883923,-0.0404864,1.00426,0.0602091,0.18305700000000003,0.0255967,-0.0525764,3.23824,1,9.427,3
