timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista,tempo_s,Fase,Classe_Prevista
1774300362855,-0.062362,-1.14617,-0.295298,0.08371790000000001,0.07850030000000001,0.0323211,3.27555,5,0.621,2,2
1774300362868,-0.0591332,-1.13917,-0.288252,0.0786227,0.0739849,0.030545700000000002,3.35355,5,0.634,2,2
1774300362882,-0.0555751,-1.12969,-0.279524,0.0728409,0.0697844,0.0295879,3.26186,5,0.648,2,2
1774300362897,-0.0529696,-1.12431,-0.272832,0.06657980000000001,0.0665652,0.0288787,4.97709,5,0.663,2,2
1774300362910,-0.0522617,-1.11911,-0.267585,0.0606846,0.0641068,0.0287181,3.28299,5,0.676,2,2
1774300362923,-0.0509447,-1.10981,-0.257587,0.056399,0.060803,0.027228400000000003,3.38284,5,0.689,2,2
1774300362937,-0.0483743,-1.1039,-0.248094,0.0513852,0.0572699,0.0253632,3.27121,5,0.703,2,2
1774300362950,-0.0470713,-1.10016,-0.240273,0.0469442,0.053597900000000004,0.0233805,3.27766,5,0.716,2,2
1774300362964,-0.0445391,-1.09785,-0.232311,0.0437303,0.0499708,0.021291,3.2799,5,0.73,2,2
1774300362977,-0.0430308,-1.09301,-0.226301,0.04090900000000001,0.0468456,0.0191009,3.29027,5,0.743,2,2
1774300362990,-0.0404996,-1.09041,-0.220921,0.037912400000000006,0.0439745,0.0174383,3.29456,5,0.756,2,2
1774300363004,-0.0392487,-1.08593,-0.215557,0.0352311,0.041167,0.0158353,3.27242,5,0.77,2,2
1774300363017,-0.0372562,-1.08368,-0.208732,0.0321349,0.038428000000000004,0.0145031,3.2939,5,0.783,2,2
1774300363031,-0.0355796,-1.08202,-0.206362,0.029179,0.0360709,0.013748100000000001,3.27643,5,0.797,2,2
1774300363045,-0.0343013,-1.08098,-0.20005,0.0269647,0.0338725,0.0134259,3.77221,5,0.811,2,2
1774300363058,-0.0314556,-1.07735,-0.196904,0.025021,0.0315321,0.0137953,3.30327,5,0.824,2,2
1774300363072,-0.0291672,-1.07187,-0.194199,0.0225651,0.0294351,0.0140795,3.29532,5,0.838,2,2
1774300363085,-0.0275396,-1.07203,-0.192766,0.0195015,0.0273704,0.0147807,3.29214,5,0.851,2,2
1774300363099,-0.0268007,-1.06656,-0.185661,0.017699100000000002,0.0252676,0.0147737,3.26788,5,0.865,2,2
1774300363112,-0.0267602,-1.06467,-0.183788,0.013443700000000001,0.023531800000000002,0.01529,3.28225,5,0.878,2,2
1774300363125,-0.0273652,-1.06759,-0.181526,0.0106147,0.021692100000000002,0.015190200000000001,3.30523,5,0.891,2,2
1774300363139,-0.02745,-1.06386,-0.181735,0.0091618,0.0199602,0.0153273,3.89075,5,0.905,2,2
1774300363153,-0.0275204,-1.05774,-0.182396,0.00737494,0.018552700000000002,0.0154354,3.27621,5,0.919,2,2
1774300363166,-0.0275984,-1.05394,-0.181559,0.0047802,0.0170744,0.0154945,3.27568,5,0.932,2,2
1774300363179,-0.0271158,-1.05178,-0.180834,0.00258403,0.0158077,0.0156616,3.30686,5,0.945,2,2
1774300363193,-0.0264082,-1.05011,-0.177785,0.000558357,0.0146464,0.0161279,3.27093,5,0.959,2,2
1774300363206,-0.0264278,-1.04807,-0.176241,-0.00101512,0.0138844,0.0168121,3.38082,5,0.972,2,2
1774300363220,-0.0256758,-1.04699,-0.174422,-0.00214469,0.0129425,0.0173851,3.29594,5,0.986,2,2
1774300363234,-0.0256312,-1.04222,-0.170094,-0.00306092,0.011925,0.0172577,3.9766,5,1.0,2,2
1774300363247,-0.0242083,-1.04373,-0.165453,-0.005035039999999999,0.011397299999999999,0.017762800000000002,3.30179,5,1.013,2,2
1774300363261,-0.0242601,-1.04115,-0.163295,-0.00633726,0.0104451,0.017712699999999998,3.27551,5,1.027,2,2
1774300363274,-0.023379,-1.04527,-0.163339,-0.008200250000000001,0.00979486,0.018063700000000002,3.35838,5,1.04,2,2
1774300363288,-0.0237345,-1.03786,-0.155575,-0.0059670999999999995,0.00866286,0.0169903,3.31268,5,1.054,2,2
1774300363302,-0.0242989,-1.0271,-0.152589,-0.007546690000000001,0.0076672,0.0161956,3.31038,5,1.068,2,2
1774300363315,-0.0233952,-1.03261,-0.148515,-0.00996267,0.0063891,0.015364000000000001,3.27781,5,1.081,2,2
1774300363329,-0.0226059,-1.03428,-0.148704,-0.011266700000000001,0.005212710000000001,0.0149646,3.29969,5,1.095,2,2
1774300363342,-0.0208465,-1.03295,-0.141552,-0.011217,0.00407663,0.014381999999999999,3.27843,5,1.108,2,2
1774300363356,-0.0206393,-1.03159,-0.146268,-0.013080099999999999,0.0034282600000000002,0.014607300000000002,3.70416,5,1.122,2,2
1774300363369,-0.0194579,-1.03363,-0.142472,-0.0128388,0.0026578200000000004,0.013937699999999999,3.29577,5,1.135,2,2
1774300363383,-0.0226671,-1.02497,-0.150556,-0.013394699999999999,0.00210619,0.0132158,3.30956,5,1.149,3,3
1774300363396,-0.0210125,-1.02689,-0.145452,-0.013760900000000001,0.00171398,0.0129026,3.31045,5,1.162,3,3
1774300363410,-0.0204134,-1.01628,-0.141811,-0.0145349,0.00125384,0.012290200000000001,3.27953,5,1.176,3,3
1774300363423,-0.0183021,-1.02176,-0.14209,-0.0194619,0.000969399,0.013078099999999999,3.29419,5,1.189,3,3
1774300363436,-0.0182811,-1.02383,-0.141994,-0.020781,0.000392601,0.0133379,3.27429,5,1.202,3,3
1774300363450,-0.01934,-1.01905,-0.141496,-0.0233707,0.000803069,0.0138401,3.79803,5,1.216,3,3
1774300363464,-0.0201816,-1.02146,-0.141928,-0.026624400000000003,0.00102351,0.014883599999999999,3.27916,5,1.23,3,3
1774300363477,-0.0194588,-1.02251,-0.141892,-0.0296613,0.00110312,0.0160356,3.61977,5,1.243,3,3
1774300363491,-0.0212351,-1.02563,-0.144197,-0.034506100000000005,0.0017049600000000002,0.0178038,3.29851,5,1.257,3,3
1774300363504,-0.0257428,-1.01841,-0.141926,-0.0362188,0.0014380399999999998,0.0188134,3.27801,5,1.27,3,3
1774300363517,-0.0260585,-1.01371,-0.139349,-0.0424129,0.000740765,0.0207126,3.29201,5,1.283,3,3
1774300363531,-0.0208386,-1.02324,-0.139661,-0.0476386,-0.000272797,0.0241453,3.2801,5,1.297,3,3
1774300363545,-0.0146616,-1.01523,-0.140664,-0.0530849,-0.0021201500000000003,0.0296378,3.92697,5,1.311,3,3
1774300363558,-0.00728127,-1.01749,-0.13591,-0.062216600000000004,-0.00495149,0.0359826,3.27645,5,1.324,3,3
1774300363572,-0.00642878,-1.02499,-0.129901,-0.071945,-0.00797513,0.042039900000000005,3.28843,5,1.338,3,3
1774300363585,-0.0141037,-1.05818,-0.122584,-0.0918882,-0.007853200000000001,0.0385085,3.3094,5,1.351,3,3
1774300363598,-0.0196914,-1.05667,-0.122092,-0.115007,-0.00611098,0.0312101,3.27688,5,1.364,3,3
1774300363612,-0.0236676,-1.06911,-0.117136,-0.142109,-0.00325471,0.023045100000000002,3.29779,5,1.378,3,3
1774300363625,-0.029595,-1.07781,-0.113497,-0.17519700000000002,-0.000335999,0.013252900000000001,3.27306,5,1.391,3,3
1774300363639,-0.0324118,-1.09705,-0.113626,-0.211696,0.0023205,0.00244269,3.29279,5,1.405,3,3
1774300363652,-0.0346568,-1.10597,-0.111689,-0.251149,0.00584709,-0.009867780000000001,3.28162,5,1.418,3,3
1774300363666,-0.0359494,-1.11527,-0.112741,-0.293132,0.00852928,-0.0228065,3.71171,5,1.432,3,3
1774300363680,-0.0369078,-1.12567,-0.112316,-0.339668,0.010932599999999999,-0.035918700000000005,3.45927,5,1.446,3,3
1774300363693,-0.038497,-1.13952,-0.110372,-0.391181,0.013004100000000001,-0.050654700000000004,3.26893,5,1.459,4,4
1774300363706,-0.0398458,-1.1534,-0.108086,-0.447498,0.0143085,-0.0658957,3.29434,5,1.472,4,4
1774300363720,-0.0437837,-1.16769,-0.109349,-0.508193,0.0162463,-0.08235429999999999,3.2781,5,1.486,4,4
1774300363733,-0.0409398,-1.18506,-0.107866,-0.5743119999999999,0.0178399,-0.0969305,3.28936,5,1.499,4,4
1774300363747,-0.0283968,-1.20331,-0.108114,-0.645796,0.0173702,-0.10737500000000001,3.27658,5,1.513,4,4
1774300363761,-0.0215063,-1.22188,-0.10771,-0.7231449999999999,0.016044799999999998,-0.11527200000000001,3.91962,5,1.527,4,4
1774300363774,-0.0164015,-1.24131,-0.109064,-0.80366,0.014571,-0.121952,3.28075,5,1.54,4,4
1774300363787,-0.0105269,-1.25927,-0.117267,-0.88717,0.0113472,-0.12976800000000002,3.30834,5,1.553,4,4
1774300363801,-0.000670308,-1.26808,-0.129959,-0.9656480000000001,0.0070240599999999995,-0.142177,3.30314,5,1.567,4,4
1774300363814,0.0177028,-1.2757,-0.14247,-1.04296,-0.00383056,-0.157054,3.28149,5,1.58,4,4
1774300363827,0.0365537,-1.27592,-0.156238,-1.1052,-0.0193473,-0.168845,3.29243,5,1.593,4,4
1774300363841,0.0563204,-1.26683,-0.167855,-1.16071,-0.0403993,-0.176039,3.2763,5,1.607,4,4
1774300363854,0.0718805,-1.25442,-0.171693,-1.20854,-0.0670958,-0.178034,3.34364,5,1.62,4,4
1774300363868,0.0829697,-1.22304,-0.147774,-1.24784,-0.10073,-0.17246200000000003,3.27886,5,1.634,4,4
1774300363881,0.0976419,-1.11392,-0.117276,-1.24847,-0.134931,-0.15116300000000002,3.34284,5,1.647,4,4
1774300363895,0.104604,-0.980046,-0.108474,-1.17456,-0.1732,-0.119399,3.2944,3,1.661,5,5
1774300363908,0.109479,-0.952443,-0.0908431,-1.07342,-0.211536,-0.0902904,3.28186,3,1.674,5,5
