timestamp,ax,ay,az,gx,gy,gz,roll_k,pitch_k,delay_ms,classe_prevista,tempo_s,Fase
1774300207882,-0.00396965,1.08802,-0.171962,-1.05948,0.11364800000000001,0.156366,0,0,3.29468,5,19.109,5
1774300207895,-0.00838711,1.10884,-0.184695,-1.06551,0.106798,0.160008,0,0,3.31162,5,19.122,5
1774300207908,-0.0106255,1.11908,-0.198239,-1.07429,0.102212,0.16973600000000003,0,0,3.32061,5,19.135,5
1774300207922,-0.0107267,1.12687,-0.21214,-1.08938,0.09794309999999999,0.182164,0,0,3.27937,5,19.149,5
1774300207935,-0.00759902,1.13846,-0.22664,-1.10578,0.0918241,0.19605699999999998,0,0,3.28687,5,19.162,5
1774300207949,-0.00241939,1.14889,-0.24277,-1.12093,0.0821646,0.210276,0,0,3.29055,5,19.176,5
1774300207962,0.00408187,1.15819,-0.260073,-1.13337,0.0679388,0.22109800000000002,0,0,3.28379,5,19.189,5
1774300207975,0.0108647,1.16778,-0.278445,-1.1405800000000001,0.0491285,0.22853400000000001,0,0,3.2894,5,19.202,1
1774300207989,0.0172228,1.17597,-0.297295,-1.14107,0.0261667,0.234486,0,0,3.32422,5,19.216,1
1774300208002,0.0222458,1.18081,-0.318203,-1.13456,-0.000435595,0.23879899999999998,0,0,3.32564,5,19.229,1
1774300208016,0.0252554,1.18197,-0.339457,-1.12231,-0.0294807,0.24099,0,0,3.28633,5,19.243,1
1774300208029,0.0250798,1.18186,-0.361575,-1.10399,-0.059393,0.24380400000000002,0,0,3.28905,5,19.256,1
1774300208042,0.0211643,1.17828,-0.384733,-1.07965,-0.0881284,0.24696400000000002,0,0,3.29933,5,19.269,1
1774300208056,0.014217,1.17341,-0.408202,-1.04952,-0.113621,0.24885200000000002,0,0,3.28848,5,19.283,1
1774300208069,0.00513911,1.16872,-0.431766,-1.01308,-0.13421,0.25086400000000003,0,0,3.29096,5,19.296,1
1774300208083,-0.00491905,1.16348,-0.454449,-0.9703140000000001,-0.14837,0.252931,0,0,3.285,5,19.31,1
1774300208096,-0.0139501,1.15914,-0.476621,-0.920421,-0.15604900000000002,0.254175,0,0,3.32181,5,19.323,1
1774300208109,-0.0212836,1.15335,-0.497748,-0.863941,-0.158325,0.251907,0,0,3.28298,5,19.336,1
1774300208123,-0.0251575,1.14853,-0.515815,-0.8019499999999999,-0.15710100000000002,0.245784,0,0,3.28598,5,19.35,1
1774300208136,-0.0265129,1.14424,-0.519458,-0.7368340000000001,-0.155884,0.233334,0,0,3.28876,5,19.363,1
1774300208150,-0.00919933,1.11633,-0.526338,-0.6568890000000001,-0.16557,0.201264,0,0,3.28818,5,19.377,1
1774300208163,-0.00183569,1.11641,-0.517007,-0.58035,-0.163673,0.172496,0,0,3.29331,5,19.39,1
1774300208176,-0.00589804,0.892664,-0.495027,-0.45469200000000004,-0.19429200000000002,0.155224,0,0,3.285,5,19.403,1
1774300208190,0.027202,0.994497,-0.416684,-0.320205,-0.20516700000000002,0.124127,0,0,3.29715,5,19.417,1
1774300208203,0.0108726,1.06253,-0.381165,-0.200126,-0.216862,0.0953873,0,0,3.30779,5,19.43,1
1774300208217,-0.00103787,1.05107,-0.376902,-0.09320890000000001,-0.21372,0.06284690000000001,0,0,3.31168,5,19.444,1
1774300208230,0.00108951,1.01752,-0.368662,-0.00869337,-0.19590800000000003,0.0390856,0,0,3.28326,5,19.457,1
1774300208243,0.00938052,1.00485,-0.360654,0.0553671,-0.186397,0.027909899999999998,0,0,3.28242,5,19.47,1
1774300208257,0.0160277,1.00051,-0.353466,0.0975849,-0.17691700000000002,0.0218741,0,0,3.29592,5,19.484,1
1774300208270,0.0196296,0.990712,-0.351066,0.12239699999999999,-0.169957,0.020411600000000002,0,0,3.28615,5,19.497,1
1774300208283,0.0182693,0.99288,-0.341297,0.135356,-0.159422,0.0211807,0,0,3.29159,5,19.51,1
1774300208297,0.0186875,0.985365,-0.33756,0.139291,-0.150475,0.0218252,0,0,3.42081,5,19.524,1
1774300208310,0.0177314,0.983187,-0.32946,0.137875,-0.144496,0.0209649,0,0,3.31337,5,19.537,1
1774300208324,0.0172336,0.982801,-0.319088,0.133977,-0.138832,0.018483,0,0,3.28013,5,19.551,1
1774300208337,0.0142271,0.983211,-0.310344,0.129078,-0.132295,0.0171294,0,0,3.3229,5,19.564,1
1774300208351,0.0113948,0.983807,-0.304459,0.12479699999999999,-0.124215,0.0155348,0,0,3.31396,5,19.578,1
1774300208364,0.0097327,0.983447,-0.294764,0.118897,-0.11704200000000001,0.0133661,0,0,3.29374,5,19.591,1
1774300208377,0.00940316,0.982602,-0.287019,0.114437,-0.110434,0.011198999999999999,0,0,3.29142,5,19.604,1
1774300208391,0.0091948,0.98174,-0.28004,0.11130699999999999,-0.104548,0.00868682,0,0,3.28728,5,19.618,1
1774300208404,0.00782109,0.98351,-0.273538,0.10704599999999999,-0.0990343,0.00633266,0,0,3.32538,5,19.631,2
1774300208418,0.00768191,0.980046,-0.266284,0.10284800000000001,-0.09346209999999999,0.0044788,0,0,3.27172,5,19.645,2
1774300208431,0.00664129,0.98189,-0.25908,0.09835100000000001,-0.08811680000000001,0.00298155,0,0,3.2695,5,19.658,2
1774300208444,0.00836878,0.98218,-0.251433,0.0928985,-0.0830328,0.00247176,0,0,3.27996,5,19.671,2
1774300208458,0.00879288,0.982479,-0.242455,0.0873836,-0.0778572,0.00247869,0,0,3.27554,5,19.685,2
1774300208471,0.00844038,0.982412,-0.238216,0.0823879,-0.0726807,0.0030847,0,0,3.28657,5,19.698,2
1774300208485,0.00779366,0.983555,-0.234556,0.0769316,-0.06790600000000001,0.00388366,0,0,3.27967,5,19.712,2
1774300208498,0.00817885,0.98389,-0.23015,0.0718027,-0.06351029999999999,0.0045778500000000005,0,0,3.31863,5,19.725,2
1774300208511,0.00889954,0.985118,-0.225978,0.06726560000000001,-0.0596482,0.0048648599999999995,0,0,3.27004,5,19.738,2
1774300208525,0.00833951,0.985982,-0.222395,0.06309859999999999,-0.0563366,0.005062990000000001,0,0,3.28752,5,19.752,2
1774300208538,0.00716335,0.987802,-0.218541,0.0594693,-0.0533521,0.00502734,0,0,3.28109,5,19.765,2
1774300208551,0.00657248,0.988282,-0.213639,0.055761000000000005,-0.050577800000000006,0.004651140000000001,0,0,3.28974,5,19.778,2
1774300208565,0.00614625,0.989584,-0.210264,0.052629,-0.047912100000000006,0.00398347,0,0,3.29424,5,19.792,2
1774300208578,0.00586678,0.990937,-0.207838,0.0499167,-0.045387300000000005,0.0033875100000000003,0,0,3.28402,5,19.805,2
1774300208592,0.00581308,0.992006,-0.203703,0.0469583,-0.0432653,0.0030433500000000002,0,0,3.29528,5,19.819,2
1774300208605,0.00611405,0.991362,-0.199642,0.044011699999999994,-0.0414079,0.00281697,0,0,3.3137,5,19.832,2
1774300208618,0.00594276,0.990822,-0.194883,0.0415644,-0.0395349,0.00253051,0,0,3.29015,5,19.845,2
1774300208632,0.00594979,0.991341,-0.191207,0.0392244,-0.0379467,0.0024742,0,0,3.29016,5,19.859,2
1774300208645,0.00596719,0.991068,-0.186807,0.0367459,-0.0362335,0.002481,0,0,3.28672,5,19.872,2
1774300208659,0.00541796,0.991544,-0.182983,0.0343122,-0.034655,0.00253452,0,0,3.29098,5,19.886,2
1774300208672,0.00464717,0.991498,-0.180255,0.0321221,-0.0332249,0.0025464999999999997,0,0,3.2877,5,19.899,2
1774300208685,0.00363249,0.991816,-0.177699,0.0302218,-0.0313612,0.0023351500000000002,0,0,3.29498,5,19.912,2
1774300208699,0.00363379,0.993797,-0.176046,0.028543699999999998,-0.0294608,0.00236688,0,0,3.28411,5,19.926,2
1774300208712,0.00311186,0.99158,-0.173387,0.0259321,-0.027491400000000003,0.0020714,0,0,3.33916,5,19.939,2
1774300208726,0.00307186,0.989728,-0.170705,0.0247301,-0.0253456,0.00187386,0,0,3.28918,5,19.953,2
1774300208739,0.00309768,0.993017,-0.168781,0.024721700000000003,-0.023581400000000002,0.00172593,0,0,3.27976,5,19.966,2
1774300208752,0.00207602,0.994785,-0.167026,0.023587600000000004,-0.021766200000000003,0.00141931,0,0,3.29316,5,19.979,2
1774300208766,0.00193185,0.996188,-0.166341,0.022864,-0.0202028,0.000830153,0,0,3.28496,5,19.993,2
1774300208780,0.00168721,0.995735,-0.162665,0.022185299999999998,-0.0188298,0.000265482,0,0,4.20605,5,20.007,2
1774300208793,0.000791306,0.995398,-0.161189,0.0222768,-0.0175081,-0.000421662,0,0,3.28392,5,20.02,2
1774300208807,0.000842115,0.996454,-0.15873,0.0226329,-0.0162948,-0.0013699900000000002,0,0,3.43858,5,20.034,2
1774300208820,0.00122169,0.99615,-0.157939,0.0228064,-0.0151881,-0.0022223100000000003,0,0,3.33292,5,20.047,2
1774300208834,0.0017021,0.996254,-0.155281,0.0230557,-0.0144389,-0.0030011300000000003,0,0,3.27139,5,20.061,2
1774300208847,0.00181985,0.996493,-0.152451,0.0233553,-0.0138645,-0.0040103,0,0,3.27763,5,20.074,2
1774300208861,0.00185771,0.997735,-0.153002,0.024194800000000002,-0.0133352,-0.005091320000000001,0,0,3.27354,5,20.088,2
1774300208874,0.00199,0.998806,-0.150795,0.0242207,-0.0129169,-0.0059961,0,0,3.28009,5,20.101,2
1774300208887,0.00303473,0.99636,-0.149368,0.0241723,-0.012504900000000001,-0.00680302,0,0,3.27483,5,20.114,2
1774300208901,0.00278456,0.992857,-0.144843,0.023754200000000003,-0.0120047,-0.0075432699999999995,0,0,3.29167,5,20.128,2
1774300208914,0.00259873,0.99114,-0.141797,0.024652599999999997,-0.011395599999999999,-0.00825056,0,0,3.30857,5,20.141,2
1774300208928,0.00279471,0.995585,-0.139845,0.0262242,-0.010679300000000001,-0.00899525,0,0,3.28483,5,20.155,2
1774300208941,0.00242692,0.999846,-0.13753,0.0259822,-0.0101359,-0.009295679999999999,0,0,3.28115,5,20.168,2
1774300208954,0.00280124,0.999532,-0.141221,0.025728,-0.009516,-0.00943367,0,0,3.26713,5,20.181,2
1774300208968,0.00287092,1.00092,-0.140127,0.0242891,-0.00860113,-0.00924278,0,0,3.28139,5,20.195,2
1774300208981,0.00366358,0.994858,-0.137715,0.023140800000000003,-0.00778897,-0.009101129999999999,0,0,3.27322,5,20.208,2
1774300208994,0.00348201,0.996545,-0.134842,0.0243348,-0.00679543,-0.0093528,0,0,3.27722,5,20.221,2
1774300209008,0.00305213,1.00151,-0.137273,0.0252135,-0.00609312,-0.009517560000000001,0,0,3.30285,5,20.235,2
1774300209021,0.0035913,1.00054,-0.136491,0.0247284,-0.00544733,-0.00947611,0,0,3.30026,5,20.248,2
1774300209035,0.00341289,0.99619,-0.131621,0.024249,-0.0048292000000000005,-0.00942414,0,0,3.28007,5,20.262,2
1774300209048,0.00268708,0.996079,-0.131652,0.0259718,-0.00422861,-0.00995742,0,0,3.27478,5,20.275,2
1774300209061,0.00258025,0.998098,-0.127678,0.0276193,-0.0038244299999999998,-0.010328,0,0,3.28844,5,20.288,2
1774300209075,0.00188018,1.00305,-0.128468,0.029457,-0.0034043800000000003,-0.010922000000000001,0,0,3.28487,5,20.302,2
1774300209088,0.0023318,1.00537,-0.130761,0.030185399999999998,-0.00312778,-0.011632400000000001,0,0,3.29137,5,20.315,2
1774300209101,0.00277434,1.00473,-0.125555,0.0296698,-0.00287954,-0.0119862,0,0,3.2863,5,20.328,2
1774300209115,0.00182022,1.00259,-0.127506,0.0308615,-0.0027094600000000003,-0.0129367,0,0,3.3439,5,20.342,2
1774300209128,0.00072631,1.00585,-0.126051,0.032162,-0.00248897,-0.013889499999999999,0,0,3.28233,5,20.355,2
1774300209142,0.00114298,1.00561,-0.124916,0.032683000000000004,-0.0023193800000000002,-0.0144849,0,0,3.27698,5,20.369,2
1774300209155,0.00168022,1.00439,-0.1224,0.0327295,-0.00203514,-0.0150897,0,0,3.28719,5,20.382,2
1774300209168,0.00147862,1.00227,-0.126336,0.033771,-0.0017796799999999998,-0.0160117,0,0,3.29726,5,20.395,2
1774300209182,0.00159546,1.00599,-0.126812,0.0356919,-0.00168413,-0.016907600000000002,0,0,3.2973,5,20.409,2
1774300209195,0.00186735,1.00767,-0.126668,0.0366786,-0.0015768199999999998,-0.0178304,0,0,3.28689,5,20.422,2
1774300209209,0.00243697,1.00747,-0.128229,0.037652700000000004,-0.00132994,-0.0187914,0,0,3.35701,5,20.436,2
1774300209222,0.00224498,1.00613,-0.127682,0.0392188,-0.00121253,-0.0200795,0,0,3.27881,5,20.449,2
1774300209235,0.00278742,1.00567,-0.129455,0.0412751,-0.000887601,-0.0210213,0,0,3.27937,5,20.462,2
1774300209249,0.0034129,1.00608,-0.129206,0.0431433,-0.000499546,-0.0220131,0,0,3.29754,5,20.476,2
1774300209262,0.00348786,1.00625,-0.130079,0.045030799999999996,1.6607e-05,-0.0229664,0,0,3.27693,5,20.489,2
1774300209276,0.00377308,1.00637,-0.129302,0.046495600000000005,0.000538063,-0.023879,0,0,3.29455,5,20.503,2
1774300209289,0.00441952,1.00445,-0.129808,0.0488674,0.000948913,-0.0248946,0,0,3.29106,5,20.516,2
1774300209302,0.00561424,1.00677,-0.130334,0.0514572,0.0015379699999999998,-0.025566300000000004,0,0,3.29744,5,20.529,3
1774300209316,0.00798455,1.00157,-0.134361,0.0531696,0.00221387,-0.0287952,0,0,3.31603,5,20.543,3
1774300209329,0.00846816,1.00426,-0.133172,0.0556037,0.0029803200000000003,-0.028712900000000003,0,0,3.29046,5,20.556,3
1774300209343,0.00883453,1.00906,-0.134342,0.0569722,0.0037594300000000002,-0.0296843,0,0,3.28576,5,20.57,3
1774300209356,0.0078823,1.00244,-0.135855,0.0599252,0.00491876,-0.0322326,0,0,3.2757,5,20.583,3
1774300209369,0.00516732,1.00494,-0.134014,0.0651062,0.00622286,-0.0345866,0,0,3.29144,5,20.596,3
1774300209383,-0.00195593,1.0076,-0.131377,0.0706088,0.00824596,-0.0375022,0,0,3.28517,5,20.61,3
1774300209396,-0.00261778,1.01472,-0.1327,0.0773486,0.00914933,-0.0391966,0,0,3.29667,5,20.623,3
1774300209410,0.000454204,1.03127,-0.129096,0.0875597,0.00840491,-0.0331357,0,0,3.33394,5,20.637,3
1774300209423,0.00306085,1.03526,-0.130113,0.09956160000000001,0.00712418,-0.026250100000000002,0,0,3.32352,5,20.65,3
1774300209436,0.00702692,1.0418,-0.129099,0.11279600000000001,0.00537578,-0.0180295,0,0,3.27824,5,20.663,3
1774300209450,0.0113534,1.04655,-0.130425,0.128109,0.0031259900000000004,-0.00993597,0,0,3.27156,5,20.677,3
1774300209463,0.0142094,1.04657,-0.132398,0.142757,0.000818281,-0.00171838,0,0,3.28693,5,20.69,3
1774300209477,0.0156593,1.04671,-0.135513,0.157588,-0.0014285,0.00710444,0,0,3.27902,5,20.704,3
1774300209490,0.0156792,1.04884,-0.137882,0.173126,-0.00360919,0.016241600000000002,0,0,3.28607,5,20.717,3
1774300209503,0.0153885,1.04958,-0.140202,0.18920000000000003,-0.00550914,0.025183200000000003,0,0,3.28007,5,20.73,3
1774300209517,0.014865,1.04877,-0.144107,0.204998,-0.006959959999999999,0.033490400000000003,0,0,3.35222,5,20.744,3
1774300209530,0.0146847,1.04754,-0.147243,0.220325,-0.008256620000000001,0.0414944,0,0,3.31676,5,20.757,3
1774300209544,0.0132524,1.04674,-0.149825,0.236128,-0.00918937,0.048985200000000007,0,0,3.28118,5,20.771,3
1774300209557,0.00934168,1.05106,-0.155402,0.251413,-0.00954742,0.0557004,0,0,3.30565,5,20.784,3
1774300209570,0.00561263,1.04852,-0.162689,0.265601,-0.00944863,0.0613068,0,0,3.28598,5,20.797,3
1774300209584,0.003787,1.04302,-0.168824,0.27835899999999997,-0.00943246,0.0655753,0,0,3.3035,5,20.811,3
1774300209597,0.00184902,1.03702,-0.175011,0.29116000000000003,-0.0093915,0.06876940000000001,0,0,3.28896,5,20.824,3
1774300209611,4.91781e-05,1.03099,-0.17734,0.304947,-0.00890753,0.0711635,0,0,3.30167,5,20.838,3
1774300209624,-0.0023873,1.03296,-0.181703,0.31817900000000005,-0.00818951,0.0726354,0,0,3.30015,5,20.851,3
1774300209638,-0.00361751,1.03381,-0.186633,0.331978,-0.007310520000000001,0.0737807,0,0,3.30613,5,20.865,3
1774300209651,-0.00565875,1.03878,-0.19296,0.342833,-0.00673346,0.0750116,0,0,3.28478,5,20.878,3
1774300209664,-0.00578497,1.03156,-0.199447,0.35273200000000005,-0.00669403,0.0767044,0,0,3.28507,5,20.891,3
1774300209678,-0.00555333,1.02794,-0.204733,0.36354100000000006,-0.0067553,0.0778827,0,0,3.28513,5,20.905,3
1774300209691,-0.00702945,1.03237,-0.213461,0.374655,-0.00665041,0.0792304,0,0,3.28817,5,20.918,3
1774300209705,-0.00932719,1.03142,-0.222831,0.383026,-0.00690681,0.08059229999999999,0,0,3.31683,5,20.932,3
1774300209718,-0.0113643,1.02358,-0.228867,0.39043500000000003,-0.00717452,0.0820449,0,0,3.31817,5,20.945,3
1774300209731,-0.0145402,1.01762,-0.239027,0.399728,-0.0071446,0.0823498,0,0,3.28069,5,20.958,3
1774300209745,-0.0170433,1.01069,-0.24398,0.40793500000000005,-0.00679094,0.08155010000000001,0,0,3.28641,5,20.972,3
1774300209758,-0.0213054,1.01418,-0.253586,0.41780900000000004,-0.005973270000000001,0.07999010000000001,0,0,3.26837,5,20.985,3
1774300209771,-0.0255199,1.01646,-0.263348,0.4265,-0.00476044,0.0781152,0,0,3.28461,5,20.998,3
1774300209785,-0.0262403,1.01079,-0.266042,0.432609,-0.00389395,0.0756262,0,0,3.27291,5,21.012,3
1774300209798,-0.0281143,1.01057,-0.276401,0.442928,-0.00307179,0.0724931,0,0,3.3305,5,21.025,3
1774300209812,-0.031273,1.01277,-0.282582,0.449507,-0.0016791500000000001,0.06976270000000001,0,0,3.27956,5,21.039,3
1774300209825,-0.032297,1.00636,-0.291215,0.456515,-0.000463116,0.0664747,0,0,3.32831,5,21.052,3
1774300209838,-0.0345787,1.00015,-0.298114,0.46419,0.000761783,0.06342679999999999,0,0,3.27115,5,21.065,4
1774300209852,-0.03533,1.00327,-0.307274,0.474039,0.0018451799999999999,0.0598905,0,0,3.27507,5,21.079,4
1774300209865,-0.0370841,1.00226,-0.316631,0.48244100000000006,0.0030776199999999997,0.056955,0,0,3.32679,5,21.092,4
1774300209879,-0.037192,0.99871,-0.325878,0.492512,0.0042024,0.054304,0,0,3.28761,5,21.106,4
1774300209892,-0.039217,0.998158,-0.335351,0.504116,0.0054310700000000005,0.0514764,0,0,3.28842,5,21.119,4
1774300209906,-0.0403633,0.998388,-0.344569,0.516645,0.00658654,0.0488844,0,0,3.27665,5,21.133,4
1774300209919,-0.0423884,0.999323,-0.355285,0.530968,0.007921270000000001,0.0469259,0,0,3.34494,1,21.146,4
1774300209932,-0.043332,1.00039,-0.364806,0.546328,0.009232510000000001,0.04546700000000001,0,0,3.271,1,21.159,4
1774300209946,-0.043818,1.00291,-0.374947,0.564321,0.010406,0.045301600000000004,0,0,3.27006,1,21.173,4
1774300209959,-0.0451261,1.00904,-0.385765,0.584965,0.0113038,0.0458991,0,0,3.33635,1,21.186,4
1774300209973,-0.0463984,1.01678,-0.395234,0.607873,0.0124724,0.0473109,0,0,3.29779,1,21.2,4
1774300209986,-0.0492807,1.02437,-0.4054,0.635375,0.0139994,0.051217,0,0,3.28409,1,21.213,4
1774300209999,-0.0541936,1.03731,-0.414865,0.667941,0.0166696,0.057648599999999994,0,0,3.27187,1,21.226,4
1774300210013,-0.0615075,1.04987,-0.424172,0.70453,0.0216307,0.06622,0,0,3.29302,1,21.24,4
1774300210026,-0.069014,1.0604,-0.435432,0.744367,0.028659900000000002,0.0759164,0,0,3.29344,1,21.253,4
1774300210039,-0.076598,1.07106,-0.446338,0.786101,0.038532000000000004,0.0875224,0,0,3.28248,1,21.266,4
1774300210053,-0.0834446,1.07917,-0.459116,0.830179,0.0499228,0.100199,0,0,3.30509,1,21.28,4
1774300210066,-0.0895861,1.08635,-0.470726,0.8761950000000001,0.0634321,0.11265599999999999,0,0,3.26693,1,21.293,4
1774300210080,-0.0956939,1.08569,-0.481733,0.920293,0.0788084,0.125533,0,0,3.28596,1,21.307,4
1774300210093,-0.102453,1.0876,-0.492867,0.963416,0.0965165,0.135503,0,0,3.27635,1,21.32,4
1774300210106,-0.107613,1.0752,-0.50312,1.00047,0.115377,0.145715,0,0,3.28974,1,21.333,4
1774300210120,-0.112901,1.06594,-0.511653,1.03143,0.1363,0.154284,0,0,3.27648,1,21.347,4
1774300210133,-0.115085,1.04988,-0.517806,1.05484,0.15801600000000002,0.15735300000000002,0,0,3.28987,1,21.36,4
1774300210147,-0.110575,1.0249,-0.483277,1.07073,0.181206,0.155994,0,0,3.30472,1,21.374,4
1774300210160,-0.115957,0.875578,-0.462826,1.02343,0.205772,0.136964,0,0,3.28157,3,21.387,5
1774300210173,-0.122396,0.801636,-0.433595,0.896077,0.23674,0.11614000000000001,0,0,3.29446,3,21.4,5
1774300210187,-0.12031,0.787847,-0.40733,0.7626860000000001,0.265633,0.0966684,0,0,3.27865,3,21.414,5
1774300210200,-0.115561,0.780138,-0.379993,0.635047,0.297272,0.083376,0,0,3.28793,3,21.427,5
1774300210213,-0.110176,0.764534,-0.356104,0.508586,0.32587400000000005,0.0667614,0,0,3.27702,3,21.44,5
1774300210227,-0.102251,0.753104,-0.335064,0.381991,0.35005400000000003,0.042613500000000006,0,0,3.29209,3,21.454,5
1774300210240,-0.0920673,0.740423,-0.313257,0.254913,0.369927,0.015397000000000001,0,0,3.28322,3,21.467,5
1774300210254,-0.0839197,0.729183,-0.291069,0.125176,0.38553,-0.00693595,0,0,3.27263,3,21.481,5
1774300210267,-0.0782317,0.728994,-0.269414,-0.0019435,0.39890500000000007,-0.018266400000000002,0,0,3.29104,3,21.494,5
1774300210280,-0.0737855,0.735987,-0.250286,-0.12070800000000001,0.410365,-0.0168821,0,0,3.28059,3,21.507,5
1774300210294,-0.0691386,0.743583,-0.234835,-0.230952,0.418848,-0.010313000000000001,0,0,3.29961,3,21.521,5
1774300210307,-0.0638836,0.750419,-0.221479,-0.33559399999999995,0.423036,-0.00759362,0,0,3.28139,3,21.534,5
1774300210320,-0.0575557,0.75764,-0.209338,-0.437283,0.42239899999999997,-0.005313630000000001,0,0,3.27198,2,21.547,5
1774300210334,-0.0502874,0.769328,-0.198432,-0.536316,0.41633800000000004,0.0045501100000000004,0,0,3.31587,2,21.561,5
1774300210347,-0.039835,0.785064,-0.191185,-0.629718,0.40338999999999997,0.024329700000000003,0,0,3.28606,1,21.574,5
1774300210361,-0.0261241,0.806101,-0.185546,-0.715259,0.380395,0.046344,0,0,3.29026,1,21.588,5
1774300210374,-0.00832571,0.833532,-0.182856,-0.790492,0.345895,0.0678299,0,0,3.28567,1,21.601,5
1774300210387,0.0070501,0.858611,-0.181842,-0.856585,0.301671,0.0919472,0,0,3.30535,1,21.614,5
1774300210401,0.015358,0.88524,-0.180466,-0.915061,0.252053,0.118827,0,0,3.28658,1,21.628,5
1774300210414,0.0180496,0.919396,-0.180774,-0.961356,0.20172400000000001,0.146129,0,0,3.28746,1,21.641,5
1774300210428,0.0167584,0.949507,-0.184805,-0.995487,0.154198,0.169379,0,0,3.36748,1,21.655,5
1774300210441,0.0118189,0.970677,-0.189578,-1.02596,0.112308,0.182383,0,0,3.2937,1,21.668,5
1774300210454,0.00536563,0.996751,-0.193598,-1.05276,0.0777867,0.187011,0,0,3.28645,1,21.681,5
1774300210468,-0.00176629,1.02738,-0.197143,-1.07035,0.0532045,0.18535000000000001,0,0,3.28563,5,21.695,5
1774300210481,-0.00989958,1.0524,-0.202839,-1.0799400000000001,0.0383123,0.183222,0,0,3.31146,5,21.708,5
1774300210495,-0.0161077,1.06883,-0.210218,-1.08696,0.0307124,0.18159,0,0,3.28783,5,21.722,5
1774300210508,-0.0195565,1.08003,-0.217467,-1.09769,0.0287756,0.182451,0,0,3.28856,5,21.735,5
1774300210521,-0.0198757,1.12012,-0.22756,-1.09984,0.0294223,0.186445,0,0,3.30472,5,21.748,1
1774300210535,-0.0183232,1.12946,-0.240446,-1.10568,0.0311033,0.18840900000000002,0,0,3.309,5,21.762,1
1774300210548,-0.0152477,1.13999,-0.256335,-1.11095,0.0314139,0.19318300000000002,0,0,3.29335,5,21.775,1
1774300210562,-0.0136413,1.13696,-0.271945,-1.11818,0.0301742,0.200763,0,0,3.26669,5,21.789,1
1774300210575,-0.00556026,1.14404,-0.289317,-1.12279,0.025385900000000003,0.204574,0,0,3.29117,5,21.802,1
1774300210588,0.00476189,1.14808,-0.305823,-1.1273900000000001,0.015543800000000002,0.20576,0,0,3.27359,5,21.815,1
1774300210602,0.0158925,1.15107,-0.322782,-1.12951,2.7915000000000003e-05,0.208623,0,0,3.2735,5,21.829,1
1774300210615,0.025458,1.1541,-0.339906,-1.12796,-0.0204666,0.21185099999999998,0,0,3.28361,5,21.842,1
1774300210628,0.0316369,1.15732,-0.357798,-1.12053,-0.0447272,0.211752,0,0,3.34122,5,21.855,1
1774300210642,0.0338408,1.16035,-0.377715,-1.10494,-0.0706499,0.208768,0,0,3.29517,5,21.869,1
1774300210655,0.0305672,1.15676,-0.39863,-1.0819400000000001,-0.095474,0.205142,0,0,3.281,5,21.882,1
1774300210669,0.0239133,1.15503,-0.419858,-1.05244,-0.11675200000000001,0.20308900000000002,0,0,3.29176,5,21.896,1
1774300210682,0.0156606,1.15186,-0.44177,-1.01589,-0.133286,0.203721,0,0,3.28985,5,21.909,1
1774300210695,0.00872974,1.15218,-0.463834,-0.9709430000000001,-0.145344,0.205036,0,0,3.29909,5,21.922,1
1774300210709,0.00404518,1.15288,-0.485595,-0.9166,-0.154374,0.202746,0,0,3.29265,5,21.936,1
1774300210722,0.00309953,1.15625,-0.506244,-0.853004,-0.16234600000000002,0.19376200000000002,0,0,3.28557,5,21.949,1
1774300210736,0.00831311,1.15919,-0.52536,-0.7781640000000001,-0.172242,0.175854,0,0,3.3302,5,21.963,1
1774300210749,0.0312786,1.16105,-0.538003,-0.692767,-0.19128699999999998,0.135679,0,0,3.28672,5,21.976,1
1774300210762,0.0270172,1.15101,-0.520774,-0.537878,-0.215848,0.110093,0,0,3.27776,5,21.989,1
1774300210776,0.0409862,1.27561,-0.475898,-0.41456800000000005,-0.21944600000000003,0.0966001,0,0,3.29109,5,22.003,1
1774300210789,0.0324353,1.30879,-0.442444,-0.31086600000000003,-0.22602,0.0861632,0,0,3.28519,5,22.016,1
1774300210803,0.0218667,1.26895,-0.422561,-0.206597,-0.221268,0.0663993,0,0,3.34191,5,22.03,1
1774300210816,0.0156361,1.23763,-0.405555,-0.108489,-0.205024,0.0465664,0,0,3.30739,5,22.043,1
1774300210829,0.017504,1.22402,-0.392453,-0.030335800000000003,-0.18696000000000002,0.0295288,0,0,3.30439,5,22.056,1
1774300210843,0.0220877,1.21041,-0.384152,0.0253558,-0.174032,0.0202208,0,0,3.29452,5,22.07,1
1774300210856,0.025905,1.19762,-0.377025,0.061691,-0.16700199999999998,0.0150616,0,0,3.27535,5,22.083,1
1774300210870,0.0249856,1.1824,-0.367829,0.0837677,-0.15987,0.013578699999999999,0,0,3.28489,5,22.097,1
1774300210883,0.0233804,1.169,-0.358512,0.0967873,-0.15136,0.0134422,0,0,3.27433,5,22.11,1
1774300210896,0.0243652,1.15882,-0.349784,0.10345900000000001,-0.143906,0.0131036,0,0,3.28622,5,22.123,1
1774300210910,0.0240043,1.15024,-0.34131,0.10391600000000001,-0.13789,0.0111611,0,0,3.28522,5,22.137,1
1774300210923,0.0221858,1.1421,-0.330868,0.10209,-0.131127,0.00951164,0,0,3.28852,5,22.15,1
