timestamp,ax,ay,az,gx,gy,gz,roll,pitch,delay_ms,arquivo_id,arquivo_nome,Fase,tem_rotulo_real,tempo_s,pitch_k,acc_norm,gyro_norm,d_ax,dd_ax,d_ay,dd_ay,d_az,dd_az,d_gx,dd_gx,d_gy,dd_gy,d_gz,dd_gz,d_roll,dd_roll,d_pitch_k,dd_pitch_k,d_acc_norm,dd_acc_norm,d_gyro_norm,dd_gyro_norm,jerk_acc,jerk_gyro,classe_prevista,confianca_prevista
1777327339273,0.0163291,1.07593,-0.163874,-1.25127,0.172027,0.200236,97.46420573140864,0,3.40163,999,alog_newF11.csv,0,False,3.28,-1.6240400906960015,1.0884606985476373,1.2788136523063085,0.011390599999999999,0.007055945999999999,0.03130999999999995,-0.0009700000000001374,-0.011023000000000005,0.0005389999999999839,-0.06445000000000012,0.006169999999999787,0.03537600000000002,-0.0032504999999999756,0.009245000000000003,0.007675000000000015,0.4426734742733629,-0.03965203098825043,0.2829680993672614,-0.32371609667625134,0.03270563160111761,-0.0008971855552879493,0.06898194075217678,-0.004455667578407541,0.03270563160111761,0.06898194075217678,5,0.654916530729933
1777327339287,0.0277793,1.10509,-0.175005,-1.30999,0.203556,0.211175,97.87878131898296,0,3.51491,999,alog_newF11.csv,0,False,3.294,-1.569527466665641,1.1192061238366637,1.342424569896201,0.0114502,5.9600000000001666e-05,0.029159999999999853,-0.0021500000000000963,-0.011131000000000002,-0.00010799999999999699,-0.05871999999999988,0.005730000000000235,0.031528999999999974,-0.003847000000000045,0.010939000000000004,0.001694000000000001,0.4145755875743191,-0.028097886699043784,0.05451262403036061,-0.2284554753369008,0.030745425289026462,-0.0019602063120911506,0.06361091758989246,-0.005371023162284327,0.030745425289026462,0.06361091758989246,5,0.654916530729933
1777327339300,0.0388337,1.14064,-0.187647,-1.35856,0.229938,0.217113,98.27409715300055,0,3.42546,999,alog_newF11.csv,0,False,3.307,-1.6653092955133861,1.156623993553951,1.3948816481024475,0.011054399999999999,-0.0003958000000000017,0.03555000000000019,0.00639000000000034,-0.012642000000000014,-0.0015110000000000123,-0.04857,0.010149999999999881,0.026382000000000017,-0.005146999999999957,0.005937999999999999,-0.0050010000000000054,0.3953158340175946,-0.01925975355672449,-0.09578182884774522,-0.15029445287810583,0.03741786971728733,0.006672444428260871,0.052457078206246566,-0.011153839383645892,0.03741786971728733,0.052457078206246566,5,0.654916530729933
1777327339314,0.0491721,1.17443,-0.201388,-1.39396,0.251938,0.216782,98.66749580889427,0,3.53117,999,alog_newF11.csv,0,False,3.321,-1.8538111913143487,1.1925857817626413,1.4330358240351146,0.010338400000000005,-0.0007159999999999944,0.03378999999999999,-0.0017600000000002058,-0.013741000000000003,-0.0010989999999999889,-0.0354000000000001,0.013169999999999904,0.021999999999999992,-0.004382000000000025,-0.00033099999999999796,-0.006268999999999997,0.39339865589371925,-0.0019171781238753738,-0.18850189580096255,-0.09272006695321733,0.035961788208690226,-0.0014560815085971068,0.03815417593266712,-0.014302902273579443,0.035961788208690226,0.03815417593266712,1,0.5162360834107375
1777327339328,0.0626281,1.20178,-0.217919,-1.41701,0.269338,0.214514,99.102523866373,0,3.41261,999,alog_newF11.csv,0,False,3.335,-2.1459987963588234,1.2229824765182085,1.4582443397935752,0.013456000000000003,0.003117599999999998,0.027349999999999985,-0.006440000000000001,-0.01653099999999999,-0.002789999999999987,-0.023050000000000015,0.012350000000000083,0.017400000000000027,-0.004599999999999965,-0.0022679999999999922,-0.0019369999999999943,0.43502805747873197,0.041629401585012715,-0.2921876050444747,-0.10368570924351217,0.030396694755567166,-0.00556509345312306,0.025208515758460504,-0.012945660174206619,0.030396694755567166,0.025208515758460504,1,0.5162360834107375
1777327339341,0.0842034,1.21872,-0.23785,-1.4305,0.279981,0.215091,99.62682275927733,0,3.86752,999,alog_newF11.csv,0,False,3.348,-2.6142929855810366,1.2445646923609717,1.4734258544772454,0.02157529999999999,0.008119299999999989,0.016939999999999955,-0.01041000000000003,-0.019931000000000004,-0.003400000000000014,-0.013490000000000002,0.009560000000000013,0.010642999999999958,-0.0067570000000000685,0.0005769999999999942,0.0028449999999999864,0.5242988929043264,0.08927083542559444,-0.4682941892222132,-0.1761065841777385,0.021582215842763208,-0.008814478912803958,0.015181514683670239,-0.010027001074790265,0.021582215842763208,0.015181514683670239,1,0.5162360834107375
1777327339355,0.111539,1.23188,-0.262072,-1.43405,0.278239,0.224928,100.27069012340115,0,3.5267,999,alog_newF11.csv,0,False,3.362,-3.2752895879745543,1.2643777189214465,1.4780084400317206,0.0273356,0.00576030000000001,0.01316000000000006,-0.0037799999999998946,-0.02422200000000002,-0.004291000000000017,-0.003549999999999942,0.00994000000000006,-0.0017419999999999658,-0.012384999999999924,0.009836999999999985,0.00925999999999999,0.6438673641238211,0.11956847121949465,-0.6609966023935177,-0.19270241317130443,0.01981302656047479,-0.0017691892822884192,0.004582585554475216,-0.010598929129195023,0.01981302656047479,0.004582585554475216,1,0.5162360834107375
1777327339369,0.138532,1.24626,-0.292043,-1.42457,0.263227,0.243654,101.05894569582627,0,3.48196,999,alog_newF11.csv,0,False,3.376,-4.059170291736209,1.2874953267771498,1.469032133802729,0.02699299999999999,-0.00034260000000001234,0.014379999999999837,0.0012199999999997768,-0.02997099999999997,-0.005748999999999949,0.009480000000000155,0.013030000000000097,-0.015012000000000025,-0.01327000000000006,0.01872600000000002,0.008889000000000036,0.7882555724251148,0.14438820830129373,-0.7838807037616551,-0.12288410136813743,0.02311760785570338,0.0033045812952285925,-0.008976306228991593,-0.013558891783466809,0.02311760785570338,-0.008976306228991593,1,0.5162360834107375
1777327339382,0.153248,1.2597,-0.329289,-1.39774,0.238858,0.260072,102.02894844270988,0,3.53511,999,alog_newF11.csv,0,False,3.389,-4.776065270340185,1.3110149827614481,1.4416544998535537,0.014716000000000007,-0.012276999999999982,0.013440000000000119,-0.0009399999999997188,-0.037246,-0.0072750000000000314,0.02682999999999991,0.017349999999999755,-0.024369000000000002,-0.009356999999999976,0.016418000000000016,-0.0023080000000000045,0.9700027468836083,0.18174717445849353,-0.7168949786039756,0.06698572515767953,0.023519655984298282,0.0004020481285949007,-0.027377633949175362,-0.01840132772018377,0.023519655984298282,-0.027377633949175362,1,0.6862227834824755
1777327339397,0.146925,1.26396,-0.371101,-1.35332,0.214439,0.266084,103.19964020572002,0,3.50022,999,alog_newF11.csv,0,False,3.404,-5.205088589475363,1.3254802108767976,1.3958007745294456,-0.006322999999999995,-0.021039000000000002,0.0042599999999999305,-0.009180000000000188,-0.041812000000000016,-0.0045660000000000145,0.044419999999999904,0.017589999999999995,-0.024418999999999996,-4.999999999999449e-05,0.006011999999999962,-0.010406000000000054,1.17069176301014,0.20068901612653178,-0.42902331913517777,0.2878716594687978,0.014465228115349449,-0.009054427868948833,-0.04585372532410803,-0.01847609137493267,0.014465228115349449,-0.04585372532410803,1,0.6862227834824755
