timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista
1777240181394,0.000680003,1.0031,-0.187354,-0.00943701,-0.0110618,0.00620784,3.37831,5
1777240181407,5.02484e-05,1.00294,-0.186702,-0.00879782,-0.0106966,0.00538933,3.39099,5
1777240181421,-0.000310028,1.00291,-0.186087,-0.00817345,-0.0105542,0.00482363,3.44033,5
1777240181434,-0.000567419,1.00338,-0.185658,-0.00746847,-0.0105101,0.00468962,3.42842,5
1777240181448,-0.000810231,1.00361,-0.185542,-0.00675617,-0.0103612,0.00486815,3.32564,5
1777240181461,-0.00106677,1.00411,-0.185405,-0.00593391,-0.010285,0.00521691,3.36909,5
1777240181475,-0.000471385,1.00436,-0.185084,-0.00514954,-0.0101316,0.00559747,3.44749,5
1777240181488,-0.000444886,1.00413,-0.184588,-0.00416487,-0.0101457,0.00576772,3.3702,5
1777240181502,-0.000296392,1.00365,-0.184738,-0.00341597,-0.0102061,0.00584684,3.46083,5
1777240181515,-0.00041692,1.00364,-0.184729,-0.00268786,-0.0100959,0.00549686,3.39846,5
1777240181529,-0.000420929,1.00334,-0.184733,-0.00193647,-0.0101934,0.00503367,3.43281,5
1777240181542,-0.000397286,1.00344,-0.184285,-0.00110307,-0.0101011,0.00452796,3.46196,5
1777240181556,-0.000278995,1.00383,-0.184178,-0.000316591,-0.0100354,0.00409789,3.45957,5
1777240181570,-0.000153652,1.00404,-0.184639,0.000537065,-0.0100634,0.00346056,3.59481,5
1777240181583,-7.64863e-05,1.00416,-0.184882,0.00128268,-0.0102056,0.00312482,3.44494,5
1777240181597,-0.000894573,1.00382,-0.184864,0.00188351,-0.0104598,0.00306938,3.43162,5
1777240181610,-0.00140626,1.00372,-0.185437,0.00258768,-0.010841,0.00314134,3.4426,1
1777240181624,-0.00129992,1.00332,-0.185978,0.00309801,-0.0111152,0.00342777,3.43257,1
1777240181637,-0.0014462,1.00269,-0.183172,0.00335257,-0.0113225,0.00370667,3.36447,1
1777240181651,-0.00155687,1.00292,-0.183634,0.00371708,-0.0115096,0.00411557,3.3867,1
1777240181664,-0.00126398,1.00344,-0.183399,0.00425817,-0.0116905,0.00447579,3.43192,1
1777240181678,-0.00108345,1.00348,-0.183656,0.00461037,-0.0119169,0.00450735,3.45281,1
1777240181692,-0.000625356,1.00306,-0.18394,0.00504988,-0.0120235,0.00436151,3.41266,1
1777240181705,-0.00120673,1.00326,-0.183948,0.00553752,-0.0117644,0.00411678,3.43748,1
1777240181719,-0.00181025,1.00342,-0.184586,0.00585644,-0.0113184,0.00382154,3.4266,1
1777240181732,-0.00291412,1.00308,-0.184969,0.00599042,-0.0105592,0.00398403,3.36936,1
1777240181746,-0.00394233,1.00281,-0.185453,0.0061597,-0.00938854,0.00455712,3.46883,1
1777240181759,-0.00458409,1.00316,-0.186267,0.00601112,-0.0074185,0.00544924,3.39879,1
1777240181773,-0.0052994,1.00322,-0.186651,0.00575097,-0.00508794,0.00640691,3.52779,1
1777240181786,-0.00585129,1.00369,-0.186561,0.00576665,-0.00224149,0.00827442,3.41481,1
1777240181800,-0.00686529,1.00532,-0.186313,0.00680498,0.00153296,0.0106581,3.37273,1
1777240181813,-0.00650754,1.00757,-0.184845,0.00868007,0.0062219,0.0133106,3.40092,1
1777240181827,-0.00397848,1.01284,-0.183926,0.0126639,0.00686637,0.0155487,3.4604,1
1777240181841,-0.0017283,1.01778,-0.18299,0.0182742,0.00727769,0.0168047,3.46473,1
1777240181854,0.00125846,1.02496,-0.180011,0.0262247,0.0069722,0.0174978,3.41683,5
1777240181868,0.00936415,1.04562,-0.171378,0.0413301,0.00366059,0.0113134,3.54205,5
1777240181881,0.0164809,1.05937,-0.170379,0.0639212,-0.00279675,0.00513327,3.46649,5
1777240181895,0.0353873,1.09388,-0.160328,0.0989733,-0.0158974,0.0120479,3.49112,5
1777240181909,0.0398664,1.13352,-0.150444,0.150498,-0.0314362,0.00922672,3.46021,5
1777240181922,0.0498325,1.15653,-0.14436,0.20889,-0.0487666,0.00795978,3.54447,5
1777240181936,0.0528575,1.18433,-0.139371,0.276768,-0.0684177,0.009346,3.47686,4
1777240181949,0.0546173,1.21061,-0.134347,0.352056,-0.088281,0.00827792,3.38496,4
1777240181963,0.054676,1.23532,-0.132193,0.43598,-0.109411,0.00581386,3.50027,4
1777240181977,0.0757257,1.26045,-0.130571,0.526907,-0.135919,0.00524366,3.48325,4
1777240181990,0.0754632,1.26988,-0.126985,0.621593,-0.159263,-0.00254825,3.53251,4
1777240182004,0.0742293,1.28077,-0.1246,0.716396,-0.177211,-0.0295916,3.46296,4
1777240182017,0.0745163,1.29326,-0.129019,0.810331,-0.191562,-0.0603804,3.38642,4
1777240182031,0.0824699,1.29638,-0.132121,0.894448,-0.21014,-0.0811865,3.48677,4
1777240182044,0.088156,1.27385,-0.134872,0.984582,-0.226857,-0.130101,3.40803,4
1777240182058,0.0871688,1.23727,-0.145,1.06194,-0.236556,-0.203073,3.53901,4
1777240182072,0.087538,1.22986,-0.155861,1.13142,-0.242248,-0.287297,3.43064,4
1777240182085,0.0773416,1.19375,-0.161908,1.19817,-0.242327,-0.371357,3.53933,4
1777240182099,0.0657999,1.15265,-0.162248,1.25193,-0.237024,-0.447088,3.47801,4
1777240182112,0.0182452,1.05719,-0.150463,1.2714,-0.209889,-0.496382,3.39412,4
1777240182126,-0.0105919,0.956781,-0.147802,1.22608,-0.161908,-0.502665,3.42934,4
1777240182140,-0.0234184,0.871122,-0.132212,1.12565,-0.098943,-0.480323,3.4939,4
1777240182153,-0.0244192,0.82812,-0.111595,0.996725,-0.0315967,-0.445022,3.4631,4
1777240182167,-0.0175169,0.807893,-0.0898328,0.861058,0.0302934,-0.40795,3.36325,4
1777240182181,-0.003771,0.799688,-0.0701544,0.730105,0.0798099,-0.371541,3.51953,4
1777240182194,0.0106965,0.784343,-0.0570165,0.60249,0.115861,-0.330211,3.42792,4
1777240182208,0.0236404,0.76078,-0.0472175,0.469492,0.139635,-0.279574,3.5217,4
1777240182222,0.0346531,0.740058,-0.0370507,0.326896,0.153452,-0.225951,3.47518,4
1777240182235,0.0426241,0.729783,-0.0253452,0.177731,0.158469,-0.181248,3.45545,4
1777240182249,0.048847,0.73041,-0.0135979,0.0276883,0.156633,-0.151243,3.51023,4
1777240182262,0.051489,0.741205,-0.00368724,-0.114173,0.149337,-0.129212,3.40466,4
1777240182276,0.0514904,0.758091,0.00280535,-0.248078,0.138845,-0.105436,3.49431,4
1777240182290,0.0477668,0.778507,0.00446935,-0.374471,0.128689,-0.0744429,3.47731,4
1777240182303,0.0390619,0.802955,0.00171257,-0.493774,0.122798,-0.0382217,3.62547,4
1777240182317,0.0239158,0.82877,-0.00724381,-0.606385,0.125672,-0.00436191,3.42886,4
1777240182330,0.00479892,0.857835,-0.0189434,-0.71268,0.140687,0.020602,3.38116,4
1777240182344,-0.0126979,0.894814,-0.0313014,-0.813012,0.167441,0.0353707,3.47529,4
1777240182357,-0.0231603,0.937881,-0.0441165,-0.907717,0.202396,0.0433334,3.41777,4
1777240182371,-0.0216147,0.978546,-0.057637,-0.997109,0.238525,0.0497705,3.50127,4
1777240182385,-0.00751579,1.00796,-0.0727546,-1.08149,0.268315,0.0545448,3.49997,4
1777240182398,0.0119,1.04128,-0.0899137,-1.16113,0.284728,0.0489418,3.49203,4
1777240182412,0.0301445,1.09228,-0.114847,-1.23631,0.284655,0.0328671,3.37601,4
1777240182425,0.0392312,1.14799,-0.155377,-1.30602,0.266706,0.0178482,3.49462,4
1777240182439,0.0331277,1.19425,-0.207013,-1.34362,0.246736,0.0126294,3.44907,4
1777240182453,0.0173148,1.23202,-0.263093,-1.34845,0.234874,0.0178728,3.4711,4
1777240182466,0.00496352,1.25424,-0.323449,-1.3239,0.230246,0.030812,3.44179,4
1777240182480,-0.00314812,1.26547,-0.386569,-1.27623,0.227851,0.0435093,3.48055,5
1777240182493,-0.0108458,1.2741,-0.447463,-1.20753,0.226439,0.0472646,3.46603,5
1777240182507,-0.0159617,1.27969,-0.500176,-1.1198,0.224982,0.0420143,3.4647,5
1777240182521,-0.00471341,1.43228,-0.361222,-1.02148,0.209587,0.0695836,3.54634,5
1777240182534,0.0641601,1.38256,-0.304204,-0.918579,0.181102,0.0630771,3.48171,5
1777240182548,0.0683671,1.36823,-0.261149,-0.780102,0.152895,0.0524825,3.39208,5
1777240182561,0.0470444,1.34766,-0.232546,-0.644284,0.133443,0.0556188,3.50284,5
1777240182575,0.0443508,1.32558,-0.214202,-0.516517,0.122215,0.0636661,3.39749,5
1777240182589,0.0483131,1.29927,-0.202063,-0.401778,0.110744,0.0648521,3.51227,5
1777240182602,0.0449595,1.28104,-0.191387,-0.298738,0.0961228,0.0668279,3.40675,5
1777240182616,0.0392879,1.26438,-0.181911,-0.206984,0.0812981,0.0714119,3.47151,5
1777240182629,0.0366048,1.24747,-0.176432,-0.126787,0.0710601,0.0762311,3.4927,5
1777240182643,0.0341407,1.23065,-0.174177,-0.0595453,0.0668601,0.0816664,3.39925,5
1777240182656,0.0365668,1.21339,-0.174157,-0.00529819,0.064951,0.0846302,3.4727,5
1777240182670,0.0381858,1.19853,-0.173755,0.037702,0.062528,0.0864643,3.38042,5
1777240182684,0.0388375,1.18548,-0.174143,0.0715849,0.0597486,0.086714,3.6322,5
1777240182697,0.0399594,1.17346,-0.172482,0.0991911,0.0584182,0.084766,3.46962,5
1777240182711,0.0405938,1.16165,-0.172544,0.121378,0.057582,0.0813001,3.50427,5
1777240182725,0.044137,1.1513,-0.173752,0.137841,0.0546304,0.074419,3.49747,5
1777240182738,0.0420857,1.13824,-0.175044,0.149571,0.0517759,0.0686004,3.46338,1
1777240182752,0.0416286,1.12844,-0.174962,0.1577,0.0477498,0.0646583,3.48755,1
1777240182765,0.0409916,1.11992,-0.176501,0.163905,0.0433672,0.0627741,3.41016,1
1777240182779,0.0394181,1.11234,-0.178158,0.167626,0.0407677,0.0607431,3.49062,1
1777240182792,0.0387956,1.10426,-0.181627,0.16936,0.0415895,0.0570361,3.49108,1
1777240182806,0.0408237,1.09474,-0.183613,0.167461,0.0426522,0.05194,3.53645,1
1777240182820,0.040944,1.08822,-0.182749,0.163951,0.0446058,0.047104,3.42286,1
1777240182833,0.0409891,1.08349,-0.18418,0.160051,0.0454693,0.0420425,3.48768,1
1777240182847,0.0416342,1.07908,-0.184092,0.155496,0.0459547,0.0372864,3.48283,1
1777240182860,0.0412435,1.07671,-0.183503,0.151018,0.0453466,0.0334651,3.38679,1
1777240182874,0.0409431,1.07352,-0.183289,0.146221,0.0437108,0.0301749,3.51247,1
1777240182888,0.0406048,1.06975,-0.183457,0.141106,0.0414088,0.0272363,3.78144,1
1777240182902,0.0401759,1.06781,-0.183218,0.13618,0.038341,0.0241842,3.48979,1
1777240182915,0.0396616,1.0653,-0.182636,0.131376,0.0350771,0.0213376,3.41712,1
1777240182929,0.0400936,1.06209,-0.183019,0.126764,0.031932,0.0178542,3.52436,1
1777240182942,0.0392825,1.0593,-0.182859,0.122308,0.0291946,0.0139582,3.41731,1
1777240182956,0.0392291,1.05711,-0.182928,0.118531,0.0271845,0.00946712,3.44801,1
1777240182969,0.038179,1.05404,-0.18228,0.114956,0.0262505,0.00515948,3.45301,1
1777240182983,0.0369276,1.0521,-0.181779,0.111882,0.0262682,0.0016287,3.37068,1
1777240182997,0.0353218,1.05113,-0.181525,0.109597,0.0267344,-0.00113454,3.48379,1
1777240183010,0.0343129,1.04863,-0.181298,0.107436,0.0267849,-0.00323752,3.39401,4
1777240183024,0.0330044,1.04589,-0.181674,0.105049,0.0250983,-0.00442184,3.43225,4
1777240183037,0.0320022,1.04318,-0.181877,0.102784,0.0232965,-0.00521002,3.45688,4
1777240183051,0.0304536,1.04098,-0.182686,0.100482,0.0215573,-0.00572276,3.45807,4
1777240183064,0.0303202,1.03877,-0.183503,0.0982029,0.0197658,-0.00641656,3.46381,4
1777240183078,0.0300574,1.03698,-0.18459,0.0961756,0.0179591,-0.00712283,3.41514,4
1777240183092,0.0293711,1.0341,-0.185575,0.094155,0.0164251,-0.00784086,3.9581,4
1777240183106,0.028422,1.0319,-0.186053,0.0922691,0.0150585,-0.00891682,3.3969,4
1777240183119,0.0281014,1.03041,-0.187065,0.0905704,0.0137685,-0.0102407,3.49414,4
1777240183133,0.0274974,1.02775,-0.187364,0.088907,0.0127178,-0.0117773,3.40825,4
1777240183146,0.0266671,1.02557,-0.187933,0.0875425,0.011739,-0.0134545,3.53179,4
1777240183160,0.0256232,1.02414,-0.189648,0.0861217,0.0107808,-0.0151448,3.42477,4
1777240183173,0.0256375,1.02273,-0.190239,0.0846179,0.00957233,-0.0175923,3.46446,4
1777240183187,0.0249527,1.02105,-0.19166,0.0830273,0.00805485,-0.0202365,3.4857,4
1777240183201,0.0243199,1.01947,-0.192454,0.0814616,0.00637414,-0.0229765,3.46205,4
1777240183214,0.0236542,1.01949,-0.193149,0.0801849,0.00442375,-0.0256441,3.45883,4
1777240183228,0.0209031,1.01646,-0.195091,0.0783933,0.00274547,-0.0280294,3.39497,4
1777240183241,0.0206207,1.01415,-0.196446,0.0763382,0.0011185,-0.0306705,3.46451,4
1777240183255,0.0200392,1.01195,-0.197889,0.0739188,-0.000601316,-0.0337972,3.39585,4
1777240183268,0.0168473,1.01058,-0.199716,0.0711256,-0.00231459,-0.0358151,3.43064,4
1777240183282,0.0144918,1.0108,-0.200619,0.0680652,-0.00356352,-0.0362339,3.33833,4
1777240183295,0.0110633,1.01174,-0.201143,0.0655104,-0.00422,-0.034604,3.4321,4
1777240183309,0.00773122,1.01386,-0.201309,0.0632787,-0.0043601,-0.0310273,3.39529,4
1777240183322,0.00673608,1.01649,-0.201274,0.0620543,-0.00418404,-0.026782,3.35546,4
1777240183336,0.00589263,1.01939,-0.201419,0.0617122,-0.00364105,-0.0219056,3.37449,4
1777240183349,0.00545254,1.02007,-0.201419,0.0620101,-0.00288446,-0.0164978,3.34844,4
1777240183363,0.00462631,1.02061,-0.201378,0.0625225,-0.00205897,-0.0110208,3.48457,4
1777240183376,0.00116231,1.02222,-0.203448,0.0632716,-0.000924394,-0.00458353,3.4102,4
1777240183390,0.00261719,1.02288,-0.203758,0.0637603,-1.61702e-05,0.0026316,3.43992,4
1777240183404,0.00375767,1.02748,-0.200751,0.0704689,0.00019883,0.0102384,3.50446,4
1777240183417,0.0109693,1.03977,-0.200473,0.0804365,-0.00222301,0.0129569,3.41779,4
1777240183431,0.00976512,1.06337,-0.198636,0.0991152,-0.00530543,0.0194922,3.50153,4
1777240183444,0.0146267,1.12454,-0.183249,0.131793,-0.00993626,0.0369864,3.44546,4
1777240183458,0.0133954,1.14353,-0.179146,0.178257,-0.0137593,0.0431457,3.50075,4
1777240183472,0.0239693,1.16999,-0.172439,0.234507,-0.0201682,0.0484158,3.48212,4
1777240183485,0.0312386,1.19761,-0.165793,0.302884,-0.0286111,0.0475926,3.48525,4
1777240183499,0.0415649,1.23145,-0.163231,0.381693,-0.040751,0.0438226,3.47936,4
1777240183512,0.056283,1.25549,-0.158772,0.470926,-0.0588983,0.0368557,3.3989,4
1777240183526,0.0735032,1.28936,-0.151701,0.570303,-0.0840047,0.033491,3.48123,4
1777240183539,0.0918802,1.33406,-0.141535,0.677671,-0.116605,0.0349522,3.39508,4
1777240183553,0.111541,1.37638,-0.133089,0.779963,-0.15326,0.035655,3.5149,4
1777240183567,0.122224,1.41291,-0.138867,0.876517,-0.19071,0.0284269,3.38842,4
1777240183580,0.129528,1.44321,-0.135459,0.967655,-0.221825,0.012882,3.46349,4
1777240183594,0.157868,1.45278,-0.106813,1.05368,-0.261634,-0.000296506,3.43338,4
1777240183607,0.171938,1.42486,-0.105135,1.13488,-0.2987,-0.0278294,3.54853,4
1777240183621,0.178124,1.42167,-0.0890218,1.21153,-0.333375,-0.0862616,3.43788,4
1777240183634,0.184032,1.40772,-0.0667323,1.28387,-0.36968,-0.15272,3.49881,4
1777240183648,0.147197,1.4133,-0.0565801,1.35216,-0.379358,-0.229988,3.46781,4
1777240183662,0.123041,1.3663,-0.060103,1.41662,-0.36737,-0.284497,3.38197,4
1777240183675,0.0974188,1.28076,-0.0741921,1.47746,-0.335794,-0.311794,3.4262,4
1777240183689,0.0764523,1.17832,-0.0919963,1.52269,-0.288514,-0.318433,3.37203,4
1777240183702,0.0610714,1.08588,-0.107871,1.52221,-0.229426,-0.313331,3.5839,4
1777240183716,0.05136,1.00255,-0.120664,1.48178,-0.162481,-0.302431,3.5072,4
1777240183729,0.0475752,0.921518,-0.130849,1.40658,-0.0926248,-0.286932,3.41647,4
1777240183743,0.0506994,0.852066,-0.137683,1.30266,-0.027132,-0.270726,3.49505,4
1777240183757,0.056798,0.794918,-0.143559,1.17719,0.0317626,-0.255925,3.48694,4
1777240183770,0.0624587,0.749234,-0.148557,1.03634,0.0828277,-0.242225,3.45966,4
1777240183784,0.0687057,0.709426,-0.152234,0.883744,0.124965,-0.231464,3.38807,4
1777240183797,0.0753554,0.67422,-0.154952,0.721179,0.156433,-0.221409,3.43701,4
1777240183811,0.0789892,0.64796,-0.155394,0.551761,0.178367,-0.2106,3.44227,4
1777240183825,0.0803786,0.628979,-0.15547,0.380503,0.191707,-0.199866,3.56995,4
1777240183838,0.0801837,0.617485,-0.156362,0.218852,0.198604,-0.189644,3.48699,4
1777240183852,0.079274,0.612579,-0.156397,0.0662677,0.200408,-0.180124,3.48055,4
1777240183865,0.0767445,0.615714,-0.156882,-0.0777576,0.19752,-0.16734,3.46933,4
1777240183879,0.0721385,0.626382,-0.159038,-0.213704,0.191489,-0.149103,3.49768,4
1777240183893,0.0669554,0.641903,-0.164825,-0.342025,0.184096,-0.126399,3.47483,4
1777240183906,0.0614468,0.662674,-0.173902,-0.463148,0.177208,-0.105098,3.46205,4
1777240183920,0.0552886,0.686635,-0.185059,-0.577477,0.172248,-0.0905833,3.52823,4
1777240183933,0.0463124,0.713209,-0.198617,-0.685393,0.171111,-0.0843162,3.4984,4
1777240183947,0.0370044,0.740526,-0.215481,-0.787256,0.175224,-0.0832691,3.39749,4
1777240183960,0.0296016,0.765584,-0.23281,-0.883405,0.184509,-0.0850725,3.48623,4
1777240183974,0.0227784,0.794892,-0.250372,-0.974161,0.198434,-0.08257,3.40079,4
1777240183988,0.0139003,0.824255,-0.270235,-1.05983,0.217233,-0.0711645,3.44834,4
1777240184001,0.00300036,0.851327,-0.289683,-1.14069,0.242189,-0.0551921,3.5674,4
1777240184015,-0.0083289,0.882098,-0.310244,-1.21701,0.274536,-0.046123,3.45551,4
1777240184028,-0.0148185,0.917702,-0.330693,-1.28905,0.311679,-0.0484514,3.36896,4
1777240184042,-0.00718115,0.958746,-0.350845,-1.35706,0.346161,-0.0617093,3.54216,4
1777240184055,0.0170089,1.00018,-0.372139,-1.41415,0.369451,-0.0794089,3.41864,4
1777240184069,0.0527422,1.03169,-0.394388,-1.46005,0.375053,-0.0890505,3.3707,4
1777240184083,0.0913053,1.05365,-0.415267,-1.49982,0.361611,-0.0774485,3.5166,4
1777240184096,0.126035,1.07431,-0.43355,-1.53297,0.331954,-0.0471091,3.42347,4
1777240184110,0.151147,1.09613,-0.450574,-1.55412,0.291608,-0.0111708,3.49592,5
1777240184123,0.162074,1.11981,-0.467931,-1.55685,0.246674,0.020268,3.38422,5
1777240184137,0.162404,1.13855,-0.487218,-1.53992,0.201764,0.0432552,3.44555,5
1777240184150,0.155349,1.1521,-0.506546,-1.50608,0.158859,0.06026,3.49077,5
1777240184164,0.144252,1.16155,-0.525529,-1.4575,0.1195,0.0741186,3.40825,5
1777240184177,0.131327,1.16758,-0.544351,-1.39599,0.0856972,0.0815307,3.44694,5
1777240184191,0.119605,1.17267,-0.563062,-1.32164,0.0585474,0.0797236,3.47412,5
1777240184205,0.101996,1.16335,-0.563606,-1.13067,0.0451496,-0.0026611,3.98836,5
1777240184219,0.119719,1.22321,-0.52472,-0.972089,0.00777125,-0.104476,3.51244,5
1777240184232,0.0719754,1.2688,-0.478416,-0.819999,-0.000598956,-0.16382,3.53086,5
1777240184246,0.0378515,1.27175,-0.433216,-0.667677,0.0226894,-0.180386,3.37912,5
1777240184259,0.0352353,1.25684,-0.402986,-0.522429,0.0464485,-0.194824,3.41418,5
1777240184273,0.0308897,1.23782,-0.380628,-0.393807,0.0609192,-0.199161,3.40296,5
1777240184286,0.0390718,1.22263,-0.364372,-0.279405,0.0613472,-0.199384,3.37644,5
1777240184300,0.0323747,1.20726,-0.353013,-0.18167,0.0545491,-0.187403,3.42299,5
1777240184314,0.0226023,1.19082,-0.348919,-0.10193,0.0463982,-0.167822,3.52518,5
1777240184327,0.0162127,1.16953,-0.346246,-0.0401326,0.0428022,-0.145897,3.50988,5
1777240184341,0.0149884,1.15514,-0.348941,0.00540394,0.0444305,-0.126187,3.3789,5
1777240184354,0.0204197,1.14506,-0.346924,0.0347056,0.043467,-0.110237,3.55255,1
1777240184368,0.0205205,1.13369,-0.341912,0.0569728,0.0445656,-0.0974976,3.44825,1
1777240184381,0.0281613,1.12159,-0.337948,0.0719193,0.0466388,-0.0928038,3.37103,1
1777240184395,0.0360993,1.10865,-0.335466,0.0794077,0.0506811,-0.0958793,3.5047,1
1777240184409,0.0390455,1.10166,-0.327098,0.0854056,0.0540041,-0.100422,3.48301,1
1777240184422,0.0397037,1.09548,-0.319665,0.0891059,0.0535569,-0.106132,3.44505,1
1777240184436,0.0396267,1.09165,-0.312552,0.0913912,0.05203,-0.112168,3.59005,1
1777240184450,0.0364179,1.08689,-0.307661,0.0927861,0.0473688,-0.11754,3.48736,1
1777240184463,0.0295136,1.08244,-0.301359,0.0930537,0.0450372,-0.119832,3.37573,1
1777240184476,0.0233253,1.07839,-0.296068,0.0922744,0.0440395,-0.117807,3.36351,1
1777240184490,0.0186892,1.07554,-0.290224,0.091633,0.0448749,-0.112552,3.4639,1
1777240184504,0.0164768,1.07219,-0.284928,0.0908135,0.047406,-0.105425,3.46277,1
1777240184517,0.0156759,1.06886,-0.279942,0.0899329,0.0504504,-0.0977049,3.48786,1
1777240184531,0.0159743,1.0648,-0.275264,0.0887335,0.0532383,-0.0910041,3.3846,1
1777240184544,0.0205012,1.0592,-0.270752,0.0872716,0.0546623,-0.0868586,3.43371,1
1777240184558,0.0200771,1.05592,-0.266424,0.0862129,0.0521357,-0.0837677,3.35957,1
1777240184571,0.018184,1.05388,-0.26338,0.0846055,0.0494468,-0.0791589,3.44575,1
1777240184585,0.0159315,1.05236,-0.259302,0.0824717,0.0467331,-0.0728732,3.36055,1
1777240184598,0.0136,1.05035,-0.256247,0.0797468,0.0440176,-0.0648377,3.38094,1
1777240184612,0.012618,1.0481,-0.253335,0.0769864,0.0408934,-0.0556729,3.49666,1
1777240184625,0.0118281,1.04576,-0.251067,0.0744664,0.0386381,-0.0457162,3.51668,1
1777240184639,0.0116165,1.04406,-0.248419,0.0723276,0.0373186,-0.0356201,3.50164,1
1777240184653,0.0113758,1.04144,-0.24748,0.0704158,0.0365998,-0.026557,3.39666,1
1777240184666,0.0137504,1.0387,-0.245431,0.0685127,0.0362168,-0.0191455,3.53653,1
1777240184680,0.0159234,1.03524,-0.242921,0.0667464,0.0344764,-0.0141152,3.5116,5
1777240184693,0.0183717,1.03184,-0.241195,0.0650577,0.0323756,-0.0113666,3.43838,5
1777240184707,0.0212441,1.0288,-0.239087,0.0636307,0.03011,-0.0105963,3.45062,5
1777240184720,0.0222162,1.02569,-0.237398,0.0618771,0.0275561,-0.0110124,3.44151,5
1777240184734,0.0221751,1.02384,-0.236188,0.0599777,0.0250341,-0.0116707,3.4964,4
1777240184748,0.0212189,1.02296,-0.234649,0.0582276,0.0225552,-0.0118254,3.42214,4
1777240184761,0.0197274,1.02246,-0.23336,0.0568198,0.0201938,-0.0109009,3.4386,4
1777240184775,0.0186345,1.02177,-0.232691,0.055324,0.0180806,-0.00863232,3.50531,4
1777240184788,0.0179727,1.02192,-0.231868,0.0539892,0.0161115,-0.00510371,3.48612,4
1777240184802,0.0159786,1.02013,-0.231241,0.052468,0.0139917,-0.000514154,3.42434,4
1777240184816,0.0132199,1.02099,-0.230828,0.0513105,0.0123848,0.00605737,3.49007,4
1777240184829,0.0136287,1.01959,-0.230603,0.0505305,0.0105254,0.0131038,3.48472,4
1777240184843,0.0152196,1.01923,-0.230089,0.0499954,0.00854343,0.020226,3.39172,4
1777240184856,0.0187618,1.0194,-0.229042,0.0503126,0.00617591,0.0259082,3.44518,4
1777240184870,0.0231187,1.0176,-0.227752,0.0507446,0.00352156,0.0295204,3.35934,4
1777240184883,0.0273134,1.01825,-0.227398,0.0514693,0.000322445,0.0309389,3.69201,4
1777240184897,0.0302047,1.0175,-0.227009,0.0526757,-0.00303121,0.0310918,3.4347,4
1777240184911,0.0308932,1.01722,-0.226628,0.0547608,-0.00591844,0.0312275,3.39214,4
1777240184924,0.0328716,1.02094,-0.226309,0.0580091,-0.00896056,0.0303622,3.4754,4
1777240184938,0.0346978,1.02435,-0.224831,0.0633233,-0.0115066,0.0296825,3.5011,4
1777240184951,0.0359834,1.03115,-0.223832,0.070446,-0.0143038,0.0285699,3.47277,4
1777240184965,0.0350469,1.04196,-0.221972,0.0811085,-0.0166743,0.0306112,3.39888,4
1777240184979,0.0354638,1.06183,-0.217847,0.0975529,-0.0195756,0.0389865,3.51133,4
1777240184992,0.0333377,1.08567,-0.21505,0.122452,-0.0218345,0.0481423,3.42471,4
1777240185006,0.0339327,1.10627,-0.211656,0.156385,-0.0249644,0.056078,3.56703,4
1777240185019,0.0304681,1.12246,-0.210314,0.196243,-0.0273664,0.0618216,3.48644,4
1777240185033,0.0294027,1.13316,-0.209391,0.241486,-0.0287302,0.0675556,3.38718,4
1777240185046,0.0286162,1.1497,-0.208231,0.291851,-0.0307753,0.0758326,3.43838,4
1777240185060,0.0291611,1.15271,-0.207959,0.348465,-0.0332796,0.0825362,3.48921,4
1777240185074,0.0294974,1.16619,-0.209591,0.408797,-0.0353307,0.0877506,3.46205,4
1777240185087,0.0339094,1.18725,-0.208092,0.477768,-0.0396133,0.0962649,3.50583,4
1777240185101,0.0358007,1.20679,-0.204184,0.551905,-0.0465417,0.107346,3.50479,4
1777240185114,0.0336419,1.22644,-0.203782,0.630199,-0.0569222,0.123394,3.37273,4
1777240185128,0.0252363,1.2567,-0.201308,0.716562,-0.0661039,0.145674,3.47621,4
1777240185141,0.018165,1.29578,-0.196096,0.811996,-0.0769329,0.174798,3.47151,4
1777240185155,0.0178445,1.34293,-0.188493,0.906753,-0.0853389,0.211426,3.49681,4
1777240185169,0.0169394,1.35881,-0.196161,0.996195,-0.0939115,0.255372,3.46897,4
1777240185182,0.0279445,1.34742,-0.204796,1.08062,-0.101686,0.275024,3.52379,4
1777240185196,0.0483429,1.38004,-0.210837,1.16031,-0.112236,0.278275,3.48579,4
1777240185209,0.0573536,1.36551,-0.215334,1.23553,-0.123719,0.30924,3.50805,4
1777240185223,0.0786085,1.36442,-0.205899,1.30653,-0.142535,0.373176,3.51816,4
1777240185237,0.100123,1.37043,-0.190392,1.37355,-0.178065,0.454049,3.4276,4
1777240185250,0.120964,1.38062,-0.160157,1.4368,-0.235045,0.554129,3.49264,4
1777240185264,0.147963,1.36345,-0.16647,1.49651,-0.31667,0.651533,3.46775,4
1777240185277,0.144142,1.30434,-0.171621,1.55288,-0.404892,0.7126,3.38649,4
1777240185291,0.122485,1.22507,-0.185138,1.58627,-0.484359,0.748803,3.49644,4
1777240185304,0.0924164,1.14077,-0.198294,1.57972,-0.543812,0.751294,3.39312,4
1777240185318,0.0519146,1.05185,-0.212245,1.53406,-0.575609,0.730668,3.67075,4
1777240185332,0.0133423,0.971098,-0.22273,1.45561,-0.578467,0.683415,3.48305,4
