timestamp,ax,ay,az,gx,gy,gz,roll_k,pitch_k,delay_ms,arquivo_id,arquivo_nome,Fase,tem_rotulo_real,tempo_s,roll,acc_norm,gyro_norm,d_ax,dd_ax,d_ay,dd_ay,d_az,dd_az,d_gx,dd_gx,d_gy,dd_gy,d_gz,dd_gz,d_roll,dd_roll,d_pitch_k,dd_pitch_k,d_acc_norm,dd_acc_norm,d_gyro_norm,dd_gyro_norm,jerk_acc,jerk_gyro,classe_prevista,classe_prevista_nome,confianca_prevista
1774392234761,0.0303672,1.00042,-0.0310961,0.106554,-0.92854,0.654544,0,-1.581249902070883,3.26421,999,log_felix4.csv,0,False,0.0,83.51185371342257,1.0013637254619572,1.1410381827318488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Foot-flat,1.0
1774392234774,0.0254153,1.00243,-0.0295487,0.0688152,-0.984565,0.618429,0,-1.5161646365707635,3.26693,999,log_felix4.csv,0,False,0.013,87.62029566139955,1.0031874042499636,1.1647137841620319,-0.004951900000000002,-0.004951900000000002,0.0020099999999998452,0.0020099999999998452,0.0015474000000000009,0.0015474000000000009,-0.03773879999999999,-0.03773879999999999,-0.05602499999999999,-0.05602499999999999,-0.03611500000000001,-0.03611500000000001,4.108441947976985,4.108441947976985,0.0650852655001195,0.0650852655001195,0.0018236787880063776,0.0018236787880063776,0.023675601430183102,0.023675601430183102,0.0018236787880063776,0.023675601430183102,2,Foot-flat,1.0
1774392234788,0.0370515,1.00414,-0.0249253,0.0382593,-0.969511,0.603099,0,-1.740376260250035,3.33464,999,log_felix4.csv,0,False,0.027,89.04956553728539,1.0051324409411628,1.142428884858261,0.011636200000000003,0.016588100000000005,0.0017100000000001003,-0.0002999999999997449,0.0046234,0.003075999999999999,-0.030555900000000004,0.007182899999999985,0.015054000000000012,0.071079,-0.015329999999999955,0.020785000000000053,1.4292698758858364,-2.6791720720911485,-0.2242116236792715,-0.289296889179391,0.0019450366911992756,0.00012135790319289796,-0.022284899303770755,-0.04596050073395386,0.0019450366911992756,-0.022284899303770755,2,Foot-flat,1.0
1774392234804,0.0295782,1.00439,-0.0304899,0.114276,-0.855303,0.66394,0,-1.7228525447717367,3.28538,999,log_felix4.csv,0,False,0.043,89.9167692307615,1.0052879070282552,1.0887692820726529,-0.007473300000000002,-0.019109500000000005,0.00024999999999986144,-0.0014600000000002389,-0.005564599999999999,-0.010188,0.07601669999999999,0.10657259999999999,0.11420799999999998,0.09915399999999996,0.06084099999999992,0.07617099999999988,0.8672036934761138,-0.5620661824097226,0.01752371547829834,0.24173533915756984,0.00015546608709238185,-0.0017895706041068937,-0.05365960278560822,-0.03137470348183746,0.00015546608709238185,-0.05365960278560822,2,Foot-flat,1.0
1774392234819,0.0207956,0.998564,-0.032218,-0.0224917,-1.16701,0.801116,0,-1.565314200075152,5.11397,999,log_felix4.csv,0,False,0.058,90.49033598345491,0.9993000143096966,1.4156994956998783,-0.008782599999999998,-0.0013092999999999959,-0.005825999999999887,-0.006075999999999748,-0.0017280999999999963,0.003836500000000003,-0.1367677,-0.21278439999999998,-0.31170700000000007,-0.42591500000000004,0.13717600000000008,0.07633500000000015,0.5735667526934094,-0.2936369407827044,0.15753834469658456,0.14001462921828622,-0.005987892718558596,-0.006143358805650978,0.3269302136272254,0.3805898164128336,-0.005987892718558596,0.3269302136272254,2,Foot-flat,1.0
1774392234833,0.0280401,1.00315,-0.0251815,0.311977,-1.0005,0.717806,0,-1.5753456266735886,3.31441,999,log_felix4.csv,0,False,0.072,90.75963258025064,1.0038576979085532,1.2702658588519964,0.0072444999999999975,0.016027099999999996,0.004585999999999979,0.010411999999999866,0.007036499999999998,0.008764599999999994,0.3344687,0.4712364,0.16651000000000016,0.4782170000000002,-0.08331,-0.22048600000000007,0.2692965967957264,-0.304270155897683,-0.010031426598436477,-0.16756977129502104,0.0045576835988565545,0.01054557631741515,-0.1454336368478819,-0.4723638504751073,0.0045576835988565545,-0.1454336368478819,2,Foot-flat,1.0
1774392234847,0.0348781,0.999044,-0.0244179,0.00854118,-0.954337,0.671893,0,-1.6928956479148012,3.24439,999,log_felix4.csv,0,False,0.086,90.93739559850755,0.9999508136083595,1.167164197863262,0.006838000000000004,-0.00040649999999999367,-0.004105999999999943,-0.008691999999999922,0.0007635999999999997,-0.006272899999999998,-0.30343582,-0.63790452,0.046162999999999954,-0.1203470000000002,-0.04591300000000009,0.0373969999999999,0.1777630182569112,-0.09153357853881516,-0.11755002124121261,-0.10751859464277613,-0.003906884300193703,-0.008464567899050257,-0.1031016609887343,0.04233197585914761,-0.003906884300193703,-0.1031016609887343,2,Foot-flat,1.0
1774392234862,0.0339402,1.00607,-0.0268434,0.175074,-0.999864,0.489096,0,-1.7582848384354455,4.30221,999,log_felix4.csv,0,False,0.101,91.09936672386627,1.0070001738826067,1.1267625398405823,-0.0009379000000000054,-0.007775900000000009,0.007025999999999977,0.01113199999999992,-0.0024255000000000006,-0.0031891000000000003,0.16653282,0.46996864000000005,-0.045526999999999984,-0.09168999999999994,-0.182797,-0.1368839999999999,0.16197112535871838,-0.015791892898192827,-0.06538919052064429,0.05216083072056832,0.007049360274247185,0.010956244574440888,-0.04040165802267981,0.06270000296605449,0.007049360274247185,-0.04040165802267981,2,Foot-flat,1.0
1774392234876,0.0256759,1.0027,-0.0302565,0.0537979,-1.15222,0.625546,0,-1.678760808114139,3.23991,999,log_felix4.csv,0,False,0.115,91.27060676356885,1.003484926460313,1.3121786999339724,-0.008264299999999995,-0.00732639999999999,-0.003370000000000095,-0.010396000000000072,-0.0034130999999999988,-0.0009875999999999982,-0.1212761,-0.28780892,-0.15235600000000005,-0.10682900000000006,0.13645000000000007,0.31924700000000006,0.17124003970258173,0.009268914343863344,0.0795240303213065,0.1449132208419508,-0.003515247422293699,-0.010564607696540884,0.18541616009339013,0.22581781811606993,-0.003515247422293699,0.18541616009339013,2,Foot-flat,1.0
1774392234889,0.0343805,0.998799,-0.0249288,0.251318,-1.11462,0.565066,0,-1.7579895990566397,3.32354,999,log_felix4.csv,0,False,0.128,91.31377254570927,0.999701408546917,1.2746913610282293,0.0087046,0.016968899999999995,-0.0039009999999999323,-0.0005309999999998372,0.005327699999999998,0.008740799999999996,0.19752009999999998,0.3187962,0.03760000000000008,0.18995600000000012,-0.06048000000000009,-0.19693000000000016,0.043165782140420106,-0.12807425756216162,-0.07922879094250068,-0.1587528212638072,-0.0037835179133959285,-0.00026827049110222934,-0.03748733890574307,-0.2229034989991332,-0.0037835179133959285,-0.03748733890574307,2,Foot-flat,1.0
1774392234902,0.0324802,1.00194,-0.0251454,0.198631,-1.15256,0.496389,0,-1.7845635776196134,3.29658,999,log_felix4.csv,0,False,0.141,91.34730742913105,1.0027816403052063,1.270531726121784,-0.0019003000000000006,-0.0106049,0.0031410000000000604,0.007041999999999993,-0.00021659999999999735,-0.005544299999999995,-0.052686999999999984,-0.25020709999999996,-0.037940000000000085,-0.07554000000000016,-0.06867699999999993,-0.008196999999999843,0.03353488342177968,-0.009630898718640424,-0.02657397856297372,0.05265481237952696,0.003080231758289309,0.0068637496716852375,-0.00415963490644522,0.03332770399929785,0.003080231758289309,-0.00415963490644522,2,Foot-flat,1.0
1774392234916,0.0273692,0.999281,-0.0200449,0.0767006,-0.931958,0.724509,0,-1.7261412137843224,3.27313,999,log_felix4.csv,0,False,0.155,91.29371463328648,0.9998566837730546,1.182937862647637,-0.005111000000000001,-0.0032107000000000004,-0.002659000000000078,-0.005800000000000138,0.005100499999999997,0.005317099999999995,-0.12193040000000001,-0.06924340000000002,0.22060200000000008,0.25854200000000016,0.22811999999999993,0.29679699999999987,-0.053592795844565444,-0.08712767926634513,0.05842236383529098,0.0849963423982647,-0.0029249565321517457,-0.006005188290441055,-0.0875938634741471,-0.08343422856770188,-0.0029249565321517457,-0.0875938634741471,2,Foot-flat,1.0
1774392234929,0.0302591,1.00097,-0.0205055,0.167667,-1.04546,0.603416,0,-1.7274947572602082,3.27115,999,log_felix4.csv,0,False,0.168,91.26123834892529,1.001637174611176,1.2186918000647253,0.002889900000000001,0.008000900000000002,0.0016889999999999405,0.0043480000000000185,-0.0004605999999999985,-0.005561099999999996,0.09096640000000002,0.21289680000000002,-0.1135020000000001,-0.3341040000000002,-0.121093,-0.34921299999999994,-0.032476284361194985,0.02111651148337046,-0.0013535434758857878,-0.05977590731117677,0.0017804908381214846,0.00470544737027323,0.03575393741708832,0.12334780089123543,0.0017804908381214846,0.03575393741708832,2,Foot-flat,1.0
1774392234943,0.0302734,1.00705,-0.0287675,-0.0299433,-1.05341,0.389951,0,-1.7257868505461817,3.30979,999,log_felix4.csv,0,False,0.182,91.362589518015,1.0079155472081032,1.1236685506482282,1.4299999999998342e-05,-0.0028756000000000025,0.006080000000000085,0.004391000000000145,-0.008262000000000002,-0.0078014000000000035,-0.19761030000000002,-0.2885767,-0.007949999999999902,0.1055520000000002,-0.21346499999999996,-0.09237199999999995,0.10135116908971042,0.1338274534509054,0.0017079067140264304,0.003061450189912218,0.006278372596927095,0.004497881758805611,-0.09502324941649709,-0.1307771868335854,0.006278372596927095,-0.09502324941649709,2,Foot-flat,1.0
1774392234957,0.0266295,1.00344,-0.0176335,0.0227432,-1.26654,0.655694,0,-1.6701652051361597,3.99224,999,log_felix4.csv,0,False,0.196,91.26644253488419,1.0039481581199798,1.42638544804069,-0.0036438999999999985,-0.003658199999999997,-0.003609999999999891,-0.009689999999999976,0.011134000000000002,0.019396000000000004,0.0526865,0.2502968,-0.21313000000000004,-0.20518000000000014,0.265743,0.47920799999999997,-0.09614698313080794,-0.19749815222051836,0.055621645410022014,0.05391373869599558,-0.00396738908812333,-0.010245761685050425,0.30271689739246166,0.39774014680895875,-0.00396738908812333,0.30271689739246166,2,Foot-flat,1.0
1774392234970,0.0307413,1.00536,-0.0243805,0.129452,-1.06929,0.450994,0,-1.6919771982207288,3.25065,999,log_felix4.csv,0,False,0.209,91.29960392436497,1.0061253231610563,1.1677048053510786,0.004111799999999999,0.007755699999999997,0.0019199999999999218,0.005529999999999813,-0.0067469999999999995,-0.017881,0.1067088,0.05402230000000001,0.19724999999999993,0.41037999999999997,-0.2047,-0.470443,0.03316138948078162,0.12930837261158956,-0.021811993084569048,-0.07743363849459106,0.0021771650410764565,0.006144554129199786,-0.25868064268961133,-0.561397540082073,0.0021771650410764565,-0.25868064268961133,2,Foot-flat,1.0
