timestamp,ax,ay,az,gx,gy,gz,roll,pitch,delay_ms,arquivo_id,arquivo_nome,Fase,tem_rotulo_real,tempo_s,pitch_k,acc_norm,gyro_norm,d_ax,dd_ax,d_ay,dd_ay,d_az,dd_az,d_gx,dd_gx,d_gy,dd_gy,d_gz,dd_gz,d_roll,dd_roll,d_pitch_k,dd_pitch_k,d_acc_norm,dd_acc_norm,d_gyro_norm,dd_gyro_norm,jerk_acc,jerk_gyro,classe_prevista,classe_prevista_nome,confianca_prevista
1777251001153,0.0303285,1.01889,-0.130474,0.039356,0.00165985,0.0168272,97.27318171779463,0,3.33821,999,log_newX9.csv,0,False,6.481,-1.5151121536950538,1.0276575863040422,0.04283461798431848,0.0021150000000000023,0.0009480000000000044,0.0005300000000001415,-0.0022799999999998377,0.0002530000000000032,0.00011600000000000499,0.0022702,0.0010264999999999996,-0.0004207099999999999,4.768999999999997e-05,0.0005333000000000004,-0.0017055999999999998,0.008927172179795662,-0.009878804567946986,-0.06517024372556746,-0.019229143463417087,0.0005535800265623614,-0.0022464175902807693,0.002273842982309454,0.00029669604314076087,0.0005535800265623614,0.002273842982309454,2,Foot-flat,0.5027103339849428
1777251001166,0.0328589,1.01983,-0.1314,0.042368,0.00132696,0.0160289,97.29172637568065,0,3.45305,999,log_newX9.csv,0,False,6.494,-1.600265013378629,1.028785155515577,0.045318140761196286,0.002530400000000002,0.0004153999999999998,0.0009399999999999409,0.0004099999999997994,-0.0009259999999999824,-0.0011789999999999856,0.003012000000000001,0.0007418000000000008,-0.00033288999999999997,8.781999999999996e-05,-0.0007983000000000018,-0.0013316000000000022,0.018544657886025107,0.009617485706229445,-0.08515285968357511,-0.019982615958007655,0.0011275692115346736,0.0005739891849723122,0.002483522776877807,0.0002096797945683529,0.0011275692115346736,0.002483522776877807,2,Foot-flat,0.5027103339849428
1777251001180,0.034275,1.01987,-0.131986,0.045909,0.00082434,0.0137339,97.31393213493006,0,3.43164,999,log_newX9.csv,0,False,6.508,-1.6836502274208136,1.0289460125395307,0.04792635837037485,0.0014160999999999965,-0.0011143000000000056,4.0000000000040004e-05,-0.0008999999999999009,-0.0005860000000000032,0.0003399999999999792,0.0035409999999999955,0.0005289999999999948,-0.0005026200000000001,-0.0001697300000000001,-0.0022949999999999984,-0.0014966999999999966,0.02220575924940249,0.0036611013633773837,-0.08338521404218469,0.0017676456413904251,0.00016085702395374213,-0.0009667121875809315,0.0026082176091785647,0.00012469483230075767,0.00016085702395374213,0.0026082176091785647,3,Heel-off,0.6768858391664224
1777251001194,0.0343792,1.02051,-0.132854,0.049838,0.000461243,0.0103174,97.34185085873739,0,3.44788,999,log_newX9.csv,0,False,6.522,-1.7457001606700173,1.029695476735059,0.050896834202777776,0.00010419999999999874,-0.0013118999999999978,0.0006399999999999739,0.0005999999999999339,-0.0008680000000000077,-0.00028200000000000447,0.003929000000000002,0.0003880000000000064,-0.000363097,0.00013952300000000007,-0.003416500000000001,-0.0011215000000000027,0.027918723807331958,0.0057129645579294674,-0.062049933249203715,0.02133528079298097,0.0007494641955283488,0.0005886071715746066,0.0029704758324029246,0.00036225822322435985,0.0007494641955283488,0.0029704758324029246,3,Heel-off,0.6768858391664224
1777251001207,0.0369974,1.01954,-0.133865,0.0539662,-0.0002326,0.00580361,97.37920331748775,0,3.40666,999,log_newX9.csv,0,False,6.535,-1.8307684124234316,1.0289560036424104,0.054277865969768004,0.002618200000000001,0.0025140000000000023,-0.0009700000000001374,-0.0016100000000001113,-0.0010110000000000119,-0.00014300000000000423,0.0041281999999999985,0.0001991999999999966,-0.000693843,-0.000330746,-0.004513789999999999,-0.0010972899999999982,0.037352458750362416,0.009433734943030458,-0.08506825175341426,-0.023018318504210544,-0.000739473092648657,-0.0014889372881770058,0.003381031766990228,0.00041055593458730333,-0.000739473092648657,0.003381031766990228,3,Heel-off,0.6768858391664224
1777251001221,0.037346,1.01822,-0.134983,0.0578372,-0.00144417,0.00108916,97.42575928493052,0,3.71325,999,log_newX9.csv,0,False,6.549,-1.8987309381020965,1.0278069382938606,0.057865478485315404,0.0003485999999999975,-0.0022696000000000036,-0.0013199999999999878,-0.00034999999999985043,-0.0011179999999999801,-0.00010699999999996823,0.0038709999999999994,-0.0002571999999999991,-0.0012115700000000001,-0.0005177270000000002,-0.00471445,-0.00020066000000000094,0.04655596744277091,0.00920350869240849,-0.0679625256786649,0.01710572607474936,-0.0011490653485497493,-0.00040959225590109227,0.0035876125155474003,0.00020658074855717246,-0.0011490653485497493,0.0035876125155474003,3,Heel-off,0.6768858391664224
1777251001235,0.0379627,1.01852,-0.136327,0.0611956,-0.00278046,-0.00340794,97.47921313332742,0,3.41412,999,log_newX9.csv,0,False,6.563,-1.957350158109644,1.0283040444928193,0.06135345525897625,0.0006167000000000047,0.0002681000000000072,0.000300000000000189,0.0016200000000001769,-0.0013440000000000119,-0.00022600000000003173,0.0033584000000000044,-0.000512599999999995,-0.0013362899999999997,-0.0001247199999999996,-0.0044971,0.00021734999999999983,0.05345384839689871,0.0068978809541278,-0.05861922000754749,0.009343305671117408,0.0004971061989587078,0.001646171547508457,0.0034879767736608475,-9.963574188655289e-05,0.0004971061989587078,0.0034879767736608475,3,Heel-off,0.6768858391664224
1777251001248,0.0351211,1.02193,-0.137828,0.065997,-0.0045599,-0.00771274,97.53376738365795,0,3.32497,999,log_newX9.csv,0,False,6.576,-1.9555497554569714,1.0317804873853789,0.06660242529606261,-0.0028415999999999997,-0.0034583000000000044,0.003409999999999913,0.003109999999999724,-0.0015010000000000023,-0.00015699999999999048,0.004801399999999997,0.001442999999999993,-0.0017794400000000006,-0.0004431500000000009,-0.0043048,0.00019230000000000028,0.05455425033052563,0.0011004019336269266,0.0018004026526725614,0.06041962266022005,0.0034764428925595503,0.0029793366936008425,0.00524897003708636,0.001760993263425513,0.0034764428925595503,0.00524897003708636,3,Heel-off,0.8518712642874445
1777251001261,0.0344384,1.02088,-0.140135,0.0694929,-0.006976,-0.0118189,97.61003498095943,0,3.42877,999,log_newX9.csv,0,False,6.589,-1.9443650497539628,1.0310285136792097,0.07083511928146942,-0.0006827000000000014,0.0021588999999999983,-0.0010499999999999954,-0.0044599999999999085,-0.0023070000000000035,-0.0008060000000000012,0.0034958999999999962,-0.001305500000000001,-0.0024161,-0.0006366599999999994,-0.00410616,0.00019863999999999993,0.0762675973014808,0.021713346970955172,0.011184705703008557,0.009384303050335996,-0.0007519737061691956,-0.004228416598728746,0.004232693985406807,-0.001016276051679553,-0.0007519737061691956,0.004232693985406807,3,Heel-off,0.8518712642874445
1777251001275,0.0328353,1.01959,-0.142353,0.072827,-0.00933794,-0.0154378,97.70137523139496,0,3.65621,999,log_newX9.csv,0,False,6.603,-1.912612860422592,1.0300030590416176,0.07502862601223349,-0.0016031000000000031,-0.0009204000000000018,-0.0012900000000000134,-0.00024000000000001798,-0.0022179999999999978,8.900000000000574e-05,0.0033341000000000065,-0.00016179999999998973,-0.002361939999999999,5.416000000000101e-05,-0.0036188999999999995,0.00048726000000000064,0.09134025043553606,0.015072653134055258,0.031752189331370806,0.02056748362836225,-0.0010254546375920714,-0.0002734809314228759,0.004193506730764074,-3.918725464273354e-05,-0.0010254546375920714,0.004193506730764074,3,Heel-off,0.8518712642874445
1777251001289,0.0309798,1.02034,-0.144516,0.0758455,-0.0116573,-0.0186568,97.79865853452259,0,3.43845,999,log_newX9.csv,0,False,6.617,-1.8610955853185047,1.0309890095748062,0.07897156893325596,-0.0018554999999999995,-0.0002523999999999964,0.0007500000000000284,0.0020400000000000418,-0.0021629999999999983,5.4999999999999494e-05,0.0030184999999999934,-0.0003156000000000131,-0.002319360000000001,4.257999999999779e-05,-0.0032190000000000014,0.0003998999999999982,0.09728330312762523,0.005943052692089168,0.05151727510408732,0.019765085772716517,0.0009859505331886176,0.002011405170780689,0.0039429429210224715,-0.0002505638097416024,0.0009859505331886176,0.0039429429210224715,3,Heel-off,0.8518712642874445
1777251001302,0.0297077,1.02086,-0.14538,0.0783351,-0.0136582,-0.020599,97.8814069066205,0,3.36986,999,log_newX9.csv,0,False,6.63,-1.8041300735211545,1.031587626641232,0.08214166494690743,-0.0012720999999999982,0.0005834000000000013,0.000520000000000076,-0.00022999999999995246,-0.0008640000000000037,0.0012989999999999946,0.0024896000000000085,-0.0005288999999999849,-0.0020009,0.0003184600000000013,-0.001942199999999998,0.0012768000000000033,0.0827483720979103,-0.014534931029714926,0.05696551179735021,0.005448236693262887,0.0005986170664258328,-0.0003873334667627848,0.003170096013651466,-0.0007728469073710054,0.0005986170664258328,0.003170096013651466,3,Heel-off,0.8518712642874445
1777251001316,0.02837,1.02072,-0.145688,0.0806208,-0.0155383,-0.0212548,97.94667426084487,0,3.49253,999,log_newX9.csv,0,False,6.644,-1.7425290171453705,1.0314548795967762,0.08481107641440475,-0.0013377000000000007,-6.560000000000246e-05,-0.000140000000000029,-0.000660000000000105,-0.0003080000000000027,0.0005560000000000009,0.0022857000000000016,-0.00020390000000000685,-0.0018800999999999991,0.00012080000000000077,-0.0006558000000000015,0.0012863999999999966,0.06526735422437469,-0.01748101787353562,0.06160105637578406,0.004635544578433848,-0.00013274704445587204,-0.0007313641108817048,0.002669411467497315,-0.0005006845461541509,-0.00013274704445587204,0.002669411467497315,3,Heel-off,0.8850145754766235
1777251001329,0.0277783,1.02416,-0.146486,0.0838702,-0.0177196,-0.0213428,97.99885639992505,0,3.40781,999,log_newX9.csv,0,False,6.657,-1.6872764518515082,1.034955790237868,0.08833860868295358,-0.0005917000000000006,0.0007460000000000001,0.0034399999999998876,0.0035799999999999166,-0.0007979999999999932,-0.0004899999999999904,0.0032493999999999995,0.0009636999999999979,-0.002181299999999999,-0.00030119999999999973,-8.79999999999978e-05,0.0005678000000000037,0.05218213908017333,-0.013085215144201356,0.055252565293862244,-0.006348491081921814,0.0035009106410919255,0.0036336576855477976,0.003527532268548836,0.0008581208010515207,0.0035009106410919255,0.003527532268548836,3,Heel-off,0.8850145754766235
1777251001343,0.0285072,1.02392,-0.148006,0.0885815,-0.0200698,-0.0188654,98.05996232310119,0,3.86683,999,log_newX9.csv,0,False,6.671,-1.65785675429077,1.0349543965256827,0.09276520000220988,0.0007289000000000011,0.0013206000000000016,-0.00024000000000001798,-0.0036799999999999056,-0.0015199999999999936,-0.0007220000000000004,0.004711299999999988,0.0014618999999999882,-0.0023502,-0.00016890000000000134,0.0024773999999999977,0.0025653999999999955,0.06110592317614305,0.008923784095969722,0.029419697560738145,-0.0258328677331241,-1.3937121854379342e-06,-0.0035023043532773634,0.0044265913192562956,0.0008990590507074597,-1.3937121854379342e-06,0.0044265913192562956,3,Heel-off,0.8850145754766235
1777251001357,0.0295511,1.03363,-0.149222,0.0951395,-0.0239753,-0.00817726,98.10180869572126,0,3.41712,999,log_newX9.csv,0,False,6.685,-1.6478523517739454,1.0447638248404327,0.09845408600686717,0.0010439000000000004,0.0003149999999999993,0.009710000000000107,0.009950000000000125,-0.0012159999999999949,0.0003039999999999987,0.006558000000000008,0.0018467000000000205,-0.0039055000000000027,-0.0015553000000000025,0.01068814,0.008210740000000003,0.04184637262007129,-0.01925955055607176,0.010004402516824662,-0.019415295043913483,0.009809428314750068,0.009810822026935506,0.0056888860046572925,0.001262294685400997,0.009809428314750068,0.0056888860046572925,3,Heel-off,0.8850145754766235
1777251001370,0.0204575,1.04859,-0.148685,0.107316,-0.0246814,0.000605366,98.09334073727709,0,3.33803,999,log_newX9.csv,0,False,6.698,-1.5016311710126586,1.059276510940958,0.110119307253333,-0.0090936,-0.0101375,0.014959999999999862,0.005249999999999755,0.0005369999999999819,0.0017529999999999768,0.012176499999999993,0.005618499999999985,-0.0007060999999999977,0.003199400000000005,0.008782626,-0.0019055140000000005,-0.008467958444171586,-0.05031433106424288,0.14622118076128676,0.1362167782444621,0.014512686100525363,0.004703257785775294,0.011665221246465823,0.005976335241808531,0.014512686100525363,0.011665221246465823,3,Heel-off,0.8850145754766235
