Starting real-time gait reader (100Hz) WITH KALMAN.
Press any key to stop.
[OK] MPU6050 initialized on /dev/i2c-1 (0x68)
ax:0.186035 ay:0.946045 az:-0.482666 gx:0.29771 gy:-0.671756 gz:0.656489 | Class: -1 | Delay: 3.27458 ms
 R_K:117.539 P_K:-9.52798 | Dly: 3.28221msax:0.175293 ay:0.92627 az:-0.485596 gx:0.0534351 gy:-0.908397 gz:0.503817 | Class: 1 | Delay: 3.28543 ms
 R_K:117.54 P_K:-9.52753 | Dly: 3.28543msax:0.17041 ay:0.926758 az:-0.476318 gx:0.0992366 gy:-0.877863 gz:0.656489 | Class: 1 | Delay: 3.27217 ms
 R_K:117.525 P_K:-9.5183 | Dly: 3.27217msax:0.173584 ay:0.925293 az:-0.47998 gx:0.0381679 gy:-0.870229 gz:0.496183 | Class: 1 | Delay: 3.27204 ms
 R_K:117.517 P_K:-9.51537 | Dly: 3.27204msax:0.174316 ay:0.923096 az:-0.484131 gx:-0.167939 gy:-0.748092 gz:0.603053 | Class: 1 | Delay: 3.2709 ms
 R_K:117.517 P_K:-9.51241 | Dly: 3.2709msax:0.179688 ay:0.924072 az:-0.48291 gx:0.183206 gy:-0.89313 gz:0.633588 | Class: 1 | Delay: 3.27034 ms
 R_K:117.518 P_K:-9.52194 | Dly: 3.27034msax:0.174561 ay:0.930908 az:-0.479736 gx:-0.0152672 gy:-0.900763 gz:0.778626 | Class: 1 | Delay: 3.27067 ms
 R_K:117.504 P_K:-9.51968 | Dly: 3.27067msax:0.172363 ay:0.925781 az:-0.486328 gx:0 gy:-0.870229 gz:0.587786 | Class: 1 | Delay: 3.27125 ms
 R_K:117.508 P_K:-9.51324 | Dly: 3.27125msax:0.175049 ay:0.925293 az:-0.471924 gx:0.221374 gy:-0.931298 gz:0.671756 | Class: 1 | Delay: 3.28182 ms
 R_K:117.489 P_K:-9.51539 | Dly: 3.28182msax:0.171143 ay:0.924316 az:-0.477051 gx:-0.0687023 gy:-0.816794 gz:0.648855 | Class: 1 | Delay: 3.28175 ms
 R_K:117.477 P_K:-9.50778 | Dly: 3.28175msax:0.175781 ay:0.930908 az:-0.476807 gx:-0.0229008 gy:-0.78626 gz:0.496183 | Class: 1 | Delay: 3.27203 ms
 R_K:117.459 P_K:-9.50726 | Dly: 3.27203msax:0.173828 ay:0.928223 az:-0.475342 gx:0.10687 gy:-0.854962 gz:0.725191 | Class: 1 | Delay: 3.27053 ms
 R_K:117.443 P_K:-9.50481 | Dly: 3.27053msax:0.179932 ay:0.927246 az:-0.481934 gx:-0.00763359 gy:-0.938931 gz:0.641221 | Class: 1 | Delay: 3.26991 ms
 R_K:117.439 P_K:-9.51485 | Dly: 3.26991msax:0.169922 ay:0.925049 az:-0.483154 gx:0.0687023 gy:-0.916031 gz:0.679389 | Class: 1 | Delay: 3.27188 ms
 R_K:117.441 P_K:-9.50503 | Dly: 3.27188msax:0.172607 ay:0.924072 az:-0.479004 gx:-0.0687023 gy:-1.03053 gz:0.603053 | Class: 1 | Delay: 3.27151 ms
 R_K:117.434 P_K:-9.50315 | Dly: 3.27151msax:0.177246 ay:0.924316 az:-0.480225 gx:0.0305344 gy:-0.778626 gz:0.748092 | Class: 1 | Delay: 3.27504 ms
 R_K:117.43 P_K:-9.50698 | Dly: 3.27504msax:0.17334 ay:0.924805 az:-0.477539 gx:0.0687023 gy:-0.80916 gz:0.709924 | Class: 1 | Delay: 3.28025 ms
 R_K:117.422 P_K:-9.50367 | Dly: 3.28025msax:0.176025 ay:0.93042 az:-0.481201 gx:-0.0229008 gy:-0.954198 gz:0.633588 | Class: 1 | Delay: 3.27253 ms
 R_K:117.415 P_K:-9.50542 | Dly: 3.27253msax:0.174316 ay:0.921143 az:-0.482422 gx:0.0305344 gy:-0.679389 gz:0.671756 | Class: 1 | Delay: 3.27071 ms
 R_K:117.419 P_K:-9.50276 | Dly: 3.27071msax:0.175537 ay:0.926758 az:-0.480469 gx:0.0610687 gy:-0.977099 gz:0.717557 | Class: 1 | Delay: 3.27277 ms
 R_K:117.414 P_K:-9.50509 | Dly: 3.27277msax:0.170898 ay:0.930664 az:-0.481934 gx:0.198473 gy:-0.870229 gz:0.519084 | Class: 1 | Delay: 3.27025 ms
 R_K:117.411 P_K:-9.49548 | Dly: 3.27025msax:0.173584 ay:0.924805 az:-0.483398 gx:0.206107 gy:-0.961832 gz:0.687023 | Class: 1 | Delay: 3.27092 ms
 R_K:117.416 P_K:-9.49406 | Dly: 3.27092msax:0.167236 ay:0.918945 az:-0.473633 gx:-0.114504 gy:-0.931298 gz:0.687023 | Class: 1 | Delay: 3.26984 ms
 R_K:117.405 P_K:-9.48282 | Dly: 3.26984msax:0.176025 ay:0.922363 az:-0.480469 gx:0.0381679 gy:-0.908397 gz:0.694656 | Class: 1 | Delay: 3.29025 ms
 R_K:117.405 P_K:-9.48701 | Dly: 3.29025msax:0.178223 ay:0.926514 az:-0.48291 gx:-0.0152672 gy:-0.89313 gz:0.725191 | Class: 1 | Delay: 3.28369 ms
 R_K:117.405 P_K:-9.49364 | Dly: 3.28369msax:0.181152 ay:0.930908 az:-0.47998 gx:-0.0381679 gy:-0.908397 gz:0.641221 | Class: 1 | Delay: 3.27547 ms
 R_K:117.395 P_K:-9.50522 | Dly: 3.27547msax:0.175537 ay:0.927246 az:-0.475586 gx:0.114504 gy:-0.824427 gz:0.587786 | Class: 1 | Delay: 3.27082 ms
 R_K:117.383 P_K:-9.50613 | Dly: 3.27082msax:0.171143 ay:0.929688 az:-0.474854 gx:0.160305 gy:-1.06107 gz:0.618321 | Class: 1 | Delay: 3.27106 ms
 R_K:117.368 P_K:-9.50078 | Dly: 3.27106msax:0.176025 ay:0.930176 az:-0.469482 gx:0.00763359 gy:-0.793893 gz:0.664122 | Class: 1 | Delay: 3.27041 ms
 R_K:117.342 P_K:-9.50242 | Dly: 3.27041msax:0.17334 ay:0.921143 az:-0.480469 gx:0.0992366 gy:-0.992366 gz:0.755725 | Class: 1 | Delay: 3.27051 ms
 R_K:117.346 P_K:-9.50228 | Dly: 3.27051msax:0.177979 ay:0.932861 az:-0.476807 gx:0.0229008 gy:-0.778626 gz:0.671756 | Class: 1 | Delay: 3.28236 ms
 R_K:117.331 P_K:-9.50564 | Dly: 3.28236msax:0.17749 ay:0.926514 az:-0.478516 gx:0.175573 gy:-0.870229 gz:0.496183 | Class: 1 | Delay: 3.28253 ms
 R_K:117.328 P_K:-9.51078 | Dly: 3.28253msax:0.175781 ay:0.929932 az:-0.484619 gx:0.0229008 gy:-1 gz:0.587786 | Class: 1 | Delay: 3.27225 ms
 R_K:117.33 P_K:-9.51217 | Dly: 3.27225msax:0.175537 ay:0.926758 az:-0.474121 gx:-0.145038 gy:-0.763359 gz:0.641221 | Class: 1 | Delay: 3.27112 ms
 R_K:117.315 P_K:-9.51251 | Dly: 3.27112msax:0.175781 ay:0.922852 az:-0.479004 gx:0.0229008 gy:-0.877863 gz:0.549618 | Class: 1 | Delay: 3.26532 ms
 R_K:117.314 P_K:-9.51523 | Dly: 3.26532msax:0.175781 ay:0.923828 az:-0.480469 gx:0.0458015 gy:-0.732824 gz:0.732824 | Class: 1 | Delay: 3.27571 ms
 R_K:117.316 P_K:-9.51552 | Dly: 3.27571msax:0.178223 ay:0.925049 az:-0.482666 gx:0 gy:-0.870229 gz:0.725191 | Class: 1 | Delay: 3.27103 ms
 R_K:117.32 P_K:-9.52171 | Dly: 3.27103msax:0.176025 ay:0.927979 az:-0.476318 gx:0.137405 gy:-0.938931 gz:0.687023 | Class: 1 | Delay: 3.29529 ms
 R_K:117.311 P_K:-9.5244 | Dly: 3.29529msax:0.176514 ay:0.928467 az:-0.47168 gx:0.0534351 gy:-0.984733 gz:0.564885 | Class: 1 | Delay: 3.29655 ms
 R_K:117.293 P_K:-9.52914 | Dly: 3.29655msax:0.177979 ay:0.926758 az:-0.474121 gx:0.129771 gy:-0.847328 gz:0.709924 | Class: 1 | Delay: 3.29486 ms
 R_K:117.282 P_K:-9.53502 | Dly: 3.29486msax:0.179688 ay:0.927979 az:-0.48291 gx:-0.00763359 gy:-0.954198 gz:0.564885 | Class: 1 | Delay: 3.27599 ms
 R_K:117.285 P_K:-9.54378 | Dly: 3.27599msax:0.175293 ay:0.927002 az:-0.487793 gx:0.0381679 gy:-0.832061 gz:0.541985 | Class: 1 | Delay: 3.27299 ms
 R_K:117.298 P_K:-9.54161 | Dly: 3.27299msax:0.169922 ay:0.928467 az:-0.482178 gx:0.21374 gy:-0.732824 gz:0.648855 | Class: 1 | Delay: 3.27325 ms
 R_K:117.301 P_K:-9.52807 | Dly: 3.27325msax:0.178467 ay:0.925293 az:-0.471924 gx:0.0610687 gy:-0.870229 gz:0.549618 | Class: 1 | Delay: 3.27497 ms
 R_K:117.287 P_K:-9.53604 | Dly: 3.27497msax:0.173828 ay:0.926758 az:-0.482666 gx:0.114504 gy:-0.877863 gz:0.641221 | Class: 1 | Delay: 3.27256 ms
 R_K:117.292 P_K:-9.53266 | Dly: 3.27256msax:0.17749 ay:0.92334 az:-0.490479 gx:0.0763359 gy:-0.969466 gz:0.694656 | Class: 1 | Delay: 3.2844 ms
 R_K:117.313 P_K:-9.53756 | Dly: 3.2844msax:0.174072 ay:0.925781 az:-0.477051 gx:0.10687 gy:-0.778626 gz:0.633588 | Class: 1 | Delay: 3.2841 ms
 R_K:117.308 P_K:-9.53446 | Dly: 3.2841msax:0.178467 ay:0.928711 az:-0.484131 gx:-0.0381679 gy:-0.78626 gz:0.59542 | Class: 1 | Delay: 3.27475 ms
 R_K:117.312 P_K:-9.53828 | Dly: 3.27475msax:0.176025 ay:0.93042 az:-0.470947 gx:0.0839695 gy:-0.778626 gz:0.557252 | Class: 1 | Delay: 3.27369 ms
 R_K:117.291 P_K:-9.53862 | Dly: 3.27369msax:0.180908 ay:0.931396 az:-0.478027 gx:0.0992366 gy:-0.946565 gz:0.748092 | Class: 1 | Delay: 3.27595 ms
 R_K:117.283 P_K:-9.54938 | Dly: 3.27595msax:0.177246 ay:0.923584 az:-0.474121 gx:0.198473 gy:-0.854962 gz:0.641221 | Class: 1 | Delay: 3.27356 ms
 R_K:117.277 P_K:-9.55441 | Dly: 3.27356msax:0.176758 ay:0.922607 az:-0.479004 gx:-0.0610687 gy:-0.916031 gz:0.458015 | Class: 1 | Delay: 3.27175 ms
 R_K:117.278 P_K:-9.55868 | Dly: 3.27175msax:0.172852 ay:0.92041 az:-0.480713 gx:0.10687 gy:-0.770992 gz:0.625954 | Class: 1 | Delay: 3.26791 ms
 R_K:117.285 P_K:-9.55359 | Dly: 3.26791msax:0.174316 ay:0.92041 az:-0.477783 gx:0.10687 gy:-1.0458 gz:0.725191 | Class: 1 | Delay: 3.28125 ms
 R_K:117.288 P_K:-9.55555 | Dly: 3.28125msax:0.171143 ay:0.922119 az:-0.484619 gx:0.0916031 gy:-0.801527 gz:0.725191 | Class: 1 | Delay: 3.28379 ms
 R_K:117.301 P_K:-9.54643 | Dly: 3.28379msax:0.171387 ay:0.928223 az:-0.472656 gx:0.152672 gy:-0.877863 gz:0.633588 | Class: 1 | Delay: 3.27741 ms
 R_K:117.287 P_K:-9.53904 | Dly: 3.27741msax:0.176758 ay:0.924561 az:-0.480469 gx:-0.0152672 gy:-0.725191 gz:0.557252 | Class: 1 | Delay: 3.27593 ms
 R_K:117.289 P_K:-9.5404 | Dly: 3.27593msax:0.172852 ay:0.929443 az:-0.481934 gx:-0.0381679 gy:-0.78626 gz:0.656489 | Class: 1 | Delay: 3.27332 ms
 R_K:117.288 P_K:-9.53317 | Dly: 3.27332msax:0.177979 ay:0.922607 az:-0.47168 gx:-0.00763359 gy:-0.931298 gz:0.557252 | Class: 1 | Delay: 3.27184 ms
 R_K:117.276 P_K:-9.54173 | Dly: 3.27184msax:0.176025 ay:0.930176 az:-0.474854 gx:0.0305344 gy:-0.946565 gz:0.564885 | Class: 1 | Delay: 3.27182 ms
 R_K:117.264 P_K:-9.54365 | Dly: 3.27182msax:0.169189 ay:0.924561 az:-0.477783 gx:0.0687023 gy:-0.916031 gz:0.610687 | Class: 1 | Delay: 3.28143 ms
 R_K:117.263 P_K:-9.53277 | Dly: 3.28143msax:0.179199 ay:0.923828 az:-0.476074 gx:-0.0229008 gy:-0.793893 gz:0.526718 | Class: 1 | Delay: 3.28766 ms
 R_K:117.258 P_K:-9.54092 | Dly: 3.28766msax:0.175293 ay:0.92334 az:-0.476807 gx:-0.0610687 gy:-0.740458 gz:0.59542 | Class: 1 | Delay: 3.27221 ms
 R_K:117.255 P_K:-9.54047 | Dly: 3.27221msax:0.176758 ay:0.928711 az:-0.478271 gx:0.198473 gy:-0.938931 gz:0.709924 | Class: 1 | Delay: 3.27467 ms
 R_K:117.253 P_K:-9.5437 | Dly: 3.27467msax:0.178467 ay:0.928711 az:-0.483887 gx:0.114504 gy:-0.969466 gz:0.725191 | Class: 1 | Delay: 3.26645 ms
 R_K:117.26 P_K:-9.54972 | Dly: 3.26645msax:0.180176 ay:0.928223 az:-0.477783 gx:0.0687023 gy:-0.984733 gz:0.656489 | Class: 1 | Delay: 3.27106 ms
 R_K:117.256 P_K:-9.56025 | Dly: 3.27106msax:0.168701 ay:0.930664 az:-0.47876 gx:-0.122137 gy:-0.862595 gz:0.549618 | Class: 1 | Delay: 3.27177 ms
 R_K:117.249 P_K:-9.54541 | Dly: 3.27177msax:0.178467 ay:0.930664 az:-0.483887 gx:0.0534351 gy:-0.78626 gz:0.648855 | Class: 1 | Delay: 3.27121 ms
 R_K:117.253 P_K:-9.54842 | Dly: 3.27121msax:0.179688 ay:0.929443 az:-0.474121 gx:0.0381679 gy:-0.847328 gz:0.587786 | Class: 1 | Delay: 3.28534 ms
 R_K:117.241 P_K:-9.55644 | Dly: 3.28534msax:0.176758 ay:0.926758 az:-0.477539 gx:0.0687023 gy:-0.847328 gz:0.625954 | Class: 1 | Delay: 3.27719 ms
 R_K:117.239 P_K:-9.55875 | Dly: 3.27719msax:0.17334 ay:0.928955 az:-0.476318 gx:0.0687023 gy:-0.78626 gz:0.656489 | Class: 1 | Delay: 3.27301 ms
 R_K:117.232 P_K:-9.553 | Dly: 3.27301msax:0.17627 ay:0.923096 az:-0.481445 gx:0.0534351 gy:-0.732824 gz:0.755725 | Class: 1 | Delay: 3.27132 ms
 R_K:117.24 P_K:-9.55346 | Dly: 3.27132msax:0.170898 ay:0.930908 az:-0.475098 gx:0.00763359 gy:-0.977099 gz:0.755725 | Class: 1 | Delay: 3.27045 ms
 R_K:117.228 P_K:-9.54512 | Dly: 3.27045msax:0.174561 ay:0.924072 az:-0.472656 gx:0.00763359 gy:-0.977099 gz:0.557252 | Class: 1 | Delay: 3.27323 ms
 R_K:117.219 P_K:-9.54659 | Dly: 3.27323msax:0.176758 ay:0.928711 az:-0.479248 gx:0.167939 gy:-0.900763 gz:0.541985 | Class: 1 | Delay: 3.26969 ms
 R_K:117.22 P_K:-9.54898 | Dly: 3.26969msax:0.178711 ay:0.923584 az:-0.481201 gx:0.114504 gy:-0.801527 gz:0.725191 | Class: 1 | Delay: 3.28225 ms
 R_K:117.228 P_K:-9.55513 | Dly: 3.28225msax:0.170898 ay:0.93042 az:-0.472168 gx:0.0534351 gy:-0.770992 gz:0.656489 | Class: 1 | Delay: 3.28334 ms
 R_K:117.213 P_K:-9.54463 | Dly: 3.28334msax:0.176758 ay:0.919678 az:-0.478027 gx:-0.00763359 gy:-0.961832 gz:0.671756 | Class: 1 | Delay: 3.2773 ms
 R_K:117.218 P_K:-9.55077 | Dly: 3.2773msax:0.174561 ay:0.922119 az:-0.480713 gx:0.00763359 gy:-0.763359 gz:0.580153 | Class: 1 | Delay: 3.27138 ms
 R_K:117.225 P_K:-9.54868 | Dly: 3.27138msax:0.17334 ay:0.928223 az:-0.479736 gx:0.145038 gy:-0.80916 gz:0.580153 | Class: 1 | Delay: 3.27488 ms
 R_K:117.227 P_K:-9.54319 | Dly: 3.27488msax:0.168945 ay:0.92627 az:-0.475098 gx:0.0381679 gy:-0.587786 gz:0.641221 | Class: 1 | Delay: 3.27177 ms
 R_K:117.221 P_K:-9.52755 | Dly: 3.27177msax:0.172852 ay:0.923584 az:-0.477539 gx:0.0916031 gy:-0.870229 gz:0.541985 | Class: 1 | Delay: 3.26529 ms
 R_K:117.223 P_K:-9.52414 | Dly: 3.26529msax:0.178711 ay:0.926025 az:-0.472412 gx:0.0229008 gy:-0.793893 gz:0.625954 | Class: 1 | Delay: 3.26967 ms
 R_K:117.212 P_K:-9.53151 | Dly: 3.26967msax:0.175293 ay:0.929199 az:-0.480225 gx:0.0152672 gy:-1.03817 gz:0.496183 | Class: 1 | Delay: 3.28356 ms
 R_K:117.213 P_K:-9.53296 | Dly: 3.28356msax:0.173584 ay:0.926514 az:-0.482178 gx:0.0229008 gy:-0.954198 gz:0.671756 | Class: 1 | Delay: 3.28082 ms
 R_K:117.219 P_K:-9.53038 | Dly: 3.28082msax:0.178467 ay:0.922119 az:-0.486572 gx:0.00763359 gy:-0.748092 gz:0.709924 | Class: 1 | Delay: 3.27471 ms
 R_K:117.238 P_K:-9.53546 | Dly: 3.27471msax:0.174561 ay:0.924561 az:-0.478516 gx:0.129771 gy:-0.885496 gz:0.694656 | Class: 1 | Delay: 3.27064 ms
 R_K:117.241 P_K:-9.535 | Dly: 3.27064msax:0.175781 ay:0.924072 az:-0.476074 gx:0.137405 gy:-0.923664 gz:0.465649 | Class: 1 | Delay: 3.27404 ms
 R_K:117.24 P_K:-9.53798 | Dly: 3.27404msax:0.175293 ay:0.926514 az:-0.46582 gx:0.0458015 gy:-0.984733 gz:0.656489 | Class: 1 | Delay: 3.27145 ms
 R_K:117.216 P_K:-9.54153 | Dly: 3.27145msax:0.178955 ay:0.924316 az:-0.480713 gx:0.137405 gy:-0.877863 gz:0.618321 | Class: 1 | Delay: 3.27053 ms
 R_K:117.224 P_K:-9.54923 | Dly: 3.27053msax:0.175537 ay:0.927979 az:-0.477539 gx:0.29771 gy:-1 gz:0.603053 | Class: 1 | Delay: 3.28438 ms
 R_K:117.225 P_K:-9.55095 | Dly: 3.28438msax:0.17334 ay:0.925293 az:-0.476807 gx:-0.0381679 gy:-0.847328 gz:0.549618 | Class: 1 | Delay: 3.2859 ms
 R_K:117.222 P_K:-9.54719 | Dly: 3.2859msax:0.176758 ay:0.918457 az:-0.474609 gx:0.21374 gy:-0.80916 gz:0.687023 | Class: 1 | Delay: 3.29554 ms
 R_K:117.225 P_K:-9.55221 | Dly: 3.29554msax:0.177246 ay:0.923096 az:-0.47876 gx:0 gy:-0.694656 gz:0.709924 | Class: 1 | Delay: 3.27604 ms
 R_K:117.228 P_K:-9.55456 | Dly: 3.27604msax:0.168457 ay:0.924561 az:-0.489014 gx:-0.0381679 gy:-0.694656 gz:0.450382 | Class: 1 | Delay: 3.27332 ms
 R_K:117.248 P_K:-9.5375 | Dly: 3.27332msax:0.17749 ay:0.932617 az:-0.479248 gx:0.0687023 gy:-0.694656 gz:0.641221 | Class: 1 | Delay: 3.26288 ms
 R_K:117.244 P_K:-9.53784 | Dly: 3.26288msax:0.178223 ay:0.926025 az:-0.483887 gx:0.160305 gy:-0.870229 gz:0.610687 | Class: 1 | Delay: 3.27232 ms
 R_K:117.256 P_K:-9.54315 | Dly: 3.27232msax:0.181396 ay:0.922607 az:-0.480713 gx:0.0381679 gy:-1.00763 gz:0.679389 | Class: 1 | Delay: 3.2701 ms
 R_K:117.263 P_K:-9.55789 | Dly: 3.2701msax:0.168945 ay:0.926758 az:-0.484375 gx:-0.0381679 gy:-0.984733 gz:0.641221 | Class: 1 | Delay: 3.28749 ms
 R_K:117.272 P_K:-9.54555 | Dly: 3.28749msax:0.175537 ay:0.925781 az:-0.474365 gx:0.00763359 gy:-0.900763 gz:0.633588 | Class: 1 | Delay: 3.28099 ms
 R_K:117.264 P_K:-9.54725 | Dly: 3.28099msax:0.17627 ay:0.927002 az:-0.482178 gx:-0.129771 gy:-0.916031 gz:0.717557 | Class: 1 | Delay: 3.27132 ms
 R_K:117.268 P_K:-9.54898 | Dly: 3.27132msax:0.174316 ay:0.925537 az:-0.486084 gx:0.0839695 gy:-0.709924 gz:0.633588 | Class: 1 | Delay: 3.2853 ms
 R_K:117.283 P_K:-9.54398 | Dly: 3.2853msax:0.17334 ay:0.928467 az:-0.479492 gx:0.0687023 gy:-0.793893 gz:0.778626 | Class: 1 | Delay: 3.27717 ms
 R_K:117.282 P_K:-9.53844 | Dly: 3.27717msax:0.175049 ay:0.923828 az:-0.484131 gx:0 gy:-0.938931 gz:0.763359 | Class: 1 | Delay: 3.27169 ms
 R_K:117.294 P_K:-9.53893 | Dly: 3.27169msax:0.179932 ay:0.927734 az:-0.48291 gx:0.0534351 gy:-0.770992 gz:0.664122 | Class: 1 | Delay: 3.27186 ms
 R_K:117.299 P_K:-9.54591 | Dly: 3.27186msax:0.174072 ay:0.928223 az:-0.474854 gx:-0.10687 gy:-0.885496 gz:0.816794 | Class: 1 | Delay: 3.28186 ms
 R_K:117.288 P_K:-9.54372 | Dly: 3.28186msax:0.178223 ay:0.927979 az:-0.485107 gx:-0.0763359 gy:-0.832061 gz:0.526718 | Class: 1 | Delay: 3.28141 ms
 R_K:117.296 P_K:-9.5476 | Dly: 3.28141msax:0.177002 ay:0.918945 az:-0.477295 gx:-0.0152672 gy:-1 gz:0.503817 | Class: 1 | Delay: 3.27351 ms
 R_K:117.3 P_K:-9.55505 | Dly: 3.27351msax:0.17041 ay:0.925293 az:-0.475586 gx:0.0534351 gy:-0.938931 gz:0.679389 | Class: 1 | Delay: 3.27197 ms
 R_K:117.295 P_K:-9.5468 | Dly: 3.27197msax:0.175049 ay:0.923584 az:-0.480713 gx:0.129771 gy:-0.908397 gz:0.664122 | Class: 1 | Delay: 3.27347 ms
 R_K:117.302 P_K:-9.54726 | Dly: 3.27347msax:0.179199 ay:0.929443 az:-0.479004 gx:-0.0152672 gy:-0.824427 gz:0.580153 | Class: 1 | Delay: 3.27095 ms
 R_K:117.298 P_K:-9.55334 | Dly: 3.27095msax:0.173096 ay:0.923584 az:-0.469727 gx:0.0534351 gy:-0.778626 gz:0.671756 | Class: 1 | Delay: 3.27184 ms
 R_K:117.284 P_K:-9.54977 | Dly: 3.27184msax:0.174561 ay:0.926025 az:-0.475098 gx:-0.137405 gy:-0.709924 gz:0.603053 | Class: 1 | Delay: 3.27749 ms
 R_K:117.276 P_K:-9.54678 | Dly: 3.27749msax:0.175293 ay:0.926514 az:-0.478271 gx:0.0305344 gy:-0.732824 gz:0.572519 | Class: 1 | Delay: 3.28369 ms
 R_K:117.275 P_K:-9.54502 | Dly: 3.28369msax:0.176514 ay:0.924805 az:-0.472412 gx:-0.0687023 gy:-0.908397 gz:0.618321 | Class: 1 | Delay: 3.28199 ms
 R_K:117.264 P_K:-9.5494 | Dly: 3.28199msax:0.171143 ay:0.924805 az:-0.473877 gx:0.0687023 gy:-0.977099 gz:0.625954 | Class: 1 | Delay: 3.27421 ms
 R_K:117.257 P_K:-9.54366 | Dly: 3.27421msax:0.172852 ay:0.928467 az:-0.476807 gx:0.0305344 gy:-0.839695 gz:0.541985 | Class: 1 | Delay: 3.27103 ms
 R_K:117.253 P_K:-9.53815 | Dly: 3.27103msax:0.171875 ay:0.927246 az:-0.488037 gx:0.0229008 gy:-0.908397 gz:0.526718 | Class: 1 | Delay: 3.27173 ms
 R_K:117.269 P_K:-9.53041 | Dly: 3.27173msax:0.178955 ay:0.928223 az:-0.476562 gx:0.00763359 gy:-0.977099 gz:0.625954 | Class: 1 | Delay: 3.27141 ms
 R_K:117.264 P_K:-9.53917 | Dly: 3.27141msax:0.176514 ay:0.919189 az:-0.474121 gx:0.0381679 gy:-0.961832 gz:0.709924 | Class: 1 | Delay: 3.27095 ms
 R_K:117.263 P_K:-9.54576 | Dly: 3.27095msax:0.180908 ay:0.929199 az:-0.484131 gx:0.114504 gy:-0.916031 gz:0.641221 | Class: 1 | Delay: 3.28397 ms
 R_K:117.272 P_K:-9.55569 | Dly: 3.28397msax:0.169678 ay:0.925293 az:-0.47168 gx:-0.0839695 gy:-0.916031 gz:0.603053 | Class: 1 | Delay: 3.28523 ms
 R_K:117.259 P_K:-9.54623 | Dly: 3.28523msax:0.179443 ay:0.928223 az:-0.474609 gx:0.114504 gy:-0.816794 gz:0.641221 | Class: 1 | Delay: 3.27551 ms
 R_K:117.251 P_K:-9.55375 | Dly: 3.27551msax:0.178223 ay:0.923096 az:-0.479004 gx:0.183206 gy:-0.862595 gz:0.541985 | Class: 1 | Delay: 3.27403 ms
 R_K:117.258 P_K:-9.56013 | Dly: 3.27403msax:0.17627 ay:0.921631 az:-0.482666 gx:0.0534351 gy:-0.80916 gz:0.664122 | Class: 1 | Delay: 3.27454 ms
 R_K:117.271 P_K:-9.56167 | Dly: 3.27454msax:0.174072 ay:0.920166 az:-0.477295 gx:0.167939 gy:-0.847328 gz:0.641221 | Class: 1 | Delay: 3.2739 ms
 R_K:117.276 P_K:-9.56057 | Dly: 3.2739msax:0.17041 ay:0.925049 az:-0.491211 gx:0.152672 gy:-0.908397 gz:0.748092 | Class: 1 | Delay: 3.26938 ms
 R_K:117.302 P_K:-9.5495 | Dly: 3.26938msax:0.168457 ay:0.922363 az:-0.478271 gx:0.0763359 gy:-0.946565 gz:0.679389 | Class: 1 | Delay: 3.27123 ms
 R_K:117.305 P_K:-9.53801 | Dly: 3.27123msax:0.175781 ay:0.923096 az:-0.47876 gx:0.0839695 gy:-0.877863 gz:0.687023 | Class: 1 | Delay: 3.28753 ms
 R_K:117.308 P_K:-9.54015 | Dly: 3.28753msax:0.175293 ay:0.922607 az:-0.472656 gx:0 gy:-0.900763 gz:0.709924 | Class: 1 | Delay: 3.2816 ms
 R_K:117.3 P_K:-9.54266 | Dly: 3.2816msax:0.171387 ay:0.924072 az:-0.481689 gx:-0.0152672 gy:-0.832061 gz:0.717557 | Class: 1 | Delay: 3.27323 ms
 R_K:117.307 P_K:-9.53466 | Dly: 3.27323msax:0.182129 ay:0.926758 az:-0.479004 gx:0.0152672 gy:-0.755725 gz:0.801527 | Class: 1 | Delay: 3.26712 ms
 R_K:117.306 P_K:-9.54673 | Dly: 3.26712msax:0.179932 ay:0.924072 az:-0.476318 gx:0.259542 gy:-0.954198 gz:0.603053 | Class: 1 | Delay: 3.27143 ms
 R_K:117.307 P_K:-9.55798 | Dly: 3.27143msax:0.18042 ay:0.92334 az:-0.484131 gx:0.10687 gy:-0.824427 gz:0.832061 | Class: 1 | Delay: 3.27225 ms
 R_K:117.32 P_K:-9.56722 | Dly: 3.27225msax:0.171875 ay:0.922119 az:-0.472168 gx:0.0610687 gy:-0.900763 gz:0.587786 | Class: 1 | Delay: 3.27062 ms
 R_K:117.312 P_K:-9.56249 | Dly: 3.27062msax:0.175293 ay:0.924805 az:-0.486572 gx:0.0229008 gy:-0.908397 gz:0.717557 | Class: 1 | Delay: 3.27982 ms
 R_K:117.327 P_K:-9.56175 | Dly: 3.27982msax:0.175537 ay:0.920654 az:-0.478516 gx:0.0610687 gy:-0.946565 gz:0.572519 | Class: 1 | Delay: 3.28541 ms
 R_K:117.332 P_K:-9.56448 | Dly: 3.28541msax:0.176758 ay:0.925293 az:-0.479492 gx:0.0763359 gy:-0.847328 gz:0.580153 | Class: 1 | Delay: 3.27525 ms
 R_K:117.334 P_K:-9.56673 | Dly: 3.27525msax:0.169678 ay:0.923828 az:-0.479004 gx:0.0763359 gy:-0.89313 gz:0.610687 | Class: 1 | Delay: 3.26901 ms
 R_K:117.336 P_K:-9.55599 | Dly: 3.26901msax:0.178467 ay:0.927734 az:-0.482422 gx:0.0916031 gy:-0.946565 gz:0.59542 | Class: 1 | Delay: 3.27601 ms
