timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms,tempo_s,Fase
1778187196097,-0.0078151,0.429668,-0.504888,0.199274,-0.136293,-0.0365215,126.922,0.614033,0.99419,0.414921,0,0,3.674,0.0,0
1778187196111,0.09,0.509,-0.603,0.236,-0.152,-0.166,133.221,-6.186,1.006,0.518,0,0,3.997,0.014,0
1778187196124,0.114,0.552,-0.641,0.26,-0.16,-0.186,134.807,-7.437,1.002,0.443,0,0,3.265,0.027,0
1778187196137,0.125,0.588,-0.653,0.286,-0.146,-0.139,134.705,-7.89,1.011,0.395,0,0,3.274,0.04,0
1778187196151,0.119,0.613,-0.654,0.319,-0.11,-0.077,134.206,-7.349,0.982,0.521,0,0,3.268,0.054,0
1778187196164,0.102,0.63,-0.652,0.358,-0.05,-0.034,133.702,-6.179,0.963,0.674,0,0,3.273,0.067,0
1778187196178,0.077,0.644,-0.648,0.4,0.036,-0.012,133.192,-4.428,0.961,0.91,0,0,3.276,0.081,0
1778187196191,0.064,0.654,-0.638,0.444,0.138,-0.005,132.439,-3.562,0.926,1.181,0,0,3.285,0.094,0
1778187196205,0.229,0.426,-0.544,0.302,0.216,0.247,103.791,-9.422,2.108,2.658,0,0,4.046,0.108,0
1778187196219,0.229,0.579,-0.549,0.233,0.263,0.309,104.184,-9.039,2.046,1.191,0,0,3.264,0.122,0
1778187196232,0.239,0.498,-0.567,0.149,0.298,0.338,72.774,-10.704,0.862,1.14,0,0,3.254,0.135,0
1778187196248,0.264,0.491,-0.592,0.059,0.307,0.345,82.109,-12.849,1.084,1.086,0,0,3.266,0.151,0
1778187196262,0.291,0.5,-0.59,-0.034,0.298,0.335,87.788,-15.34,1.03,1.161,0,0,3.256,0.165,0
1778187196275,0.3,0.533,-0.588,-0.116,0.276,0.339,91.387,-15.863,1.151,1.202,0,0,3.263,0.178,0
1778187196288,0.289,0.561,-0.584,-0.191,0.253,0.326,94.427,-15.076,1.062,1.198,0,0,3.252,0.191,0
1778187196302,0.291,0.611,-0.573,-0.256,0.225,0.316,95.919,-14.872,1.383,1.181,0,0,3.274,0.205,0
1778187196315,0.263,0.76,-0.56,-0.295,0.199,0.279,96.093,-13.102,2.85,0.933,0,0,3.254,0.218,0
1778187196328,0.244,0.778,-0.56,-0.327,0.173,0.249,98.366,-11.673,1.182,0.873,0,0,3.243,0.231,0
1778187196342,0.208,0.98,-0.491,-0.289,0.167,0.229,96.764,-10.035,4.05,0.342,0,0,3.255,0.245,0
1778187196355,0.185,0.966,-0.504,-0.274,0.158,0.226,100.359,-8.167,1.033,0.183,0,0,3.267,0.258,0
1778187196368,0.169,0.969,-0.505,-0.26,0.149,0.228,102.031,-6.878,1.148,0.255,0,0,3.269,0.271,0
1778187196382,0.155,0.972,-0.504,-0.244,0.146,0.232,103.37,-5.842,1.136,0.326,0,0,3.262,0.285,0
1778187196395,0.152,0.971,-0.505,-0.227,0.144,0.234,104.782,-5.808,1.101,0.306,0,0,3.261,0.298,0
1778187196408,0.147,0.965,-0.506,-0.214,0.143,0.234,106.391,-5.57,1.01,0.263,0,0,3.259,0.311,0
1778187196422,0.146,0.959,-0.507,-0.205,0.14,0.23,107.914,-5.754,1.007,0.179,0,0,3.247,0.325,0
1778187196435,0.146,0.953,-0.509,-0.198,0.134,0.222,109.296,-6.006,1.012,0.099,0,0,3.259,0.338,0
1778187196448,0.145,0.95,-0.509,-0.192,0.127,0.211,110.245,-6.136,1.045,0.08,0,0,3.239,0.351,0
1778187196462,0.14,0.95,-0.509,-0.186,0.12,0.199,111.032,-5.714,1.065,0.083,0,0,3.269,0.365,0
1778187196475,0.132,0.947,-0.509,-0.18,0.113,0.188,111.898,-5.064,1.042,0.071,0,0,3.256,0.378,0
1778187196489,0.126,0.946,-0.511,-0.174,0.106,0.178,112.694,-4.652,1.061,0.062,1,1,3.987,0.392,0
1778187196503,0.118,0.944,-0.511,-0.167,0.1,0.17,113.344,-4.103,1.054,0.039,1,1,3.776,0.406,0
1778187196516,0.113,0.944,-0.51,-0.161,0.095,0.162,113.765,-3.796,1.062,0.04,1,1,3.253,0.419,0
1778187196530,0.109,0.944,-0.511,-0.156,0.09,0.154,114.31,-3.579,1.078,0.045,1,1,3.294,0.433,0
1778187196543,0.105,0.944,-0.511,-0.15,0.085,0.146,114.728,-3.312,1.073,0.058,1,1,3.257,0.446,0
1778187196557,0.1,0.943,-0.511,-0.145,0.079,0.137,115.095,-3.031,1.069,0.066,1,1,4.026,0.46,0
1778187196571,0.095,0.943,-0.511,-0.14,0.074,0.13,115.453,-2.684,1.062,0.058,1,1,3.273,0.474,0
1778187196584,0.09,0.942,-0.512,-0.135,0.07,0.123,115.871,-2.434,1.056,0.049,1,1,3.29,0.487,0
1778187196598,0.085,0.94,-0.512,-0.13,0.066,0.117,116.212,-2.12,1.056,0.037,1,1,3.266,0.501,0
1778187196611,0.08,0.94,-0.512,-0.125,0.063,0.112,116.476,-1.78,1.058,0.02,1,1,3.262,0.514,0
1778187196624,0.076,0.939,-0.513,-0.12,0.06,0.108,116.775,-1.58,1.05,0.013,1,1,3.969,0.527,0
1778187196638,0.072,0.937,-0.513,-0.116,0.057,0.104,117.039,-1.348,1.043,0.012,1,1,3.266,0.541,0
1778187196652,0.069,0.936,-0.513,-0.111,0.054,0.1,117.278,-1.198,1.041,0.014,1,1,3.266,0.555,0
1778187196665,0.065,0.934,-0.513,-0.107,0.052,0.096,117.545,-1.082,1.037,0.014,1,1,3.51,0.568,0
1778187196679,0.063,0.933,-0.513,-0.103,0.049,0.092,117.703,-1.085,1.039,0.024,1,1,3.254,0.582,2
1778187196692,0.061,0.932,-0.513,-0.099,0.046,0.087,117.916,-1.02,1.049,0.035,1,1,3.914,0.595,2
1778187196706,0.059,0.931,-0.513,-0.095,0.043,0.083,118.047,-1.001,1.051,0.04,1,1,3.697,0.609,2
1778187196720,0.056,0.93,-0.513,-0.092,0.04,0.078,118.186,-0.923,1.042,0.043,1,1,3.274,0.623,2
1778187196733,0.053,0.929,-0.514,-0.088,0.037,0.075,118.328,-0.789,1.054,0.038,1,1,3.252,0.636,2
1778187196747,0.051,0.928,-0.514,-0.086,0.034,0.071,118.474,-0.69,1.049,0.04,1,1,3.268,0.65,2
1778187196760,0.048,0.927,-0.514,-0.083,0.032,0.068,118.595,-0.613,1.048,0.039,1,1,3.906,0.663,2
1778187196774,0.046,0.927,-0.515,-0.081,0.03,0.064,118.729,-0.531,1.05,0.043,1,1,3.285,0.677,2
1778187196787,0.044,0.926,-0.515,-0.079,0.027,0.061,118.79,-0.497,1.041,0.052,1,1,3.314,0.69,2
1778187196801,0.042,0.925,-0.515,-0.078,0.025,0.058,118.847,-0.439,1.043,0.06,1,1,3.259,0.704,2
1778187196814,0.04,0.924,-0.515,-0.077,0.024,0.055,118.94,-0.336,1.052,0.062,1,1,3.319,0.717,2
1778187196828,0.038,0.924,-0.515,-0.077,0.022,0.052,118.96,-0.264,1.04,0.065,2,2,3.922,0.731,2
1778187196842,0.034,0.923,-0.515,-0.076,0.021,0.051,119.014,-0.017,1.046,0.068,2,2,3.275,0.745,2
1778187196855,0.032,0.923,-0.514,-0.076,0.021,0.049,119.027,0.054,1.048,0.075,2,2,3.269,0.758,2
1778187196868,0.03,0.923,-0.514,-0.076,0.02,0.049,119.04,0.129,1.049,0.084,2,2,3.254,0.771,2
1778187196882,0.028,0.923,-0.514,-0.076,0.02,0.048,118.981,0.215,1.066,0.091,2,2,3.273,0.785,2
1778187196895,0.026,0.924,-0.513,-0.077,0.021,0.048,118.906,0.247,1.066,0.093,2,2,3.895,0.798,2
1778187196910,0.024,0.925,-0.513,-0.077,0.021,0.048,118.783,0.341,1.064,0.096,2,2,3.885,0.813,2
1778187196923,0.023,0.926,-0.512,-0.077,0.021,0.048,118.692,0.312,1.067,0.098,2,2,3.273,0.826,2
1778187196936,0.022,0.926,-0.511,-0.077,0.021,0.048,118.625,0.261,1.059,0.094,2,2,3.274,0.839,3
1778187196950,0.022,0.927,-0.511,-0.077,0.021,0.047,118.554,0.147,1.065,0.083,2,2,3.272,0.853,3
1778187196963,0.022,0.927,-0.51,-0.076,0.02,0.046,118.437,0.002,1.056,0.069,2,2,3.902,0.866,3
1778187196977,0.023,0.928,-0.509,-0.076,0.018,0.043,118.384,-0.203,1.06,0.064,2,2,3.313,0.88,3
1778187196991,0.023,0.928,-0.508,-0.074,0.017,0.039,118.254,-0.342,1.051,0.069,2,2,3.272,0.894,3
1778187197004,0.021,0.929,-0.506,-0.071,0.015,0.036,118.09,-0.21,1.053,0.068,2,2,3.286,0.907,3
1778187197017,0.019,0.929,-0.505,-0.067,0.014,0.033,118.012,-0.049,1.057,0.06,2,2,3.257,0.92,3
1778187197031,0.017,0.93,-0.504,-0.063,0.012,0.03,117.971,0.066,1.062,0.057,2,2,3.916,0.934,3
1778187197045,0.015,0.929,-0.504,-0.059,0.012,0.028,117.958,0.223,1.05,0.053,2,2,3.399,0.948,3
1778187197058,0.013,0.93,-0.503,-0.055,0.011,0.027,117.934,0.321,1.053,0.056,2,2,3.265,0.961,3
1778187197072,0.011,0.93,-0.503,-0.05,0.011,0.027,117.891,0.524,1.063,0.066,2,2,3.277,0.975,3
1778187197085,0.008,0.932,-0.502,-0.046,0.012,0.028,117.817,0.753,1.094,0.095,2,2,3.269,0.988,3
1778187197098,0.009,0.937,-0.499,-0.039,0.013,0.03,117.287,0.544,1.129,0.169,2,2,3.925,1.001,3
1778187197113,0.013,0.941,-0.498,-0.027,0.014,0.029,117.018,0.031,1.132,0.278,2,2,3.521,1.016,3
1778187197126,0.016,0.946,-0.497,-0.01,0.014,0.025,116.74,-0.434,1.172,0.429,2,2,3.252,1.029,3
1778187197139,0.013,0.961,-0.495,0.016,0.015,0.02,116.093,-0.111,1.364,0.716,2,2,3.299,1.042,3
1778187197153,0.033,1.035,-0.504,0.05,0.014,0.02,115.005,-1.033,2.773,0.908,2,2,3.29,1.056,3
1778187197166,0.033,1.046,-0.507,0.091,0.016,0.038,114.899,-1.104,1.422,1.268,3,3,3.955,1.069,3
1778187197180,0.031,1.084,-0.513,0.131,0.015,0.059,114.299,-0.973,2.001,1.304,3,3,3.268,1.083,4
1778187197194,0.013,1.115,-0.513,0.177,0.015,0.072,113.5,0.239,1.907,1.433,3,3,3.256,1.097,4
1778187197207,0.011,1.145,-0.511,0.232,0.014,0.086,112.69,0.322,1.859,1.714,3,3,3.299,1.11,4
1778187197220,0.008,1.174,-0.513,0.299,0.014,0.098,112.149,0.428,1.91,2.064,3,3,3.278,1.123,4
1778187197234,0.01,1.194,-0.508,0.374,0.014,0.107,111.298,0.261,1.674,2.344,3,3,3.997,1.137,4
1778187197248,0.012,1.208,-0.506,0.453,0.015,0.112,110.927,0.036,1.571,2.514,3,3,3.29,1.151,4
1778187197261,0.014,1.207,-0.506,0.529,0.015,0.116,111.143,-0.21,1.291,2.511,3,3,3.274,1.164,4
1778187197275,0.018,1.198,-0.508,0.603,0.014,0.122,111.88,-0.672,1.153,2.515,3,3,3.277,1.178,4
1778187197288,0.022,1.178,-0.512,0.673,0.012,0.117,113.519,-1.285,0.962,2.502,3,3,3.283,1.191,4
1778187197302,0.016,1.156,-0.513,0.738,0.014,0.122,114.892,-0.371,0.872,2.428,4,4,3.924,1.205,4
1778187197316,0.013,1.083,-0.488,0.774,0.017,0.141,96.143,0.024,0.514,1.816,4,4,3.623,1.219,4
1778187197329,0.016,1.028,-0.445,0.771,0.015,0.165,85.053,-0.777,0.534,1.068,4,4,3.27,1.232,5
1778187197343,0.021,0.996,-0.414,0.746,0.002,0.185,81.647,-2.313,0.422,0.786,4,4,3.276,1.246,5
1778187197356,0.011,0.958,-0.375,0.696,-0.015,0.198,75.253,0.1,0.531,0.917,4,4,3.259,1.259,5
1778187197369,0.0,0.944,-0.345,0.637,-0.036,0.208,74.23,1.853,0.742,1.172,4,4,3.945,1.272,5
1778187197384,-0.013,0.931,-0.317,0.575,-0.06,0.216,73.413,3.778,0.774,1.311,4,4,3.271,1.287,5
1778187197397,-0.025,0.916,-0.292,0.507,-0.084,0.221,72.672,5.861,0.7,1.472,4,4,3.265,1.3,5
1778187197410,-0.038,0.9,-0.269,0.433,-0.11,0.22,72.239,7.866,0.691,1.703,4,4,3.272,1.313,5
1778187197424,-0.051,0.888,-0.248,0.35,-0.134,0.218,72.226,9.629,0.734,1.965,4,4,3.26,1.327,5
1778187197437,-0.063,0.88,-0.231,0.259,-0.155,0.216,72.698,11.117,0.798,2.223,5,5,3.958,1.34,5
1778187197451,-0.076,0.88,-0.217,0.162,-0.172,0.212,73.843,12.109,0.947,2.436,5,5,3.282,1.354,5
1778187197465,-0.088,0.887,-0.209,0.063,-0.185,0.205,75.585,12.793,1.092,2.553,5,5,3.268,1.368,5
1778187197478,-0.1,0.899,-0.208,-0.033,-0.192,0.196,77.786,13.208,1.224,2.531,5,5,3.332,1.381,5
1778187197491,-0.11,0.914,-0.212,-0.124,-0.194,0.183,80.269,13.353,1.323,2.517,5,5,3.265,1.394,5
1778187197505,-0.117,0.933,-0.221,-0.212,-0.191,0.168,82.836,13.042,1.434,2.513,5,5,4.005,1.408,5
1778187197519,-0.117,0.955,-0.234,-0.297,-0.183,0.151,85.399,12.228,1.531,2.518,5,5,3.528,1.422,5
1778187197533,-0.113,0.979,-0.251,-0.379,-0.174,0.135,87.968,11.158,1.631,2.52,5,5,3.317,1.436,5
1778187197546,-0.107,1.007,-0.271,-0.458,-0.164,0.122,90.409,10.021,1.768,2.513,5,5,3.266,1.449,5
1778187197559,-0.103,1.039,-0.296,-0.534,-0.151,0.114,92.811,9.132,1.933,2.509,5,5,3.265,1.462,5
1778187197573,-0.099,1.073,-0.326,-0.607,-0.137,0.106,95.288,8.26,2.065,2.514,5,5,3.952,1.476,5
1778187197587,-0.11,1.177,-0.39,-0.67,-0.126,0.1,97.366,7.965,3.905,2.327,5,5,3.259,1.49,5
1778187197600,-0.099,1.187,-0.412,-0.734,-0.114,0.091,99.785,6.788,1.674,2.407,5,5,3.285,1.503,5
1778187197613,-0.08,1.194,-0.451,-0.795,-0.109,0.074,103.042,5.161,1.899,2.394,5,5,3.281,1.516,5
1778187197627,-0.048,1.205,-0.496,-0.837,-0.117,0.063,106.127,2.992,2.169,1.958,5,5,3.274,1.53,5
1778187197640,-0.013,1.206,-0.544,-0.858,-0.138,0.076,109.575,0.789,2.148,1.623,5,5,3.944,1.543,5
1778187197654,0.004,1.192,-0.593,-0.862,-0.169,0.104,113.631,-0.361,1.924,1.604,5,5,3.279,1.557,5
1778187197668,-0.005,1.172,-0.639,-0.852,-0.201,0.126,117.651,0.294,1.821,1.39,5,5,3.28,1.571,1
1778187197681,-0.026,1.156,-0.683,-0.827,-0.227,0.125,121.106,1.672,1.887,0.936,5,5,3.288,1.584,1
1778187197694,0.0,1.28,-0.758,-0.74,-0.256,0.105,121.08,0.842,4.694,1.86,5,5,3.286,1.597,1
1778187197708,0.011,1.259,-0.725,-0.649,-0.285,0.099,118.174,-0.955,0.831,2.024,5,5,3.946,1.611,1
1778187197722,0.007,1.252,-0.685,-0.564,-0.309,0.096,114.539,-0.4,1.123,1.884,5,5,3.781,1.625,1
1778187197736,0.004,1.247,-0.658,-0.476,-0.319,0.087,112.61,-0.051,1.136,1.905,5,5,3.29,1.639,1
1778187197749,-0.003,1.237,-0.638,-0.389,-0.314,0.076,111.495,0.651,1.063,1.882,5,5,3.265,1.652,1
1778187197763,-0.007,1.223,-0.623,-0.308,-0.296,0.064,111.179,1.184,0.965,1.822,5,5,3.27,1.666,1
1778187197776,-0.005,1.209,-0.615,-0.235,-0.277,0.05,111.621,0.889,0.988,1.691,5,5,3.944,1.679,1
1778187197790,-0.008,1.195,-0.606,-0.172,-0.262,0.039,111.907,1.209,0.986,1.497,5,5,3.518,1.693,1
1778187197804,-0.02,1.185,-0.597,-0.115,-0.248,0.035,112.018,2.453,1.081,1.373,5,5,3.307,1.707,1
1778187197817,-0.03,1.173,-0.589,-0.063,-0.232,0.038,112.234,3.557,1.035,1.298,5,5,3.268,1.72,1
1778187197830,-0.034,1.166,-0.58,-0.015,-0.214,0.045,112.052,3.87,1.094,1.29,5,5,3.294,1.733,1
1778187197844,-0.037,1.154,-0.579,0.031,-0.195,0.055,113.015,3.988,1.06,1.283,1,1,3.918,1.747,1
1778187197858,-0.034,1.142,-0.578,0.069,-0.18,0.063,113.868,3.493,1.042,1.117,1,1,3.272,1.761,1
1778187197871,-0.028,1.13,-0.576,0.1,-0.167,0.068,114.615,2.604,1.011,0.944,1,1,3.338,1.774,1
1778187197885,-0.025,1.122,-0.574,0.129,-0.156,0.069,115.074,2.133,1.081,0.885,1,1,3.267,1.788,1
1778187197898,-0.003,1.11,-0.574,0.135,-0.153,0.062,115.865,-0.393,1.14,0.346,1,1,3.27,1.801,2
1778187197911,0.003,1.103,-0.57,0.135,-0.15,0.056,116.019,-1.113,1.06,0.166,1,1,3.929,1.814,2
1778187197926,0.005,1.091,-0.569,0.134,-0.149,0.05,116.727,-1.229,1.014,0.192,1,1,3.312,1.829,2
1778187197939,0.008,1.086,-0.565,0.132,-0.148,0.044,116.669,-1.494,1.079,0.193,1,1,3.296,1.842,2
1778187197952,0.005,1.079,-0.564,0.131,-0.146,0.039,116.988,-0.997,1.064,0.155,1,1,3.26,1.855,2
1778187197966,0.001,1.072,-0.563,0.128,-0.142,0.036,117.358,-0.452,1.077,0.072,1,1,3.283,1.869,2
1778187197979,-0.007,1.065,-0.562,0.124,-0.136,0.037,117.564,0.415,1.075,0.067,1,1,3.933,1.882,2
1778187197993,-0.01,1.061,-0.56,0.122,-0.13,0.04,117.636,0.76,1.095,0.124,1,1,3.265,1.896,2
1778187198007,-0.012,1.056,-0.557,0.12,-0.123,0.043,117.663,0.962,1.088,0.166,1,1,3.335,1.91,2
1778187198020,-0.01,1.052,-0.555,0.118,-0.115,0.047,117.72,0.769,1.075,0.178,1,1,3.279,1.923,2
1778187198033,-0.01,1.045,-0.554,0.116,-0.109,0.049,117.953,0.718,1.046,0.142,1,1,3.279,1.936,2
1778187198047,-0.004,1.04,-0.553,0.115,-0.103,0.048,118.072,-0.016,1.077,0.081,1,1,3.919,1.95,2
1778187198061,-0.003,1.034,-0.552,0.112,-0.099,0.046,118.357,-0.111,1.043,0.055,1,1,3.266,1.964,2
1778187198074,-0.002,1.028,-0.551,0.11,-0.095,0.044,118.499,-0.132,1.052,0.046,1,1,3.318,1.977,2
1778187198088,-0.004,1.024,-0.549,0.107,-0.091,0.043,118.571,0.027,1.069,0.04,1,1,3.273,1.991,2
1778187198101,-0.004,1.02,-0.548,0.105,-0.086,0.042,118.618,0.093,1.068,0.061,1,1,3.275,2.004,2
1778187198114,-0.005,1.015,-0.547,0.102,-0.081,0.043,118.791,0.253,1.049,0.091,1,1,3.923,2.017,2
1778187198129,-0.006,1.011,-0.546,0.1,-0.076,0.046,118.852,0.377,1.067,0.132,1,1,3.283,2.032,2
1778187198142,-0.004,1.007,-0.545,0.098,-0.071,0.048,118.961,0.158,1.042,0.135,1,1,3.314,2.045,2
1778187198155,-0.003,1.001,-0.545,0.096,-0.067,0.05,119.16,-0.072,1.036,0.13,1,1,3.288,2.058,2
1778187198169,0.0,0.996,-0.544,0.094,-0.063,0.051,119.364,-0.364,1.025,0.096,1,1,3.27,2.072,2
1778187198182,0.004,0.992,-0.543,0.092,-0.059,0.051,119.378,-0.742,1.045,0.056,1,1,3.933,2.085,2
1778187198196,0.006,0.988,-0.541,0.089,-0.056,0.049,119.307,-1.039,1.039,0.031,1,1,3.264,2.099,2
1778187198210,0.008,0.985,-0.54,0.087,-0.054,0.046,119.37,-1.22,1.044,0.034,1,1,3.315,2.113,2
1778187198223,0.009,0.981,-0.54,0.084,-0.051,0.043,119.492,-1.249,1.053,0.042,1,1,3.265,2.126,2
1778187198236,0.01,0.978,-0.54,0.082,-0.049,0.041,119.567,-1.198,1.061,0.037,1,1,3.265,2.139,2
1778187198250,0.01,0.977,-0.539,0.08,-0.046,0.039,119.499,-1.131,1.082,0.042,1,1,3.919,2.153,2
1778187198264,0.01,0.974,-0.538,0.079,-0.044,0.037,119.554,-1.121,1.057,0.039,1,1,3.256,2.167,2
1778187198277,0.01,0.972,-0.538,0.077,-0.042,0.035,119.614,-1.112,1.057,0.042,1,1,3.321,2.18,2
1778187198290,0.011,0.97,-0.538,0.075,-0.039,0.033,119.593,-1.104,1.072,0.041,1,1,3.278,2.193,3
1778187198304,0.012,0.967,-0.537,0.074,-0.037,0.031,119.654,-1.198,1.044,0.045,1,1,3.437,2.207,3
1778187198317,0.013,0.965,-0.537,0.073,-0.035,0.029,119.661,-1.265,1.071,0.052,2,2,3.93,2.22,3
1778187198331,0.013,0.963,-0.537,0.071,-0.034,0.027,119.748,-1.247,1.052,0.054,2,2,3.28,2.234,3
1778187198345,0.013,0.962,-0.536,0.071,-0.032,0.025,119.676,-1.187,1.079,0.06,2,2,3.292,2.248,3
1778187198358,0.013,0.959,-0.536,0.07,-0.03,0.023,119.725,-1.106,1.048,0.058,2,2,3.266,2.261,3
1778187198372,0.013,0.953,-0.538,0.07,-0.028,0.022,120.293,-1.03,1.0,0.067,2,2,3.267,2.275,3
1778187198385,0.013,0.954,-0.537,0.071,-0.026,0.022,120.081,-1.0,1.112,0.103,2,2,3.929,2.288,3
1778187198399,0.011,0.956,-0.538,0.073,-0.025,0.023,120.009,-0.798,1.131,0.13,2,2,3.27,2.302,3
1778187198412,0.012,0.957,-0.538,0.076,-0.023,0.026,119.828,-0.827,1.124,0.187,2,2,3.319,2.315,3
1778187198426,0.011,0.958,-0.537,0.081,-0.021,0.03,119.651,-0.731,1.113,0.273,2,2,3.269,2.329,3
1778187198439,0.012,0.963,-0.536,0.091,-0.019,0.036,119.328,-0.846,1.193,0.388,2,2,3.271,2.342,3
1778187198452,0.012,0.97,-0.536,0.104,-0.017,0.041,118.914,-0.782,1.24,0.47,3,3,3.951,2.355,3
1778187198467,0.015,0.979,-0.537,0.119,-0.015,0.04,118.589,-1.029,1.309,0.511,3,3,3.291,2.37,3
1778187198480,0.015,0.982,-0.539,0.136,-0.012,0.04,118.668,-1.077,1.186,0.589,3,3,3.284,2.383,3
1778187198493,0.018,0.984,-0.54,0.154,-0.009,0.041,118.667,-1.355,1.191,0.643,3,3,3.262,2.396,3
1778187198507,0.018,0.986,-0.542,0.173,-0.005,0.045,118.715,-1.307,1.17,0.673,3,3,3.263,2.41,3
1778187198520,0.016,0.991,-0.544,0.192,-0.002,0.051,118.729,-1.035,1.251,0.721,3,3,3.947,2.423,3
1778187198534,0.02,1.003,-0.548,0.211,0.001,0.058,118.513,-1.321,1.416,0.759,3,3,3.266,2.437,3
1778187198547,0.021,1.019,-0.55,0.232,0.003,0.062,118.044,-1.41,1.504,0.799,3,3,3.264,2.45,3
1778187198561,0.019,1.03,-0.553,0.256,0.005,0.067,117.818,-1.164,1.415,0.896,3,3,3.296,2.464,3
1778187198574,0.016,1.041,-0.556,0.284,0.008,0.075,117.637,-0.846,1.411,1.048,3,3,3.255,2.477,3
1778187198588,0.012,1.051,-0.558,0.317,0.011,0.084,117.446,-0.449,1.416,1.22,3,3,3.957,2.491,3
1778187198602,0.011,1.064,-0.56,0.356,0.014,0.095,117.112,-0.366,1.479,1.422,3,3,3.261,2.505,3
1778187198615,0.013,1.081,-0.56,0.402,0.017,0.104,116.504,-0.578,1.563,1.644,3,3,3.277,2.518,4
1778187198628,0.022,1.1,-0.561,0.456,0.018,0.112,115.983,-1.222,1.622,1.891,3,3,3.266,2.531,4
1778187198642,0.029,1.119,-0.56,0.52,0.018,0.117,115.388,-1.742,1.646,2.192,3,3,3.266,2.545,4
1778187198655,0.039,1.145,-0.561,0.594,0.016,0.119,114.779,-2.329,1.83,2.506,3,3,3.966,2.558,4
1778187198669,0.05,1.175,-0.566,0.665,0.014,0.116,114.302,-2.937,1.97,2.502,3,3,3.276,2.572,4
1778187198683,0.068,1.198,-0.571,0.733,0.008,0.108,114.113,-3.988,1.887,2.506,3,3,3.287,2.586,4
1778187198696,0.076,1.224,-0.584,0.798,0.003,0.097,114.273,-4.256,2.007,2.511,3,3,3.268,2.599,4
1778187198709,0.089,1.237,-0.599,0.861,-0.005,0.095,114.924,-5.022,1.832,2.511,3,3,3.25,2.612,4
1778187198723,0.088,1.267,-0.611,0.922,-0.011,0.085,114.87,-4.717,2.108,2.515,4,4,4.038,2.626,4
1778187198737,0.089,1.279,-0.615,0.981,-0.014,0.087,114.792,-4.593,1.697,2.507,4,4,3.269,2.64,4
1778187198750,0.093,1.287,-0.603,1.037,-0.017,0.105,113.739,-4.8,1.505,2.566,4,4,3.257,2.653,4
1778187198764,0.1,1.299,-0.574,1.091,-0.025,0.131,111.281,-5.222,1.587,2.643,4,4,3.3,2.667,4
1778187198777,0.116,1.287,-0.543,1.144,-0.04,0.158,108.471,-7.046,1.145,2.675,4,4,3.257,2.68,4
1778187198791,0.121,1.217,-0.535,1.194,-0.061,0.169,84.916,-8.765,0.534,2.617,4,4,3.928,2.694,4
1778187198805,0.112,1.148,-0.525,1.224,-0.083,0.167,64.491,-6.969,0.499,2.099,4,4,3.269,2.708,5
1778187198818,0.093,1.073,-0.512,1.212,-0.097,0.151,47.711,-3.59,0.685,1.06,4,4,3.266,2.721,5
1778187198831,0.075,1.006,-0.496,1.163,-0.105,0.123,33.005,-0.225,0.571,0.684,4,4,3.299,2.734,5
1778187198845,0.06,0.956,-0.479,1.085,-0.106,0.095,17.635,5.315,0.341,1.146,4,4,3.261,2.748,5
1778187198858,0.047,0.909,-0.462,0.984,-0.103,0.074,3.723,10.293,0.261,1.715,4,4,3.94,2.761,5
1778187198872,0.041,0.856,-0.441,0.857,-0.097,0.058,-5.039,10.826,0.325,2.474,4,4,3.32,2.775,5
1778187198886,0.043,0.81,-0.418,0.732,-0.095,0.042,-10.714,7.787,0.234,2.53,4,4,3.272,2.789,5
1778187198899,0.042,0.785,-0.395,0.612,-0.099,0.032,-3.204,6.939,0.273,2.517,4,4,3.299,2.802,5
1778187198912,0.041,0.775,-0.373,0.497,-0.107,0.033,4.551,5.901,0.567,2.523,4,4,3.276,2.815,5
1778187198926,0.041,0.775,-0.353,0.386,-0.12,0.043,12.053,5.092,0.78,2.563,4,4,3.932,2.829,5
1778187198940,0.039,0.784,-0.342,0.278,-0.138,0.063,19.996,4.616,0.992,2.637,4,4,3.308,2.843,5
1778187198953,0.038,0.788,-0.335,0.175,-0.161,0.081,27.904,4.133,0.879,2.671,4,4,3.258,2.856,5
1778187198967,0.032,0.786,-0.33,0.076,-0.187,0.092,35.341,4.358,0.792,2.677,4,4,3.274,2.87,5
1778187198980,0.023,0.791,-0.327,-0.019,-0.215,0.096,42.105,4.966,0.951,2.679,4,4,3.279,2.883,5
1778187198993,0.012,0.801,-0.328,-0.112,-0.241,0.1,48.467,5.612,1.107,2.674,5,5,3.914,2.896,5
1778187199007,-0.002,0.821,-0.337,-0.2,-0.262,0.108,54.605,6.316,1.387,2.645,5,5,3.305,2.91,5
1778187199021,-0.02,0.848,-0.352,-0.286,-0.275,0.115,60.372,7.101,1.647,2.593,5,5,3.25,2.924,5
1778187199034,-0.041,0.872,-0.373,-0.368,-0.275,0.117,66.104,8.045,1.714,2.522,5,5,3.257,2.937,5
1778187199048,-0.061,0.891,-0.397,-0.447,-0.261,0.111,71.761,8.955,1.668,2.504,5,5,3.267,2.951,5
1778187199061,-0.076,0.912,-0.423,-0.523,-0.233,0.098,76.869,9.35,1.722,2.56,5,5,3.895,2.964,5
1778187199075,-0.081,0.937,-0.45,-0.596,-0.194,0.083,81.46,9.075,1.851,2.654,5,5,3.269,2.978,5
