timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms,tempo_s,Fase
1778532774268,0.138,1.154,0.143,-0.626,0.109,0.27,88.247,-2.487,1.633,1.435,4,4,3.258,1.161,0
1778532774281,0.124,1.161,0.081,-0.643,0.115,0.273,92.581,-1.724,1.843,1.171,4,4,3.266,1.174,0
1778532774295,0.112,1.171,0.013,-0.647,0.117,0.271,96.757,-1.193,2.022,0.786,4,4,3.275,1.188,1
1778532774308,0.101,1.178,-0.057,-0.637,0.114,0.264,100.881,-0.677,2.084,0.406,4,4,3.258,1.201,1
1778532774322,0.084,1.186,-0.128,-0.615,0.109,0.253,104.683,0.092,2.175,0.067,1,1,3.972,1.215,1
1778532774336,0.063,1.195,-0.198,-0.581,0.105,0.236,108.18,1.068,2.259,0.372,1,1,3.277,1.229,1
1778532774349,0.044,1.207,-0.267,-0.536,0.105,0.211,111.248,1.839,2.322,0.769,1,1,3.295,1.242,1
1778532774362,0.03,1.22,-0.331,-0.48,0.107,0.183,113.853,2.313,2.317,1.125,1,1,3.262,1.255,1
1778532774376,0.005,0.992,-0.312,-0.443,0.116,0.159,94.579,2.808,4.036,0.782,1,1,3.262,1.269,1
1778532774389,0.07,0.994,-0.168,-0.333,0.099,0.098,87.417,0.148,3.491,2.918,1,1,3.919,1.282,1
1778532774403,0.06,0.994,-0.18,-0.228,0.083,0.046,89.88,0.945,1.09,2.843,1,1,3.265,1.296,1
1778532774417,0.03,0.993,-0.201,-0.129,0.09,0.023,93.155,3.478,1.326,2.525,1,1,3.268,1.31,1
1778532774430,0.027,0.992,-0.203,-0.055,0.101,0.005,94.27,3.436,0.996,1.953,1,1,3.254,1.323,1
1778532774443,0.023,0.992,-0.204,0.004,0.103,-0.004,95.016,3.473,1.023,1.551,1,1,3.246,1.336,1
1778532774457,0.019,0.988,-0.206,0.047,0.097,-0.008,96.135,3.463,0.935,1.168,1,1,3.886,1.35,1
1778532774471,0.02,0.986,-0.202,0.08,0.092,-0.009,96.09,2.863,0.963,0.938,1,1,3.254,1.364,1
1778532774484,0.024,0.985,-0.196,0.11,0.092,-0.013,95.87,1.992,0.974,0.915,1,1,3.274,1.377,1
1778532774497,0.029,0.984,-0.191,0.139,0.092,-0.018,95.885,1.034,0.966,0.89,1,1,3.249,1.39,1
1778532774511,0.031,0.984,-0.189,0.163,0.086,-0.023,96.111,0.477,0.996,0.808,1,1,3.254,1.404,1
1778532774524,0.032,0.982,-0.191,0.18,0.079,-0.025,96.809,0.166,0.971,0.647,1,1,3.902,1.417,2
1778532774538,0.03,0.983,-0.19,0.193,0.074,-0.025,97.035,0.306,1.015,0.522,1,1,3.252,1.431,2
1778532774552,0.029,0.985,-0.186,0.205,0.071,-0.023,96.968,0.152,1.035,0.522,1,1,3.437,1.445,2
1778532774565,0.032,0.984,-0.188,0.214,0.067,-0.021,97.514,-0.398,1.0,0.463,1,1,3.504,1.458,2
1778532774579,0.034,0.983,-0.19,0.217,0.063,-0.019,98.104,-0.767,0.985,0.292,1,1,3.267,1.472,2
1778532774592,0.038,0.984,-0.187,0.217,0.058,-0.021,98.073,-1.398,1.033,0.236,1,1,3.91,1.485,2
1778532774606,0.04,0.987,-0.186,0.218,0.05,-0.023,98.124,-1.651,1.054,0.298,1,1,3.269,1.499,2
1778532774619,0.042,0.988,-0.186,0.219,0.043,-0.026,98.335,-1.892,1.03,0.286,1,1,3.268,1.512,2
1778532774633,0.042,0.989,-0.186,0.219,0.037,-0.029,98.502,-1.986,1.029,0.286,1,1,3.254,1.526,2
1778532774646,0.043,0.99,-0.186,0.22,0.029,-0.032,98.698,-2.169,1.027,0.305,1,1,3.273,1.539,2
1778532774660,0.044,0.99,-0.187,0.22,0.022,-0.036,98.946,-2.338,1.029,0.299,1,1,3.887,1.553,2
1778532774674,0.047,0.992,-0.187,0.218,0.017,-0.04,99.152,-2.603,1.044,0.28,1,1,3.255,1.567,2
1778532774687,0.047,0.996,-0.186,0.218,0.012,-0.045,99.089,-2.622,1.093,0.286,1,1,3.267,1.58,2
1778532774700,0.05,0.997,-0.187,0.217,0.008,-0.05,99.295,-2.984,1.045,0.296,1,1,3.252,1.593,2
1778532774714,0.055,1.005,-0.187,0.219,0.005,-0.06,99.256,-3.405,1.206,0.412,1,1,3.262,1.607,2
1778532774727,0.056,1.016,-0.185,0.223,0.003,-0.073,99.059,-3.438,1.273,0.514,1,1,3.895,1.62,2
1778532774741,0.049,1.03,-0.185,0.231,0.001,-0.084,98.911,-2.69,1.352,0.578,1,1,3.253,1.634,2
1778532774754,0.042,1.037,-0.186,0.243,-0.001,-0.085,99.018,-1.923,1.224,0.568,1,1,3.294,1.647,3
1778532774768,0.037,1.042,-0.187,0.256,-0.001,-0.084,99.08,-1.406,1.172,0.604,1,1,3.257,1.661,3
1778532774781,0.032,1.048,-0.189,0.27,-0.001,-0.082,99.294,-0.952,1.189,0.626,1,1,3.255,1.674,3
1778532774794,0.031,1.057,-0.19,0.285,0.0,-0.081,99.342,-0.919,1.272,0.673,1,1,3.884,1.687,3
1778532774808,0.033,1.066,-0.192,0.301,0.001,-0.08,99.442,-1.186,1.29,0.734,1,1,3.259,1.701,3
1778532774822,0.037,1.073,-0.194,0.319,0.001,-0.081,99.617,-1.599,1.253,0.791,1,1,3.269,1.715,3
1778532774835,0.04,1.08,-0.197,0.338,0.001,-0.083,99.816,-1.905,1.283,0.845,1,1,3.256,1.728,3
1778532774848,0.042,1.089,-0.199,0.359,-0.0,-0.086,99.947,-2.014,1.291,0.922,1,1,3.256,1.741,3
1778532774862,0.04,1.101,-0.2,0.382,-0.002,-0.089,99.871,-1.829,1.382,0.996,3,3,3.888,1.755,3
1778532774876,0.036,1.116,-0.201,0.411,-0.004,-0.09,99.71,-1.502,1.468,1.157,3,3,3.253,1.769,3
1778532774889,0.032,1.134,-0.199,0.445,-0.006,-0.09,99.374,-1.164,1.542,1.339,3,3,3.283,1.782,4
1778532774903,0.027,1.155,-0.196,0.486,-0.007,-0.087,98.906,-0.759,1.629,1.553,3,3,3.262,1.796,4
1778532774916,0.023,1.18,-0.189,0.536,-0.009,-0.082,98.218,-0.448,1.71,1.833,3,3,3.309,1.809,4
1778532774930,0.026,1.209,-0.177,0.597,-0.014,-0.076,97.192,-0.705,1.866,2.182,3,3,3.993,1.823,4
1778532774944,0.042,1.251,-0.161,0.668,-0.022,-0.073,96.02,-1.603,2.206,2.511,3,3,3.256,1.837,4
1778532774957,0.065,1.31,-0.134,0.736,-0.038,-0.073,94.478,-2.603,2.695,2.542,3,3,3.502,1.85,4
1778532774971,0.089,1.39,-0.099,0.801,-0.058,-0.083,92.932,-3.392,3.268,2.586,3,3,3.261,1.864,4
1778532774984,0.113,1.483,-0.084,0.864,-0.082,-0.1,92.259,-4.058,3.575,2.656,3,3,3.258,1.877,4
1778532774998,0.1,1.588,-0.096,0.925,-0.097,-0.12,92.546,-3.39,3.906,2.631,4,4,3.88,1.891,4
1778532775012,0.093,1.67,-0.081,0.983,-0.107,-0.142,91.919,-3.003,3.485,2.626,4,4,3.25,1.905,4
1778532775025,0.104,1.746,-0.038,1.04,-0.123,-0.172,90.342,-3.235,3.532,2.727,4,4,3.278,1.918,4
1778532775038,0.151,1.75,-0.017,1.094,-0.151,-0.203,89.013,-5.947,2.237,2.835,4,4,3.265,1.931,5
1778532775052,0.183,1.579,0.036,1.146,-0.183,-0.183,74.724,-7.228,2.632,2.716,4,4,3.262,1.945,5
1778532775065,0.198,1.335,0.204,1.115,-0.209,-0.142,63.246,-7.069,5.593,1.323,4,4,3.89,1.958,5
1778532775079,0.159,1.248,0.267,0.981,-0.217,-0.13,55.219,-4.347,1.909,2.545,4,4,3.361,1.972,5
1778532775093,0.169,1.27,0.33,0.852,-0.221,-0.156,54.314,-4.809,2.458,2.656,4,4,3.37,1.986,5
1778532775106,0.177,1.272,0.371,0.727,-0.226,-0.157,53.549,-5.407,1.867,2.532,4,4,3.432,1.999,5
1778532775119,0.182,1.24,0.407,0.608,-0.23,-0.13,50.748,-6.063,1.36,2.586,4,4,3.269,2.012,5
1778532775133,0.187,1.21,0.434,0.492,-0.227,-0.1,48.675,-6.785,1.194,2.595,4,4,3.914,2.026,5
1778532775147,0.19,1.19,0.452,0.381,-0.217,-0.08,47.982,-7.363,1.162,2.541,4,4,3.251,2.04,5
1778532775160,0.192,1.176,0.461,0.274,-0.203,-0.064,48.465,-7.887,1.1,2.53,4,4,3.266,2.053,5
1778532775174,0.199,1.159,0.464,0.171,-0.186,-0.043,49.097,-8.98,1.018,2.56,4,4,3.256,2.067,5
1778532775187,0.205,1.153,0.465,0.072,-0.168,-0.014,50.634,-9.67,1.189,2.631,4,4,3.255,2.08,5
1778532775200,0.21,1.152,0.465,-0.023,-0.147,0.023,52.264,-10.187,1.246,2.712,4,4,3.917,2.093,5
1778532775214,0.217,1.168,0.463,-0.115,-0.124,0.063,54.374,-10.47,1.631,2.781,4,4,3.249,2.107,5
1778532775228,0.229,1.196,0.458,-0.204,-0.101,0.11,56.72,-10.907,1.9,2.868,4,4,3.284,2.121,5
1778532775241,0.243,1.231,0.448,-0.289,-0.08,0.162,59.244,-11.308,2.09,2.956,4,4,3.277,2.134,5
1778532775254,0.255,1.273,0.431,-0.371,-0.064,0.217,62.043,-11.503,2.253,3.028,4,4,3.26,2.147,5
1778532775268,0.249,1.316,0.403,-0.45,-0.045,0.274,65.2,-10.714,2.271,3.087,4,4,3.951,2.161,5
1778532775282,0.228,1.379,0.361,-0.526,-0.02,0.35,68.644,-9.212,2.826,3.47,4,4,3.258,2.175,5
1778532775295,0.199,1.455,0.303,-0.599,0.011,0.416,72.322,-7.611,3.278,3.379,4,4,3.266,2.188,5
1778532775309,0.179,1.535,0.227,-0.67,0.046,0.446,76.251,-6.521,3.602,2.95,4,4,3.259,2.202,5
1778532775322,0.186,1.617,0.122,-0.738,0.073,0.447,80.646,-6.349,4.039,2.662,4,4,3.263,2.215,5
1778532775335,0.244,1.682,-0.016,-0.803,0.072,0.442,85.751,-7.564,4.621,2.519,1,1,3.961,2.228,5
1778532775349,0.279,1.726,-0.178,-0.841,0.03,0.472,91.323,-8.067,4.692,2.467,1,1,3.261,2.242,5
1778532775363,0.225,1.742,-0.341,-0.848,-0.019,0.518,97.07,-6.153,4.528,2.359,1,1,3.326,2.256,1
1778532775376,0.109,1.747,-0.501,-0.838,-0.038,0.517,102.578,-2.815,5.045,0.927,1,1,3.272,2.269,1
1778532775390,-0.01,1.846,-0.423,-0.714,-0.044,0.405,99.679,0.471,4.941,3.543,1,1,3.255,2.283,1
1778532775403,0.005,1.707,-0.428,-0.615,-0.009,0.297,79.51,-0.747,1.471,3.302,1,1,3.937,2.296,1
1778532775417,-0.059,1.725,-0.299,-0.499,0.006,0.224,75.749,1.578,3.607,3.036,1,1,3.556,2.31,1
1778532775431,-0.069,1.682,-0.34,-0.388,0.028,0.186,82.734,2.451,1.486,2.697,1,1,3.293,2.324,1
1778532775446,-0.067,1.646,-0.346,-0.281,0.026,0.165,86.184,2.434,0.975,2.529,1,1,4.92,2.339,1
1778532775459,-0.077,1.6,-0.364,-0.205,0.015,0.155,91.433,3.765,1.0,1.797,1,1,3.261,2.352,1
1778532775475,-0.081,1.562,-0.367,-0.153,0.024,0.158,94.227,4.505,0.856,1.242,1,1,5.839,2.368,1
1778532775489,-0.067,1.538,-0.355,-0.112,0.028,0.152,94.31,2.881,1.04,0.959,1,1,3.253,2.382,2
1778532775503,-0.051,1.511,-0.348,-0.078,0.02,0.137,95.066,0.837,0.998,0.868,1,1,4.03,2.396,2
1778532775516,-0.04,1.484,-0.342,-0.054,0.011,0.121,95.88,-0.316,0.945,0.674,1,1,3.294,2.409,2
1778532775529,-0.033,1.463,-0.335,-0.035,0.0,0.104,96.286,-0.997,1.034,0.633,1,1,3.248,2.422,2
1778532775545,-0.021,1.446,-0.327,-0.016,-0.014,0.085,96.471,-2.082,1.101,0.752,1,1,5.712,2.438,2
1778532775559,-0.025,1.427,-0.323,0.0,-0.024,0.072,97.064,-1.269,1.056,0.554,1,1,3.254,2.452,2
1778532775572,-0.024,1.41,-0.317,0.012,-0.027,0.067,97.423,-1.092,1.044,0.344,1,1,3.295,2.465,2
1778532775586,-0.017,1.391,-0.316,0.022,-0.029,0.062,98.198,-1.717,1.033,0.294,1,1,3.253,2.479,2
1778532775599,-0.011,1.379,-0.311,0.029,-0.028,0.054,98.49,-2.218,1.131,0.263,1,1,3.245,2.492,2
1778532775612,-0.004,1.364,-0.308,0.035,-0.028,0.044,98.941,-2.769,1.075,0.286,1,1,4.016,2.505,2
1778532775627,0.003,1.351,-0.304,0.041,-0.028,0.031,99.156,-3.274,1.1,0.371,1,1,3.264,2.52,2
1778532775640,0.008,1.339,-0.301,0.049,-0.028,0.015,99.384,-3.51,1.115,0.482,1,1,3.364,2.533,2
1778532775654,0.01,1.332,-0.296,0.059,-0.028,-0.004,99.389,-3.449,1.193,0.585,1,1,3.255,2.547,2
1778532775667,0.007,1.327,-0.292,0.071,-0.028,-0.023,99.427,-2.786,1.244,0.649,1,1,3.252,2.56,2
1778532775683,0.008,1.332,-0.287,0.09,-0.027,-0.03,99.219,-2.653,1.447,0.624,1,1,6.683,2.576,2
1778532775697,0.011,1.327,-0.286,0.109,-0.026,-0.042,99.446,-2.78,1.241,0.706,1,1,3.25,2.59,2
1778532775711,0.007,1.323,-0.283,0.13,-0.024,-0.053,99.494,-2.186,1.258,0.732,1,1,3.261,2.604,2
1778532775724,0.008,1.319,-0.281,0.151,-0.022,-0.061,99.617,-2.037,1.264,0.752,1,1,3.281,2.617,3
1778532775737,0.005,1.317,-0.279,0.174,-0.021,-0.069,99.77,-1.641,1.287,0.82,1,1,3.261,2.63,3
1778532775753,0.005,1.317,-0.278,0.2,-0.02,-0.076,99.824,-1.47,1.338,0.907,1,1,5.766,2.646,3
1778532775767,0.004,1.319,-0.276,0.229,-0.019,-0.082,99.799,-1.307,1.376,1.008,1,1,3.271,2.66,3
1778532775781,-0.002,1.322,-0.273,0.261,-0.018,-0.087,99.679,-0.644,1.412,1.126,1,1,4.23,2.674,3
1778532775794,-0.005,1.33,-0.27,0.298,-0.016,-0.089,99.476,-0.308,1.535,1.265,1,1,3.266,2.687,3
1778532775808,-0.01,1.339,-0.265,0.341,-0.014,-0.09,99.148,0.11,1.546,1.461,1,1,3.261,2.701,4
1778532775822,-0.015,1.351,-0.256,0.392,-0.014,-0.088,98.494,0.573,1.611,1.712,1,1,4.659,2.715,4
1778532775836,-0.018,1.366,-0.244,0.452,-0.016,-0.086,97.59,0.734,1.708,2.023,1,1,3.263,2.729,4
1778532775849,-0.018,1.387,-0.229,0.523,-0.019,-0.084,96.615,0.74,1.851,2.362,1,1,3.279,2.742,4
1778532775863,-0.001,1.421,-0.21,0.596,-0.026,-0.085,95.469,-0.275,2.201,2.514,1,1,3.27,2.756,4
1778532775876,0.028,1.465,-0.189,0.667,-0.04,-0.095,94.343,-1.694,2.523,2.556,1,1,3.576,2.769,4
1778532775890,0.046,1.529,-0.166,0.735,-0.061,-0.11,93.295,-2.338,2.981,2.617,3,3,3.902,2.783,4
1778532775904,0.063,1.612,-0.164,0.801,-0.08,-0.137,93.183,-2.78,3.446,2.707,3,3,3.26,2.797,4
1778532775917,0.074,1.705,-0.168,0.864,-0.099,-0.162,93.233,-2.973,3.76,2.69,3,3,3.267,2.81,4
1778532775930,0.085,1.79,-0.137,0.924,-0.119,-0.179,92.155,-3.167,3.702,2.665,3,3,3.277,2.823,4
1778532775944,0.098,1.867,-0.103,0.983,-0.144,-0.22,90.962,-3.453,3.631,2.911,3,3,3.393,2.837,4
1778532775958,0.178,1.839,-0.079,1.039,-0.188,-0.255,88.946,-8.42,2.337,3.072,4,4,4.114,2.851,4
1778532775973,0.196,1.657,0.0,1.074,-0.228,-0.241,75.406,-8.731,2.949,2.341,4,4,3.293,2.866,5
1778532775986,0.145,1.489,-0.034,0.987,-0.231,-0.22,57.822,-5.727,2.52,1.343,4,4,3.273,2.879,5
1778532776001,0.155,1.456,0.029,0.858,-0.211,-0.251,54.944,-6.441,1.627,2.728,4,4,3.271,2.894,5
1778532776014,0.185,1.448,0.071,0.733,-0.191,-0.242,54.69,-8.469,1.815,2.523,4,4,3.254,2.907,5
1778532776028,0.211,1.41,0.121,0.613,-0.176,-0.191,51.929,-10.546,1.557,2.749,4,4,3.935,2.921,5
1778532776042,0.227,1.375,0.167,0.498,-0.161,-0.139,49.592,-11.733,1.436,2.794,4,4,3.26,2.935,5
1778532776056,0.234,1.344,0.207,0.387,-0.144,-0.102,47.939,-12.28,1.329,2.657,4,4,3.254,2.949,5
1778532776070,0.238,1.31,0.239,0.279,-0.131,-0.07,46.338,-12.7,1.146,2.627,4,4,3.263,2.963,5
