timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1777577468624,-0.250977,0.585449,-0.660156,0.393435,-0.447939,-0.368702,92.3189,10.5887,0.917358,0.700986,0,0,3.282
1777577468637,-0.234,0.592,-0.683,0.433,-0.319,-0.305,111.067,12.160,0.934,0.618,0,0,3.275
1777577468651,-0.213,0.568,-0.676,0.480,-0.180,-0.233,119.366,12.557,0.908,0.563,0,0,3.262
1777577468665,-0.206,0.548,-0.657,0.521,-0.027,-0.204,124.031,12.782,0.880,0.560,0,0,3.756
1777577468678,-0.258,0.547,-0.663,0.558,0.163,-0.202,127.063,13.507,0.897,0.616,0,0,3.263
1777577468691,-0.258,0.543,-0.628,0.582,0.385,-0.206,128.967,14.099,0.869,0.728,0,0,3.255
1777577468705,-0.238,0.566,-0.617,0.608,0.646,-0.203,130.135,14.336,0.871,0.910,0,0,3.274
1777577468718,-0.481,0.176,-0.618,0.648,1.295,0.239,134.290,17.087,0.802,1.467,0,0,3.517
1777577468732,0.703,-1.037,-1.076,-1.437,1.398,2.093,104.401,12.412,1.652,2.899,0,0,3.307
1777577468745,0.258,0.877,-0.235,-1.066,1.035,0.060,104.463,9.553,0.944,1.487,0,0,3.266
1777577468759,0.108,-0.308,-0.734,-1.343,1.145,0.810,79.988,7.940,0.804,1.942,0,0,3.256
1777577468772,0.714,0.848,-1.027,-1.450,0.827,1.543,85.261,4.789,1.511,2.273,0,0,3.283
1777577468785,-0.183,0.472,-0.811,-1.637,0.685,1.493,90.544,5.303,0.956,2.319,0,0,3.255
1777577468799,-0.341,1.490,-0.589,-1.545,0.868,1.185,92.173,5.822,1.638,2.131,0,0,3.266
1777577468812,0.180,1.239,-0.701,-1.406,0.783,0.963,94.184,4.864,1.435,1.876,0,0,3.292
1777577468826,0.657,0.986,-0.602,-1.448,0.346,1.168,96.096,2.440,1.329,1.892,0,0,4.008
1777577468840,-0.075,1.421,-0.561,-1.419,0.294,0.907,97.137,2.466,1.530,1.709,0,0,3.264
1777577468853,0.353,1.502,-0.477,-1.209,0.166,0.746,97.816,1.488,1.615,1.431,0,0,3.259
1777577468866,0.219,1.420,-0.524,-1.081,0.035,0.577,98.596,0.880,1.529,1.226,0,0,3.287
1777577468880,0.166,1.527,-0.534,-0.855,0.006,0.411,99.245,0.470,1.626,0.948,0,0,3.273
1777577468893,-0.032,1.416,-0.563,-0.732,-0.002,0.353,99.980,0.513,1.524,0.813,0,0,3.275
1777577468907,-0.159,1.494,-0.576,-0.490,0.028,0.271,100.619,0.809,1.609,0.561,0,0,3.271
1777577468921,0.085,1.383,-0.519,-0.335,0.021,0.174,101.178,0.579,1.479,0.378,0,0,3.739
1777577468934,0.202,1.334,-0.525,-0.177,-0.008,0.082,101.746,0.105,1.448,0.195,0,0,3.261
1777577468947,0.242,1.175,-0.525,-0.069,-0.078,-0.072,102.410,-0.475,1.310,0.127,0,0,3.249
1777577468961,0.170,1.059,-0.534,0.006,-0.134,-0.201,103.170,-0.883,1.199,0.242,0,0,3.270
1777577468974,0.051,0.926,-0.526,0.006,-0.179,-0.265,104.024,-0.978,1.066,0.320,0,0,3.261
1777577468987,-0.167,0.916,-0.532,0.012,-0.159,-0.207,104.851,-0.469,1.072,0.261,0,0,3.259
1777577469001,-0.122,0.833,-0.541,-0.011,-0.148,-0.148,105.770,-0.090,1.000,0.209,0,0,3.265
1777577469014,-0.152,0.794,-0.539,-0.051,-0.133,-0.109,106.688,0.364,0.972,0.180,1,1,4.039
1777577469028,-0.195,0.834,-0.543,-0.097,-0.104,-0.094,107.497,0.893,1.014,0.170,1,1,3.266
1777577469041,-0.184,0.835,-0.528,-0.117,-0.080,-0.067,108.220,1.367,1.005,0.156,1,1,3.254
1777577469055,-0.203,0.839,-0.526,-0.144,-0.049,-0.046,108.893,1.861,1.011,0.159,1,1,3.260
1777577469068,-0.213,0.956,-0.502,-0.132,-0.019,0.016,109.317,2.309,1.100,0.134,1,1,3.260
1777577469082,-0.155,0.906,-0.519,-0.140,-0.004,0.073,109.818,2.600,1.055,0.158,1,1,4.043
1777577469096,-0.145,0.911,-0.513,-0.133,0.005,0.101,110.272,2.850,1.056,0.167,1,1,3.283
1777577469109,-0.098,0.890,-0.508,-0.131,0.005,0.132,110.714,2.973,1.030,0.185,1,1,3.261
1777577469122,-0.151,0.841,-0.529,-0.156,0.010,0.182,111.247,3.238,1.005,0.240,1,1,3.278
1777577469136,-0.117,0.928,-0.490,-0.144,0.010,0.230,111.554,3.384,1.056,0.271,1,1,3.246
1777577469149,0.003,0.830,-0.576,-0.112,-0.003,0.167,112.164,3.219,1.010,0.201,1,1,3.895
1777577469163,-0.029,0.974,-0.509,-0.085,0.005,0.118,112.413,3.140,1.099,0.146,1,1,3.258
1777577469176,-0.042,0.979,-0.478,-0.060,0.006,0.085,112.579,3.096,1.090,0.104,1,1,3.262
1777577469190,-0.076,0.921,-0.494,-0.068,0.014,0.090,112.835,3.144,1.048,0.114,1,1,3.260
1777577469203,-0.109,0.927,-0.510,-0.064,0.028,0.116,113.107,3.269,1.063,0.136,1,1,3.253
1777577469216,-0.074,0.936,-0.494,-0.063,0.035,0.133,113.320,3.302,1.061,0.152,1,1,3.882
1777577469230,-0.014,0.944,-0.499,-0.052,0.035,0.111,113.525,3.187,1.068,0.127,1,1,3.264
1777577469244,-0.033,0.957,-0.505,-0.042,0.028,0.088,113.719,3.123,1.082,0.102,1,1,3.268
1777577469258,-0.060,0.949,-0.499,-0.036,0.033,0.088,113.899,3.126,1.074,0.101,1,1,3.600
1777577469271,-0.061,0.946,-0.483,-0.029,0.034,0.086,114.041,3.132,1.064,0.097,1,1,3.271
1777577469284,-0.024,0.940,-0.495,-0.024,0.031,0.071,114.207,3.049,1.063,0.081,1,1,3.931
1777577469298,-0.040,0.931,-0.490,-0.024,0.028,0.054,114.365,3.010,1.052,0.065,1,1,3.263
1777577469312,-0.048,0.929,-0.500,-0.026,0.027,0.049,114.540,2.991,1.056,0.062,1,1,3.265
1777577469325,-0.021,0.934,-0.484,-0.024,0.023,0.030,114.668,2.909,1.052,0.045,1,1,3.301
1777577469338,-0.037,0.924,-0.498,-0.027,0.020,0.015,114.831,2.869,1.050,0.037,1,1,3.266
1777577469352,-0.034,0.924,-0.496,-0.027,0.017,0.002,114.982,2.824,1.050,0.032,1,1,3.916
1777577469366,-0.037,0.927,-0.492,-0.032,0.021,-0.004,115.113,2.788,1.050,0.038,1,1,3.258
1777577469379,-0.048,0.909,-0.498,-0.039,0.016,-0.005,115.273,2.783,1.038,0.043,1,1,3.268
1777577469392,-0.051,0.912,-0.489,-0.043,0.011,-0.004,115.403,2.784,1.036,0.045,1,1,3.258
1777577469406,-0.054,0.918,-0.502,-0.051,0.005,-0.000,115.546,2.792,1.048,0.052,1,1,3.275
1777577469419,-0.021,0.942,-0.484,-0.053,-0.012,-0.017,115.619,2.719,1.060,0.057,1,1,3.907
1777577469433,0.011,0.959,-0.487,-0.050,-0.032,-0.061,115.676,2.573,1.076,0.085,1,1,3.268
1777577469446,-0.027,0.952,-0.492,-0.045,-0.035,-0.082,115.749,2.523,1.072,0.100,1,1,3.259
1777577469460,-0.084,0.944,-0.481,-0.048,-0.025,-0.065,115.803,2.613,1.063,0.084,1,1,3.251
1777577469473,-0.086,0.946,-0.487,-0.047,-0.004,-0.037,115.867,2.702,1.068,0.060,1,1,3.265
1777577469486,-0.073,0.940,-0.482,-0.046,0.011,-0.022,115.922,2.759,1.059,0.052,1,1,3.920
1777577469500,-0.080,0.930,-0.479,-0.040,0.015,-0.005,115.981,2.829,1.049,0.043,1,1,3.280
1777577469514,-0.069,0.922,-0.477,-0.037,0.016,0.006,116.041,2.872,1.040,0.041,1,1,3.260
1777577469527,-0.066,0.938,-0.475,-0.028,0.013,0.015,116.078,2.904,1.053,0.034,1,1,3.277
1777577469541,-0.067,0.932,-0.473,-0.020,0.011,0.021,116.114,2.937,1.047,0.031,1,1,3.262
1777577469554,-0.061,0.936,-0.471,-0.013,0.005,0.025,116.142,2.955,1.049,0.028,1,1,3.941
1777577469568,-0.061,0.936,-0.472,-0.009,-0.003,0.027,116.169,2.970,1.050,0.028,1,1,3.261
1777577469581,-0.043,0.928,-0.475,-0.000,-0.003,0.022,116.209,2.943,1.044,0.022,1,1,3.263
1777577469595,-0.034,0.927,-0.474,0.003,-0.007,0.013,116.248,2.896,1.041,0.015,1,1,3.282
1777577469608,-0.031,0.918,-0.487,-0.000,-0.012,-0.005,116.323,2.845,1.040,0.013,1,1,3.567
1777577469622,-0.032,0.913,-0.491,-0.009,-0.014,-0.020,116.407,2.797,1.037,0.026,1,1,3.987
1777577469636,-0.058,0.912,-0.492,-0.025,-0.015,-0.024,116.493,2.814,1.038,0.038,1,1,3.254
1777577469649,-0.070,0.939,-0.490,-0.034,-0.014,-0.020,116.540,2.857,1.061,0.042,1,1,3.241
1777577469662,-0.065,0.958,-0.476,-0.030,-0.007,-0.002,116.536,2.883,1.071,0.031,1,1,3.255
1777577469676,-0.048,0.982,-0.469,-0.017,-0.008,0.007,116.491,2.868,1.089,0.020,1,1,3.249
1777577469689,-0.040,0.993,-0.453,0.014,-0.015,0.004,116.404,2.833,1.092,0.021,1,1,3.852
1777577469703,-0.058,1.014,-0.451,0.055,-0.018,0.004,116.298,2.840,1.111,0.058,1,1,3.257
1777577469716,-0.032,0.977,-0.471,0.119,-0.046,0.166,116.274,2.790,1.085,0.209,1,1,3.251
1777577469730,-0.246,1.080,-0.495,0.130,-0.027,0.277,116.202,3.180,1.213,0.307,1,1,3.281
1777577469743,-0.329,0.778,-0.533,0.128,0.078,0.368,116.561,3.882,0.998,0.398,1,1,3.250
1777577469756,-0.279,0.833,-0.521,0.075,0.149,0.431,116.802,4.407,1.021,0.462,4,4,3.907
1777577469770,-0.245,0.802,-0.565,0.008,0.214,0.428,117.169,4.827,1.011,0.478,4,4,3.270
1777577469784,-0.589,0.767,-0.638,-0.065,0.450,0.165,117.721,5.954,1.158,0.484,4,4,3.262
1777577469797,-0.301,0.845,-0.815,-0.071,0.483,-0.241,118.433,6.322,1.212,0.544,4,4,3.262
1777577469811,-0.069,0.635,-0.845,-0.141,0.204,-0.336,119.510,6.208,1.059,0.417,4,4,3.256
1777577469824,0.040,0.700,-0.749,-0.343,-0.153,-0.287,120.274,5.838,1.026,0.473,4,4,3.903
1777577469838,-0.079,1.014,-0.747,-0.206,-0.403,-0.361,120.541,5.740,1.262,0.579,4,4,3.257
1777577469851,-0.206,0.885,-0.756,-0.080,-0.455,-0.345,120.976,5.928,1.182,0.576,4,4,3.266
1777577469865,-0.303,0.855,-0.689,-0.044,-0.358,-0.271,121.320,6.344,1.139,0.451,4,4,3.255
1777577469878,-0.262,0.911,-0.638,0.021,-0.235,-0.263,121.481,6.647,1.142,0.354,4,4,3.259
1777577469891,-0.197,0.852,-0.608,0.058,-0.140,-0.200,121.657,6.823,1.065,0.251,1,1,3.889
1777577469905,-0.145,0.872,-0.554,0.053,-0.111,-0.141,121.691,6.875,1.044,0.187,1,1,3.258
1777577469919,-0.176,0.907,-0.522,0.087,-0.109,-0.142,121.613,6.992,1.062,0.199,1,1,3.276
1777577469932,-0.160,0.890,-0.527,0.089,-0.146,-0.172,121.570,7.072,1.046,0.242,1,1,3.274
1777577469945,-0.200,0.927,-0.551,0.111,-0.169,-0.169,121.533,7.222,1.096,0.264,1,1,3.252
1777577469959,-0.228,0.961,-0.595,0.173,-0.167,-0.153,121.544,7.405,1.153,0.285,4,4,3.879
1777577469973,-0.238,0.949,-0.607,0.237,-0.136,-0.148,121.590,7.604,1.151,0.310,4,4,3.252
1777577469986,-0.190,0.934,-0.609,0.291,-0.107,-0.160,121.657,7.693,1.131,0.349,4,4,3.265
1777577470000,-0.144,0.920,-0.601,0.329,-0.097,-0.122,121.722,7.684,1.108,0.364,4,4,3.258
1777577470013,-0.099,0.924,-0.580,0.358,-0.114,-0.062,121.740,7.575,1.095,0.381,4,4,3.264
1777577470026,-0.072,0.867,-0.565,0.340,-0.162,-0.000,121.798,7.418,1.038,0.377,1,1,3.890
1777577470040,-0.095,0.871,-0.550,0.302,-0.204,0.042,121.818,7.325,1.035,0.367,1,1,3.266
1777577470054,-0.174,0.913,-0.548,0.305,-0.200,0.037,121.782,7.410,1.079,0.367,1,1,3.271
1777577470067,-0.231,0.905,-0.536,0.314,-0.128,0.022,121.733,7.628,1.077,0.340,1,1,3.260
1777577470080,-0.192,0.886,-0.517,0.325,-0.062,-0.033,121.668,7.758,1.044,0.333,1,1,3.269
1777577470094,-0.147,0.872,-0.505,0.334,0.009,-0.058,121.598,7.782,1.018,0.339,4,4,3.934
