timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1780148308171,0.111691,0.664609,-0.0923159,0.00256055,-0.00979298,0.012668,89.0153,-8.59225,1.01999,0.0275547,0,0,3.308
1780148308185,0.137,0.796,-0.109,0.004,-0.012,0.014,93.167,-9.215,1.018,0.024,0,0,3.239
1780148308198,0.145,0.854,-0.116,0.005,-0.013,0.014,94.642,-9.271,1.019,0.020,0,0,3.230
1780148308211,0.150,0.886,-0.121,0.006,-0.014,0.013,95.474,-9.309,1.019,0.022,0,0,3.237
1780148308225,0.152,0.906,-0.124,0.006,-0.014,0.013,95.965,-9.231,1.017,0.020,0,0,3.221
1780148308238,0.154,0.921,-0.127,0.006,-0.014,0.012,96.365,-9.261,1.025,0.020,0,0,3.225
1780148308251,0.156,0.931,-0.128,0.006,-0.015,0.012,96.561,-9.286,1.016,0.020,0,0,3.219
1780148308264,0.157,0.939,-0.129,0.006,-0.015,0.011,96.737,-9.286,1.016,0.022,0,0,3.222
1780148308278,0.158,0.945,-0.130,0.007,-0.015,0.011,96.865,-9.340,1.023,0.021,0,0,3.226
1780148308291,0.158,0.951,-0.130,0.007,-0.016,0.011,96.976,-9.262,1.023,0.021,0,0,3.219
1780148308304,0.159,0.956,-0.131,0.007,-0.016,0.010,97.056,-9.291,1.023,0.020,0,0,3.220
1780148308318,0.159,0.960,-0.131,0.007,-0.016,0.010,97.103,-9.273,1.024,0.019,0,0,3.235
1780148308331,0.160,0.962,-0.132,0.007,-0.016,0.010,97.230,-9.301,1.018,0.018,0,0,3.484
1780148308345,0.161,0.965,-0.133,0.008,-0.016,0.009,97.331,-9.327,1.018,0.020,0,0,3.225
1780148308358,0.161,0.967,-0.133,0.008,-0.016,0.009,97.406,-9.327,1.020,0.019,0,0,3.216
1780148308371,0.161,0.969,-0.134,0.008,-0.015,0.009,97.455,-9.296,1.020,0.018,0,0,3.216
1780148308384,0.161,0.971,-0.135,0.008,-0.016,0.009,97.569,-9.302,1.022,0.021,0,0,3.219
1780148308398,0.161,0.973,-0.135,0.008,-0.016,0.008,97.594,-9.269,1.024,0.020,0,0,3.220
1780148308411,0.162,0.975,-0.136,0.008,-0.016,0.008,97.665,-9.280,1.020,0.021,0,0,3.223
