timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,delay_ms,arquivo_id,arquivo_nome,Fase,tem_rotulo_real,tempo_s,d_ax,dd_ax,d_ay,dd_ay,d_az,dd_az,d_gx,dd_gx,d_gy,dd_gy,d_gz,dd_gz,d_roll,dd_roll,d_pitch_k,dd_pitch_k,d_acc_norm,dd_acc_norm,d_gyro_norm,dd_gyro_norm,jerk_acc,jerk_gyro,classe_prevista,classe_prevista_nome,confianca_prevista
1777415148165,0.113,-0.812,0.281,250.13,-59.275,250.13,-78.06241378733014,-18.252529718596826,0.8666452561457889,358.66915036702,3.272,999,log_v5_3_runtime.csv,0,False,4.633,-0.071,0.025000000000000036,-0.028000000000000025,-0.126,0.0,-0.12900000000000003,0.0,-29.947000000000003,2.710000000000001,24.259999999999998,0.0,0.0,2.647008774905558,-1.2129930276707341,3.983075262419227,0.3639541574831142,0.01372497851135479,0.09858292625859377,-0.45781050475858365,-23.90552028406944,0.01372497851135479,-0.45781050475858365,5,Swing,1.0
1777415148179,0.021,-0.639,0.361,250.13,-110.015,250.13,-73.32752549605136,-13.76427574019285,0.7342227182538007,370.45017752054054,3.885,999,log_v5_3_runtime.csv,0,False,4.647,-0.092,-0.021000000000000005,0.17300000000000004,0.20100000000000007,0.07999999999999996,0.07999999999999996,0.0,0.0,-50.74,-53.45,0.0,0.0,4.734888291278779,2.0878795163732207,4.488253978403975,0.5051787159847478,-0.1324225378919882,-0.146147516403343,11.78102715352054,12.238837658279124,-0.1324225378919882,11.78102715352054,5,Swing,1.0
1777415148193,-0.058,-0.599,0.458,250.13,-111.725,250.13,-67.72736781172982,-8.857484577946902,0.756259875968572,370.96160101147933,3.27,999,log_v5_3_runtime.csv,0,False,4.661,-0.079,0.012999999999999998,0.040000000000000036,-0.133,0.09700000000000003,0.01700000000000007,0.0,0.0,-1.7099999999999937,49.03000000000001,0.0,0.0,5.600157684321545,0.865269393042766,4.906791162245948,0.41853718384197336,0.022037157714771327,0.15445969560675954,0.511423490938796,-11.269603662581744,0.022037157714771327,0.511423490938796,5,Swing,1.0
1777415148206,-0.183,-0.609,0.519,249.824,-122.969,250.13,-62.819828983076576,-2.9843276826219904,0.8208111841343294,374.2972386179198,3.277,999,log_v5_3_runtime.csv,0,False,4.674,-0.125,-0.046,-0.010000000000000009,-0.050000000000000044,0.061,-0.03600000000000003,-0.3059999999999832,-0.3059999999999832,-11.244,-9.534000000000006,0.0,0.0,4.907538828653244,-0.6926188556683002,5.873156895324912,0.9663657330789635,0.06455130816575738,0.042514150450986055,3.335637606440457,2.824214115501661,0.06455130816575738,3.335637606440457,5,Swing,1.0
1777415148220,-0.234,-0.515,0.647,185.71,-129.733,250.13,-56.25484663461158,2.090355054502532,0.8594125900869733,337.4668462071497,3.26,999,log_v5_3_runtime.csv,0,False,4.688,-0.05100000000000002,0.07399999999999998,0.09399999999999997,0.10399999999999998,0.128,0.067,-64.114,-63.80800000000002,-6.76400000000001,4.47999999999999,0.0,0.0,6.564982348464994,1.6574435198117499,5.0746827371245224,-0.7984741582003894,0.03860140595264394,-0.02594990221311344,-36.830392410770116,-40.16603001721057,0.03860140595264394,-36.830392410770116,5,Swing,1.0
1777415148233,0.066,-0.58,0.396,187.916,-136.115,250.13,-56.09856371043999,0.07522769237873694,0.7053878365835351,341.18137871372755,3.258,999,log_v5_3_runtime.csv,0,False,4.701,0.30000000000000004,0.3510000000000001,-0.06499999999999995,-0.15899999999999992,-0.251,-0.379,2.205999999999989,66.32,-6.382000000000005,0.382000000000005,0.0,0.0,0.15628292417159173,-6.408699424293403,-2.015127362123795,-7.089810099248318,-0.15402475350343825,-0.1926261594560822,3.714532506577882,40.544924917348,-0.15402475350343825,3.714532506577882,5,Swing,1.0
1777415148246,-0.032,-0.504,0.414,170.42,-88.427,250.13,-54.612914085349715,0.8137171854873406,0.6530206734859165,315.3209914182689,3.925,999,log_v5_3_runtime.csv,0,False,4.714,-0.098,-0.398,0.07599999999999996,0.1409999999999999,0.01799999999999996,0.26899999999999996,-17.49600000000001,-19.701999999999998,47.688,54.07000000000001,0.0,0.0,1.485649625090275,1.3293667009186834,0.7384894931086037,2.7536168552323987,-0.052367163097618574,0.10165759040581968,-25.86038729545868,-29.57491980203656,-0.052367163097618574,-25.86038729545868,5,Swing,1.0
1777415148260,-0.394,-0.588,0.71,180.802,-98.656,250.13,-50.56532217546699,6.845702804110286,1.0025367823676097,324.0175711902057,3.259,999,log_v5_3_runtime.csv,0,False,4.728,-0.362,-0.264,-0.08399999999999996,-0.15999999999999992,0.296,0.278,10.382000000000005,27.878000000000014,-10.229,-57.917,0.0,0.0,4.047591909882726,2.561942284792451,6.0319856186229455,5.293496125514341,0.34951610888169315,0.40188327197931173,8.696579771936797,34.556967067395476,0.34951610888169315,8.696579771936797,5,Swing,1.0
1777415148274,-0.362,-0.465,0.777,126.038,-114.588,230.786,-45.252247904395865,10.883055093973447,0.9751912632914633,286.8417071905688,3.268,999,log_v5_3_runtime.csv,0,False,4.742,0.03200000000000003,0.394,0.12299999999999994,0.2069999999999999,0.06700000000000006,-0.22899999999999993,-54.763999999999996,-65.146,-15.931999999999988,-5.702999999999989,-19.343999999999994,-19.343999999999994,5.313074271071123,1.265482361188397,4.03735228986316,-1.994633328759785,-0.027345519076146352,-0.3768616279578395,-37.175863999636874,-45.87244377157367,-0.027345519076146352,-37.175863999636874,5,Swing,1.0
1777415148287,-0.212,-0.521,0.736,119.847,-84.45,189.931,-42.561946543003515,11.51710253059066,0.9263266162644793,239.93518014247098,3.261,999,log_v5_3_runtime.csv,0,False,4.755,0.15,0.11799999999999997,-0.055999999999999994,-0.17899999999999994,-0.041000000000000036,-0.1080000000000001,-6.1910000000000025,48.57299999999999,30.13799999999999,46.06999999999998,-40.85499999999999,-21.510999999999996,2.6903013613923505,-2.6227729096787726,0.6340474366172142,-3.4033048532459462,-0.04886464702698401,-0.021519127950837658,-46.906527048097814,-9.73066304846094,-0.04886464702698401,-46.906527048097814,5,Swing,1.0
