timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1777578119286,-0.00927734,0.932373,-0.486084,-0.00137405,-0.00687023,0.0129771,111.938,0.481448,1.05151,0.0147476,0,0,3.269
1777578119299,-0.015,0.931,-0.491,0.001,-0.017,-0.012,114.816,0.655,1.053,0.020,0,0,3.263
1777578119313,-0.025,0.932,-0.494,-0.005,-0.022,-0.034,115.842,0.880,1.055,0.040,0,0,3.258
1777578119326,-0.030,0.946,-0.486,-0.001,-0.025,-0.050,116.176,1.060,1.063,0.056,0,0,3.236
1777578119340,-0.039,0.934,-0.483,0.001,-0.027,-0.060,116.416,1.272,1.052,0.066,0,0,3.237
1777578119353,-0.040,0.945,-0.449,-0.005,-0.034,-0.084,116.246,1.427,1.047,0.091,0,0,3.236
1777578119368,-0.062,0.930,-0.484,0.003,-0.027,-0.068,116.431,1.712,1.050,0.073,0,0,5.348
1777578119382,-0.079,0.938,-0.485,0.003,-0.024,-0.050,116.552,2.039,1.059,0.055,0,0,3.218
1777578119395,-0.091,0.939,-0.487,0.008,-0.015,-0.019,116.650,2.369,1.062,0.026,0,0,3.727
1777578119409,-0.100,0.919,-0.491,0.009,-0.008,0.008,116.804,2.698,1.047,0.015,0,0,3.225
1777578119422,-0.104,0.926,-0.491,0.007,0.003,0.035,116.913,2.984,1.053,0.036,0,0,3.230
1777578119435,-0.087,0.911,-0.494,0.003,0.010,0.052,117.054,3.147,1.040,0.053,0,0,3.227
1777578119450,-0.060,0.927,-0.486,0.002,0.011,0.058,117.107,3.160,1.048,0.059,0,0,4.335
1777578119463,-0.042,0.926,-0.490,0.003,0.009,0.051,117.169,3.091,1.049,0.052,0,0,3.222
1777578119476,-0.015,0.927,-0.498,0.003,0.001,0.028,117.248,2.919,1.053,0.029,0,0,3.220
1777578119490,-0.010,0.933,-0.491,0.006,-0.009,-0.007,117.286,2.751,1.055,0.013,0,0,3.395
1777578119504,-0.028,0.924,-0.495,0.006,-0.016,-0.039,117.345,2.667,1.048,0.043,0,0,3.339
1777578119518,-0.041,0.917,-0.488,0.004,-0.020,-0.054,117.390,2.640,1.040,0.057,0,0,3.850
1777578119532,-0.045,0.927,-0.486,0.001,-0.024,-0.066,117.407,2.628,1.047,0.070,0,0,3.231
1777578119545,-0.074,0.924,-0.487,-0.003,-0.020,-0.061,117.430,2.715,1.047,0.064,0,0,3.231
1777578119558,-0.074,0.935,-0.494,-0.003,-0.019,-0.051,117.455,2.793,1.060,0.054,0,0,3.231
1777578119572,-0.083,0.944,-0.500,-0.002,-0.015,-0.038,117.481,2.891,1.071,0.041,0,0,3.226
1777578119586,-0.084,0.938,-0.495,0.001,-0.011,-0.020,117.499,2.984,1.064,0.023,0,0,4.381
1777578119600,-0.079,0.938,-0.493,0.006,-0.006,-0.003,117.513,3.056,1.062,0.009,0,0,3.366
