timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1778187196097,-0.0078151,0.429668,-0.504888,0.199274,-0.136293,-0.0365215,126.922,0.614033,0.99419,0.414921,0,0,3.674
1778187196111,0.090,0.509,-0.603,0.236,-0.152,-0.166,133.221,-6.186,1.006,0.518,0,0,3.997
1778187196124,0.114,0.552,-0.641,0.260,-0.160,-0.186,134.807,-7.437,1.002,0.443,0,0,3.265
1778187196137,0.125,0.588,-0.653,0.286,-0.146,-0.139,134.705,-7.890,1.011,0.395,0,0,3.274
1778187196151,0.119,0.613,-0.654,0.319,-0.110,-0.077,134.206,-7.349,0.982,0.521,0,0,3.268
1778187196164,0.102,0.630,-0.652,0.358,-0.050,-0.034,133.702,-6.179,0.963,0.674,0,0,3.273
1778187196178,0.077,0.644,-0.648,0.400,0.036,-0.012,133.192,-4.428,0.961,0.910,0,0,3.276
1778187196191,0.064,0.654,-0.638,0.444,0.138,-0.005,132.439,-3.562,0.926,1.181,0,0,3.285
1778187196205,0.229,0.426,-0.544,0.302,0.216,0.247,103.791,-9.422,2.108,2.658,0,0,4.046
1778187196219,0.229,0.579,-0.549,0.233,0.263,0.309,104.184,-9.039,2.046,1.191,0,0,3.264
1778187196232,0.239,0.498,-0.567,0.149,0.298,0.338,72.774,-10.704,0.862,1.140,0,0,3.254
1778187196248,0.264,0.491,-0.592,0.059,0.307,0.345,82.109,-12.849,1.084,1.086,0,0,3.266
1778187196262,0.291,0.500,-0.590,-0.034,0.298,0.335,87.788,-15.340,1.030,1.161,0,0,3.256
1778187196275,0.300,0.533,-0.588,-0.116,0.276,0.339,91.387,-15.863,1.151,1.202,0,0,3.263
1778187196288,0.289,0.561,-0.584,-0.191,0.253,0.326,94.427,-15.076,1.062,1.198,0,0,3.252
1778187196302,0.291,0.611,-0.573,-0.256,0.225,0.316,95.919,-14.872,1.383,1.181,0,0,3.274
1778187196315,0.263,0.760,-0.560,-0.295,0.199,0.279,96.093,-13.102,2.850,0.933,0,0,3.254
1778187196328,0.244,0.778,-0.560,-0.327,0.173,0.249,98.366,-11.673,1.182,0.873,0,0,3.243
1778187196342,0.208,0.980,-0.491,-0.289,0.167,0.229,96.764,-10.035,4.050,0.342,0,0,3.255
1778187196355,0.185,0.966,-0.504,-0.274,0.158,0.226,100.359,-8.167,1.033,0.183,0,0,3.267
1778187196368,0.169,0.969,-0.505,-0.260,0.149,0.228,102.031,-6.878,1.148,0.255,0,0,3.269
1778187196382,0.155,0.972,-0.504,-0.244,0.146,0.232,103.370,-5.842,1.136,0.326,0,0,3.262
1778187196395,0.152,0.971,-0.505,-0.227,0.144,0.234,104.782,-5.808,1.101,0.306,0,0,3.261
