Acurácia Média,Acurácia Desv. Padrão,Precisão Média,Precisão Desv. Padrão,Recall Médio,Recall Desv. Padrão,F1-Score Médio,F1-Score Desv. Padrão,Tempo Médio (s),Tempo Desv. Padrão (s)
0.9672861037324003,0.003018933460873017,0.9672955900207523,0.0029746470566679424,0.9672861037324003,0.003018933460873017,0.9671992600631777,0.0030054770510206013,31.18654580116272,0.953387165471645
0.9552472481832958,0.005696444120926967,0.955080062824875,0.0056766021053978,0.9552472481832958,0.005696444120926967,0.9549283487243739,0.005708468458223034,67.73728723526001,0.7900152770517321
0.8527872366570929,0.006393663632460994,0.868108737213691,0.0058544634173952675,0.8527872366570929,0.006393663632460994,0.8565658575884478,0.006154547312836297,102.898179936409,1.9074290697880907
0.522604780548291,0.01114543735090524,0.6506869597110377,0.007793115264951731,0.522604780548291,0.01114543735090524,0.5304145934176324,0.012171707354861108,0.13813400268554688,0.011665252581648576
