timestamp,ax,ay,az,gx,gy,gz,roll_k,pitch_k,delay_ms,classe_prevista
1777151627440,0.054796,0.713795,0.1369,0.0216794,-0.2143,0.183969,0,0,3.36915,-1
1777151627454,0.0702628,0.889642,0.175378,0.00412214,-0.0843225,0.0712786,0,0,3.28485,-1
1777151627467,0.0769252,0.940024,0.182446,-0.00145402,-0.0347692,0.0368884,0,0,3.27414,-1
1777151627481,0.0822093,0.957519,0.183556,-0.00536849,-0.0174282,0.0233338,0,0,3.31777,-1
1777151627494,0.0814263,0.9653,0.183913,-0.00525869,-0.0127428,0.0187256,0,0,3.30507,-1
1777151627508,0.081671,0.96615,0.176081,-0.00833053,-0.0156711,0.0166353,0,0,3.57864,-1
1777151627522,0.0747964,0.970727,0.185645,-0.00799415,-0.015044,0.013195,0,0,3.26648,-1
1777151627535,0.0750669,0.969387,0.184751,-0.00560112,-0.0132476,0.00980502,0,0,3.28211,-1
1777151627549,0.0814451,0.96763,0.186946,-0.00775364,-0.0146845,0.0107276,0,0,3.2639,-1
1777151627562,0.0753859,0.96392,0.188977,-0.00683024,-0.0110816,0.00796617,0,0,3.74155,0
1777151627576,0.0837,0.965374,0.189134,-0.00680777,-0.00899781,0.00747755,0,0,3.57055,0
1777151627590,0.0812439,0.963193,0.184715,-0.00731816,-0.0113628,0.00738528,0,0,3.55287,0
1777151627604,0.0786323,0.969114,0.181306,-0.00774899,-0.0152384,0.00536855,0,0,3.55366,0
1777151627617,0.0749772,0.963073,0.186499,-0.00706435,-0.0157279,0.00558896,0,0,3.42179,0
1777151627631,0.0728073,0.965267,0.182046,-0.00685002,-0.0153016,0.00822078,0,0,3.92813,2
1777151627645,0.0782344,0.961007,0.186241,-0.010165,-0.0162239,0.00842401,0,0,3.51863,2
1777151627659,0.0801469,0.964768,0.176996,-0.00992148,-0.0145475,0.00916214,0,0,3.46696,2
1777151627672,0.0844047,0.957866,0.180477,-0.0109136,-0.0135769,0.00934972,0,0,3.58838,2
1777151627686,0.0808086,0.964915,0.179114,-0.0140289,-0.0147631,0.0106952,0,0,3.54929,2
1777151627700,0.0788232,0.963542,0.181821,-0.0144168,-0.0188017,0.00894455,0,0,3.70157,2
1777151627714,0.0839786,0.968398,0.192791,-0.0119229,-0.0317143,0.00497339,0,0,3.5257,2
1777151627727,0.0863003,0.968637,0.188541,-0.00776227,-0.0433457,0.00109764,0,0,3.54229,2
1777151627741,0.0757899,0.967886,0.195616,-0.00310646,-0.0464204,0.00112693,0,0,3.54527,2
1777151627755,0.0811811,0.965988,0.190112,0.000275961,-0.0452359,0.000336094,0,0,4.05638,2
1777151627769,0.081592,0.960742,0.192645,-0.00135712,-0.0404902,0.00347803,0,0,3.4209,2
1777151627783,0.0828832,0.960709,0.173428,-0.0058495,-0.0338182,0.00783907,0,0,3.54677,2
1777151627797,0.0912455,0.955897,0.167408,-0.0140289,-0.0308923,0.00941049,0,0,3.55707,2
1777151627811,0.101056,0.959812,0.180371,-0.0200781,-0.0468532,0.00826513,0,0,3.49283,2
1777151627824,0.0860029,0.964052,0.183053,-0.0304562,-0.0763029,0.000609376,0,0,3.51431,2
1777151627838,0.0682441,0.964754,0.187393,-0.0352695,-0.0892501,0.000138405,0,0,3.56527,2
1777151627852,0.0782556,0.963325,0.185313,-0.0400331,-0.0929217,0.00547836,0,0,3.55407,2
1777151627865,0.0935637,0.964852,0.186962,-0.0457212,-0.0976737,-0.00243656,0,0,3.49483,2
1777151627880,0.105444,0.962032,0.188651,-0.0439781,-0.0931198,-0.0169713,0,0,3.86022,2
1777151627893,0.116553,0.951356,0.181248,-0.0445861,-0.089965,-0.0305905,0,0,3.50874,2
1777151627907,0.118639,0.948086,0.181845,-0.0561411,-0.109188,-0.0456528,0,0,3.66296,2
1777151627922,0.0946425,0.967396,0.190978,-0.0533364,-0.121249,-0.0525856,0,0,3.53659,2
1777151627935,0.0597674,0.97444,0.194414,-0.0394327,-0.0996713,-0.0508461,0,0,3.49246,2
1777151627949,0.0631104,0.96578,0.19552,-0.0326594,-0.0783612,-0.0542861,0,0,3.50514,2
1777151627963,0.0731264,0.960013,0.19571,-0.0285625,-0.0678154,-0.0534299,0,0,3.51892,2
1777151627977,0.0702249,0.960805,0.196931,-0.030253,-0.060815,-0.0490927,0,0,3.5187,2
