0.0000000000000000e+00	5.0000000000000000e+00	5.0000000000000000e+00	-7.7327406406402593e-02	
1.0000000000000000e-02	5.0000000000000000e+00	5.0000000000000000e+00	-1.5465481281280519e-01	
2.0000000000000000e-02	5.0000000000000000e+00	5.0000000000000000e+00	-2.3198221921920775e-01	
2.9999999999999999e-02	5.0000000000000000e+00	5.0000000000000000e+00	-3.0930962562561037e-01	
4.0000000000000001e-02	5.0000000000000000e+00	5.0000000000000000e+00	-3.8663703203201294e-01	
5.0000000000000003e-02	5.0000000000000000e+00	5.0000000000000000e+00	-4.6396443843841551e-01	
5.9999999999999998e-02	5.0000000000000000e+00	5.0000000000000000e+00	-5.4129184484481807e-01	
7.0000000000000007e-02	5.0000000000000000e+00	1.0000000000000000e+01	-5.4006497925147412e-01	
8.0000000000000002e-02	5.0000000000000000e+00	1.0000000000000000e+01	-5.3883811365813017e-01	
8.9999999999999997e-02	5.0000000000000000e+00	1.0000000000000000e+01	-5.3535499405115838e-01	
1.0000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	-4.5401808526366949e-01	
1.1000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.7417940441519021e-01	
1.2000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.9623729898594320e-01	
1.3000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.1829519355669619e-01	
1.4000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	-1.4195294454693794e-01	
1.4999999999999999e-01	5.0000000000000000e+00	1.0000000000000000e+01	-6.7138255387544629e-02	
1.6000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	7.1180680766701702e-03	
1.7000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	4.3504355475306507e-03	
1.7999999999999999e-01	5.0000000000000000e+00	1.0000000000000000e+01	1.5828030183911324e-03	
1.9000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.3327323608100413e-03	
2.0000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	-8.5539230145514015e-03	
2.0999999999999999e-01	5.0000000000000000e+00	1.0000000000000000e+01	-1.4682025182992220e-02	
2.2000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-1.8200087687000634e-02	
2.3000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.1718150191009044e-02	
2.3999999999999999e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.4359010811895131e-02	
2.5000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.7274390589445828e-02	
2.6000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.9138590861111879e-02	
2.7000000000000002e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.0605777166783810e-02	
2.8000000000000003e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.2072963472455737e-02	
2.8999999999999998e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.4428197890520096e-02	
2.9999999999999999e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.6234660260379317e-02	
3.1000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.7714851461350916e-02	
3.2000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.9650651253759862e-02	
3.3000000000000002e-01	5.0000000000000000e+00	1.0000000000000000e+01	-4.1586451046168801e-02	
3.4000000000000002e-01	5.0000000000000000e+00	1.0000000000000000e+01	-4.0171045623719689e-02	
3.4999999999999998e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.4952077688649295e-02	
3.5999999999999999e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.0848155403509735e-02	
3.7000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.9949878016486763e-02	
3.8000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.9051600629463790e-02	
3.9000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.0281088920310138e-02	
4.0000000000000002e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.2319949986413118e-02	
4.0999999999999998e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.4408405097201465e-02	
4.1999999999999998e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.7251960905268791e-02	
4.2999999999999999e-01	5.0000000000000000e+00	1.0000000000000000e+01	-4.0095516713336110e-02	
4.4000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-4.4080098764970897e-02	
4.5000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	-4.6627488546073438e-02	
4.6000000000000002e-01	5.0000000000000000e+00	1.0000000000000000e+01	-4.5840353518724439e-02	
4.6999999999999997e-01	5.0000000000000000e+00	1.0000000000000000e+01	-4.2432645801454782e-02	
4.7999999999999998e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.9024938084185126e-02	
4.8999999999999999e-01	5.0000000000000000e+00	1.0000000000000000e+01	-3.2737017050385474e-02	
5.0000000000000000e-01	5.0000000000000000e+00	1.0000000000000000e+01	-2.2536155581474305e-02	
5.1000000000000001e-01	5.0000000000000000e+00	1.0000000000000000e+01	-7.1199208498001097e-03	
5.2000000000000002e-01	5.0000000000000000e+00	1.0000000000000000e+01	1.2107066065073013e-02	
5.3000000000000003e-01	5.0000000000000000e+00	1.0000000000000000e+01	3.1334052979946139e-02	
5.4000000000000004e-01	5.0000000000000000e+00	1.0000000000000000e+01	4.8972567543387413e-02	
5.5000000000000004e-01	5.0000000000000000e+00	1.0000000000000000e+01	6.3231138512492180e-02	
5.6000000000000005e-01	5.0000000000000000e+00	1.0000000000000000e+01	7.8122632578015327e-02	
5.6999999999999995e-01	5.0000000000000000e+00	1.0000000000000000e+01	9.6601839084178215e-02	
5.7999999999999996e-01	5.0000000000000000e+00	1.0000000000000000e+01	1.1559531744569540e-01	
5.8999999999999997e-01	5.0000000000000000e+00	1.0000000000000000e+01	1.3361604511737823e-01	
5.9999999999999998e-01	5.0000000000000000e+00	1.0000000000000000e+01	1.4360237941145898e-01	
6.0999999999999999e-01	5.0000000000000000e+00	1.0000000000000000e+01	1.4438891187310218e-01	
