time,ax,ay,az,gx,gy,gz
1746730010.5119102,-1.91,-11.03,-9.2,1.58,-0.06,-0.51
1746730010.5286171,-1.48,-10.55,-9.37,1.59,-0.09,-0.6
1746730010.536968,-0.87,-10.52,-9.22,1.64,-0.18,-0.74
1746730010.553584,-0.15,-10.67,-9.25,1.63,-0.28,-0.77
1746730010.553584,0.25,-10.35,-8.8,1.74,-0.25,-0.74
1746730010.5680642,1.04,-10.51,-8.74,1.85,-0.32,-0.62
1746730010.5976355,0.39,-10.53,-8.65,2.12,-0.28,-0.46
1746730010.5976355,-1.0,-11.24,-9.25,2.32,-0.38,-0.5
1746730010.6014109,-1.56,-11.5,-9.2,2.37,-0.44,-0.57
1746730010.6014109,-2.72,-12.0,-9.78,2.46,-0.57,-0.79
1746730010.61805,-2.55,-12.73,-9.72,2.52,-0.71,-0.95
1746730010.6265008,-2.28,-13.26,-10.83,2.65,-0.88,-1.04
1746730010.6349857,-1.29,-14.02,-12.38,3.02,-1.2,-1.1
1746730010.6678882,-3.72,-14.66,-11.36,3.47,-1.29,-1.1
1746730010.6678882,-2.89,-12.11,-14.74,3.83,-1.55,-1.49
1746730010.6678882,0.17,-13.87,-17.48,4.31,-2.55,-2.02
1746730010.6763802,-1.46,-13.63,-16.55,4.37,-3.66,-1.68
1746730010.6848173,-3.08,-14.43,-10.6,4.37,-4.37,-0.75
1746730010.6932464,-3.9,-15.79,0.71,4.37,-3.52,0.25
1746730010.7013836,-3.93,-18.35,2.77,4.37,-3.52,0.15
1746730010.7179961,-7.35,-19.39,6.42,4.37,-3.12,-0.54
1746730010.7264028,-9.31,-13.01,8.12,4.34,-2.27,-0.84
1746730010.734861,-13.86,-19.61,-1.92,4.37,-2.51,-0.62
1746730010.7678294,-8.71,-11.37,-7.85,1.9,-1.37,-2.51
1746730010.7678294,-8.09,1.42,-3.93,0.1,-2.19,-3.26
1746730010.7678294,6.33,-16.2,-19.63,0.02,-3.57,-3.39
1746730010.776374,1.99,-18.29,1.37,0.32,-4.37,-1.6
1746730010.7848117,0.37,-19.61,9.8,0.07,-1.62,0.75
1746730010.793268,-6.49,-19.61,6.52,-4.37,2.39,1.53
1746730010.801406,-5.93,-5.87,-5.83,-4.37,4.37,-0.05
1746730010.8180327,-0.12,4.06,-8.64,-4.37,2.72,2.01
1746730010.8265386,2.21,9.97,-24.32,-4.37,1.94,0.64
1746730010.8350434,-2.12,1.36,-17.93,-4.37,1.82,-1.43
1746730010.8847198,2.17,-6.2,-10.26,-4.37,2.92,-0.22
1746730010.8929987,3.34,-5.76,-13.07,-4.37,3.16,1.96
1746730010.8929987,0.57,-1.21,-15.54,-2.62,3.2,2.15
1746730010.8929987,0.16,-2.34,-13.88,-0.23,3.04,1.76
1746730010.8929987,-0.69,-1.88,-13.05,1.89,2.79,1.39
1746730010.9010012,-0.71,-2.12,-12.37,3.7,2.54,0.83
1746730010.9010012,6.93,-9.85,3.59,0.89,2.49,3.02
1746730010.91781,1.19,-16.85,1.85,-1.5,2.4,2.69
1746730010.9262688,1.6,-14.42,2.29,-4.37,2.89,1.6
1746730010.9347355,0.38,-8.61,-2.66,-4.37,2.57,0.24
1746730010.9511142,1.16,-5.04,-8.18,-4.37,2.13,0.09
1746730010.9593823,-3.07,-1.78,-12.02,-4.37,1.62,0.55
1746730010.9678364,-2.02,-4.11,-12.36,-4.3,1.36,0.89
1746730010.976406,-0.85,-9.22,-9.27,-2.84,1.47,1.72
1746730010.9848347,-0.59,-12.99,-4.77,-2.21,1.49,2.22
1746730010.9982865,0.85,-15.63,-1.89,-2.67,1.52,2.36
1746730011.001435,0.97,-16.33,0.02,-3.54,1.6,2.36
1746730011.0182333,0.16,-15.65,-0.25,-4.3,1.64,2.37
1746730011.0266664,-0.79,-14.02,-1.54,-4.37,1.59,2.38
1746730011.0350661,-1.01,-13.1,-2.87,-4.05,1.56,2.4
1746730011.0844867,-0.91,-13.66,-3.48,-3.39,1.47,2.39
1746730011.0844867,-0.45,-14.85,-2.55,-2.84,1.36,2.3
1746730011.0844867,-0.69,-15.89,-1.3,-2.7,1.28,2.22
1746730011.0844867,-1.41,-15.56,-0.73,-2.82,1.25,2.08
1746730011.0844867,-2.22,-14.7,0.1,-2.66,1.12,1.9
1746730011.092488,-1.23,-13.65,1.77,-2.25,0.83,1.83
1746730011.1009026,1.43,-13.91,3.75,-2.22,0.38,1.72
1746730011.1176171,5.44,-14.43,5.02,-2.67,0.11,1.84
1746730011.126209,2.65,-7.95,9.8,-2.41,1.92,2.1
1746730011.1345801,6.57,-6.87,9.12,3.13,1.28,2.35
1746730011.159199,12.09,0.35,9.8,2.63,-0.93,2.41
1746730011.159199,9.67,-10.08,7.92,-0.25,1.46,2.26
1746730011.1675787,-0.33,11.61,9.8,1.91,2.36,1.13
1746730011.17599,-0.49,9.49,-0.8,0.18,2.37,-1.05
1746730011.1844218,-1.03,-0.21,-15.63,-2.01,1.89,-3.08
1746730011.1924653,-3.39,-14.07,-14.7,1.55,-0.63,-3.99
1746730011.2007399,-11.61,-3.79,-7.83,2.41,-1.73,-4.36
1746730011.2172408,-15.92,-19.61,-13.28,2.44,-1.46,-3.77
1746730011.225582,3.23,-15.21,-16.66,2.26,-1.75,-3.94
1746730011.2340088,3.72,-16.8,-10.48,4.32,-2.8,-2.59
1746730011.258536,3.45,-15.81,-0.26,4.37,-4.07,-1.51
1746730011.258536,1.05,-15.95,8.87,4.37,-2.82,-0.51
1746730011.2668252,2.43,-19.61,4.46,2.11,-1.42,-0.24
1746730011.2752795,4.67,-14.63,-0.79,-1.02,-0.09,-0.41
1746730011.286128,-4.32,-13.16,-7.0,-1.25,0.84,-0.69
1746730011.2931578,-3.09,-5.74,-14.06,-0.65,-0.05,-0.77
1746730011.301291,-2.82,-7.26,-12.69,-0.03,-0.61,-0.83
1746730011.317925,0.59,-10.79,-8.55,0.86,-0.71,-0.55
1746730011.3264732,1.1,-11.82,-6.0,1.0,-0.43,-0.21
1746730011.3350058,-1.83,-13.6,-4.81,0.78,-0.04,0.05
1746730011.3850932,-0.74,-11.44,-4.49,0.32,0.11,-0.02
1746730011.3850932,-0.81,-10.4,-6.8,-0.28,0.69,-0.18
1746730011.3850932,-2.95,-7.81,-10.48,-1.05,0.63,-0.48
1746730011.3850932,-2.95,-5.94,-13.35,-1.03,-0.04,-0.74
1746730011.3933263,-1.71,-8.33,-12.2,-0.54,-0.52,-0.99
1746730011.3941684,-1.57,-9.83,-9.03,-0.24,-0.7,-0.75
1746730011.4013164,0.03,-11.78,-7.37,-0.1,-0.38,-0.38
1746730011.4179504,-0.09,-10.77,-8.37,-0.19,-0.27,-0.18
1746730011.4264343,-0.02,-10.64,-9.41,-0.31,-0.54,-0.12
1746730011.4349134,-1.34,-9.85,-9.9,-0.44,-0.92,-0.01
1746730011.4677088,-1.82,-8.18,-7.96,-0.42,-0.16,-0.1
1746730011.4677088,-0.72,-8.75,-10.41,-0.05,-0.06,-0.12
1746730011.4677088,1.23,-9.84,-10.04,0.05,-0.59,0.09
1746730011.4761553,-1.44,-9.56,-9.65,0.37,0.07,0.02
1746730011.4846153,-1.22,-10.35,-9.41,0.39,0.07,0.02
1746730011.4930556,-1.39,-9.53,-9.95,0.41,-0.03,-0.02
1746730011.5011907,-1.29,-9.84,-9.84,0.19,-0.1,-0.03
1746730011.517843,-1.29,-9.75,-9.32,0.14,-0.08,-0.17
1746730011.5263135,-0.51,-9.86,-8.78,0.08,-0.08,-0.25
1746730011.534828,-0.27,-11.67,-9.47,-0.02,-0.06,-0.25
1746730011.5679214,-0.67,-10.05,-9.04,-0.04,-0.01,-0.18
1746730011.5679214,-1.35,-9.59,-9.39,-0.05,-0.08,-0.14
1746730011.5679214,-1.19,-8.85,-9.65,0.06,-0.2,-0.22
1746730011.5763643,-1.87,-9.07,-9.35,0.12,-0.12,-0.25
1746730011.584621,-1.04,-8.63,-7.48,0.14,-0.1,-0.22
1746730011.5930269,-0.38,-10.58,-9.7,0.05,-0.09,-0.27
1746730011.6011608,-0.34,-9.62,-9.3,0.04,-0.07,-0.25
1746730011.6178124,-1.1,-9.75,-8.83,-0.18,-0.1,-0.21
1746730011.6262214,-0.24,-9.4,-8.38,-0.07,-0.06,-0.19
1746730011.6346524,0.01,-9.66,-9.13,-0.1,-0.05,-0.12
1746730011.6592588,-0.56,-10.54,-9.44,-0.08,-0.09,-0.08
1746730011.6675205,-0.5,-10.05,-9.3,-0.03,-0.08,-0.09
1746730011.6675205,-0.44,-9.93,-9.47,0.03,-0.05,-0.06
1746730011.6756635,-0.91,-9.88,-9.29,0.1,-0.05,-0.02
1746730011.684226,-1.04,-9.24,-8.96,0.1,-0.04,-0.07
1746730011.6923678,-0.13,-10.41,-8.92,0.06,-0.03,-0.06
1746730011.700486,-0.96,-9.66,-9.03,0.06,0.04,-0.03
1746730011.7176223,-0.36,-9.82,-9.01,0.08,-0.03,0.01
1746730011.728653,-0.18,-10.12,-8.82,0.05,-0.07,0.05
1746730011.7384458,-0.5,-9.72,-8.54,-0.09,-0.05,0.06
1746730011.7890403,-1.75,-10.03,-9.04,-0.37,0.0,0.03
1746730011.7972353,-1.99,-8.93,-10.52,-0.19,0.18,-0.3
1746730011.7972353,-0.63,-9.82,-10.86,-0.14,-0.06,-0.22
1746730011.7972353,-0.51,-7.98,-9.46,0.21,-0.09,-0.1
1746730011.7972353,-0.85,-9.84,-9.57,0.35,-0.07,-0.02
1746730011.7972353,-0.8,-9.91,-9.36,0.2,-0.25,0.13
1746730011.8054934,-0.31,-10.72,-8.95,0.3,-0.06,0.0
1746730011.8144033,-0.68,-9.83,-10.19,0.03,-0.24,-0.01
1746730011.8219936,0.21,-8.47,-9.43,0.1,-0.19,0.01
1746730011.8386092,-0.1,-9.98,-8.59,0.53,-0.16,0.1
1746730011.8714414,-0.93,-9.73,-7.17,0.55,-0.13,0.44
1746730011.8797445,-0.79,-9.3,-8.67,0.44,-0.02,0.46
1746730011.8797445,-1.2,-10.03,-8.42,0.36,0.11,0.26
1746730011.8797445,-2.37,-9.63,-9.42,-0.11,0.14,0.11
1746730011.8881993,-1.63,-9.08,-10.63,-0.16,0.03,-0.24
1746730011.8964014,-0.18,-9.56,-9.6,0.09,-0.07,-0.2
1746730011.9047806,-0.21,-10.07,-8.79,0.2,0.01,-0.01
1746730011.9132276,-0.65,-10.3,-8.95,0.15,0.05,-0.01
1746730011.9276211,-0.78,-9.85,-9.49,0.04,0.0,0.01
1746730011.937615,-1.22,-9.55,-9.66,0.16,-0.08,-0.02
1746730011.961393,-0.59,-9.84,-8.91,0.28,-0.09,0.01
1746730011.9634373,-0.94,-9.71,-8.69,0.28,-0.06,0.08
1746730011.9646077,-1.09,-9.66,-8.7,0.24,-0.03,0.02
1746730011.978315,-0.8,-9.87,-8.58,0.13,-0.02,-0.02
1746730011.986549,-0.86,-9.75,-8.84,-0.01,-0.01,-0.04
1746730011.9949617,-0.78,-9.77,-8.94,-0.1,-0.02,-0.06
1746730012.0037098,-0.96,-9.53,-9.21,-0.07,-0.03,-0.07
1746730012.0113592,-0.61,-9.72,-8.95,-0.01,-0.04,-0.08
1746730012.0282705,-0.51,-9.79,-8.71,-0.01,-0.0,-0.04
1746730012.0368252,-0.79,-9.75,-8.65,-0.06,0.02,-0.03
1746730012.0859482,-0.63,-9.71,-8.77,-0.1,0.02,-0.05
1746730012.0859482,-0.81,-10.13,-9.14,-0.13,0.02,-0.01
1746730012.0859482,-1.14,-9.15,-9.7,-0.11,-0.04,-0.07
1746730012.0859482,-0.86,-9.74,-9.17,0.03,-0.05,-0.01
1746730012.0941937,-0.66,-9.67,-9.41,0.1,-0.08,-0.01
1746730012.0941937,-0.59,-10.01,-9.21,0.04,-0.05,-0.03
1746730012.1022913,-0.7,-9.96,-9.2,-0.08,-0.07,-0.04
1746730012.1188364,-0.87,-9.35,-9.32,-0.07,-0.04,-0.05
1746730012.1272223,-0.64,-9.74,-9.02,-0.0,-0.06,-0.04
1746730012.1356757,-0.85,-9.55,-8.92,0.0,-0.02,-0.04
1746730012.160263,-0.77,-9.75,-8.82,-0.03,0.0,-0.05
1746730012.160263,-0.87,-9.74,-8.89,-0.06,0.02,-0.07
1746730012.1686313,-0.77,-9.86,-8.72,-0.04,0.05,-0.08
1746730012.176955,-0.79,-10.26,-8.58,-0.05,0.1,-0.06
1746730012.1854308,-0.88,-9.94,-8.77,-0.08,0.13,-0.07
1746730012.19397,-0.64,-9.6,-8.95,-0.14,0.12,-0.1
1746730012.20346,-0.73,-9.81,-8.97,-0.17,0.09,-0.06
1746730012.2134726,-0.8,-9.46,-9.39,-0.22,0.12,-0.07
1746730012.2209163,-1.01,-9.68,-9.63,-0.12,0.09,-0.05
1746730012.2377894,-0.74,-9.47,-9.53,0.0,0.1,-0.01
1746730012.2871406,0.1,-9.72,-8.35,-0.04,0.3,0.11
1746730012.2871406,-2.09,-9.88,-9.13,-0.07,0.02,0.23
1746730012.2871406,-0.76,-9.46,-9.46,0.01,0.04,0.02
1746730012.2871406,-0.83,-9.69,-9.24,0.04,0.02,-0.03
1746730012.2871406,-0.74,-9.83,-9.03,0.04,0.03,-0.03
1746730012.2956138,-0.77,-9.84,-9.17,-0.02,0.02,0.02
1746730012.3038497,-0.85,-9.71,-9.21,-0.02,0.03,-0.01
1746730012.3118505,-0.83,-9.74,-9.36,-0.01,0.02,-0.01
1746730012.3284938,-0.88,-9.66,-9.4,0.03,0.01,-0.01
1746730012.3364947,-0.87,-9.86,-9.35,0.05,0.01,-0.01
1746730012.3604934,-0.97,-9.76,-9.32,0.06,0.01,-0.01
1746730012.3604934,-0.91,-9.85,-9.19,0.06,0.03,0.0
1746730012.3604934,-0.52,-9.7,-7.85,0.13,0.11,0.06
1746730012.3764932,-1.1,-9.4,-9.29,0.09,0.06,0.07
1746730012.384522,-0.73,-9.59,-9.57,0.07,-0.01,0.01
1746730012.3925562,-0.85,-9.83,-9.26,0.07,-0.02,0.0
1746730012.4004922,-0.67,-9.86,-8.96,0.06,0.02,0.01
1746730012.4165268,-0.83,-9.82,-9.22,0.01,0.02,0.01
1746730012.4245684,-0.99,-9.63,-9.28,-0.01,0.01,-0.02
1746730012.432523,-0.95,-9.79,-9.33,-0.0,0.0,-0.04
1746730012.4656932,-0.89,-9.69,-9.33,0.02,0.01,-0.03
1746730012.4656932,-0.88,-9.66,-9.34,0.04,0.01,-0.03
1746730012.4656932,-0.87,-9.75,-9.2,0.04,0.02,-0.03
1746730012.4741094,-0.84,-9.79,-9.06,0.03,0.02,-0.03
1746730012.4821181,-0.85,-9.75,-9.1,0.02,0.02,-0.02
1746730012.4905484,-0.86,-9.86,-9.14,0.01,0.04,-0.01
1746730012.5071661,-0.78,-9.72,-9.13,0.02,0.05,-0.0
1746730012.5153852,-0.83,-9.65,-9.18,0.01,0.05,-0.01
1746730012.5238712,-0.88,-9.77,-9.24,-0.01,0.03,-0.02
1746730012.5318787,-0.76,-9.88,-9.21,0.02,0.06,-0.01
1746730012.5564005,-1.06,-9.58,-9.38,-0.02,0.05,-0.02
1746730012.5564005,-0.88,-9.48,-9.36,-0.02,0.01,-0.06
1746730012.5644956,-0.81,-9.87,-9.21,0.01,0.01,-0.03
1746730012.572507,-0.67,-9.85,-9.23,0.01,0.01,-0.01
1746730012.5883667,-1.1,-9.91,-8.99,0.02,0.07,0.01
1746730012.5969784,-1.0,-9.72,-9.2,0.0,0.05,-0.01
1746730012.605515,-0.82,-9.7,-9.29,0.01,0.05,0.0
1746730012.6138165,-1.19,-9.94,-8.99,0.04,0.04,0.04
1746730012.6219656,-0.74,-9.65,-9.53,0.03,0.05,0.02
1746730012.6385472,-1.02,-9.63,-9.54,0.05,0.05,0.0
1746730012.6879349,-1.0,-9.47,-9.47,0.07,0.0,-0.02
1746730012.6879349,-0.95,-9.83,-9.34,0.08,-0.01,-0.02
1746730012.6879349,-0.99,-9.82,-9.18,0.08,-0.0,-0.02
1746730012.6961384,-0.94,-9.75,-9.33,0.07,-0.0,-0.02
1746730012.6962802,-0.91,-9.7,-9.2,0.06,-0.0,-0.02
1746730012.6962802,-0.81,-9.73,-9.28,0.06,0.0,-0.01
1746730012.7047274,-0.94,-9.79,-9.25,0.06,0.01,-0.01
1746730012.7131135,-0.87,-9.76,-9.24,0.05,0.0,-0.01
1746730012.7212546,-0.89,-9.75,-9.29,0.05,-0.0,-0.01
1746730012.7371635,-0.93,-9.73,-9.21,0.04,-0.0,-0.01
1746730012.7614808,-1.03,-9.69,-9.26,0.03,-0.01,-0.02
1746730012.7614808,-0.97,-9.76,-9.16,0.02,-0.01,-0.03
1746730012.7614808,-0.99,-9.77,-9.15,-0.0,-0.01,-0.04
1746730012.7776144,-0.9,-9.75,-9.17,-0.01,-0.01,-0.05
1746730012.7856317,-0.77,-9.79,-9.21,-0.0,-0.01,-0.04
1746730012.7936301,-0.83,-9.77,-9.12,-0.01,-0.0,-0.03
1746730012.801618,-0.92,-9.66,-9.19,-0.01,-0.0,-0.04
1746730012.8179793,-1.04,-9.74,-9.34,-0.02,0.0,-0.05
1746730012.826452,-0.98,-9.67,-9.34,-0.0,-0.0,-0.06
1746730012.8347776,-0.94,-9.75,-9.29,0.01,-0.02,-0.06
1746730012.8762891,-0.95,-9.74,-9.18,0.04,-0.02,-0.05
1746730012.8762891,-0.77,-9.85,-9.21,0.03,-0.01,-0.04
1746730012.8762891,-0.88,-9.8,-9.13,0.0,-0.01,-0.03
1746730012.884594,-0.91,-9.76,-9.14,-0.01,-0.01,-0.04
1746730012.884594,-0.94,-9.79,-9.28,-0.02,-0.01,-0.05
1746730012.895157,-0.9,-9.68,-9.3,-0.02,-0.02,-0.06
1746730012.9061012,-0.87,-9.7,-9.23,-0.04,-0.02,-0.06
1746730012.9160984,-0.83,-9.75,-9.3,-0.01,0.0,-0.05
1746730012.923239,-0.79,-9.62,-9.32,0.0,-0.0,-0.04
1746730012.9313715,-0.94,-9.69,-9.36,0.0,-0.01,-0.04
1746730012.9647045,-0.87,-9.68,-9.4,0.01,-0.01,-0.06
1746730012.9729376,-0.92,-9.81,-9.33,0.02,-0.0,-0.05
1746730012.9729376,-0.93,-9.67,-9.52,0.04,-0.01,-0.06
1746730012.9729376,-0.75,-9.83,-9.26,0.06,-0.01,-0.05
1746730012.9810655,-0.82,-9.78,-9.21,0.07,-0.01,-0.03
1746730012.997643,-0.81,-9.81,-9.27,0.05,-0.0,-0.03
1746730013.006151,-0.88,-9.77,-9.19,0.03,0.0,-0.03
1746730013.0146532,-0.91,-9.73,-9.29,0.02,0.01,-0.03
1746730013.0261037,-0.87,-9.65,-9.33,0.04,-0.0,-0.04
1746730013.0341706,-0.84,-9.75,-9.19,0.06,0.0,-0.02
1746730013.1003807,-0.93,-9.78,-9.34,0.05,0.0,-0.02
1746730013.1015217,-0.86,-9.72,-9.21,0.06,0.0,-0.03
1746730013.1025302,-0.88,-9.68,-9.21,0.06,0.0,-0.03
1746730013.1025302,-1.0,-9.64,-9.41,0.06,0.0,-0.05
1746730013.1045809,-0.88,-9.78,-9.36,0.08,-0.0,-0.06
1746730013.1078224,-0.86,-9.76,-9.33,0.1,0.01,-0.04
1746730013.1088274,-0.9,-9.7,-9.34,0.13,0.01,-0.05
1746730013.1173637,-0.83,-9.81,-9.19,0.14,0.0,-0.04
1746730013.122418,-0.77,-9.82,-9.1,0.14,0.01,-0.01
1746730013.1304283,-0.8,-9.79,-9.11,0.12,0.02,-0.01
1746730013.1631658,-0.86,-9.76,-9.03,0.1,0.03,-0.01
1746730013.1631658,-0.87,-9.67,-9.12,0.06,0.01,-0.02
1746730013.1631658,-0.89,-9.73,-9.17,0.04,0.01,-0.04
1746730013.1712155,-0.83,-9.73,-9.28,0.05,-0.0,-0.04
1746730013.1873205,-0.78,-9.79,-9.16,0.06,-0.0,-0.03
1746730013.1953354,-0.74,-9.79,-9.08,0.06,0.01,-0.03
1746730013.2044694,-0.85,-9.71,-9.13,0.04,0.01,-0.02
1746730013.211487,-0.94,-9.71,-9.32,0.02,0.01,-0.03
1746730013.228347,-0.88,-9.67,-9.33,0.05,-0.0,-0.05
1746730013.236668,-0.97,-9.79,-9.34,0.08,-0.01,-0.04
1746730013.261262,-0.92,-9.94,-9.18,0.12,-0.01,-0.04
1746730013.261262,-0.87,-9.9,-9.02,0.09,-0.01,-0.03
1746730013.261262,-0.88,-9.74,-9.03,0.06,-0.01,-0.03
1746730013.277817,-0.7,-9.84,-9.01,0.04,-0.01,-0.03
1746730013.2861104,-0.72,-9.8,-8.95,0.03,0.0,-0.02
1746730013.2972038,-0.81,-9.7,-9.05,0.01,0.0,-0.02
1746730013.3370733,-0.82,-9.71,-9.04,-0.01,0.0,-0.02
1746730013.344585,-0.84,-9.66,-9.12,-0.01,-0.0,-0.02
1746730013.344585,-0.86,-9.68,-9.26,-0.0,-0.0,-0.03
1746730013.352583,-0.76,-9.72,-9.21,0.02,-0.0,-0.02
1746730013.3697228,-0.83,-9.75,-9.19,0.02,-0.0,-0.02
1746730013.3697228,-0.79,-9.78,-9.14,0.01,0.0,-0.01
1746730013.3774316,-0.78,-9.69,-9.12,-0.0,0.0,-0.01
1746730013.3774316,-0.85,-9.75,-9.11,-0.0,0.0,-0.01
1746730013.3858848,-0.87,-9.66,-9.17,0.0,0.0,-0.01
1746730013.394315,-0.83,-9.72,-9.18,0.0,-0.0,-0.02
1746730013.4023135,-0.89,-9.77,-9.22,-0.0,-0.0,-0.02
1746730013.4107206,-0.83,-9.71,-9.2,-0.02,-0.0,-0.02
1746730013.428393,-0.88,-9.77,-9.17,-0.01,-0.0,-0.01
1746730013.4359665,-0.79,-9.76,-9.22,-0.01,0.0,-0.01
1746730013.4937434,-0.8,-9.8,-9.17,0.0,0.0,-0.0
1746730013.4937434,-0.88,-9.83,-9.08,-0.02,0.0,0.0
1746730013.5017467,-0.89,-9.69,-9.31,-0.04,0.0,-0.01
1746730013.5017467,-0.98,-9.75,-9.31,-0.03,0.0,-0.01
1746730013.5017467,-0.94,-9.68,-9.32,-0.01,-0.01,-0.03
1746730013.5017467,-0.83,-9.75,-9.26,0.02,0.0,-0.02
1746730013.5099604,-0.86,-9.75,-9.2,0.03,0.01,-0.01
1746730013.517996,-0.79,-9.78,-9.07,0.02,0.02,-0.01
1746730013.5260465,-0.8,-9.8,-9.09,0.01,0.02,-0.0
1746730013.5343704,-0.82,-9.73,-9.23,-0.01,0.03,0.0
1746730013.5589788,-0.84,-9.78,-9.23,-0.0,0.03,0.01
1746730013.5589788,-0.93,-9.73,-9.29,0.0,0.02,0.01
1746730013.5673926,-0.85,-9.7,-9.19,-0.01,0.02,0.0
1746730013.5758302,-0.9,-9.7,-9.27,-0.02,0.01,-0.01
1746730013.5844676,-0.85,-9.73,-9.27,-0.02,0.01,-0.0
1746730013.592117,-0.92,-9.79,-9.29,-0.02,0.01,0.0
1746730013.608167,-0.87,-9.78,-9.17,-0.01,0.01,0.01
1746730013.6164434,-0.87,-9.77,-9.21,-0.02,0.02,0.01
1746730013.6248927,-0.94,-9.61,-9.25,-0.01,0.02,0.0
1746730013.6330793,-0.97,-9.75,-9.46,0.02,0.01,0.0
1746730013.6575866,-0.96,-9.7,-9.37,0.03,0.01,0.0
1746730013.665821,-0.92,-9.8,-9.31,0.03,0.01,-0.01
1746730013.665821,-0.96,-9.7,-9.35,0.02,0.01,-0.01
1746730013.6744497,-0.91,-9.72,-9.3,0.01,0.0,-0.01
1746730013.682454,-0.95,-9.75,-9.36,-0.0,0.01,-0.01
1746730013.690724,-0.92,-9.62,-9.5,0.02,0.0,-0.03
1746730013.7073412,-0.85,-9.77,-9.36,0.07,0.0,-0.02
1746730013.7156334,-0.94,-9.72,-9.2,0.08,0.0,-0.01
1746730013.7240422,-0.85,-9.74,-9.19,0.08,0.0,-0.01
1746730013.732043,-0.87,-9.77,-9.17,0.08,0.01,0.01
1746730013.7567923,-0.91,-9.77,-9.15,0.06,0.02,-0.0
1746730013.7567923,-0.85,-9.79,-9.16,0.04,0.02,-0.01
1746730013.7650607,-0.92,-9.81,-9.25,0.02,0.02,-0.01
1746730013.776094,-0.92,-9.73,-9.2,0.01,0.01,-0.02
1746730013.7837708,-0.97,-9.67,-9.24,0.02,0.0,-0.02
1746730013.7919168,-0.94,-9.73,-9.3,0.03,0.0,-0.02
1746730013.8085525,-0.86,-9.73,-9.24,0.04,0.0,-0.02
1746730013.816975,-0.89,-9.73,-9.15,0.04,0.01,-0.02
1746730013.8257685,-0.92,-9.68,-9.19,0.03,0.01,-0.02
1746730013.8353822,-0.86,-9.7,-9.14,0.02,0.01,-0.02
1746730013.883864,-0.99,-9.63,-9.46,0.01,0.0,-0.03
1746730013.883864,-0.91,-9.76,-9.35,0.05,-0.01,-0.03
1746730013.883864,-0.91,-9.73,-9.33,0.05,-0.0,-0.02
1746730013.8918636,-0.9,-9.84,-9.17,0.05,0.0,-0.02
1746730013.8918636,-0.9,-9.79,-9.08,0.03,-0.0,-0.02
1746730013.8918636,-0.9,-9.79,-9.14,0.02,0.0,-0.02
1746730013.9085352,-0.86,-9.75,-9.25,0.01,0.0,-0.02
1746730013.9169104,-0.91,-9.81,-9.25,0.02,0.0,-0.02
1746730013.9254296,-0.98,-9.65,-9.32,0.02,0.0,-0.02
1746730013.9340372,-0.93,-9.75,-9.26,0.03,0.0,-0.02
1746730013.9580765,-0.89,-9.76,-9.29,0.02,0.0,-0.02
1746730013.9580765,-0.9,-9.73,-9.19,0.02,0.01,-0.02
1746730013.966075,-0.87,-9.68,-9.27,0.03,0.0,-0.02
1746730013.974182,-0.93,-9.72,-9.21,0.03,0.0,-0.02
1746730013.982174,-0.89,-9.72,-9.29,0.02,-0.0,-0.03
1746730013.9985325,-0.91,-9.73,-9.36,0.02,-0.0,-0.03
1746730014.0067933,-0.95,-9.65,-9.32,0.04,-0.0,-0.03
1746730014.0152907,-0.87,-9.68,-9.24,0.07,-0.0,-0.03
1746730014.0238228,-0.95,-9.66,-9.19,0.08,-0.0,-0.03
1746730014.0319712,-0.85,-9.75,-9.13,0.06,-0.0,-0.03
1746730014.0891793,-0.91,-9.79,-9.22,0.05,0.0,-0.03
1746730014.0891793,-0.86,-9.69,-9.11,0.04,0.0,-0.03
1746730014.0974877,-0.94,-9.73,-9.13,0.04,0.0,-0.03
1746730014.0974877,-1.0,-9.74,-9.24,0.03,0.0,-0.03
1746730014.0974877,-0.95,-9.78,-9.39,0.03,0.0,-0.03
1746730014.0974877,-0.93,-9.72,-9.28,0.04,-0.0,-0.03
1746730014.1058931,-0.97,-9.64,-9.25,0.05,-0.0,-0.03
1746730014.11602,-0.9,-9.77,-9.28,0.07,-0.01,-0.04
1746730014.1236677,-0.91,-9.74,-9.25,0.07,-0.0,-0.03
1746730014.1317616,-0.87,-9.76,-9.19,0.07,-0.01,-0.03
1746730014.1564875,-0.84,-9.76,-9.11,0.07,-0.0,-0.02
1746730014.1647115,-0.85,-9.76,-9.12,0.07,0.0,-0.02
1746730014.1647115,-0.9,-9.77,-9.07,0.04,0.01,-0.02
1746730014.17554,-0.87,-9.71,-9.21,0.02,0.01,-0.02
1746730014.1832228,-0.9,-9.75,-9.25,0.01,0.01,-0.03
1746730014.1913602,-0.92,-9.71,-9.3,0.03,0.0,-0.02
1746730014.2078474,-0.88,-9.79,-9.24,0.04,-0.0,-0.03
1746730014.2163186,-0.91,-9.72,-9.27,0.05,0.0,-0.03
1746730014.2248585,-0.85,-9.68,-9.27,0.05,0.01,-0.02
1746730014.233198,-0.99,-9.67,-9.21,0.06,0.0,-0.03
1746730014.2824013,-0.89,-9.79,-9.19,0.06,0.0,-0.02
1746730014.2824013,-0.94,-9.7,-9.18,0.05,-0.0,-0.03
1746730014.2824013,-0.87,-9.74,-9.23,0.03,-0.0,-0.03
