0.0000000000000000e+00	5.0000000000000000e+00	5.0000000000000000e+00	0.0000000000000000e+00	
1.0000000000000000e-02	5.0000000000000000e+00	5.0000000000000000e+00	0.0000000000000000e+00	
2.0000000000000000e-02	5.0000000000000000e+00	5.0000000000000000e+00	0.0000000000000000e+00	
2.9999999999999999e-02	5.0000000000000000e+00	5.0000000000000000e+00	0.0000000000000000e+00	
4.0000000000000001e-02	5.0000000000000000e+00	5.0000000000000000e+00	0.0000000000000000e+00	
5.0000000000000003e-02	5.0000000000000000e+00	5.0000000000000000e+00	0.0000000000000000e+00	
5.9999999999999998e-02	5.0000000000000000e+00	5.0000000000000000e+00	0.0000000000000000e+00	
7.0000000000000007e-02	5.0000000000000000e+00	5.0000000000000000e+00	7.0572935044765474e-03	
8.0000000000000002e-02	5.0000000000000000e+00	5.0000000000000000e+00	2.8324504941701890e-02	
8.9999999999999997e-02	5.0000000000000000e+00	5.0000000000000000e+00	4.9591716378927231e-02	
1.0000000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	7.6664327830076220e-02	
1.1000000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.0221483930945396e-01	
1.2100000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.2311045452952385e-01	
1.3100000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.4400606974959373e-01	
1.4099999999999999e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.6198449060320855e-01	
1.5100000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.7873656526207923e-01	
1.6100000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.9056123271584510e-01	
1.7100000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.8808556534349918e-01	
1.8099999999999999e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.6675767004489900e-01	
1.9100000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.4542977474629878e-01	
2.0100000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	1.1653386522084475e-01	
2.1099999999999999e-01	5.0000000000000000e+00	5.0000000000000000e+00	8.7301680259406572e-02	
2.2100000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	6.0315438173711301e-02	
2.3100000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	3.0730832926928998e-02	
2.4099999999999999e-01	5.0000000000000000e+00	5.0000000000000000e+00	4.0634220466017725e-03	
2.5100000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	-2.4708336777985097e-02	
2.6100000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	-5.0897398777306077e-02	
2.7100000000000002e-01	5.0000000000000000e+00	5.0000000000000000e+00	-7.0196040533483023e-02	
2.8100000000000003e-01	5.0000000000000000e+00	5.0000000000000000e+00	-8.5767398960888391e-02	
2.9099999999999998e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.0133875738829375e-01	
3.0099999999999999e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.1663395352661610e-01	
3.1100000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.3088445514440536e-01	
3.2100000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.4433961287140845e-01	
3.3100000000000002e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.5514812171459197e-01	
3.4100000000000003e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.6595663055777549e-01	
3.5099999999999998e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.6966706514358521e-01	
3.6099999999999999e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.6745058149099351e-01	
3.7100000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.6383139193058013e-01	
3.8100000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.6043436676263809e-01	
3.9100000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.5703734159469604e-01	
4.0100000000000002e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.5324222594499587e-01	
4.1099999999999998e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.4800236821174623e-01	
4.2099999999999999e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.4073036313056947e-01	
4.3099999999999999e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.3401824235916138e-01	
4.4100000000000000e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.2730612158775328e-01	
4.5100000000000001e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.2460963279008866e-01	
4.6100000000000002e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.2415025383234024e-01	
4.7099999999999997e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.2094118744134903e-01	
4.8099999999999998e-01	5.0000000000000000e+00	5.0000000000000000e+00	-1.1036846712231636e-01	
