timestamp,ax,ay,az,gx,gy,gz,roll,pitch,delay_ms,classe_prevista
1777327338525,0.0679612,1.00987,-0.124195,0.01174,-0.00210189,0.00873023,0,0,3.40855,2
1777327338538,0.0677645,1.01058,-0.124843,0.0134193,-0.00202252,0.0106041,0,0,3.49311,2
1777327338552,0.0682771,1.01023,-0.124852,0.0154755,-0.00187054,0.0126427,0,0,3.41691,2
1777327338566,0.0682133,1.0116,-0.12538,0.0177032,-0.00202253,0.014995,0,0,3.56811,2
1777327338579,0.0687419,1.01327,-0.12425,0.0203027,-0.00216599,0.0173525,0,0,3.42893,2
1777327338593,0.0692545,1.01648,-0.124004,0.0240195,-0.00240417,0.0188755,0,0,3.45556,2
1777327338607,0.0704231,1.01903,-0.124046,0.0296816,-0.00276173,0.0195294,0,0,3.46807,2
1777327338620,0.0714987,1.02035,-0.122799,0.0367688,-0.00307782,0.0196115,0,0,3.41015,2
1777327338634,0.0721717,1.02108,-0.124401,0.0430517,-0.00320491,0.0206823,0,0,3.96819,2
1777327338648,0.0759977,1.02888,-0.123339,0.0524505,-0.00390292,0.0221342,0,0,3.40926,2
1777327338661,0.0849773,1.04537,-0.121789,0.0700143,-0.0058549,0.0235217,0,0,3.52472,2
1777327338675,0.0815939,1.06997,-0.119901,0.0977471,-0.00848954,0.0308431,0,0,3.4115,5
1777327338688,0.0859185,1.10847,-0.117544,0.137763,-0.012809,0.0419843,0,0,3.49357,5
1777327338702,0.084016,1.14163,-0.106802,0.194632,-0.0188559,0.0454441,0,0,3.50569,5
1777327338716,0.0893688,1.17043,-0.100071,0.263028,-0.0266745,0.048243,0,0,3.43585,2
1777327338729,0.0924356,1.19689,-0.0934995,0.338368,-0.0366066,0.0492065,0,0,3.51055,2
1777327338743,0.0963848,1.22176,-0.0863651,0.42298,-0.0475358,0.0474355,0,0,3.48763,2
1777327338757,0.0967985,1.24122,-0.083835,0.514778,-0.0589525,0.0445778,0,0,3.5203,2
1777327338770,0.101037,1.25954,-0.0815016,0.60851,-0.0722936,0.0408912,0,0,3.43613,1
1777327338784,0.110078,1.29104,-0.0775463,0.706546,-0.0881577,0.0403788,0,0,3.60917,1
1777327338797,0.124746,1.30684,-0.0764421,0.807218,-0.107268,0.0399122,0,0,3.4412,4
1777327338811,0.112723,1.32036,-0.084041,0.902243,-0.115077,-0.00337675,0,0,3.50502,4
1777327338825,0.113726,1.34406,-0.0774645,0.990627,-0.112104,-0.0533066,0,0,3.52056,4
1777327338838,0.135352,1.34862,-0.0630402,1.07536,-0.114859,-0.105737,0,0,3.49198,4
1777327338852,0.148315,1.32812,-0.0685151,1.15535,-0.125509,-0.132044,0,0,3.51726,4
1777327338865,0.157771,1.34206,-0.0632614,1.23085,-0.139677,-0.15592,0,0,3.49941,4
1777327338879,0.167464,1.31782,-0.0666971,1.30211,-0.153123,-0.172844,0,0,3.46246,4
1777327338893,0.174572,1.30814,-0.0593679,1.36937,-0.171454,-0.191114,0,0,3.38148,4
1777327338906,0.17716,1.26492,-0.0509024,1.43287,-0.187635,-0.202651,0,0,3.52694,4
1777327338920,0.175919,1.22333,-0.0664114,1.4928,-0.198665,-0.200027,0,0,3.41296,4
1777327338933,0.170871,1.17091,-0.082105,1.54721,-0.204015,-0.186885,0,0,3.55193,4
1777327338947,0.164026,1.08964,-0.095987,1.56094,-0.203169,-0.170904,0,0,3.49452,4
1777327338961,0.153894,1.00864,-0.107858,1.5319,-0.196367,-0.154818,0,0,3.5052,4
1777327338974,0.145878,0.93693,-0.114338,1.46732,-0.183118,-0.143162,0,0,3.48404,4
1777327338988,0.13953,0.869339,-0.1161,1.37203,-0.165601,-0.136515,0,0,3.5025,4
1777327339001,0.134977,0.812756,-0.114573,1.2519,-0.146241,-0.128039,0,0,3.47718,4
1777327339015,0.131459,0.767783,-0.1122,1.11345,-0.126987,-0.110572,0,0,3.50033,4
1777327339029,0.128549,0.72336,-0.108864,0.957047,-0.108662,-0.0826397,0,0,3.46965,4
1777327339042,0.12557,0.677033,-0.103908,0.779879,-0.0910148,-0.0448711,0,0,3.47937,4
1777327339056,0.121375,0.637797,-0.0950394,0.595826,-0.0731496,-0.00247721,0,0,3.39548,4
1777327339069,0.115882,0.612457,-0.0825188,0.422096,-0.0542098,0.0412297,0,0,3.50946,4
1777327339083,0.111723,0.606135,-0.0668661,0.258112,-0.0346753,0.0805967,0,0,3.40844,4
1777327339096,0.108141,0.616492,-0.0512423,0.103326,-0.0165491,0.115769,0,0,3.49465,4
1777327339110,0.106265,0.64229,-0.039316,-0.0427782,-0.00138791,0.147264,0,0,3.41083,4
1777327339124,0.105317,0.673009,-0.0347278,-0.180687,0.00901352,0.174744,0,0,3.55396,4
1777327339137,0.103928,0.696897,-0.0360528,-0.31086,0.0136419,0.197489,0,0,3.51333,4
1777327339151,0.102714,0.726155,-0.041987,-0.433731,0.0116307,0.214222,0,0,3.49833,4
1777327339164,0.0985958,0.765906,-0.0513406,-0.54971,0.00403308,0.223799,0,0,3.50756,4
1777327339178,0.0872725,0.810424,-0.0638259,-0.659184,-0.00316402,0.224635,0,0,3.41048,4
1777327339192,0.0679844,0.853952,-0.0796919,-0.762516,-0.00439527,0.22014,0,0,3.52435,4
1777327339205,0.0433554,0.895367,-0.0966536,-0.860053,0.00501017,0.214176,0,0,3.42087,4
1777327339219,0.020108,0.935951,-0.113225,-0.952119,0.0271575,0.206526,0,0,3.58107,4
