timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista,tempo_s,Fase,Classe_Prevista
1774389182628,0.0568126,0.984763,-0.284588,-9.835639999999998e-16,-9.32452e-15,5.888750000000001e-15,3.2654,1,1.68,2,2.0
1774389182641,0.0570827,0.984703,-0.28456,-8.47038e-16,-9.469450000000001e-15,5.926670000000001e-15,3.31098,1,1.693,2,2.0
1774389182655,0.05701,0.984913,-0.284436,-7.224520000000001e-16,-9.434979999999999e-15,6.0866400000000014e-15,3.26665,1,1.707,2,2.0
1774389182668,0.057154,0.984868,-0.284137,-7.632830000000001e-16,-9.41101e-15,6.1777000000000025e-15,3.3102,1,1.72,2,2.0
1774389182681,0.0574625,0.984857,-0.284043,-6.90496e-16,-9.379820000000001e-15,6.12234e-15,3.27224,1,1.733,2,2.0
1774389182695,0.0574159,0.984889,-0.284038,-5.361540000000001e-16,-9.406050000000004e-15,6.262780000000001e-15,3.72539,1,1.747,2,2.0
1774389182709,0.0579906,0.985091,-0.284066,-3.776240000000001e-16,-9.443640000000001e-15,6.271160000000001e-15,3.27446,1,1.761,2,2.0
1774389182722,0.0578141,0.985049,-0.284103,-3.0934099999999993e-16,-9.517670000000001e-15,6.25338e-15,3.26628,1,1.774,2,2.0
1774389182735,0.0576026,0.985361,-0.283743,-6.505090000000001e-17,-9.493340000000002e-15,6.163810000000001e-15,3.30046,5,1.787,2,2.0
1774389182749,0.057646,0.985628,-0.283634,1.14154e-16,-9.556020000000003e-15,6.104950000000002e-15,3.25527,1,1.801,2,2.0
1774389182762,0.0576661,0.985509,-0.283711,1.4200600000000007e-16,-9.640870000000003e-15,6.075080000000002e-15,3.31139,5,1.814,2,2.0
1774389182776,0.0584433,0.985459,-0.283913,2.5821500000000005e-16,-9.763780000000002e-15,6.04689e-15,3.27105,5,1.828,2,2.0
1774389182790,0.0583111,0.985604,-0.283957,2.351670000000001e-16,-9.70852e-15,6.037410000000001e-15,3.86061,1,1.842,2,2.0
1774389182803,0.0575761,0.985582,-0.284244,3.8468700000000014e-16,-9.741999999999998e-15,6.139790000000001e-15,3.27287,5,1.855,2,2.0
1774389182816,0.0571401,0.985935,-0.28406,4.915650000000001e-16,-9.610880000000002e-15,6.04374e-15,3.25063,5,1.868,2,2.0
1774389182830,0.0574386,0.985814,-0.284311,4.768370000000001e-16,-9.67125e-15,6.145770000000002e-15,3.32741,5,1.882,2,2.0
1774389182843,0.0571154,0.985964,-0.284198,5.485730000000001e-16,-9.53982e-15,6.143590000000001e-15,3.2512,5,1.895,2,2.0
1774389182856,0.0572441,0.985959,-0.284229,5.734670000000002e-16,-9.59133e-15,6.128679999999999e-15,3.29157,5,1.908,2,2.0
1774389182870,0.0571537,0.98589,-0.283693,5.884000000000001e-16,-9.712730000000003e-15,6.17456e-15,3.26944,5,1.922,2,2.0
1774389182883,0.0569711,0.986005,-0.283683,6.41033e-16,-9.788790000000002e-15,6.055150000000002e-15,3.31333,5,1.935,2,2.0
1774389182897,0.0570848,0.985859,-0.28395,6.735850000000001e-16,-9.860590000000001e-15,6.028080000000001e-15,3.271,5,1.949,2,2.0
1774389182911,0.0569479,0.985677,-0.283875,7.556940000000001e-16,-9.889810000000004e-15,6.011090000000001e-15,3.60658,1,1.963,2,2.0
1774389182924,0.0569878,0.985395,-0.283738,6.876150000000001e-16,-9.955940000000001e-15,5.9179800000000016e-15,3.28642,5,1.976,2,2.0
1774389182937,0.0570474,0.985415,-0.283726,7.132730000000002e-16,-9.88562e-15,5.9200100000000005e-15,3.27157,1,1.989,2,2.0
1774389182951,0.057051,0.985444,-0.283991,7.631830000000003e-16,-9.904880000000002e-15,5.896240000000001e-15,3.29805,1,2.003,2,2.0
1774389182964,0.0571398,0.985472,-0.284031,8.53112e-16,-9.931630000000003e-15,5.9251800000000006e-15,3.25707,5,2.016,2,2.0
1774389182978,0.0574703,0.985456,-0.284038,9.251509999999999e-16,-9.89264e-15,5.883990000000001e-15,3.30604,5,2.03,2,2.0
1774389182991,0.0572098,0.985377,-0.28413,8.775390000000001e-16,-9.962890000000004e-15,5.96072e-15,3.26944,5,2.043,2,2.0
1774389183005,0.0571849,0.98592,-0.284036,9.910260000000004e-16,-1.0012100000000002e-14,5.806210000000001e-15,3.71689,5,2.057,2,2.0
1774389183018,0.0562215,0.985949,-0.284117,8.926180000000003e-16,-1.00585e-14,5.9600900000000025e-15,3.27944,5,2.07,2,2.0
1774389183031,0.0556099,0.986232,-0.28365,1.0823300000000002e-15,-1.0158000000000001e-14,5.921220000000002e-15,3.2832,5,2.083,2,2.0
1774389183045,0.0553987,0.986087,-0.283651,8.888850000000002e-16,-1.0020700000000003e-14,6.085780000000001e-15,3.29504,1,2.097,2,2.0
1774389183058,0.0544494,0.985361,-0.28344,7.576700000000001e-16,-9.891050000000001e-15,6.275370000000002e-15,3.2522,5,2.11,2,2.0
1774389183072,0.054588,0.985713,-0.283141,6.85198e-16,-9.8886e-15,6.257350000000001e-15,3.29972,5,2.124,2,2.0
1774389183085,0.0545069,0.985846,-0.283347,6.68172e-16,-9.899130000000001e-15,6.41162e-15,3.26294,5,2.137,2,2.0
1774389183098,0.0542158,0.985985,-0.283543,4.637000000000001e-16,-9.780610000000001e-15,6.72423e-15,3.3492,5,2.15,2,2.0
1774389183112,0.0539589,0.985434,-0.283603,3.5633500000000005e-16,-9.732970000000002e-15,6.8566000000000026e-15,3.26711,1,2.164,2,2.0
1774389183125,0.05461,0.985975,-0.283917,3.1493800000000006e-16,-9.953480000000001e-15,6.634700000000002e-15,3.25194,5,2.177,2,2.0
1774389183139,0.0549444,0.986268,-0.284184,1.5597100000000006e-16,-9.883300000000002e-15,6.767810000000001e-15,3.28485,1,2.191,2,2.0
1774389183152,0.0549545,0.985694,-0.284013,5.920489999999999e-18,-9.787080000000002e-15,6.773550000000002e-15,3.25277,5,2.204,2,2.0
1774389183165,0.0552311,0.986149,-0.284159,8.26619e-17,-1.0038800000000002e-14,6.590570000000001e-15,3.28744,3,2.217,2,2.0
1774389183179,0.0552607,0.986584,-0.284566,4.8052200000000004e-17,-1.0079400000000002e-14,6.576290000000001e-15,3.27446,1,2.231,2,2.0
1774389183192,0.0549367,0.98621,-0.284549,-6.597160000000002e-17,-1.00065e-14,6.5499600000000004e-15,3.28326,1,2.244,2,2.0
1774389183206,0.0558013,0.986386,-0.284159,-7.08349e-17,-1.0134600000000002e-14,6.5079700000000015e-15,3.27159,3,2.258,2,2.0
1774389183219,0.0561476,0.986308,-0.284331,-3.2606600000000003e-17,-1.0139900000000002e-14,6.314200000000001e-15,3.60295,1,2.271,2,2.0
1774389183233,0.0560411,0.985957,-0.284356,5.914150000000001e-17,-1.0192000000000002e-14,6.229780000000001e-15,3.3973,3,2.285,2,2.0
1774389183246,0.0566011,0.985824,-0.284199,1.07206e-16,-1.0288299999999998e-14,6.184350000000001e-15,3.25435,3,2.298,2,2.0
1774389183260,0.0573716,0.985974,-0.283664,1.9837600000000006e-17,-1.0297800000000001e-14,6.004450000000001e-15,3.28829,3,2.312,2,2.0
1774389183273,0.0578841,0.985658,-0.283922,9.579839999999998e-17,-1.0435200000000002e-14,5.821790000000001e-15,3.27024,1,2.325,2,2.0
1774389183286,0.0585344,0.985656,-0.28341,1.3324300000000002e-16,-1.0513600000000003e-14,5.95339e-15,3.30881,3,2.338,2,2.0
1774389183300,0.0589214,0.985429,-0.283465,1.1720600000000002e-16,-1.0493300000000002e-14,5.872080000000001e-15,3.27616,1,2.352,2,2.0
1774389183314,0.0594943,0.985799,-0.283325,2.904700000000001e-16,-1.0585500000000001e-14,5.83387e-15,3.71482,1,2.366,2,2.0
1774389183327,0.0589958,0.98578,-0.283149,2.87022e-16,-1.05313e-14,5.754980000000001e-15,3.27268,1,2.379,2,2.0
1774389183340,0.0579105,0.986156,-0.283621,4.678880000000002e-16,-1.0582800000000003e-14,5.75759e-15,3.26778,5,2.392,2,2.0
1774389183354,0.0583568,0.986687,-0.283689,4.373610000000001e-16,-1.07771e-14,5.725800000000001e-15,3.28885,5,2.406,2,2.0
1774389183367,0.0574596,0.985518,-0.283731,2.6296300000000004e-16,-1.0789200000000001e-14,5.652970000000002e-15,3.24959,5,2.419,2,2.0
1774389183381,0.057221,0.985799,-0.283719,5.522250000000001e-16,-1.07492e-14,5.6270500000000006e-15,3.29822,1,2.433,2,2.0
1774389183394,0.0576013,0.986676,-0.283857,7.31061e-16,-1.0857000000000003e-14,5.3799300000000014e-15,3.27174,5,2.446,2,2.0
1774389183407,0.0575806,0.985828,-0.283753,4.41706e-16,-1.0804700000000001e-14,5.544880000000002e-15,3.35059,5,2.459,2,2.0
1774389183421,0.0571658,0.985177,-0.284231,6.43868e-16,-1.07767e-14,5.4008400000000004e-15,3.26978,1,2.473,2,2.0
1774389183434,0.0573671,0.986402,-0.283983,9.974020000000002e-16,-1.0818700000000004e-14,5.4233200000000015e-15,3.26991,5,2.486,2,2.0
1774389183448,0.0578798,0.986217,-0.284056,5.860610000000001e-16,-1.09655e-14,5.538740000000001e-15,3.29218,3,2.5,2,2.0
1774389183461,0.0575053,0.984994,-0.283858,4.58986e-16,-1.1074000000000001e-14,5.53635e-15,3.25779,5,2.513,2,2.0
1774389183474,0.0577238,0.985693,-0.284129,6.216420000000002e-16,-1.1167900000000002e-14,5.645420000000001e-15,3.28924,3,2.526,2,2.0
1774389183488,0.0577191,0.986127,-0.284056,3.8980699999999997e-16,-1.10425e-14,5.996730000000001e-15,3.28072,1,2.54,2,2.0
1774389183501,0.0578001,0.985698,-0.284136,2.09513e-16,-1.1056800000000002e-14,6.09283e-15,3.32368,5,2.553,2,2.0
