t,mode,S,prom
23.281,3.0,5.0,-0.04870892520993948
23.291,3.0,5.0,-0.04428852405399084
23.301,3.0,5.0,-0.0398681228980422
23.311,3.0,5.0,-0.03734685219824314
23.321,3.0,5.0,-0.03742688018828631
23.331,3.0,5.0,-0.03818671703338623
23.341,3.0,5.0,-0.03804313708096743
23.351,3.0,5.0,-0.036638021282851686
23.361,3.0,5.0,-0.03162802644073963
23.371,3.0,5.0,-0.025262479018419985
23.381,3.0,5.0,-0.02088564406149089
23.391,3.0,5.0,-0.018231983808800575
23.401,3.0,5.0,-0.014232543902471662
23.411,3.0,5.0,-0.010852790577337146
23.421,3.0,5.0,-0.0054215456824749705
23.431,3.0,5.0,0.0014122527558356524
23.441,3.0,5.0,0.007188959838822484
23.451,3.0,5.0,0.012965666921809315
23.461,3.0,5.0,0.015967782447114588
23.471,3.0,5.0,0.017484928527846933
23.481,3.0,5.0,0.01849130953196436
23.491,3.0,5.0,0.017650590487755836
23.501,3.0,5.0,0.0152624397771433
23.511,3.0,5.0,0.012874289066530764
23.521,3.0,5.0,0.011200461187399924
23.531,3.0,5.0,0.011399175249971447
23.541,3.0,5.0,0.01320286060217768
23.551,3.0,5.0,0.01442460345569998
23.561,3.0,5.0,0.01679650361184031
23.571,3.0,5.0,0.01885643482673913
23.581,3.0,5.0,0.021193522028625008
23.591,3.0,5.0,0.025018692947924137
23.601,3.0,5.0,0.02931799739599228
23.611,3.0,5.0,0.03361730184406042
23.621,3.0,5.0,0.0358917698264122
23.631,3.0,5.0,0.03539165426045656
23.641,3.0,5.0,0.033960394002497195
23.651,3.0,5.0,0.03414233271032572
23.661,3.0,5.0,0.03432427141815424
23.671,3.0,5.0,0.036256315745413305
23.681,3.0,5.0,0.03803100716322661
23.691,3.0,5.0,0.03866346012800932
23.701,3.0,5.0,0.038480903021991246
23.711,3.0,5.0,0.03715765830129385
23.721,3.0,5.0,0.035948179103434084
23.732,3.0,5.0,0.03278905763290822
23.742,2.0,5.0,0.02789688264019787
23.752,2.0,5.0,0.022579121729359032
23.762,2.0,5.0,0.018879556143656374
23.772,2.0,5.0,0.014664101181551814
23.782,2.0,5.0,0.011810310510918498
23.792,2.0,5.0,0.008270416222512721
23.802,2.0,5.0,0.0024689223617315294
23.812,2.0,5.0,-0.004664565622806548
23.822,2.0,5.0,-0.011798053607344629
23.832,2.0,5.0,-0.01810033260844648
23.842,2.0,5.0,-0.022690722020342943
23.852,2.0,5.0,-0.027168496092781425
23.862,2.0,5.0,-0.03326446549035609
23.872,2.0,5.0,-0.03911618697457016
23.882,2.0,5.0,-0.044649363635107873
23.892,2.0,5.0,-0.04709015283733607
23.902,2.0,5.0,-0.045153379812836646
23.912,2.0,5.0,-0.04074392504990101
23.922,2.0,5.0,-0.03414194053038955
23.932,2.0,5.0,-0.024468585010617973
23.942,2.0,5.0,-0.014254290889948607
23.952,2.0,5.0,-0.004466681461781264
23.962,2.0,5.0,0.00532092796638608
23.972,2.0,5.0,0.015138548705726862
23.982,2.0,5.0,0.026127965096384285
23.992,2.0,5.0,0.03903347747400403
24.002,2.0,5.0,0.052687724400311706
24.012,2.0,5.0,0.06663980530574917
24.022,2.0,5.0,0.07839935645461081
24.032,2.0,5.0,0.0872444190084934
24.042,2.0,5.0,0.09452536031603813
