t,k_pos,k_vel,k_acc,a_pos,a_vel,a_acc,e_pos,e_vel,e_acc,R10
1.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
