t,k_pos,k_vel,k_acc,a_pos,a_vel,a_acc,e_pos,e_vel,e_acc,R10
32.281,-0.3890835344791413,0.20624522864818573,-0.6522059440612793,-0.7214512228965758,-2.226318597793579,0.0,0.0,-1.1254669427871704,0.0,0.0
32.297,-0.34866830706596375,0.07615508139133453,-10.267200469970703,-0.6761529445648193,-2.2140941619873047,0.0,0.0,-1.1318758726119995,0.0,0.0
32.307,-0.3073557913303375,0.026442736387252808,1.104569435119629,-0.6223230361938477,-2.176230907440185,0.0,0.0,-1.1347063779830933,0.0,0.0
32.32,-0.2981070876121521,0.04176346957683563,-0.6841152906417847,-0.5846831798553467,-2.1751997470855717,0.0,0.0,-1.1354167461395264,0.0,0.0
32.334,-0.3132310211658478,0.16054022312164307,-2.374917268753052,-0.5646485686302185,-2.239632606506348,0.0,0.0,-1.1168826818466189,0.0,0.0
32.347,-0.32430630922317505,0.2586027979850769,-5.7303786277771,-0.5414505004882812,-2.3017847537994385,0.0,0.0,-1.1168826818466189,0.0,0.0
32.36,-0.36650919914245605,0.3280518651008606,-2.828210592269897,-0.5454040169715881,-2.286653995513916,0.0,0.0,-1.108570575714111,0.0,0.0
32.374,-0.421500027179718,0.3801256418228149,-0.49124211072921753,-0.6221973896026611,-2.89420223236084,0.0,0.0,-1.0913381576538086,0.0,0.0
32.387,-0.4448492825031281,0.4094566702842712,-5.902205467224121,-0.6907429695129395,-2.898540496826172,0.0,0.0,-1.1104017496109009,0.0,0.0
32.4,-0.4676543176174164,0.5307360887527466,-7.659467697143554,-0.7933320999145507,-3.873470306396485,0.0,0.0,-1.1104017496109009,0.0,0.0
32.414,-0.49164578318595886,0.9625420570373536,-28.736257553100582,-0.8168697357177734,-3.044839382171631,0.0,0.0,-1.285463571548462,0.0,0.0
32.427,-0.5200744867324829,0.9612958431243896,-6.705808639526367,-0.8617757558822631,-2.5709524154663086,0.0,0.0,-1.235750675201416,0.0,0.0
32.44,-0.5886936783790588,0.8207456469535828,-27.097471237182617,-0.9444702267646787,-2.6125566959381104,0.0,0.0,-1.222917556762695,0.0,0.0
32.454,-0.6184818744659424,0.6590598821640015,-12.046305656433104,-1.0283920764923096,-2.9453892707824707,0.0,0.0,-1.4464840888977053,0.0,0.0
32.467,-0.6433351635932921,0.662521243095398,14.478760719299316,-1.1119542121887207,-3.090551376342773,0.0,0.0,-1.6785013675689695,0.0,0.0
32.481,-0.6629012227058411,0.8644531965255737,-2.15722918510437,-1.211146354675293,-3.69877815246582,0.0,0.0,-1.785234451293945,0.0,0.0
32.494,-0.6731495261192322,0.9496625661849976,19.6468505859375,-1.3163039684295654,-3.8904097080230713,0.0,0.0,-1.8020229339599607,0.0,0.0
32.507,-0.6814208626747131,0.974210262298584,-13.059854507446287,-1.4065731763839722,-2.57798433303833,0.0,0.0,-1.6725863218307495,0.0,0.0
32.52,-0.6920912265777588,0.9148711562156675,0.28685331344604487,-1.4196454286575315,-1.602541208267212,0.0,0.0,-1.4898748397827148,0.0,0.0
