t,mode,S,prom
1.74,1.0,5.0,-0.0079947620164603
1.75,1.0,5.0,-0.007685459870845079
1.76,1.0,5.0,-0.007339355954900384
1.77,1.0,5.0,-0.0069386741612106565
1.78,1.0,5.0,-0.0066351391375064845
1.79,1.0,5.0,-0.006625028979033232
1.8,1.0,5.0,-0.006732120737433433
1.81,1.0,5.0,-0.006839212495833635
1.82,1.0,5.0,-0.006840896653011441
1.83,1.0,5.0,-0.006931986100971699
1.84,1.0,5.0,-0.007317462284117938
1.85,1.0,5.0,-0.007877454394474626
1.86,1.0,5.0,-0.008487690892070531
1.87,1.0,5.0,-0.009152505267411468
1.88,1.0,5.0,-0.009787093987688423
1.89,1.0,5.0,-0.01022848361171782
1.9,1.0,5.0,-0.010679326625540851
1.91,1.0,5.0,-0.011130169639363884
1.92,1.0,5.0,-0.01175793120637536
1.93,1.0,5.0,-0.012236150633543727
1.94,1.0,5.0,-0.012335206661373378
1.95,1.0,5.0,-0.01230445634573698
1.96,1.0,5.0,-0.012223461642861366
1.97,1.0,5.0,-0.012255436554551124
1.98,1.0,5.0,-0.012354894075542688
1.99,1.0,5.0,-0.012403937987983229
2.0,1.0,5.0,-0.01225916100665927
2.01,1.0,5.0,-0.012114384025335313
2.02,1.0,5.0,-0.011842316295951606
2.03,1.0,5.0,-0.011654984485358
2.04,1.0,5.0,-0.011430279072374105
2.05,1.0,5.0,-0.010900856461375952
2.06,1.0,5.0,-0.0103714338503778
2.07,1.0,5.0,-0.009738226979970932
2.08,1.0,5.0,-0.009383556805551052
2.09,1.0,5.0,-0.009430588595569134
2.1,1.0,5.0,-0.009647783078253267
2.11,1.0,5.0,-0.009680592082440851
2.12,1.0,5.0,-0.009731607139110563
2.13,1.0,5.0,-0.009567622374743226
2.14,1.0,5.0,-0.009487321320921182
2.15,1.0,5.0,-0.009718933142721651
2.16,1.0,5.0,-0.010140297282487156
2.17,1.0,5.0,-0.010552476067095995
2.18,1.0,5.0,-0.01084549268707633
2.19,1.0,5.0,-0.010877577029168606
2.2,1.0,5.0,-0.0106934136711061
2.21,1.0,5.0,-0.010360017232596877
2.22,1.0,5.0,-0.010026620794087648
2.23,1.0,5.0,-0.009748141653835772
2.24,1.0,5.0,-0.009678760636597871
2.25,1.0,5.0,-0.00962874051183462
2.26,1.0,5.0,-0.009544759243726728
2.27,1.0,5.0,-0.00946077797561884
2.28,1.0,5.0,-0.009502201247960328
2.29,1.0,5.0,-0.009555997047573327
2.3,1.0,5.0,-0.009562501963227988
2.31,1.0,5.0,-0.009748995397239923
2.32,1.0,5.0,-0.00993548883125186
2.33,1.0,5.0,-0.010290666297078132
2.34,1.0,5.0,-0.010631212871521712
2.35,1.0,5.0,-0.010937805101275445
2.36,1.0,5.0,-0.011015508230775597
2.37,1.0,5.0,-0.011093211360275744
2.38,2.0,5.0,-0.010836978536099195
2.39,2.0,5.0,-0.010644360817968846
2.4,2.0,5.0,-0.01069676633924246
2.41,2.0,5.0,-0.010747769474983217
2.42,2.0,5.0,-0.010798772610723971
2.43,2.0,5.0,-0.010722278524190188
2.44,2.0,5.0,-0.010583173856139183
2.45,2.0,5.0,-0.0104483543895185
2.46,2.0,5.0,-0.010325435362756251
2.47,2.0,5.0,-0.010202516335994003
2.48,2.0,5.0,-0.010109373833984137
2.49,2.0,5.0,-0.009937821701169015
2.5,2.0,5.0,-0.009600435756146908
2.51,2.0,5.0,-0.009260150883346797
2.52,2.0,5.0,-0.008919866010546684
2.53,2.0,5.0,-0.00858003762550652
2.54,2.0,5.0,-0.008045682264491916
2.55,2.0,5.0,-0.007432375056669117
2.56,2.0,5.0,-0.0070011434610933055
2.57,2.0,5.0,-0.006569911865517497
2.58,2.0,5.0,-0.006285677570849657
2.59,2.0,5.0,-0.0060634003020823
2.6,2.0,5.0,-0.0058588579297065724
2.61,2.0,5.0,-0.00559213978704065
2.62,2.0,5.0,-0.005325421644374728
2.63,2.0,5.0,-0.005123144201934338
2.64,2.0,5.0,-0.005118573177605867
2.65,2.0,5.0,-0.005127606261521578
2.66,2.0,5.0,-0.004992653336375952
2.67,2.0,5.0,-0.0048577004112303245
2.68,2.0,5.0,-0.0046823557000607256
2.69,2.0,5.0,-0.0047171192709356555
2.7,2.0,5.0,-0.005232242168858647
2.71,2.0,5.0,-0.006087890523485839
2.72,2.0,5.0,-0.006943538878113031
2.73,2.0,5.0,-0.007606944814324378
2.74,2.0,5.0,-0.007875712681561708
2.75,2.0,5.0,-0.008017971040681004
2.76,2.0,5.0,-0.008200929919257758
2.77,2.0,5.0,-0.008383888797834515
2.78,2.0,5.0,-0.008518103463575243
2.79,2.0,5.0,-0.008491981448605657
2.8,2.0,5.0,-0.008320285612717271
2.81,2.0,5.0,-0.008194857323542238
2.82,2.0,5.0,-0.008069429034367203
2.83,2.0,5.0,-0.00823470945470035
2.84,2.0,5.0,-0.008693808456882834
2.85,2.0,5.0,-0.009123408887535333
2.86,2.0,5.0,-0.009535416681319473
2.87,2.0,5.0,-0.00967974541708827
2.88,2.0,5.0,-0.009669090015813708
2.89,2.0,5.0,-0.009697071695700289
2.9,2.0,5.0,-0.009680647728964686
2.91,2.0,5.0,-0.009506482677534223
2.92,2.0,5.0,-0.00933231762610376
2.93,2.0,5.0,-0.008955849660560488
2.94,2.0,5.0,-0.008470067102462054
2.95,2.0,5.0,-0.008103174064308405
2.96,2.0,5.0,-0.007736281026154755
2.97,2.0,5.0,-0.007558980165049433
2.98,2.0,5.0,-0.007438029814511538
2.99,2.0,5.0,-0.007297282246872782
3.0,2.0,5.0,-0.007250820798799395
3.01,2.0,5.0,-0.007195414556190371
3.02,2.0,5.0,-0.007400972442701459
3.03,2.0,5.0,-0.00796702499501407
3.04,2.0,5.0,-0.008640803582966327
3.05,2.0,5.0,-0.009137294162064793
3.06,2.0,5.0,-0.009633784741163252
3.07,2.0,5.0,-0.010119687160477042
3.08,2.0,5.0,-0.010720187472179532
3.09,2.0,5.0,-0.011326978448778393
3.1,2.0,5.0,-0.011971667874604464
3.11,2.0,5.0,-0.012616357300430536
3.121,2.0,5.0,-0.01356563251465559
3.131,2.0,5.0,-0.014339312817901372
3.141,2.0,5.0,-0.01532293176278472
3.151,2.0,5.0,-0.016954492311924696
3.161,2.0,5.0,-0.018586052861064677
3.171,2.0,5.0,-0.020717926509678363
3.181,2.0,5.0,-0.02331080995500088
3.191,2.0,5.0,-0.02657600324600935
3.201,2.0,5.0,-0.03002162277698517
3.211,2.0,5.0,-0.033467242307960984
3.221,2.0,5.0,-0.03631829749792814
3.231,2.0,5.0,-0.03916620444506407
3.241,2.0,5.0,-0.04203245416283608
3.251,2.0,5.0,-0.045385340414941314
3.261,2.0,5.0,-0.04873822666704655
3.271,2.0,5.0,-0.05305397063493729
3.281,2.0,5.0,-0.05677972361445426
3.291,2.0,5.0,-0.05950596518814564
3.301,2.0,5.0,-0.06277285255491734
3.311,2.0,5.0,-0.06603973992168903
3.321,2.0,5.0,-0.06980091109871864
3.331,2.0,5.0,-0.0736511267721653
3.341,2.0,5.0,-0.0773756355047226
3.351,2.0,5.0,-0.08079834133386611
3.361,2.0,5.0,-0.08422104716300963
3.371,2.0,5.0,-0.08608428835868835
3.381,2.0,5.0,-0.08470909260213375
3.391,2.0,5.0,-0.08265308104455471
3.401,2.0,5.0,-0.08210452683269978
3.411,2.0,5.0,-0.08155597262084484
3.421,2.0,5.0,-0.08158999122679234
3.431,2.0,5.0,-0.08354349024593828
3.441,2.0,5.0,-0.08873739652335645
3.451,2.0,5.0,-0.09412382654845715
3.461,2.0,5.0,-0.09951025657355786
3.471,2.0,5.0,-0.10448524840176106
3.481,2.0,5.0,-0.11317586228251456
3.491,2.0,5.0,-0.12365690320730208
3.501,2.0,5.0,-0.1325424939393997
3.511,2.0,5.0,-0.14142808467149734
3.521,2.0,5.0,-0.14944428205490112
3.531,2.0,5.0,-0.15312642306089402
3.541,2.0,5.0,-0.15082099363207818
3.551,2.0,5.0,-0.14686252996325494
3.561,2.0,5.0,-0.1429040662944317
3.571,2.0,5.0,-0.13779546394944192
3.581,2.0,5.0,-0.12648211792111397
3.591,2.0,5.0,-0.10627860948443411
3.601,2.0,5.0,-0.08346197754144669
3.611,2.0,5.0,-0.06064534559845925
3.621,2.0,5.0,-0.04409809689968824
3.631,2.0,5.0,-0.036662329547107214
3.641,2.0,5.0,-0.036560403369367125
3.651,2.0,5.0,-0.039727676473557946
3.661,2.0,5.0,-0.04289494957774877
3.671,2.0,5.0,-0.04767557736486197
3.681,2.0,5.0,-0.05827341433614493
3.691,2.0,5.0,-0.07770944442600011
3.701,2.0,5.0,-0.09973817747086286
3.711,2.0,5.0,-0.1217669105157256
3.721,2.0,5.0,-0.13830401450395585
3.731,2.0,5.0,-0.14868580251932145
3.741,2.0,5.0,-0.1547167792916298
3.751,2.0,5.0,-0.15823229253292084
3.761,2.0,5.0,-0.16174780577421188
3.771,2.0,5.0,-0.16501030176877976
3.781,2.0,5.0,-0.1678484708070755
3.791,2.0,5.0,-0.16939593851566315
3.801,2.0,5.0,-0.17005470991134644
3.811,2.0,5.0,-0.17092117816209793
3.821,2.0,5.0,-0.17202428132295608
3.831,2.0,5.0,-0.17427683770656585
3.841,2.0,5.0,-0.17837468683719634
3.851,2.0,5.0,-0.1837029010057449
3.861,2.0,5.0,-0.18903111517429352
3.871,2.0,5.0,-0.19430201053619384
3.881,2.0,5.0,-0.1998381495475769
3.891,2.0,5.0,-0.20794392377138135
3.901,2.0,5.0,-0.2230244234204292
3.911,2.0,5.0,-0.23789722621440887
3.921,2.0,5.0,-0.26073902994394305
3.931,2.0,5.0,-0.28659071773290634
3.941,2.0,5.0,-0.3134951159358025
3.951,2.0,5.0,-0.34413041919469833
3.961,2.0,5.0,-0.3747657224535942
3.971,2.0,5.0,-0.4096754744648933
3.981,2.0,5.0,-0.4485766544938088
3.991,2.0,5.0,-0.49052006304264073
4.001,2.0,5.0,-0.5307609975337982
4.011,2.0,5.0,-0.5710019320249557
4.021,2.0,5.0,-0.6070912212133408
4.031,2.0,5.0,-0.6420078754425049
4.041,2.0,5.0,-0.6766995847225189
4.051,2.0,5.0,-0.7094814777374268
4.061,2.0,5.0,-0.7422633707523345
4.071,2.0,5.0,-0.7737583637237548
4.081,2.0,5.0,-0.8052209615707396
4.091,2.0,5.0,-0.8358845531940461
4.101,2.0,5.0,-0.8636270821094512
4.111,2.0,5.0,-0.8913696110248565
4.121,2.0,5.0,-0.9142426967620848
4.131,2.0,5.0,-0.9334904313087464
4.141,2.0,5.0,-0.9505743205547331
4.151,2.0,5.0,-0.9636085569858552
4.161,2.0,5.0,-0.9766427934169768
4.171,2.0,5.0,-0.9826489865779875
4.181,2.0,5.0,-0.9804288864135741
4.191,2.0,5.0,-0.9727928221225741
4.201,2.0,5.0,-0.963617604970932
4.211,2.0,5.0,-0.9544423878192899
4.221,2.0,5.0,-0.9450274467468259
4.231,2.0,5.0,-0.9347785472869872
4.241,2.0,5.0,-0.9254299104213713
4.251,2.0,5.0,-0.9220675289630887
4.261,2.0,5.0,-0.9187051475048064
4.271,2.0,5.0,-0.9239595353603361
4.281,2.0,5.0,-0.9348415195941924
4.291,2.0,5.0,-0.947881406545639
4.301,2.0,5.0,-0.9637623071670531
4.311,2.0,5.0,-0.9796432077884673
4.321,2.0,5.0,-1.0000082314014436
4.331,2.0,5.0,-1.0242512762546538
4.341,2.0,5.0,-1.0481157183647156
4.351,2.0,5.0,-1.067340612411499
4.361,2.0,5.0,-1.0865655064582824
4.371,2.0,5.0,-1.1030087351799012
4.381,2.0,5.0,-1.1198638916015624
4.391,2.0,5.0,-1.133937692642212
4.401,2.0,5.0,-1.1406989455223084
4.411,2.0,5.0,-1.1474601984024049
4.421,2.0,5.0,-1.1479066491127017
4.431,2.0,5.0,-1.143189752101898
4.441,2.0,5.0,-1.1323904037475585
4.451,2.0,5.0,-1.1155431389808654
4.461,2.0,5.0,-1.0986958742141724
4.471,2.0,5.0,-1.0760632455348969
4.481,2.0,5.0,-1.049111807346344
4.491,2.0,5.0,-1.020311427116394
4.501,2.0,5.0,-0.9895561516284944
4.511,2.0,5.0,-0.9588008761405944
4.521,2.0,5.0,-0.9246503114700316
4.531,2.0,5.0,-0.8883826971054076
4.541,2.0,5.0,-0.850088596343994
4.551,2.0,5.0,-0.8073546051979064
4.561,2.0,5.0,-0.7646206140518189
4.571,2.0,5.0,-0.7182065457105636
4.581,2.0,5.0,-0.6691753327846527
4.591,2.0,5.0,-0.6158796519041061
4.601,2.0,5.0,-0.558378028869629
4.611,2.0,5.0,-0.5008764058351517
4.621,2.0,5.0,-0.4403078749775887
4.631,2.0,5.0,-0.37682148218154904
4.641,2.0,5.0,-0.3130260977894068
4.651,2.0,5.0,-0.25201076082885265
4.661,2.0,5.0,-0.19099542386829851
4.671,2.0,5.0,-0.1301355306059122
4.681,2.0,5.0,-0.06691246069967746
4.691,2.0,5.0,-0.004943770542740822
4.701,2.0,5.0,0.05374143980443478
4.711,2.0,5.0,0.11242665015161038
4.721,2.0,5.0,0.1704686027020216
4.731,2.0,5.0,0.2293597009032965
4.741,2.0,5.0,0.2883220136165619
4.751,2.0,5.0,0.34637456610798834
4.761,2.0,5.0,0.4044271185994148
4.771,2.0,5.0,0.460737532377243
4.781,2.0,5.0,0.5153138786554337
4.791,2.0,5.0,0.5689180731773377
4.801,2.0,5.0,0.6212139546871185
4.811,2.0,5.0,0.6735098361968994
4.821,2.0,5.0,0.7226144850254059
4.831,2.0,5.0,0.7675326347351074
4.841,2.0,5.0,0.8094486236572266
4.851,2.0,5.0,0.8497941792011261
4.861,2.0,5.0,0.8901397347450256
4.871,2.0,5.0,0.9295371353626253
4.881,2.0,5.0,0.9669872820377349
4.891,2.0,5.0,1.0013212859630585
4.901,2.0,5.0,1.0319948732852935
4.911,2.0,5.0,1.0626684606075287
4.921,2.0,5.0,1.0891808450222016
4.931,2.0,5.0,1.1127569437026978
4.941,2.0,5.0,1.1323026895523072
4.951,2.0,5.0,1.1441654562950134
4.961,2.0,5.0,1.1560282230377197
4.971,2.0,5.0,1.160171639919281
4.981,2.0,5.0,1.1605792403221131
4.991,2.0,5.0,1.158543634414673
5.001,2.0,5.0,1.1549399018287658
5.011,2.0,5.0,1.1477927088737487
5.021,2.0,5.0,1.1359590888023376
5.031,2.0,5.0,1.1215542793273925
5.041,2.0,5.0,1.108090341091156
5.051,2.0,5.0,1.0992247104644777
5.061,2.0,5.0,1.0903590798377991
5.071,2.0,5.0,1.0850628018379211
5.081,2.0,5.0,1.0806720614433287
5.091,2.0,5.0,1.0771057963371278
5.101,2.0,5.0,1.0734779119491578
5.111,2.0,5.0,1.0733934879302978
5.121,2.0,5.0,1.0766776084899905
5.131,2.0,5.0,1.079590380191803
5.141,2.0,5.0,1.0785041093826293
5.151,2.0,5.0,1.0722529649734498
5.161,2.0,5.0,1.06600182056427
5.171,2.0,5.0,1.0559953391551973
5.181,2.0,5.0,1.044333702325821
5.191,2.0,5.0,1.032938641309738
5.201,2.0,5.0,1.0213223159313205
5.211,2.0,5.0,1.0097059905529022
5.221,2.0,5.0,0.9964612066745758
5.231,2.0,5.0,0.9815792441368104
5.241,2.0,5.0,0.9648187577724456
5.251,2.0,5.0,0.9460085928440094
5.261,2.0,5.0,0.9271984279155732
5.271,2.0,5.0,0.905450052022934
5.281,2.0,5.0,0.8773572981357575
5.291,2.0,5.0,0.8406428217887878
5.301,2.0,5.0,0.8042112290859222
5.311,2.0,5.0,0.7607177555561065
5.321,2.0,5.0,0.712277176976204
5.331,2.0,5.0,0.6598841398954391
5.341,2.0,5.0,0.6061995923519136
5.351,2.0,5.0,0.5578100651502609
5.361,2.0,5.0,0.5041279941797256
5.371,2.0,5.0,0.45019821226596834
5.381,2.0,5.0,0.3977310061454773
5.391,2.0,5.0,0.3487540572881699
5.401,2.0,5.0,0.2997771084308624
5.411,2.0,5.0,0.25357109159231184
5.421,2.0,5.0,0.20890709646046163
5.431,2.0,5.0,0.16564873233437538
5.441,2.0,5.0,0.1237905576825142
5.451,2.0,5.0,0.08193238303065299
5.461,2.0,5.0,0.0427450604736805
5.471,2.0,5.0,0.007731931656599045
5.481,2.0,5.0,-0.023325105756521223
5.491,2.0,5.0,-0.05187925919890404
5.501,2.0,5.0,-0.08194641396403313
5.511,2.0,5.0,-0.107722619920969
5.521,2.0,5.0,-0.12717166356742382
5.531,2.0,5.0,-0.13786832690238954
5.541,2.0,5.0,-0.14173084124922752
5.551,2.0,5.0,-0.14491723626852035
5.561,2.0,5.0,-0.1454819396138191
5.571,2.0,5.0,-0.14401166141033173
5.581,2.0,5.0,-0.1402152433991432
5.591,2.0,5.0,-0.13450655043125154
5.601,2.0,5.0,-0.12740180566906928
5.611,2.0,5.0,-0.12029706090688704
5.621,2.0,5.0,-0.11307634115219116
5.631,2.0,5.0,-0.10921189039945604
5.641,2.0,5.0,-0.11009868085384368
5.651,2.0,5.0,-0.11166159063577652
5.661,2.0,5.0,-0.11496843695640564
5.671,2.0,5.0,-0.118828883767128
5.681,2.0,5.0,-0.12294664978981018
5.691,2.0,5.0,-0.12857587784528732
5.701,2.0,5.0,-0.13796116933226585
5.711,2.0,5.0,-0.14734646081924438
5.721,2.0,5.0,-0.1615906298160553
5.731,2.0,5.0,-0.1783648446202278
5.741,2.0,5.0,-0.1952079251408577
5.751,2.0,5.0,-0.21441885381937023
5.761,2.0,5.0,-0.23188584595918652
5.771,2.0,5.0,-0.25058535784482955
5.781,2.0,5.0,-0.2688541069626808
5.791,2.0,5.0,-0.2830081269145012
5.801,2.0,5.0,-0.29271673262119285
5.811,2.0,5.0,-0.30242533832788465
5.821,2.0,5.0,-0.31087726950645445
5.831,2.0,5.0,-0.31907846331596373
5.841,2.0,5.0,-0.3257841050624848
5.851,2.0,5.0,-0.33047375082969666
5.861,2.0,5.0,-0.3351633965969086
5.871,2.0,5.0,-0.3398414611816406
5.881,2.0,5.0,-0.34675063490867614
5.891,2.0,5.0,-0.35577611923217767
5.901,2.0,5.0,-0.364758649468422
5.911,2.0,5.0,-0.3737411797046661
5.921,2.0,5.0,-0.3811982363462448
5.931,2.0,5.0,-0.3856380015611648
5.941,2.0,5.0,-0.383795428276062
5.951,2.0,5.0,-0.37460837960243226
5.961,2.0,5.0,-0.36542133092880247
5.971,2.0,5.0,-0.3529377907514572
5.981,2.0,5.0,-0.3415157556533813
5.991,2.0,5.0,-0.3295482277870178
6.001,2.0,5.0,-0.312890088558197
6.011,2.0,5.0,-0.29623194932937624
6.021,2.0,5.0,-0.27585914283990853
6.031,2.0,5.0,-0.25873083919286727
6.041,2.0,5.0,-0.24987566620111465
6.051,2.0,5.0,-0.2487839594483376
6.061,2.0,5.0,-0.24769225269556044
6.071,2.0,5.0,-0.24924846440553663
6.081,2.0,5.0,-0.24794430285692212
6.091,2.0,5.0,-0.2467599645256996
6.101,2.0,5.0,-0.25202001482248304
6.111,2.0,5.0,-0.2572800651192665
6.121,2.0,5.0,-0.26651403903961174
6.131,2.0,5.0,-0.2739281952381134
6.141,2.0,5.0,-0.28076186776161194
6.151,2.0,5.0,-0.28690948486328127
6.161,2.0,5.0,-0.2930571019649505
6.171,2.0,5.0,-0.2945818305015564
6.181,2.0,5.0,-0.29495279788970946
6.191,2.0,5.0,-0.2987228035926819
6.201,2.0,5.0,-0.3013543874025345
6.211,2.0,5.0,-0.3046714127063751
6.221,2.0,5.0,-0.304030841588974
6.231,2.0,5.0,-0.29920687973499294
6.241,2.0,5.0,-0.28800282776355746
6.251,2.0,5.0,-0.27671398818492887
6.261,2.0,5.0,-0.25925825238227845
6.271,2.0,5.0,-0.2382531806826592
6.281,2.0,5.0,-0.2111628772690892
6.291,2.0,5.0,-0.17463764790445566
6.301,2.0,5.0,-0.1328225927427411
6.311,2.0,5.0,-0.09032209608703853
6.321,2.0,5.0,-0.045531454123556615
6.331,2.0,5.0,0.0006674086675047873
6.341,2.0,5.0,0.04605365302413702
6.351,2.0,5.0,0.09505503382533789
6.361,2.0,5.0,0.13788951840251684
6.371,2.0,5.0,0.1783639734610915
6.381,2.0,5.0,0.21462494656443595
