t,k_pos,k_vel,k_acc,a_pos,a_vel,a_acc,e_pos,e_vel,e_acc,R10
14.71,-0.3176687061786652,1.4207189083099363,21.12477302551269,-0.6835858821868896,-3.5502445697784424,0.0,0.0,-1.143321871757507,0.0,0.0
14.723,-0.3506615161895752,1.395770788192749,-4.872786998748779,-0.7699426412582396,-3.333052396774292,0.0,0.0,-1.2337882518768313,0.0,0.0
14.736,-0.3804952800273895,1.296344518661499,26.002710342407227,-0.8688578605651854,-3.6782033443450928,0.0,0.0,-1.2692488431930542,0.0,0.0
14.75,-0.3988080322742462,1.0934333801269531,3.9521992206573486,-0.9679183363914488,-4.334398746490479,0.0,0.0,-1.4339940547943115,0.0,0.0
14.763,-0.42403289675712585,0.9980466365814208,-5.523839473724365,-1.0644171237945557,-3.8362479209899902,0.0,0.0,-1.4339940547943115,0.0,0.0
14.776,-0.41112464666366577,0.8957325220108032,-22.567703247070312,-1.0252584218978882,-2.7156393527984615,0.0,0.0,-1.6006534099578855,0.0,0.0
14.79,-0.4447090029716492,0.9312331676483153,-25.931058883666992,-1.105378031730652,-3.061573982238769,0.0,0.0,-1.4387083053588867,0.0,0.0
14.803,-0.4894165992736816,0.8046895265579223,16.130760192871094,-1.2001036405563354,-2.8779330253601074,0.0,0.0,-1.4276702404022217,0.0,0.0
14.816,-0.5538365840911865,0.7285215258598327,13.155484199523926,-1.2933045625686646,-2.7040627002716064,0.0,0.0,-1.4276702404022217,0.0,0.0
14.83,-0.6224498152732849,0.653168797492981,19.221702575683597,-1.3787142038345337,-2.055879592895508,0.0,0.0,-1.3814417123794556,0.0,0.0
14.843,-0.6833823323249817,0.5283461809158325,19.08995246887207,-1.462011456489563,-1.5201473236083984,0.0,0.0,-1.168847918510437,0.0,0.0
14.856,-0.7000279426574707,0.458685427904129,18.931745529174805,-1.5044392347335815,-1.319733738899231,0.0,0.0,-0.9153516292572019,0.0,0.0
14.87,-0.68183434009552,0.527275800704956,35.8116569519043,-1.4357659816741943,0.3339618444442749,0.0,0.0,-0.9271041750907898,0.0,0.0
14.883,-0.6506763696670532,0.6904106140136719,15.87738037109375,-1.3599495887756348,0.5813378691673279,0.0,0.0,-0.8775197863578796,0.0,0.0
14.896,-0.6141178011894226,0.7793987393379211,11.882811546325684,-1.295807123184204,0.546314001083374,0.0,0.0,-0.3694835901260376,0.0,0.0
14.91,-0.5714641213417053,0.643809974193573,28.12358283996582,-1.2415375709533691,1.6171975135803225,0.0,0.0,0.14267204701900482,0.0,0.0
14.923,-0.6148823499679564,0.8023023605346679,-22.246150970458984,-1.1872496604919434,2.431470394134521,0.0,0.0,0.20233026146888733,0.0,0.0
14.936,-0.6547220349311829,0.7880633473396301,15.404160499572754,-1.1329327821731567,2.0278706550598145,0.0,0.0,0.11915189772844316,0.0,0.0
14.951,-0.6648619174957275,0.757597804069519,33.85544967651367,-1.111096978187561,1.657043695449829,0.0,0.0,0.27307841181755066,0.0,0.0
14.964,-0.6709809303283691,0.673435151576996,6.507843494415283,-1.077884554862976,1.946979641914368,0.0,0.0,0.5046904683113098,0.0,0.0
14.977,-0.6411154866218567,0.6153656244277954,16.756793975830078,-0.9912559986114502,2.7294623851776123,0.0,0.0,0.7340118288993835,0.0,0.0
14.99,-0.6101928949356079,0.567673921585083,9.109016418457031,-0.897773265838623,3.1420257091522217,0.0,0.0,0.8988635540008546,0.0,0.0
15.004,-0.5639045834541321,0.5655152201652527,11.383929252624512,-0.8013546466827391,3.3092131614685054,0.0,0.0,1.0710514783859253,0.0,0.0
15.017,-0.5336327552795409,0.4871198534965515,9.047908782958984,-0.6949607133865356,3.677731990814209,0.0,0.0,1.259595513343811,0.0,0.0
15.03,-0.5007292032241821,0.3301576673984528,8.8562650680542,-0.6044412851333617,3.886862754821777,0.0,0.0,1.5115258693695068,0.0,0.0
15.044,-0.5424339175224304,0.03571641445159912,8.197183609008789,-0.6232516765594481,4.128576755523682,0.0,0.0,1.7539148330688477,0.0,0.0
15.057,-0.5661002397537231,-0.14646953344345093,34.69091796875,-0.6607776284217834,4.441596031188965,0.0,0.0,2.0027892589569087,0.0,0.0
15.07,-0.6030685305595398,-0.25989830493927,3.6908760070800786,-0.705517053604126,4.490839004516602,0.0,0.0,2.0027892589569087,0.0,0.0
15.084,-0.5538890957832336,-0.1060313880443573,11.115610122680664,-0.6547536253929137,4.484490394592285,0.0,0.0,2.0327877998352046,0.0,0.0
15.097,-0.5160715579986572,0.0054984092712402335,-15.455469131469728,-0.6030233502388,4.32561731338501,0.0,0.0,2.0695033073425293,0.0,0.0
15.11,-0.5146499276161194,-0.05186736583709717,-2.936875820159912,-0.5969465374946593,4.381196022033691,0.0,0.0,2.085744380950928,0.0,0.0
15.124,-0.5264188051223755,-0.11706334352493286,-6.9370641708374015,-0.5616907477378845,4.350780963897705,0.0,0.0,2.085744380950928,0.0,0.0
