t,mode,S,prom
0.502,5.0,5.0,-0.00874772691167891
0.512,5.0,5.0,-0.00781708788126707
0.522,5.0,5.0,-0.007047409215010703
0.532,5.0,5.0,-0.007568760239519178
0.542,5.0,5.0,-0.007292301696725191
0.552,5.0,5.0,-0.0070158431539312
0.562,5.0,5.0,-0.0066235605860129
0.572,5.0,5.0,-0.007430789829231799
0.582,5.0,5.0,-0.007272247574292123
0.592,5.0,5.0,-0.006888281623832882
0.602,5.0,5.0,-0.00650431567337364
0.612,5.0,5.0,-0.007598937978036702
0.622,5.0,5.0,-0.007096663862466812
0.632,5.0,5.0,-0.005368132889270782
0.642,5.0,5.0,-0.005356532521545887
0.652,5.0,5.0,-0.005344932153820992
0.662,5.0,5.0,-0.004624835075810551
0.672,5.0,5.0,-0.003321035846602172
0.682,5.0,5.0,-0.0028882283018901943
0.692,5.0,5.0,-0.003884124592877925
0.702,5.0,5.0,-0.003954987623728812
0.712,5.0,5.0,-0.002379993279464543
0.722,5.0,5.0,-0.0035604402655735608
0.732,5.0,5.0,-0.004885333706624806
0.742,5.0,5.0,-0.004914775234647095
0.752,5.0,5.0,-0.003553170314989984
0.762,5.0,5.0,-0.004065238893963397
0.772,5.0,5.0,-0.005536098394077272
0.782,5.0,5.0,-0.006001230701804161
0.792,5.0,5.0,-0.006161474157124758
0.802,5.0,5.0,-0.007246750872582197
0.812,5.0,5.0,-0.010805469006299973
0.8219999999999998,5.0,5.0,-0.011515627801418304
0.8319999999999999,5.0,5.0,-0.012376644462347031
0.8419999999999999,5.0,5.0,-0.013237661123275755
0.852,5.0,5.0,-0.017296444391831756
0.862,5.0,5.0,-0.0188127335626632
0.872,5.0,5.0,-0.018596020387485625
0.882,5.0,5.0,-0.0207083853892982
0.892,5.0,5.0,-0.021741852443665267
0.902,5.0,5.0,-0.021141547057777644
0.912,5.0,5.0,-0.018061345256865025
0.922,5.0,5.0,-0.01848821230232716
0.932,5.0,5.0,-0.018858463130891324
0.942,5.0,5.0,-0.01922871395945549
0.952,5.0,5.0,-0.01730596385896206
0.962,5.0,5.0,-0.01797771379351616
0.972,5.0,5.0,-0.019089676160365342
0.982,5.0,5.0,-0.017988306097686292
0.9920000000000002,5.0,5.0,-0.01688693603500724
1.002,5.0,5.0,-0.017810606118291616
1.012,5.0,5.0,-0.018973906058818105
1.022,5.0,5.0,-0.017357697244733572
1.032,5.0,5.0,-0.01679778704419732
1.042,5.0,5.0,-0.01623787684366107
1.052,5.0,5.0,-0.01658069221302867
1.062,5.0,5.0,-0.015669661108404398
1.072,5.0,5.0,-0.01562513867393136
1.082,5.0,5.0,-0.016371895745396613
1.092,5.0,5.0,-0.017118652816861868
1.102,5.0,5.0,-0.017226164881139993
1.112,5.0,5.0,-0.018187894485890865
1.122,5.0,5.0,-0.019710188545286656
1.132,5.0,5.0,-0.02021913640201092
1.142,5.0,5.0,-0.02072808425873518
1.152,5.0,5.0,-0.021222073957324027
1.162,5.0,5.0,-0.021896796487271785
1.172,5.0,5.0,-0.022038106247782702
1.182,5.0,5.0,-0.022475634329020975
1.192,5.0,5.0,-0.022913162410259248
1.202,5.0,5.0,-0.023808140866458417
1.212,5.0,5.0,-0.024474784173071383
1.222,5.0,5.0,-0.026037027500569816
1.232,5.0,5.0,-0.026974355243146415
1.242,5.0,5.0,-0.027911682985723017
1.252,5.0,5.0,-0.025349004287272693
1.262,5.0,5.0,-0.023002464231103657
1.272,5.0,5.0,-0.02331822635605931
1.282,5.0,5.0,-0.022802779544144874
1.292,5.0,5.0,-0.022287332732230426
1.302,5.0,5.0,-0.019322822662070395
1.312,5.0,5.0,-0.014642022224143148
1.322,5.0,5.0,-0.009600863279774784
1.332,5.0,5.0,-0.00540635478682816
1.342,5.0,5.0,0.0037346057128161193
1.352,5.0,5.0,0.009777046414092183
1.362,5.0,5.0,0.018867606902495025
1.372,5.0,5.0,0.028072026232257484
1.382,5.0,5.0,0.03616640274412929
1.392,5.0,5.0,0.04380389885045588
1.402,5.0,5.0,0.04920180477201938
1.412,5.0,5.0,0.05119460299611092
1.422,5.0,5.0,0.05197687111794949
1.432,5.0,5.0,0.05191234406083822
1.442,5.0,5.0,0.04859616681933403
1.452,5.0,5.0,0.04527998957782984
1.462,5.0,5.0,0.03812029380351305
1.472,5.0,5.0,0.026980487070977686
1.482,5.0,5.0,0.010439982451498507
1.492,5.0,5.0,-0.005643641762435436
1.502,5.0,5.0,-0.02443046998232603
1.512,5.0,5.0,-0.041286821104586126
1.522,5.0,5.0,-0.05408634189516306
1.532,5.0,5.0,-0.06287213265895844
1.542,5.0,5.0,-0.07335272524505852
1.552,5.0,5.0,-0.08229037709534166
1.562,5.0,5.0,-0.09087635613977907
1.572,5.0,5.0,-0.09495527520775796
1.582,5.0,5.0,-0.09535331875085833
1.592,5.0,5.0,-0.09575136229395867
1.602,5.0,5.0,-0.09519973918795584
1.612,5.0,5.0,-0.09508476182818412
1.622,5.0,5.0,-0.0963214248418808
1.632,5.0,5.0,-0.09901670068502426
1.642,5.0,5.0,-0.10171197652816771
1.652,5.0,5.0,-0.10467419922351837
1.662,5.0,5.0,-0.10679379999637605
1.672,5.0,5.0,-0.10822919681668282
1.682,5.0,5.0,-0.10934910401701928
1.692,5.0,5.0,-0.11046901121735572
1.702,5.0,5.0,-0.11208117380738258
1.712,5.0,5.0,-0.11508603170514106
1.722,5.0,5.0,-0.1187380276620388
1.732,5.0,5.0,-0.12308645620942116
1.742,5.0,5.0,-0.1274348847568035
1.752,5.0,5.0,-0.13266777917742728
1.762,5.0,5.0,-0.13779175132513047
1.772,5.0,5.0,-0.14230931997299195
1.782,5.0,5.0,-0.14586274027824403
1.792,5.0,5.0,-0.1494161605834961
1.802,5.0,5.0,-0.15129010379314425
1.812,5.0,5.0,-0.1523918479681015
1.822,5.0,5.0,-0.1543662965297699
1.832,5.0,5.0,-0.1563795953989029
1.842,5.0,5.0,-0.15839289426803588
1.852,5.0,5.0,-0.16046595573425293
1.862,5.0,5.0,-0.1631037786602974
1.872,5.0,5.0,-0.16467204093933105
1.882,5.0,5.0,-0.16478599160909652
1.892,5.0,5.0,-0.16609498262405395
1.902,5.0,5.0,-0.16683765798807143
1.912,5.0,5.0,-0.1699683651328087
1.922,5.0,5.0,-0.17577755600214004
1.932,5.0,5.0,-0.1848266109824181
1.942,5.0,5.0,-0.19690705984830856
1.952,5.0,5.0,-0.20931927412748336
1.962,5.0,5.0,-0.2239301949739456
1.972,5.0,5.0,-0.2397786557674408
1.982,5.0,5.0,-0.2567091643810272
1.992,5.0,5.0,-0.2724446326494217
2.002,5.0,5.0,-0.28960946202278137
2.012,5.0,5.0,-0.30499418973922726
2.022,5.0,5.0,-0.31876042783260344
2.032,5.0,5.0,-0.33138349950313567
2.042,5.0,5.0,-0.34097517728805543
2.052,5.0,5.0,-0.3512464165687561
2.062,5.0,5.0,-0.3614886373281479
2.072,5.0,5.0,-0.3745609015226365
2.082,5.0,5.0,-0.3888601958751679
2.092,5.0,5.0,-0.4038288205862045
2.102,5.0,5.0,-0.417368084192276
2.112,5.0,5.0,-0.4309188723564148
2.122,5.0,5.0,-0.4453901201486588
2.132,5.0,5.0,-0.46086758673191064
2.142,5.0,5.0,-0.4779597669839859
2.152,5.0,5.0,-0.49437238574028014
2.162,5.0,5.0,-0.5096840381622314
2.172,5.0,5.0,-0.5237590968608856
2.182,5.0,5.0,-0.539093655347824
2.192,5.0,5.0,-0.5562918007373809
2.202,5.0,5.0,-0.5734899461269377
2.212,5.0,5.0,-0.5913734793663025
2.222,5.0,5.0,-0.6087556123733521
2.232,5.0,5.0,-0.6258247017860412
2.242,5.0,5.0,-0.6430474281311035
2.252,5.0,5.0,-0.6602701544761658
2.262,5.0,5.0,-0.6770558834075928
2.272,5.0,5.0,-0.6920336008071899
2.282,5.0,5.0,-0.7054760754108429
2.292,5.0,5.0,-0.7191200613975525
2.302,5.0,5.0,-0.732764047384262
2.312,5.0,5.0,-0.7467169165611267
2.322,5.0,5.0,-0.7602108180522918
2.332,5.0,5.0,-0.7726707696914673
2.342,5.0,5.0,-0.7840117752552032
2.352,5.0,5.0,-0.7953527808189392
2.362,5.0,5.0,-0.8062987327575684
2.372,5.0,5.0,-0.8176804602146147
2.382,5.0,5.0,-0.8290854871273041
2.392,5.0,5.0,-0.8403014481067658
2.402,5.0,5.0,-0.8515174090862273
2.412,5.0,5.0,-0.8634677350521086
2.422,5.0,5.0,-0.875416225194931
2.432,5.0,5.0,-0.8866739332675933
2.442,5.0,5.0,-0.8988132178783416
2.452,5.0,5.0,-0.9109525024890901
2.462,5.0,5.0,-0.9267218291759491
2.472,5.0,5.0,-0.9477110862731932
2.482,5.0,5.0,-0.9719034016132355
2.492,5.0,5.0,-0.9944988548755644
2.502,5.0,5.0,-1.0170943081378936
2.512,5.0,5.0,-1.0358562409877776
2.522,5.0,5.0,-1.0533897697925567
2.532,5.0,5.0,-1.0710760116577147
2.542,5.0,5.0,-1.085820060968399
2.552,5.0,5.0,-1.1005641102790833
2.562,5.0,5.0,-1.1071120858192445
2.572,5.0,5.0,-1.1033733010292053
2.582,5.0,5.0,-1.0929181098937988
2.592,5.0,5.0,-1.0815144181251526
2.602,5.0,5.0,-1.0672516345977785
2.612,5.0,5.0,-1.0476896941661835
2.622,5.0,5.0,-1.022672802209854
2.632,5.0,5.0,-0.9971776366233824
2.642,5.0,5.0,-0.973093682527542
2.652,5.0,5.0,-0.9509810626506803
2.662,5.0,5.0,-0.9310389935970307
2.672,5.0,5.0,-0.912300944328308
2.682,5.0,5.0,-0.8969038009643555
2.692,5.0,5.0,-0.8815066576004029
2.702,5.0,5.0,-0.8728504002094268
2.712,5.0,5.0,-0.8707521796226501
2.722,5.0,5.0,-0.8697031140327453
2.732,5.0,5.0,-0.8670486032962799
2.742,5.0,5.0,-0.8670884609222412
2.752,5.0,5.0,-0.8651569843292237
2.762,5.0,5.0,-0.8648014783859251
2.772,5.0,5.0,-0.8634948194026947
2.782,5.0,5.0,-0.8593422770500182
2.792,5.0,5.0,-0.8576218008995055
2.802,5.0,5.0,-0.8520195305347441
2.812,5.0,5.0,-0.8462795436382293
2.822,5.0,5.0,-0.8378448784351349
2.832,5.0,5.0,-0.8228035211563111
2.842,5.0,5.0,-0.799589204788208
2.852,5.0,5.0,-0.7763748884201049
2.862,5.0,5.0,-0.7436567604541777
2.872,5.0,5.0,-0.6990750849246977
2.882,5.0,5.0,-0.640637093782425
2.892,5.0,5.0,-0.5797670364379883
2.902,5.0,5.0,-0.5091295748949051
2.912,5.0,5.0,-0.4308177947998047
2.922,5.0,5.0,-0.3469847574830055
2.932,5.0,5.0,-0.25652075111866
2.942,5.0,5.0,-0.17153533548116684
2.952,5.0,5.0,-0.07630027085542679
2.962,5.0,5.0,0.017360462248325347
2.972,5.0,5.0,0.1049245908856392
2.982,5.0,5.0,0.18386587053537368
2.992,5.0,5.0,0.2628071501851082
3.002,5.0,5.0,0.3350538954138756
3.012,5.0,5.0,0.40304437428712847
3.022,5.0,5.0,0.46153758466243744
3.032,5.0,5.0,0.5072160229086876
3.042,5.0,5.0,0.5528944611549378
3.052,5.0,5.0,0.5914756089448929
3.062,5.0,5.0,0.6265235066413879
3.072,5.0,5.0,0.6570152163505554
3.082,5.0,5.0,0.6863796472549438
3.092,5.0,5.0,0.7157440781593323
3.102,5.0,5.0,0.7467504501342773
3.112,5.0,5.0,0.7763423442840575
3.122,5.0,5.0,0.8044121205806732
3.132,5.0,5.0,0.8339349567890166
3.142,5.0,5.0,0.8634577929973601
3.152,5.0,5.0,0.891991287469864
3.162,5.0,5.0,0.9158969938755037
3.172,5.0,5.0,0.9363104104995728
3.182,5.0,5.0,0.957758343219757
3.192,5.0,5.0,0.9792062759399411
3.202,5.0,5.0,1.004393184185028
3.212,5.0,5.0,1.031790030002594
3.222,5.0,5.0,1.059060364961624
3.232,5.0,5.0,1.0874737739562987
3.242,5.0,5.0,1.1158871829509736
3.252,5.0,5.0,1.1498375058174133
3.262,5.0,5.0,1.1884413838386536
3.272,5.0,5.0,1.22513347864151
3.282,5.0,5.0,1.2545802354812623
3.292,1.0,5.0,1.2871032238006592
3.302,1.0,5.0,1.3111724257469175
3.312,1.0,5.0,1.3340585589408875
3.322,1.0,5.0,1.3524590849876403
3.332,1.0,5.0,1.358971118927002
3.342,1.0,5.0,1.3586989641189575
3.352,1.0,5.0,1.350726878643036
3.362,1.0,5.0,1.3340873837471008
3.372,1.0,5.0,1.3129865765571591
3.382,1.0,5.0,1.28377286195755
3.392,1.0,5.0,1.2447182655334472
3.402,1.0,5.0,1.2056636691093443
3.412,1.0,5.0,1.1657663822174071
3.422,1.0,5.0,1.1360411405563355
3.432,1.0,5.0,1.1169529795646669
3.442,1.0,5.0,1.1054254531860352
3.452,1.0,5.0,1.0938979268074036
3.462,1.0,5.0,1.0910833120346068
3.472,1.0,5.0,1.1014367461204528
3.482,1.0,5.0,1.1264392614364624
3.492,1.0,5.0,1.1587212324142455
3.502,1.0,5.0,1.1910032033920288
3.512,1.0,5.0,1.2219133138656617
3.522,1.0,5.0,1.2509236454963684
3.532,1.0,5.0,1.2817066073417664
3.542,1.0,5.0,1.3117131233215331
3.552,1.0,5.0,1.3413403749465942
3.562,1.0,5.0,1.362378036975861
3.572,1.0,5.0,1.3728835463523863
3.582,1.0,5.0,1.3764644861221311
3.592,1.0,5.0,1.3795306205749511
3.602,1.0,5.0,1.3793741822242738
3.612,1.0,5.0,1.373455548286438
3.622,1.0,5.0,1.3567171216011047
3.632,1.0,5.0,1.3304285168647767
3.642,1.0,5.0,1.3041399121284485
3.652,1.0,5.0,1.275528848171234
3.662,1.0,5.0,1.245403778553009
3.672,1.0,5.0,1.20738844871521
3.682,1.0,5.0,1.1614464402198792
3.692,1.0,5.0,1.1155044317245484
3.702,1.0,5.0,1.0692323565483093
3.712,1.0,5.0,1.0260020315647125
3.722,1.0,5.0,0.9844552457332612
3.732,1.0,5.0,0.9457063257694244
3.742,1.0,5.0,0.9069574058055878
3.752,1.0,5.0,0.8739450097084045
3.762,1.0,5.0,0.8486757457256316
3.772,1.0,5.0,0.8332739531993866
3.782,1.0,5.0,0.8281751513481139
3.792,1.0,5.0,0.8230763494968414
3.802,1.0,5.0,0.824070256948471
3.812,1.0,5.0,0.8280408382415771
3.822,1.0,5.0,0.834663599729538
3.832,1.0,5.0,0.8389678597450256
3.842,1.0,5.0,0.8387025356292723
3.852,1.0,5.0,0.8354024112224577
3.862,1.0,5.0,0.8267100214958191
3.872,1.0,5.0,0.8142678141593933
3.882,1.0,5.0,0.7944182991981505
3.892,1.0,5.0,0.7692374229431151
3.902,1.0,5.0,0.741516476869583
3.912,1.0,5.0,0.7085084021091461
3.922,1.0,5.0,0.6706898212432861
3.932,1.0,5.0,0.6280527412891388
3.942,1.0,5.0,0.5804868996143341
3.952,1.0,5.0,0.5329210579395294
3.962,1.0,5.0,0.4796205192804336
3.972,1.0,5.0,0.4212933629751205
3.982,1.0,5.0,0.3589195802807808
3.992,1.0,5.0,0.29231763556599616
4.002,1.0,5.0,0.22571569085121157
4.012,1.0,5.0,0.15689247250556945
4.022,1.0,5.0,0.08964052498340606
4.032,1.0,5.0,0.02719281762838364
4.042,1.0,5.0,-0.029031263291835783
4.052,1.0,5.0,-0.0852553442120552
4.062,1.0,5.0,-0.13587621301412584
4.072,1.0,5.0,-0.1810322806239128
4.082,1.0,5.0,-0.2196205139160156
4.092,1.0,5.0,-0.25257339105010035
4.102,1.0,5.0,-0.28552626818418503
4.112,1.0,5.0,-0.31621709913015367
4.122,1.0,5.0,-0.34669931679964067
4.132,1.0,5.0,-0.3769995778799057
4.142,1.0,5.0,-0.406647390127182
4.152,1.0,5.0,-0.43629520237445835
4.162,1.0,5.0,-0.4645320862531662
4.172,1.0,5.0,-0.48978560268878935
4.182,1.0,5.0,-0.5115703821182251
4.192,1.0,5.0,-0.5305284708738327
4.202,1.0,5.0,-0.5494865596294403
4.212,1.0,5.0,-0.565255481004715
4.222,1.0,5.0,-0.576899629831314
4.232,1.0,5.0,-0.5846975564956665
4.242,1.0,5.0,-0.5895612835884094
4.252,1.0,5.0,-0.5944250106811524
4.262,1.0,5.0,-0.5969707369804382
4.272,1.0,5.0,-0.599153345823288
4.282,1.0,5.0,-0.6019642174243928
4.292,1.0,5.0,-0.6043913841247559
4.302,1.0,5.0,-0.606818550825119
4.312,1.0,5.0,-0.6091611504554748
4.322,1.0,5.0,-0.612366509437561
4.332,1.0,5.0,-0.6165625274181366
4.342,1.0,5.0,-0.6218753695487976
4.352,1.0,5.0,-0.6271882116794586
4.362,1.0,5.0,-0.633255785703659
4.372,1.0,5.0,-0.6391579449176789
4.382,1.0,5.0,-0.6444994747638704
4.392,1.0,5.0,-0.6492208361625671
4.402,1.0,5.0,-0.653942197561264
4.412,1.0,5.0,-0.6571465969085694
4.422,1.0,5.0,-0.6578132271766662
4.432,1.0,5.0,-0.6557259500026703
4.442,1.0,5.0,-0.6506989598274231
4.452,1.0,5.0,-0.6456719696521759
4.462,1.0,5.0,-0.638209992647171
4.472,1.0,5.0,-0.6289156377315521
4.482,1.0,5.0,-0.6178215801715851
4.492,1.0,5.0,-0.6049095749855041
4.502,1.0,5.0,-0.5919975697994232
4.512,1.0,5.0,-0.5777082204818724
4.522,1.0,5.0,-0.563568252325058
4.532,1.0,5.0,-0.5500646173954009
4.542,1.0,5.0,-0.536692613363266
4.552,1.0,5.0,-0.523320609331131
4.562,1.0,5.0,-0.5106058627367019
4.572,1.0,5.0,-0.499850070476532
4.582,1.0,5.0,-0.49190907180309296
4.592,1.0,5.0,-0.48613051474094393
4.602,1.0,5.0,-0.4803519576787949
4.612,1.0,5.0,-0.475595822930336
4.622,1.0,5.0,-0.4715753257274628
4.632,1.0,5.0,-0.46930960416793827
4.642,1.0,5.0,-0.46996145844459536
4.652,1.0,5.0,-0.47061331272125245
4.662,1.0,5.0,-0.47327989935874937
4.672,1.0,5.0,-0.47576870024204254
4.682,1.0,5.0,-0.4769510716199875
4.692,1.0,5.0,-0.4768936723470688
4.702,1.0,5.0,-0.4768362730741501
4.712,1.0,5.0,-0.47589961886405946
4.722,1.0,5.0,-0.47424012422561646
4.732,1.0,5.0,-0.4713469415903092
4.742,1.0,5.0,-0.4671225279569626
4.752,1.0,5.0,-0.4628981143236161
4.762,1.0,5.0,-0.4579075157642365
4.772,1.0,5.0,-0.4517198294401169
4.782,1.0,5.0,-0.4447688400745392
4.792,1.0,5.0,-0.44062274396419526
4.802,1.0,5.0,-0.43647664785385126
4.812,1.0,5.0,-0.4369662910699844
4.822,1.0,5.0,-0.43898076415061943
4.832,1.0,5.0,-0.44082110822200776
4.842,1.0,5.0,-0.4443013846874237
4.852,1.0,5.0,-0.4477816611528397
4.862,1.0,5.0,-0.4539183914661408
4.872,1.0,5.0,-0.46175281107425686
4.882,1.0,5.0,-0.4684379369020462
4.892,1.0,5.0,-0.47168564200401303
4.902,1.0,5.0,-0.4749333471059799
4.912,4.0,5.0,-0.4768036395311356
4.922,4.0,5.0,-0.48033919632434846
4.932,4.0,5.0,-0.4826776891946792
4.942,4.0,5.0,-0.4805113524198532
4.952,4.0,5.0,-0.4783450156450272
4.962,4.0,5.0,-0.4753789663314819
4.972,4.0,5.0,-0.4772988259792328
4.982,4.0,5.0,-0.48574519753456114
4.992,4.0,5.0,-0.49691296815872193
5.002,4.0,5.0,-0.5080807387828827
5.012,4.0,5.0,-0.5185383558273315
5.022,4.0,5.0,-0.5318149626255035
5.032,4.0,5.0,-0.5520950615406036
5.042,4.0,5.0,-0.5756568998098374
5.052,4.0,5.0,-0.5995148777961731
5.062,4.0,5.0,-0.6219160556793213
5.072,4.0,5.0,-0.6432307243347168
5.082,4.0,5.0,-0.6655807018280029
5.092,4.0,5.0,-0.6866434812545776
5.102,4.0,5.0,-0.712568724155426
5.112,4.0,5.0,-0.7423793494701385
5.122,4.0,5.0,-0.770317941904068
5.132,4.0,5.0,-0.794361275434494
5.142,4.0,5.0,-0.81840460896492
5.152,4.0,5.0,-0.8432790338993073
5.162,4.0,5.0,-0.8671075582504274
5.172,4.0,5.0,-0.8815183460712432
5.182,4.0,5.0,-0.8853527903556823
5.192,4.0,5.0,-0.8891872346401214
5.202,4.0,5.0,-0.8884294569492339
5.212,4.0,5.0,-0.8851655185222626
5.222,4.0,5.0,-0.8772204756736756
5.232,4.0,5.0,-0.865500783920288
5.242,4.0,5.0,-0.8537810921669008
5.252,4.0,5.0,-0.8420664548873901
5.262,4.0,5.0,-0.8333391845226288
5.272,4.0,5.0,-0.8308299005031585
5.282,4.0,5.0,-0.8356221854686737
5.292,4.0,5.0,-0.8404144704341888
5.302,4.0,5.0,-0.8447746455669402
5.312,4.0,5.0,-0.8415797770023346
5.322,4.0,5.0,-0.8356251299381257
5.332,4.0,5.0,-0.8314829766750335
5.342,4.0,5.0,-0.8273408234119415
5.352,4.0,5.0,-0.822537100315094
5.362,4.0,5.0,-0.8171644210815429
5.372,4.0,5.0,-0.8106644749641417
5.382,4.0,5.0,-0.7983204007148742
5.392,4.0,5.0,-0.7859763264656066
5.402,4.0,5.0,-0.7713059246540068
5.412,4.0,5.0,-0.7595149397850035
5.422,4.0,5.0,-0.7471246182918547
5.432,4.0,5.0,-0.7323250949382782
5.442,4.0,5.0,-0.7175255715847016
5.452,4.0,5.0,-0.6999500453472137
5.462,4.0,5.0,-0.6772936284542084
5.472,4.0,5.0,-0.6519014894962312
5.482,4.0,5.0,-0.6253852099180222
5.492,4.0,5.0,-0.5905568331480027
5.502,4.0,5.0,-0.5582166522741318
5.512,4.0,5.0,-0.5238278925418853
5.522,4.0,5.0,-0.49336240291595457
5.532,4.0,5.0,-0.4578904956579208
5.542,4.0,5.0,-0.41140353679656977
5.552,4.0,5.0,-0.3672218650579453
5.562,4.0,5.0,-0.3211192026734352
5.572,4.0,5.0,-0.2704289132729173
5.582,4.0,5.0,-0.21183180231601
5.592,4.0,5.0,-0.1504781411960721
5.602,4.0,5.0,-0.0891244800761342
5.612,4.0,5.0,-0.021749103255569936
5.622,4.0,5.0,0.05635874550789594
5.632,4.0,5.0,0.13576258402317762
5.642,4.0,5.0,0.20415137093514205
5.652,4.0,5.0,0.2799275694414973
5.662,4.0,5.0,0.3562326652929187
5.672,4.0,5.0,0.4299627743661404
5.682,4.0,5.0,0.4968179643154144
5.692,4.0,5.0,0.5526045069098473
5.702,4.0,5.0,0.6129144638776779
5.712,4.0,5.0,0.6626455754041671
5.722,4.0,5.0,0.7015738248825073
5.732,4.0,5.0,0.7348070859909057
5.742,4.0,5.0,0.7680403470993041
5.752,4.0,5.0,0.794893455505371
5.762,4.0,5.0,0.8160988271236419
5.772,4.0,5.0,0.8347785592079162
5.782,4.0,5.0,0.8489693164825438
5.792,4.0,5.0,0.8631600737571715
5.802,4.0,5.0,0.8732635319232942
5.813,4.0,5.0,0.88517347574234
5.823,4.0,5.0,0.8953475594520569
5.833,4.0,5.0,0.8963545203208924
5.843,4.0,5.0,0.8973614811897278
5.853,4.0,5.0,0.8947962343692779
5.863,4.0,5.0,0.8960109710693358
5.873,4.0,5.0,0.8960059046745299
5.883,1.0,5.0,0.8881820440292358
5.893,1.0,5.0,0.8803581833839416
5.903,1.0,5.0,0.8690597116947174
5.913,1.0,5.0,0.8617428302764892
5.923,1.0,5.0,0.8603079140186308
5.933,1.0,5.0,0.8635348975658416
5.943,1.0,5.0,0.8667618811130525
5.953,1.0,5.0,0.8743883371353148
5.963,1.0,5.0,0.8858714401721953
5.973,1.0,5.0,0.9016471624374387
5.983,1.0,5.0,0.9237133264541626
5.993,1.0,5.0,0.9457794904708863
6.003,1.0,5.0,0.9717063128948211
6.013,1.0,5.0,0.9956902682781219
6.023,1.0,5.0,1.0164618015289306
6.033,1.0,5.0,1.0355831384658811
6.043,1.0,5.0,1.054704475402832
6.053,1.0,5.0,1.0667900085449218
6.063,1.0,5.0,1.0646830558776856
6.073,1.0,5.0,1.0504144847393035
6.083,1.0,5.0,1.0288160860538482
6.093,1.0,5.0,1.007217687368393
6.103,1.0,5.0,0.9779570281505584
6.113,1.0,5.0,0.9400172054767608
6.123,1.0,5.0,0.8963113725185393
6.133,1.0,5.0,0.8524347603321075
6.143,1.0,5.0,0.8085581481456755
6.153,1.0,5.0,0.7686392784118653
6.163,1.0,5.0,0.7339317262172698
6.173,1.0,5.0,0.7062214851379395
6.183,1.0,5.0,0.6884092569351197
6.193,1.0,5.0,0.6735885739326477
6.203,1.0,5.0,0.6656079888343811
6.213,1.0,5.0,0.6645442366600036
6.223,1.0,5.0,0.6694440603256225
6.234,1.0,5.0,0.6802509307861329
6.244,1.0,5.0,0.6910578012466431
6.254,1.0,5.0,0.7053076326847076
6.264,1.0,5.0,0.721185839176178
6.274,1.0,5.0,0.7374751985073089
6.284,1.0,5.0,0.7494849145412444
6.294,1.0,5.0,0.7585030853748321
6.304,1.0,5.0,0.7657562494277954
6.314,1.0,5.0,0.7611231327056883
6.324,1.0,5.0,0.7211744755506515
6.334,1.0,5.0,0.6460284315049648
6.344,1.0,5.0,0.5708823874592781
6.354,1.0,5.0,0.4816654279828072
6.364,1.0,5.0,0.39363540783524514
6.374,1.0,5.0,0.3163325101137161
6.384,1.0,5.0,0.24880439639091487
6.394,1.0,5.0,0.1812762826681137
6.404,1.0,5.0,0.11959600448608398
6.414,1.0,5.0,0.06823515594005584
6.424,1.0,5.0,0.04258578419685364
6.434,1.0,5.0,0.0377607349306345
6.444,1.0,5.0,0.03293568566441536
6.454,1.0,5.0,0.02940034493803978
6.464,1.0,5.0,0.015959879755973815
