t,k_pos,k_vel,k_acc,a_pos,a_vel,a_acc,e_pos,e_vel,e_acc,R10
1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.988,0.05551217496395111,0.4828866720199585,0.3436434864997864,-0.026750186458230015,-0.6237127780914307,0.0,0.0,-0.3444342613220215,0.0,0.0
2.002,-0.1554037779569626,0.4749842286109924,-0.7188856601715088,-0.24403858184814453,-0.6643549799919128,0.0,0.0,-0.3669998645782471,0.0,0.0
2.015,-0.17125490307807922,0.4559001922607422,1.024425029754639,-0.24264918267726895,-0.6879494190216064,0.0,0.0,-0.36344388127326965,0.0,0.0
2.028,-0.16686359047889707,0.46447101235389704,0.4278894364833832,-0.2571304142475128,-0.7101870775222777,0.0,0.0,-0.35503414273262024,0.0,0.0
2.041,-0.17121662199497223,0.4843759536743164,-2.510047912597656,-0.25498542189598083,-0.735639214515686,0.0,0.0,-0.3612243533134461,0.0,0.0
2.055,-0.19816988706588745,0.4915733337402344,-3.4790048599243164,-0.29422327876091003,-0.7796710729598998,0.0,0.0,-0.3911356627941132,0.0,0.0
2.068,-0.23057007789611816,0.4856161177158356,-3.1421117782592773,-0.3512977957725525,-0.8573723435401917,0.0,0.0,-0.42832493782043457,0.0,0.0
2.081,-0.26883792877197266,0.4449150860309601,-3.2708532810211186,-0.3534996509552002,-0.9641559123992922,0.0,0.0,-0.4486405849456787,0.0,0.0
2.095,-0.23982831835746765,0.4606971442699432,-0.044456496834754944,-0.35284474492073054,-0.9895153045654298,0.0,0.0,-0.47288835048675537,0.0,0.0
2.108,-0.22510693967342377,0.4432619214057922,1.9044376611709597,-0.3214673697948456,-0.983476459980011,0.0,0.0,-0.47288835048675537,0.0,0.0
2.121,-0.2427696138620377,0.41905078291893005,-4.06376314163208,-0.3786008954048157,-1.0834192037582395,0.0,0.0,-0.5379682183265686,0.0,0.0
2.135,-0.26054149866104126,0.40431383252143854,-1.069977879524231,-0.43623426556587214,-1.1432106494903564,0.0,0.0,-0.5522243976593018,0.0,0.0
2.148,-0.3043265640735626,0.4132638871669769,-2.521104335784912,-0.4604427516460418,-1.1899702548980713,0.0,0.0,-0.5672184228897095,0.0,0.0
2.161,-0.28743964433670044,0.42433604598045355,-1.1562734842300415,-0.4684065878391266,-1.2376890182495115,0.0,0.0,-0.5928380489349365,0.0,0.0
2.175,-0.26351824402809143,0.4335613250732422,-1.9703909158706665,-0.4176391065120697,-1.2832157611846924,0.0,0.0,-0.6217588186264038,0.0,0.0
2.188,-0.30355679988861084,0.42520207166671753,-2.2118544578552246,-0.4524460434913635,-1.3486905097961426,0.0,0.0,-0.6422699689865112,0.0,0.0
2.201,-0.2804027795791626,0.41073781251907354,-2.368151426315308,-0.4338573217391968,-1.394052505493164,0.0,0.0,-0.6591925621032715,0.0,0.0
2.215,-0.3171445429325104,0.408735990524292,-2.3323237895965576,-0.47161462903022766,-1.4472482204437256,0.0,0.0,-0.6933931708335876,0.0,0.0
2.228,-0.28686317801475525,0.423164576292038,-2.7212462425231934,-0.47091996669769287,-1.4994146823883057,0.0,0.0,-0.7442100048065186,0.0,0.0
2.241,-0.3129816055297852,0.4364116787910461,-3.240213394165039,-0.4941032528877258,-1.5888679027557373,0.0,0.0,-0.7750555276870726,0.0,0.0
2.255,-0.29291227459907526,0.43691810965538025,0.8136525750160217,-0.45932877063751215,-1.5857665538787842,0.0,0.0,-0.7750555276870726,0.0,0.0
2.268,-0.3267795145511627,0.43478685617446894,-1.3062626123428345,-0.4938982129096985,-1.6070942878723145,0.0,0.0,-0.7844841480255127,0.0,0.0
2.282,-0.33262166380882263,0.4742395281791687,-5.6172051429748535,-0.5537234544754028,-1.6858029365539553,0.0,0.0,-0.8682458400726318,0.0,0.0
2.295,-0.33797529339790344,0.4758341610431671,1.8124154806137085,-0.5327172875404358,-1.7286304235458374,0.0,0.0,-0.8682458400726318,0.0,0.0
2.308,-0.3376893103122711,0.48549154400825506,-1.5944972038269043,-0.5154675245285033,-1.7188785076141355,0.0,0.0,-0.8770771622657776,0.0,0.0
2.321,-0.3537133634090424,0.46891355514526367,-3.0386297702789307,-0.5662392377853394,-1.748917579650879,0.0,0.0,-0.8941120505332947,0.0,0.0
2.335,-0.37171924114227295,0.4635961055755615,-0.1905307173728943,-0.6232418417930603,-1.7727874517440796,0.0,0.0,-0.9248371124267578,0.0,0.0
2.348,-0.38212233781814575,0.4645735025405884,0.12606158852577207,-0.6275049448013306,-1.7798556089401243,0.0,0.0,-0.9248371124267578,0.0,0.0
2.361,-0.36844271421432495,0.4556327164173126,-0.18142014741897583,-0.5940547585487366,-1.7732253074645996,0.0,0.0,-0.9420773386955261,0.0,0.0
2.375,-0.3424126803874969,0.4595530033111572,-1.262471079826355,-0.608418881893158,-1.7816976308822632,0.0,0.0,-0.9570537805557251,0.0,0.0
2.388,-0.3867399394512177,0.4837471544742584,-4.5511789321899405,-0.6826997995376587,-1.820850133895874,0.0,0.0,-1.0043231248855593,0.0,0.0
2.401,-0.42728066444396967,0.49841061234474177,-3.2425737380981445,-0.7249523997306823,-1.8857848644256592,0.0,0.0,-1.0245150327682495,0.0,0.0
2.415,-0.4361446499824524,0.4830767214298248,-0.9482279419898986,-0.7107864618301392,-1.9321016073226929,0.0,0.0,-1.00355327129364,0.0,0.0
2.428,-0.4442848861217498,0.4773373007774353,-0.9015351533889769,-0.7254088521003723,-1.9202436208724976,0.0,0.0,-1.0006729364395142,0.0,0.0
2.441,-0.4665470719337464,0.5436153411865233,-6.651381969451904,-0.7918126583099365,-1.9821662902832031,0.0,0.0,-1.0458362102508545,0.0,0.0
2.455,-0.4500880241394043,0.5670377612113953,1.7064436674118042,-0.7956020236015319,-1.9750173091888428,0.0,0.0,-1.1188191175460815,0.0,0.0
2.468,-0.4744888246059418,0.604966938495636,-7.762026786804198,-0.8276169896125793,-2.063387870788574,0.0,0.0,-1.1734404563903809,0.0,0.0
2.482,-0.469309002161026,0.5797011852264404,-6.824594497680664,-0.7816403508186339,-2.2110707759857178,0.0,0.0,-1.1763262748718262,0.0,0.0
2.495,-0.5067222118377686,0.5855774283409119,2.788062334060669,-0.8389747738838195,-2.191923141479492,0.0,0.0,-1.1763262748718262,0.0,0.0
2.508,-0.5402233004570007,0.5592584609985352,0.10648369789123537,-0.881489098072052,-2.1579873561859126,0.0,0.0,-1.2085397243499756,0.0,0.0
2.521,-0.5050783753395081,0.6427243947982788,2.045752048492432,-0.8601773381233214,-2.209085464477539,0.0,0.0,-1.255063772201538,0.0,0.0
2.535,-0.476778507232666,0.6353640556335449,0.757455825805664,-0.8432856798171997,-2.193720817565918,0.0,0.0,-1.2191321849822998,0.0,0.0
2.548,-0.521052360534668,0.59278404712677,2.1116182804107666,-0.8826223611831666,-2.117506742477417,0.0,0.0,-1.2191321849822998,0.0,0.0
2.561,-0.5514581203460692,0.5821056365966797,1.3150155544281006,-0.922331929206848,-2.0694150924682617,0.0,0.0,-1.1886163949966433,0.0,0.0
2.575,-0.5272996425628662,0.5979543328285217,2.6794195175170894,-0.9390768408775328,-2.0184512138366695,0.0,0.0,-1.188080906867981,0.0,0.0
2.588,-0.5824628472328186,0.5652684569358826,1.8879398107528689,-0.9749985337257384,-1.9768434762954712,0.0,0.0,-1.1375991106033323,0.0,0.0
2.602,-0.6177799105644226,0.510989785194397,4.030278205871582,-1.0089040994644165,-1.891303777694702,0.0,0.0,-1.0584229230880735,0.0,0.0
2.615,-0.6076951622962952,0.4913242757320404,2.771079540252685,-1.0114532709121704,-1.7646973133087158,0.0,0.0,-1.0292537212371826,0.0,0.0
2.628,-0.6081304550170897,0.5174075365066528,-0.82131028175354,-1.0402886867523191,-1.687710881233215,0.0,0.0,-1.0579252243041992,0.0,0.0
2.641,-0.6359595060348511,0.524391770362854,-1.0484083890914917,-1.077521562576294,-1.702705144882202,0.0,0.0,-1.0650761127471924,0.0,0.0
2.655,-0.6802965402603148,0.4743553400039673,-0.43175071477890015,-1.132771372795105,-1.6850152015686035,0.0,0.0,-1.0255346298217771,0.0,0.0
2.668,-0.6884787082672119,0.44816923141479487,-0.5309700965881348,-1.1642993688583374,-1.6224765777587893,0.0,0.0,-1.0087872743606567,0.0,0.0
2.682,-0.7142099142074585,0.5114696621894836,-1.2822926044464111,-1.2373203039169312,-1.6123963594436646,0.0,0.0,-1.0561628341674805,0.0,0.0
2.695,-0.6718838810920715,0.5272617936134337,0.7196500897407532,-1.216510534286499,-1.6054214239120483,0.0,0.0,-1.0561628341674805,0.0,0.0
2.708,-0.7173304557800293,0.48269084095954895,1.6546458005905151,-1.2503676414489746,-1.6254264116287231,0.0,0.0,-1.009145975112915,0.0,0.0
2.721,-0.7108604907989502,0.4220013916492462,3.650879859924317,-1.2879533767700195,-1.5261818170547483,0.0,0.0,-0.9820423722267152,0.0,0.0
2.735,-0.7060320973396301,0.458782285451889,-3.320570230484009,-1.353837966918945,-1.5060336589813232,0.0,0.0,-1.010894775390625,0.0,0.0
2.748,-0.752574920654297,0.4148528277873993,0.5060344934463501,-1.3723315000534058,-1.519753098487854,0.0,0.0,-1.010894775390625,0.0,0.0
2.761,-0.7859084606170654,0.35813990235328674,0.8772075176239013,-1.4171371459960938,-1.461328387260437,0.0,0.0,-0.9392659664154052,0.0,0.0
2.775,-0.7823805809020995,0.35327598452568054,1.5136911869049072,-1.453622341156006,-1.3855636119842527,0.0,0.0,-0.9540032744407652,0.0,0.0
2.788,-0.8138052225112915,0.36859768629074097,0.9768605232238768,-1.5215539932250977,-1.336350917816162,0.0,0.0,-0.9982070922851561,0.0,0.0
2.801,-0.8040865659713745,0.3588829338550568,0.10583102703094482,-1.4957338571548462,-1.3543930053710938,0.0,0.0,-0.9868562221527101,0.0,0.0
2.815,-0.7734280824661256,0.3081675171852112,3.033167123794556,-1.4664621353149414,-1.3270326852798462,0.0,0.0,-0.9250588417053223,0.0,0.0
2.828,-0.7563541531562805,0.25852251052856445,6.8733391761779785,-1.4476159811019895,-1.2249224185943604,0.0,0.0,-0.8772577047348022,0.0,0.0
2.841,-0.78224116563797,0.03380913287401199,18.083911895751957,-1.4774868488311768,-0.863447904586792,0.0,0.0,-0.6942140460014343,0.0,0.0
2.855,-0.8254584074020386,0.025045521557331085,-1.5339127779006958,-1.5065428018569946,-0.8555629849433899,0.0,0.0,-0.6942140460014343,0.0,0.0
2.868,-0.8536368608474731,-0.067559614777565,13.098692893981934,-1.521186351776123,-0.6320139765739441,0.0,0.0,-0.5382689237594604,0.0,0.0
2.881,-0.8343830108642578,0.0077527258545160285,25.144142150878903,-1.5032588243484497,-0.3054047226905823,0.0,0.0,-0.3407633900642395,0.0,0.0
2.895,-0.8227192163467406,-0.08181382715702058,-2.161873817443848,-1.4947277307510376,-0.20819400250911715,0.0,0.0,-0.3407633900642395,0.0,0.0
2.908,-0.8165454864501953,-0.06824596226215363,2.0356378555297847,-1.4893077611923218,-0.11050810664892197,0.0,0.0,-0.2529603242874145,0.0,0.0
2.921,-0.8442902565002441,-0.2790296971797943,26.164245605468754,-1.4713579416275024,0.3290668725967407,0.0,0.0,0.02708577923476696,0.0,0.0
2.935,-0.8043063282966615,-0.2857658863067627,4.922290325164794,-1.4430763721466064,0.5134177803993225,0.0,0.0,0.1210344135761261,0.0,0.0
2.948,-0.8434217572212219,-0.30464616417884827,5.923681259155273,-1.4737224578857422,0.5570778250694275,0.0,0.0,0.1210344135761261,0.0,0.0
2.961,-0.8254876732826234,-0.32515808939933777,5.457015514373779,-1.4515327215194702,0.8213191032409667,0.0,0.0,0.3392993807792664,0.0,0.0
2.975,-0.8009970784187317,-0.29747986793518066,3.737908601760864,-1.425400733947754,0.9362786412239074,0.0,0.0,0.41572678089141846,0.0,0.0
2.988,-0.7771911025047302,-0.2497993111610413,2.3152446746826167,-1.4059721231460571,0.976405918598175,0.0,0.0,0.45795097947120667,0.0,0.0
3.001,-0.7543939948081969,-0.26110416650772095,0.7199797630310059,-1.3816287517547607,1.0132694244384766,0.0,0.0,0.501263439655304,0.0,0.0
3.015,-0.7310598492622374,-0.281027227640152,0.388338029384613,-1.3497086763381958,1.0515233278274536,0.0,0.0,0.5347051024436951,0.0,0.0
3.028,-0.7109900116920471,-0.2592887580394745,0.3986120223999024,-1.3483264446258545,1.0372827053070068,0.0,0.0,0.5570865273475647,0.0,0.0
3.041,-0.731938064098358,-0.24349047243595123,6.279012203216553,-1.3485413789749146,1.0650283098220823,0.0,0.0,0.5885690450668335,0.0,0.0
3.055,-0.7473098039627075,-0.2509835958480835,-3.1820318698883057,-1.3485078811645508,1.1071863174438477,0.0,0.0,0.6361086368560791,0.0,0.0
3.068,-0.7661154866218568,-0.2665412425994873,6.204948425292969,-1.3462079763412476,1.198872447013855,0.0,0.0,0.699468731880188,0.0,0.0
3.081,-0.7233442664146422,-0.247538298368454,7.542485713958739,-1.3089225292205813,1.3763929605484009,0.0,0.0,0.7957730293273927,0.0,0.0
3.095,-0.6846766471862793,-0.2456231266260147,-2.9852895736694336,-1.2759616374969482,1.3972988128662107,0.0,0.0,0.7957730293273927,0.0,0.0
3.108,-0.6515628695487976,-0.20755879580974576,0.8840292692184448,-1.23239266872406,1.4510009288787842,0.0,0.0,0.8162731528282164,0.0,0.0
3.122,-0.6906574368476868,-0.21736322343349457,0.5000509023666382,-1.2298742532730105,1.5324814319610596,0.0,0.0,0.9093446731567383,0.0,0.0
3.135,-0.6676337718963623,-0.24906976521015167,2.4410269260406494,-1.1545815467834473,1.621739625930786,0.0,0.0,0.9252326488494872,0.0,0.0
3.149,-0.6848267912864685,-0.2485262155532837,-0.9352303743362426,-1.2116936445236206,1.5971565246582031,0.0,0.0,0.9252326488494872,0.0,0.0
3.162,-0.6813316941261292,-0.336581826210022,5.72221565246582,-1.1753257513046265,1.696131706237793,0.0,0.0,0.9777708053588867,0.0,0.0
3.175,-0.6862812638282776,-0.3879348933696746,4.546732902526856,-1.1488336324691772,1.7984167337417605,0.0,0.0,1.068567991256714,0.0,0.0
3.188,-0.650585949420929,-0.421012818813324,5.98613166809082,-1.0621148347854614,1.9683494567871092,0.0,0.0,1.129607081413269,0.0,0.0
3.202,-0.6085693836212158,-0.4056183695793152,3.1309938430786133,-0.995793640613556,2.090146541595459,0.0,0.0,1.1404690742492676,0.0,0.0
3.215,-0.574583113193512,-0.4033321738243103,1.0686658620834353,-0.9356064200401306,2.1846694946289062,0.0,0.0,1.172178030014038,0.0,0.0
3.228,-0.6039600372314453,-0.4724545180797577,2.1135919094085693,-0.9394986629486083,2.2913503646850586,0.0,0.0,1.263611078262329,0.0,0.0
