timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1778180197978,0.0456543,0.937012,-0.459961,0.0529008,-0.267099,0.248015,105.596,-2.27693,1.04482,0.36831,0,0,3.298
1778180197992,0.055,0.940,-0.457,0.000,-0.010,-0.002,110.552,-2.634,1.047,0.010,0,0,3.270
1778180198005,0.061,0.939,-0.455,0.001,-0.007,0.017,112.290,-2.864,1.045,0.019,0,0,3.279
1778180198018,0.058,0.939,-0.451,-0.001,-0.006,0.017,113.142,-2.940,1.043,0.018,0,0,3.259
1778180198033,0.059,0.938,-0.449,-0.002,-0.009,0.014,113.653,-2.999,1.042,0.017,0,0,3.266
1778180198047,0.060,0.943,-0.456,-0.000,-0.008,0.013,114.036,-3.050,1.049,0.015,0,0,3.252
1778180198060,0.059,0.939,-0.452,0.001,-0.010,0.004,114.299,-3.076,1.044,0.011,0,0,3.263
1778180198073,0.063,0.948,-0.446,0.006,-0.014,-0.002,114.426,-3.127,1.049,0.015,0,0,3.258
1778180198087,0.056,0.942,-0.451,0.008,-0.015,-0.007,114.580,-3.121,1.045,0.018,0,0,3.270
1778180198100,0.060,0.943,-0.456,0.011,-0.016,-0.013,114.734,-3.138,1.049,0.024,0,0,3.261
1778180198114,0.055,0.942,-0.453,0.012,-0.017,-0.015,114.849,-3.122,1.047,0.026,0,0,3.935
1778180198128,0.054,0.942,-0.452,0.016,-0.019,-0.020,114.939,-3.103,1.046,0.032,0,0,3.279
1778180198141,0.054,0.945,-0.451,0.016,-0.019,-0.023,115.006,-3.088,1.048,0.034,0,0,3.273
1778180198154,0.056,0.941,-0.461,0.016,-0.022,-0.023,115.123,-3.087,1.049,0.036,0,0,3.284
1778180198168,0.048,0.938,-0.454,0.019,-0.022,-0.026,115.198,-3.041,1.044,0.039,0,0,3.270
1778180198181,0.051,0.939,-0.454,0.019,-0.021,-0.022,115.259,-3.018,1.044,0.035,0,0,3.299
1778180198195,0.049,0.945,-0.459,0.018,-0.021,-0.021,115.326,-2.983,1.051,0.035,0,0,3.265
1778180198209,0.048,0.934,-0.455,0.018,-0.021,-0.021,115.388,-2.948,1.040,0.034,0,0,3.953
1778180198222,0.039,0.937,-0.451,0.017,-0.020,-0.023,115.422,-2.870,1.041,0.035,0,0,3.246
1778180198235,0.048,0.940,-0.448,0.015,-0.018,-0.023,115.427,-2.845,1.043,0.033,0,0,3.261
1778180198249,0.037,0.939,-0.458,0.014,-0.017,-0.018,115.481,-2.766,1.045,0.028,0,0,3.253
1778180198262,0.041,0.941,-0.465,0.014,-0.020,-0.017,115.562,-2.715,1.051,0.029,0,0,3.254
1778180198276,0.042,0.937,-0.465,0.013,-0.018,-0.014,115.641,-2.674,1.047,0.026,0,0,3.262
1778180198289,0.034,0.936,-0.457,0.012,-0.019,-0.012,115.677,-2.598,1.042,0.025,0,0,3.259
1778180198303,0.041,0.941,-0.457,0.013,-0.018,-0.009,115.699,-2.564,1.047,0.023,0,0,3.814
1778180198316,0.036,0.939,-0.451,0.010,-0.017,-0.006,115.697,-2.507,1.042,0.021,0,0,3.441
1778180198330,0.034,0.939,-0.462,0.011,-0.015,-0.002,115.743,-2.447,1.047,0.018,0,0,3.241
1778180198343,0.041,0.935,-0.459,0.010,-0.017,-0.001,115.783,-2.426,1.042,0.020,0,0,3.266
1778180198357,0.044,0.935,-0.456,0.007,-0.016,-0.001,115.801,-2.426,1.041,0.017,0,0,3.253
