timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1777495698648,0.0939941,0.904053,-0.588623,7.1374,20.4198,-8.0458,111.981,-4.53095,1.08288,23.0792,0,0,3.278
1777495698662,0.109,0.897,-0.611,8.145,10.824,-3.565,118.162,-5.146,1.091,14.008,0,0,3.277
1777495698675,0.133,0.895,-0.600,8.511,0.076,1.122,120.295,-5.848,1.086,8.585,0,0,3.270
1777495698688,0.124,0.904,-0.632,10.313,-12.053,3.519,121.796,-6.031,1.110,16.249,0,0,3.266
1777495698702,0.134,0.900,-0.612,9.695,-21.969,8.214,122.510,-6.322,1.096,25.379,0,0,3.295
1777495698715,0.120,0.875,-0.615,11.061,-31.420,11.687,123.251,-6.351,1.076,35.301,0,0,3.263
1777495698729,0.111,0.920,-0.583,12.405,-41.740,12.328,123.013,-6.208,1.095,45.256,0,0,3.265
1777495698742,0.139,0.906,-0.604,12.206,-50.634,15.901,123.191,-6.505,1.098,54.457,0,0,3.262
1777495698755,0.132,0.910,-0.613,13.664,-60.321,16.847,123.401,-6.599,1.105,64.102,0,0,3.256
1777495698769,0.070,0.894,-0.617,14.122,-67.076,19.496,123.724,-5.810,1.089,71.265,0,0,3.260
1777495698782,0.057,0.901,-0.626,14.527,-73.191,20.008,124.011,-5.037,1.099,77.254,0,0,3.259
1777495698795,-0.017,0.893,-0.610,15.336,-76.527,18.870,124.101,-3.433,1.081,80.297,0,0,3.266
1777495698809,-0.006,0.919,-0.603,15.450,-79.710,18.168,123.877,-2.426,1.100,83.201,0,0,3.255
1777495698822,-0.057,0.874,-0.608,16.511,-81.397,20.473,124.132,-0.944,1.067,85.541,0,0,3.273
1777495698835,-0.088,0.888,-0.605,17.947,-83.641,20.802,124.169,0.571,1.078,88.038,0,0,3.254
1777495698849,-0.064,0.887,-0.591,17.832,-86.527,21.832,124.042,1.352,1.068,91.003,0,0,3.253
1777495698862,-0.057,0.896,-0.583,19.076,-90.160,20.985,123.764,1.806,1.071,94.515,0,0,3.261
1777495698875,-0.076,0.886,-0.575,19.435,-92.718,22.168,123.548,2.432,1.059,97.292,0,0,3.259
1777495698892,-0.039,0.883,-0.587,19.504,-97.214,22.237,123.559,2.338,1.061,101.614,0,0,4.572
1777495698905,-0.080,0.834,-0.590,18.374,-99.244,26.191,124.030,2.910,1.025,104.274,0,0,3.285
1777495698919,-0.139,0.856,-0.616,18.611,-100.595,23.557,124.490,4.158,1.064,104.980,0,0,3.910
1777495698932,-0.099,0.854,-0.626,18.626,-102.947,24.237,124.961,4.479,1.064,107.389,0,0,3.266
1777495698946,-0.131,0.846,-0.624,19.435,-104.420,24.374,125.346,5.183,1.059,108.974,0,0,3.266
1777495698959,-0.077,0.865,-0.597,19.473,-102.237,22.374,125.148,4.920,1.054,106.453,0,0,3.266
1777495698972,-0.182,0.868,-0.587,20.702,-97.076,24.481,124.859,6.248,1.064,102.234,0,0,3.252
1777495698986,-0.112,0.830,-0.589,22.084,-91.962,30.412,124.991,6.254,1.024,99.346,0,0,3.275
1777495699000,-0.043,0.843,-0.567,22.710,-81.534,34.084,124.697,5.219,1.017,91.243,0,0,3.253
1777495699013,-0.049,0.854,-0.542,25.336,-68.374,42.527,124.078,4.552,1.012,84.412,0,0,3.288
1777495699026,-0.017,0.814,-0.494,23.855,-55.015,54.061,123.306,3.600,0.953,80.736,0,0,3.266
1777495699040,0.002,0.760,-0.368,16.176,-38.122,61.634,121.295,2.592,0.844,74.254,4,4,4.001
1777495699054,0.089,0.941,-0.365,6.519,-25.366,53.168,118.572,0.533,1.014,59.269,4,4,3.394
1777495699068,0.166,0.789,-0.274,-0.351,-12.176,70.122,116.023,-2.649,0.851,71.172,4,4,3.659
1777495699081,0.199,0.823,-0.223,-4.427,-7.275,68.954,113.094,-5.481,0.876,69.478,4,4,3.268
1777495699094,0.171,0.540,-0.031,-33.084,-0.603,48.450,107.743,-8.737,0.567,58.672,4,4,3.264
1777495699108,0.003,0.884,0.044,-47.855,19.573,19.565,102.172,-6.436,0.885,55.281,4,4,3.945
1777495699122,0.337,1.223,-0.550,-29.359,3.748,28.550,105.425,-8.506,1.382,41.123,4,4,3.268
1777495699135,-0.024,0.734,-0.625,-46.122,1.679,15.618,112.177,-5.820,0.964,48.724,4,4,3.278
1777495699149,0.118,0.908,-0.518,-49.092,0.435,5.885,114.208,-5.993,1.052,49.445,4,4,3.262
