timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1778532213192,0.0252363,0.668028,-0.124228,0.0375547,-0.161,0.133194,91.4033,-1.93383,1.01958,0.360764,0,0,3.288
1778532213205,0.028,0.799,-0.151,0.028,-0.109,0.078,95.924,-1.893,1.014,0.028,0,0,3.323
1778532213219,0.030,0.856,-0.163,0.023,-0.083,0.057,97.610,-1.918,1.016,0.019,0,0,3.297
1778532213232,0.031,0.889,-0.167,0.020,-0.069,0.044,98.222,-1.929,1.020,0.019,0,0,3.277
1778532213246,0.032,0.910,-0.170,0.019,-0.059,0.037,98.702,-1.940,1.017,0.017,0,0,3.271
1778532213259,0.032,0.924,-0.173,0.017,-0.052,0.032,99.053,-1.931,1.021,0.018,0,0,3.269
1778532213272,0.033,0.935,-0.175,0.016,-0.047,0.028,99.320,-1.967,1.019,0.015,0,0,3.256
1778532213286,0.033,0.943,-0.177,0.015,-0.043,0.026,99.501,-1.919,1.017,0.018,0,0,3.244
1778532213299,0.033,0.949,-0.177,0.014,-0.040,0.024,99.608,-1.924,1.017,0.015,0,0,3.266
1778532213312,0.033,0.954,-0.178,0.013,-0.037,0.022,99.703,-1.944,1.021,0.014,0,0,3.248
1778532213326,0.033,0.959,-0.179,0.013,-0.035,0.021,99.823,-1.923,1.020,0.016,0,0,3.283
1778532213339,0.034,0.963,-0.180,0.012,-0.033,0.019,99.934,-1.983,1.023,0.014,0,0,3.247
1778532213352,0.034,0.966,-0.180,0.012,-0.031,0.018,99.976,-1.985,1.016,0.014,0,0,3.262
1778532213366,0.034,0.968,-0.181,0.011,-0.030,0.017,100.042,-1.980,1.017,0.014,0,0,3.250
1778532213379,0.034,0.971,-0.181,0.011,-0.028,0.016,100.096,-1.969,1.016,0.013,0,0,3.266
1778532213392,0.034,0.972,-0.182,0.010,-0.027,0.016,100.158,-1.973,1.016,0.012,0,0,3.263
1778532213406,0.034,0.975,-0.182,0.010,-0.026,0.015,100.184,-1.959,1.020,0.014,0,0,3.263
1778532213419,0.034,0.976,-0.181,0.010,-0.025,0.014,100.151,-1.953,1.018,0.013,0,0,3.276
1778532213433,0.034,0.978,-0.182,0.009,-0.024,0.014,100.181,-1.952,1.022,0.014,0,0,3.286
1778532213446,0.034,0.980,-0.182,0.009,-0.024,0.013,100.239,-1.948,1.022,0.015,0,0,3.275
1778532213459,0.034,0.981,-0.182,0.009,-0.023,0.013,100.245,-1.965,1.022,0.013,0,0,3.280
1778532213473,0.035,0.982,-0.182,0.009,-0.022,0.013,100.259,-1.999,1.019,0.012,0,0,3.267
1778532213486,0.035,0.984,-0.182,0.008,-0.022,0.012,100.273,-1.992,1.024,0.015,0,0,3.272
1778532213500,0.035,0.984,-0.183,0.008,-0.021,0.012,100.325,-2.000,1.012,0.015,0,0,3.267
1778532213513,0.035,0.985,-0.183,0.008,-0.021,0.012,100.342,-1.972,1.015,0.013,0,0,3.284
1778532213526,0.035,0.986,-0.183,0.008,-0.020,0.012,100.367,-2.000,1.017,0.010,0,0,3.269
1778532213540,0.035,0.987,-0.183,0.008,-0.019,0.011,100.382,-2.004,1.024,0.011,0,0,3.266
1778532213553,0.035,0.987,-0.183,0.007,-0.019,0.011,100.374,-1.989,1.013,0.014,0,0,3.270
1778532213566,0.035,0.988,-0.184,0.007,-0.019,0.011,100.413,-1.970,1.017,0.012,0,0,3.281
1778532213580,0.035,0.989,-0.184,0.007,-0.018,0.011,100.434,-1.964,1.021,0.012,2,2,12.937
1778532213603,0.035,0.989,-0.184,0.007,-0.018,0.011,100.461,-1.985,1.018,0.015,2,2,3.281
1778532213616,0.035,0.989,-0.184,0.007,-0.017,0.011,100.478,-1.972,1.013,0.014,2,2,3.273
1778532213630,0.035,0.990,-0.184,0.006,-0.017,0.011,100.490,-1.975,1.021,0.018,2,2,3.248
1778532213643,0.035,0.990,-0.185,0.006,-0.017,0.011,100.519,-1.974,1.017,0.019,2,2,3.284
1778532213656,0.035,0.991,-0.185,0.006,-0.017,0.011,100.549,-1.976,1.022,0.022,2,2,3.867
1778532213670,0.035,0.991,-0.185,0.006,-0.016,0.012,100.540,-1.988,1.015,0.020,2,2,3.297
1778532213684,0.035,0.992,-0.185,0.006,-0.016,0.012,100.555,-1.995,1.017,0.017,2,2,3.260
1778532213697,0.035,0.992,-0.185,0.006,-0.016,0.012,100.558,-2.006,1.016,0.017,2,2,3.281
1778532213710,0.035,0.992,-0.185,0.005,-0.016,0.012,100.576,-2.014,1.017,0.018,2,2,3.258
1778532213724,0.035,0.993,-0.185,0.005,-0.015,0.012,100.569,-2.003,1.023,0.016,2,2,3.874
1778532213738,0.035,0.993,-0.186,0.005,-0.015,0.012,100.588,-1.994,1.018,0.016,2,2,3.292
1778532213751,0.035,0.994,-0.185,0.005,-0.015,0.012,100.560,-1.952,1.018,0.014,2,2,3.254
1778532213764,0.035,0.994,-0.186,0.004,-0.015,0.012,100.593,-1.970,1.018,0.015,2,2,3.271
1778532213778,0.035,0.994,-0.186,0.004,-0.014,0.012,100.587,-1.991,1.021,0.012,2,2,3.274
1778532213791,0.035,0.994,-0.186,0.004,-0.014,0.012,100.584,-1.992,1.016,0.013,2,2,3.945
1778532213805,0.035,0.995,-0.186,0.004,-0.014,0.011,100.604,-2.010,1.022,0.011,2,2,3.267
1778532213819,0.035,0.995,-0.186,0.003,-0.014,0.011,100.579,-2.013,1.017,0.012,2,2,3.266
1778532213832,0.035,0.995,-0.186,0.003,-0.014,0.011,100.561,-2.027,1.020,0.013,2,2,3.273
1778532213845,0.035,0.996,-0.186,0.003,-0.013,0.011,100.579,-1.994,1.021,0.016,2,2,3.261
1778532213859,0.035,0.996,-0.186,0.003,-0.013,0.011,100.550,-2.026,1.016,0.012,2,2,4.098
1778532213873,0.036,0.996,-0.186,0.003,-0.013,0.011,100.547,-2.051,1.017,0.013,2,2,3.268
1778532213886,0.036,0.996,-0.186,0.003,-0.013,0.011,100.521,-2.069,1.022,0.013,2,2,3.275
1778532213900,0.036,0.996,-0.186,0.003,-0.013,0.011,100.522,-2.079,1.013,0.012,2,2,3.274
