Acurácia Média,Acurácia Desv. Padrão,Precisão Média,Precisão Desv. Padrão,Recall Médio,Recall Desv. Padrão,F1-Score Médio,F1-Score Desv. Padrão,Tempo Médio (s),Tempo Desv. Padrão (s)
0.9584860276902895,0.003317759494895928,0.9584009706489237,0.003283992928272171,0.9584860276902895,0.003317759494895928,0.9583044976017117,0.003335656114500966,23.93682703971863,2.02253902858742
0.9513870941637681,0.005630558080587487,0.9511962611531031,0.005614831885814452,0.9513870941637681,0.005630558080587487,0.9510096709832666,0.005663030719346897,56.73536484241485,1.2071361516057155
0.8175871358670428,0.009499053913967286,0.8354261647826192,0.009397908715647949,0.8175871358670428,0.009499053913967286,0.822075720841499,0.009313125670286424,97.18817930221557,1.618805118283483
0.5522763394286908,0.009881916445524438,0.6518295298021528,0.008905720483943346,0.5522763394286908,0.009881916445524438,0.5649181200933368,0.010400557707022999,0.11457140445709228,0.016676510819938102
