Acurácia Média,Acurácia Desv. Padrão,Precisão Média,Precisão Desv. Padrão,Recall Médio,Recall Desv. Padrão,F1-Score Médio,F1-Score Desv. Padrão,Tempo Médio (s),Tempo Desv. Padrão (s)
0.9294034740454917,0.005708518512147703,0.9290343246630194,0.005622850277599588,0.9294034740454917,0.005708518512147703,0.9281746394878134,0.005958455786743095,36.18720433712006,0.8497625064443239
0.9202763655467582,0.005215906877050674,0.9196416023927458,0.005309302510546866,0.9202763655467582,0.005215906877050674,0.9192666549912296,0.0053590920288705745,9.249431324005126,0.23229552236778017
0.7570988800058915,0.00530353514514456,0.7924632486329669,0.004267538178052316,0.7570988800058915,0.00530353514514456,0.7656453286039973,0.004923203496807818,52.41382157802582,1.4681099971740357
0.508897847528717,0.009363573479120568,0.6619682152154641,0.007868529016040618,0.508897847528717,0.009363573479120568,0.5110437860691582,0.009759121569682932,0.0478018045425415,0.006523333004960166
