t,mode,S,prom
1.851,5.0,5.0,-0.46172282099723816
1.861,5.0,5.0,-0.46172282099723816
1.871,5.0,5.0,-0.46172282099723816
1.881,5.0,5.0,-0.46172282099723816
1.891,5.0,5.0,-0.46172282099723816
1.901,5.0,5.0,-0.46172282099723816
1.911,5.0,5.0,-0.46172282099723816
1.921,5.0,5.0,-0.46172282099723816
1.931,5.0,5.0,-0.46172282099723816
1.941,5.0,5.0,-0.46172282099723816
1.951,5.0,5.0,-0.46172282099723816
1.961,5.0,5.0,-0.46172282099723816
1.971,5.0,5.0,-0.46172282099723816
1.981,5.0,5.0,-0.46172282099723816
1.991,5.0,5.0,-0.46172282099723816
2.001,5.0,5.0,-0.46172282099723816
2.011,5.0,5.0,-0.46172282099723816
2.021,5.0,5.0,-0.46172282099723816
2.031,5.0,5.0,-0.46172282099723816
2.041,5.0,5.0,-0.46172282099723816
2.051,5.0,5.0,-0.46172282099723816
2.061,5.0,5.0,-0.46172282099723816
2.071,5.0,5.0,-0.46172282099723816
2.081,5.0,5.0,-0.46172282099723816
2.091,5.0,5.0,-0.46172282099723816
2.101,5.0,5.0,-0.46172282099723816
2.111,5.0,5.0,-0.46172282099723816
2.121,5.0,5.0,-0.46172282099723816
2.131,5.0,5.0,-0.46172282099723816
2.141,5.0,5.0,-0.46172282099723816
2.151,5.0,5.0,-0.46172282099723816
2.161,5.0,5.0,-0.46172282099723816
2.171,5.0,5.0,-0.46172282099723816
2.181,5.0,5.0,-0.46172282099723816
2.191,5.0,5.0,-0.46172282099723816
2.201,5.0,5.0,-0.46172282099723816
2.211,5.0,5.0,-0.46172282099723816
2.221,5.0,5.0,-0.46172282099723816
2.231,5.0,5.0,-0.46172282099723816
2.241,5.0,5.0,-0.46172282099723816
2.251,5.0,5.0,-0.46172282099723816
2.261,5.0,5.0,-0.46172282099723816
2.271,5.0,5.0,-0.46172282099723816
2.281,5.0,5.0,-0.46172282099723816
2.291,5.0,5.0,-0.46172282099723816
2.301,5.0,5.0,-0.46172282099723816
2.311,5.0,5.0,-0.46172282099723816
2.321,5.0,5.0,-0.46172282099723816
2.331,5.0,5.0,-0.46172282099723816
2.341,5.0,5.0,-0.46172282099723816
2.351,5.0,5.0,-0.46172282099723816
2.361,5.0,5.0,-0.46172282099723816
2.371,5.0,5.0,-0.46172282099723816
2.381,5.0,5.0,-0.46172282099723816
2.391,5.0,5.0,-0.46172282099723816
2.401,5.0,5.0,-0.46172282099723816
2.411,5.0,5.0,-0.46172282099723816
2.421,5.0,5.0,-0.46172282099723816
2.431,5.0,5.0,-0.46172282099723816
2.441,5.0,5.0,-0.46172282099723816
2.451,5.0,5.0,-0.46172282099723816
2.461,5.0,5.0,-0.46172282099723816
2.471,5.0,5.0,-0.46172282099723816
2.481,5.0,5.0,-0.46172282099723816
2.491,5.0,5.0,-0.46172282099723816
2.501,5.0,5.0,-0.46172282099723816
2.511,5.0,5.0,-0.46172282099723816
2.521,5.0,5.0,-0.46172282099723816
2.531,5.0,5.0,-0.46172282099723816
2.541,5.0,5.0,-0.46172282099723816
2.551,5.0,5.0,-0.46172282099723816
2.561,5.0,5.0,-0.46172282099723816
2.571,5.0,5.0,-0.46172282099723816
2.581,5.0,5.0,-0.46172282099723816
2.591,5.0,5.0,-0.46172282099723816
2.601,5.0,5.0,-0.46172282099723816
2.611,5.0,5.0,-0.46172282099723816
2.621,5.0,5.0,-0.46172282099723816
2.631,5.0,5.0,-0.46172282099723816
2.641,5.0,5.0,-0.46172282099723816
2.651,5.0,5.0,-0.46172282099723816
2.661,5.0,5.0,-0.46172282099723816
2.671,5.0,5.0,-0.46172282099723816
2.681,5.0,5.0,-0.46172282099723816
2.691,5.0,5.0,-0.46172282099723816
2.701,5.0,5.0,-0.46172282099723816
2.711,5.0,5.0,-0.46172282099723816
2.721,5.0,5.0,-0.46172282099723816
2.731,5.0,5.0,-0.46172282099723816
2.741,5.0,5.0,-0.46172282099723816
2.751,5.0,5.0,-0.46172282099723816
2.761,5.0,5.0,-0.46172282099723816
2.771,5.0,5.0,-0.46172282099723816
2.781,5.0,5.0,-0.46172282099723816
2.791,5.0,5.0,-0.46172282099723816
2.801,5.0,5.0,-0.46172282099723816
2.811,5.0,5.0,-0.46172282099723816
2.821,5.0,5.0,-0.46172282099723816
2.831,5.0,5.0,-0.46172282099723816
2.841,5.0,5.0,-0.46172282099723816
2.851,5.0,5.0,-0.46172282099723816
2.861,5.0,5.0,-0.46172282099723816
2.871,5.0,5.0,-0.46172282099723816
2.881,5.0,5.0,-0.46172282099723816
2.891,5.0,5.0,-0.46172282099723816
2.901,5.0,5.0,-0.46172282099723816
2.911,5.0,5.0,-0.46172282099723816
2.921,5.0,5.0,-0.46172282099723816
2.931,5.0,5.0,-0.46172282099723816
2.941,5.0,5.0,-0.46172282099723816
2.951,5.0,5.0,-0.46172282099723816
2.961,5.0,5.0,-0.46172282099723816
2.971,5.0,5.0,-0.46172282099723816
2.981,5.0,5.0,-0.46172282099723816
2.991,5.0,5.0,-0.46172282099723816
3.001,5.0,5.0,-0.46172282099723816
3.011,5.0,5.0,-0.46172282099723816
3.021,5.0,5.0,-0.46172282099723816
3.031,5.0,5.0,-0.46172282099723816
3.041,5.0,5.0,-0.46172282099723816
3.051,5.0,5.0,-0.46172282099723816
3.061,5.0,5.0,-0.46172282099723816
3.071,5.0,5.0,-0.46172282099723816
3.081,5.0,5.0,-0.46172282099723816
3.091,5.0,5.0,-0.46172282099723816
3.101,5.0,5.0,-0.46172282099723816
3.111,5.0,5.0,-0.46172282099723816
3.121,5.0,5.0,-0.46172282099723816
3.131,5.0,5.0,-0.46172282099723816
3.141,5.0,5.0,-0.46172282099723816
3.151,5.0,5.0,-0.46172282099723816
3.161,5.0,5.0,-0.46172282099723816
3.171,5.0,5.0,-0.46172282099723816
3.181,5.0,5.0,-0.46172282099723816
3.191,5.0,5.0,-0.46172282099723816
3.201,5.0,5.0,-0.46172282099723816
3.211,5.0,5.0,-0.46172282099723816
3.221,5.0,5.0,-0.46172282099723816
3.231,5.0,5.0,-0.46172282099723816
3.241,5.0,5.0,-0.46172282099723816
3.251,5.0,5.0,-0.46172282099723816
3.261,5.0,5.0,-0.46172282099723816
3.271,5.0,5.0,-0.46172282099723816
3.281,5.0,5.0,-0.46172282099723816
3.291,5.0,5.0,-0.46172282099723816
3.301,5.0,5.0,-0.46172282099723816
3.311,5.0,5.0,-0.46172282099723816
3.321,5.0,5.0,-0.46172282099723816
3.331,5.0,5.0,-0.46172282099723816
3.341,5.0,5.0,-0.46172282099723816
3.351,5.0,5.0,-0.46172282099723816
3.361,5.0,5.0,-0.46172282099723816
3.371,5.0,5.0,-0.46172282099723816
3.381,5.0,5.0,-0.46172282099723816
3.391,5.0,5.0,-0.46172282099723816
3.401,5.0,5.0,-0.46172282099723816
3.411,5.0,5.0,-0.46172282099723816
3.421,5.0,5.0,-0.46172282099723816
3.431,5.0,5.0,-0.46172282099723816
3.441,5.0,5.0,-0.46172282099723816
3.451,5.0,5.0,-0.46172282099723816
3.461,5.0,5.0,-0.46172282099723816
3.471,5.0,5.0,-0.46172282099723816
3.481,5.0,5.0,-0.46172282099723816
3.491,5.0,5.0,-0.46172282099723816
3.501,5.0,5.0,-0.46172282099723816
3.511,5.0,5.0,-0.46172282099723816
3.521,5.0,5.0,-0.46172282099723816
3.531,5.0,5.0,-0.46172282099723816
3.541,5.0,5.0,-0.46172282099723816
3.551,5.0,5.0,-0.46172282099723816
3.561,5.0,5.0,-0.46172282099723816
3.571,5.0,5.0,-0.46172282099723816
3.581,5.0,5.0,-0.46172282099723816
3.591,5.0,5.0,-0.46172282099723816
3.601,5.0,5.0,-0.46172282099723816
3.611,5.0,5.0,-0.46172282099723816
3.621,5.0,5.0,-0.46172282099723816
3.631,5.0,5.0,-0.46172282099723816
3.641,5.0,5.0,-0.46172282099723816
3.651,5.0,5.0,-0.46172282099723816
3.661,5.0,5.0,-0.46172282099723816
3.671,5.0,5.0,-0.46172282099723816
3.681,5.0,5.0,-0.46172282099723816
3.691,5.0,5.0,-0.46172282099723816
3.701,5.0,5.0,-0.46172282099723816
3.711,5.0,5.0,-0.46172282099723816
3.721,5.0,5.0,-0.46172282099723816
3.731,5.0,5.0,-0.46172282099723816
3.741,5.0,5.0,-0.46172282099723816
3.751,5.0,5.0,-0.46172282099723816
3.761,5.0,5.0,-0.46172282099723816
3.771,5.0,5.0,-0.46172282099723816
3.781,5.0,5.0,-0.46172282099723816
3.791,5.0,5.0,-0.46172282099723816
3.801,5.0,5.0,-0.46172282099723816
3.811,5.0,5.0,-0.46172282099723816
3.821,5.0,5.0,-0.46172282099723816
3.831,5.0,5.0,-0.46172282099723816
3.841,5.0,5.0,-0.46172282099723816
3.851,5.0,5.0,-0.46172282099723816
3.861,5.0,5.0,-0.46172282099723816
3.871,5.0,5.0,-0.46172282099723816
3.881,5.0,5.0,-0.46172282099723816
3.891,5.0,5.0,-0.46172282099723816
3.901,5.0,5.0,-0.46172282099723816
3.911,5.0,5.0,-0.46172282099723816
3.921,5.0,5.0,-0.46172282099723816
3.931,5.0,5.0,-0.46172282099723816
3.941,5.0,5.0,-0.46172282099723816
3.951,5.0,5.0,-0.46172282099723816
3.961,5.0,5.0,-0.46172282099723816
3.971,5.0,5.0,-0.46172282099723816
3.981,5.0,5.0,-0.46172282099723816
3.991,5.0,5.0,-0.46172282099723816
4.001,5.0,5.0,-0.46172282099723816
4.011,5.0,5.0,-0.46172282099723816
4.021,5.0,5.0,-0.46172282099723816
4.031,5.0,5.0,-0.46172282099723816
4.041,5.0,5.0,-0.46172282099723816
4.051,5.0,5.0,-0.46172282099723816
4.061,5.0,5.0,-0.46172282099723816
4.071,5.0,5.0,-0.46172282099723816
4.081,5.0,5.0,-0.46172282099723816
4.091,5.0,5.0,-0.46172282099723816
4.101,5.0,5.0,-0.46172282099723816
4.113,5.0,5.0,-0.46172282099723816
4.123,5.0,5.0,-0.46172282099723816
4.133,5.0,5.0,-0.46172282099723816
4.143,5.0,5.0,-0.46172282099723816
4.153,5.0,5.0,-0.46172282099723816
4.163,5.0,5.0,-0.46172282099723816
4.173,5.0,5.0,-0.46172282099723816
4.183,5.0,5.0,-0.46172282099723816
4.193,5.0,5.0,-0.46172282099723816
4.203,5.0,5.0,-0.46172282099723816
4.213,5.0,5.0,-0.46172282099723816
4.223,5.0,5.0,-0.46172282099723816
4.233,5.0,5.0,-0.46172282099723816
4.243,5.0,5.0,-0.46172282099723816
4.253,5.0,5.0,-0.46172282099723816
4.263,5.0,5.0,-0.46172282099723816
4.273,5.0,5.0,-0.46172282099723816
4.283,5.0,5.0,-0.46172282099723816
4.293,5.0,5.0,-0.46172282099723816
4.303,5.0,5.0,-0.46172282099723816
4.313,5.0,5.0,-0.46172282099723816
4.323,5.0,5.0,-0.46172282099723816
4.333,5.0,5.0,-0.46172282099723816
4.343,5.0,5.0,-0.46172282099723816
4.353,5.0,5.0,-0.46172282099723816
4.363,5.0,5.0,-0.46172282099723816
4.373,5.0,5.0,-0.46172282099723816
4.383,5.0,5.0,-0.46172282099723816
4.393,5.0,5.0,-0.46172282099723816
4.403,5.0,5.0,-0.46172282099723816
4.413,5.0,5.0,-0.46172282099723816
4.423,5.0,5.0,-0.46172282099723816
4.433,5.0,5.0,-0.46172282099723816
4.443,5.0,5.0,-0.46172282099723816
4.453,5.0,5.0,-0.46172282099723816
4.463,5.0,5.0,-0.46172282099723816
4.473,5.0,5.0,-0.46172282099723816
4.483,5.0,5.0,-0.46172282099723816
4.493,5.0,5.0,-0.46172282099723816
4.503,5.0,5.0,-0.46172282099723816
4.513,5.0,5.0,-0.46172282099723816
4.523,5.0,5.0,-0.46172282099723816
4.533,5.0,5.0,-0.46172282099723816
4.543,5.0,5.0,-0.46172282099723816
4.553,5.0,5.0,-0.46172282099723816
4.563,5.0,5.0,-0.46172282099723816
4.573,5.0,5.0,-0.46172282099723816
4.583,5.0,5.0,-0.46172282099723816
4.593,5.0,5.0,-0.46172282099723816
4.603,5.0,5.0,-0.46172282099723816
4.613,5.0,5.0,-0.46172282099723816
4.623,5.0,5.0,-0.46172282099723816
4.633,5.0,5.0,-0.46172282099723816
4.643,5.0,5.0,-0.46172282099723816
4.653,5.0,5.0,-0.46172282099723816
4.663,5.0,5.0,-0.46172282099723816
4.673,5.0,5.0,-0.46172282099723816
4.683,5.0,5.0,-0.46172282099723816
4.693,5.0,5.0,-0.46172282099723816
4.703,5.0,5.0,-0.46172282099723816
4.713,5.0,5.0,-0.46172282099723816
4.723,5.0,5.0,-0.46172282099723816
4.734,5.0,5.0,-0.46172282099723816
4.744,5.0,5.0,-0.46172282099723816
4.754,5.0,5.0,-0.46172282099723816
4.764,5.0,5.0,-0.46172282099723816
4.774,5.0,5.0,-0.46172282099723816
4.784,5.0,5.0,-0.46172282099723816
4.794,5.0,5.0,-0.46172282099723816
4.804,5.0,5.0,-0.46172282099723816
4.814,5.0,5.0,-0.46172282099723816
4.824,5.0,5.0,-0.46172282099723816
4.834,5.0,5.0,-0.3979383960366249
4.844,5.0,5.0,-0.33415397107601164
4.854,5.0,5.0,-0.2306362330913544
4.864,5.0,5.0,-0.09998867213726045
4.874,5.0,5.0,0.03606866598129273
4.884,5.0,5.0,0.17258065640926362
4.894,5.0,5.0,0.3090926468372345
4.904,5.0,5.0,0.44614215195178986
4.914,5.0,5.0,0.5836598992347717
4.924,5.0,5.0,0.7203718990087509
4.934,5.0,5.0,0.791460157930851
4.944,5.0,5.0,0.862548416852951
4.954,5.0,5.0,0.8920138776302338
4.964,5.0,5.0,0.8926576435565948
4.974,5.0,5.0,0.8839603185653686
4.984,5.0,5.0,0.8671168804168701
4.994,5.0,5.0,0.8502734422683715
5.004,5.0,5.0,0.8259517252445221
5.014,5.0,5.0,0.7982905745506288
5.024,5.0,5.0,0.7696247577667236
5.034,5.0,5.0,0.7406700670719145
5.044,5.0,5.0,0.7117153763771057
5.054,5.0,5.0,0.6844750761985777
5.064,5.0,5.0,0.6604755997657776
5.074,5.0,5.0,0.6413920342922209
5.084,5.0,5.0,0.6299999296665192
5.094,5.0,5.0,0.6188983619213104
5.104,5.0,5.0,0.6157860159873961
5.114,5.0,5.0,0.6178596079349518
5.124,5.0,5.0,0.6248933613300324
5.134,5.0,5.0,0.6385181367397308
5.144,5.0,5.0,0.6521429121494293
5.154,5.0,5.0,0.6713623940944672
5.164,5.0,5.0,0.6912419378757477
5.174,5.0,5.0,0.7078852891921997
5.184,5.0,5.0,0.7229887306690215
5.194,5.0,5.0,0.7378016352653503
5.204,5.0,5.0,0.7524261474609374
5.214,5.0,5.0,0.7647635221481324
5.224,5.0,5.0,0.7725221097469329
5.234,5.0,5.0,0.7743507504463197
5.244,5.0,5.0,0.7761793911457062
5.254,5.0,5.0,0.7717478990554809
5.264,5.0,5.0,0.7638046264648437
5.274,5.0,5.0,0.7551831066608429
5.284,5.0,5.0,0.7449796617031098
5.294,5.0,5.0,0.7347762167453766
5.304,5.0,5.0,0.7222084522247314
5.314,5.0,5.0,0.7104362845420836
5.324,5.0,5.0,0.7029655933380127
5.334,5.0,5.0,0.7004457354545593
5.344,5.0,5.0,0.6979258775711059
5.354,5.0,5.0,0.6985592782497406
5.364,5.0,5.0,0.7017219305038452
5.374,5.0,5.0,0.7091545939445496
5.384,5.0,5.0,0.7216632962226868
5.394,5.0,5.0,0.7341719985008238
5.404,5.0,5.0,0.75190332531929
5.414,5.0,5.0,0.7747233688831331
5.424,5.0,5.0,0.8003840565681457
5.434,5.0,5.0,0.8227143049240112
5.444,5.0,5.0,0.8450445532798766
5.454,5.0,5.0,0.857345288991928
5.464,5.0,5.0,0.8607523858547209
5.474,5.0,5.0,0.8619366347789763
5.484,5.0,5.0,0.8621212005615234
5.494,5.0,5.0,0.8605558753013611
5.504,5.0,5.0,0.8552721798419952
5.514,5.0,5.0,0.8423023104667664
5.524,5.0,5.0,0.8237389981746673
5.534,5.0,5.0,0.8050192534923554
5.544,5.0,5.0,0.7840156853199005
5.554,5.0,5.0,0.7707288920879363
5.564,5.0,5.0,0.7601616978645325
5.574,5.0,5.0,0.7451287388801574
5.584,5.0,5.0,0.7264206230640411
5.594,5.0,5.0,0.7093641936779023
5.604,5.0,5.0,0.6923077642917633
5.614,5.0,5.0,0.6777450263500213
5.624,5.0,5.0,0.6631503820419311
5.634,5.0,5.0,0.6473213136196136
5.644,5.0,5.0,0.6311543464660645
5.654,5.0,5.0,0.6149873793125152
5.664,5.0,5.0,0.6010686218738556
5.674,5.0,5.0,0.5918124616146088
5.684,5.0,5.0,0.5862541258335113
5.694,5.0,5.0,0.5817193388938904
5.704,5.0,5.0,0.5771845519542694
5.714,5.0,5.0,0.5734211087226868
5.724,5.0,5.0,0.5736652135849
5.734,5.0,5.0,0.5818981766700745
5.744,5.0,5.0,0.6007047712802888
5.754,5.0,5.0,0.6195113658905029
5.764,5.0,5.0,0.6480051279067993
5.774,5.0,5.0,0.6795277893543243
5.784,5.0,5.0,0.7074224948883057
5.794,5.0,5.0,0.7314072787761688
5.804,5.0,5.0,0.755392062664032
5.814,5.0,5.0,0.7755080461502075
5.824,5.0,5.0,0.7864700078964234
5.834,5.0,5.0,0.7846591711044311
5.844,5.0,5.0,0.7748964250087738
5.854,5.0,5.0,0.7613709211349486
5.864,5.0,5.0,0.7404230117797853
5.874,5.0,5.0,0.7125377058982849
5.884,5.0,5.0,0.6743097543716431
5.894,5.0,5.0,0.6390663802623748
5.904,5.0,5.0,0.5950064420700073
5.914,5.0,5.0,0.5521913141012191
5.924,5.0,5.0,0.5171011000871658
5.934,5.0,5.0,0.492482390999794
5.944,5.0,5.0,0.46786368191242217
5.954,5.0,5.0,0.45022633075714114
5.964,5.0,5.0,0.4365124821662903
5.974,5.0,5.0,0.4288508355617523
5.984,5.0,5.0,0.42852050065994257
5.994,5.0,5.0,0.42819016575813296
6.004,5.0,5.0,0.42500433623790734
6.014,5.0,5.0,0.40969076901674273
6.024,5.0,5.0,0.3792880930006504
6.034,5.0,5.0,0.3337382435798645
6.044,5.0,5.0,0.2881883941590786
6.054,5.0,5.0,0.2313218042254448
6.064,5.0,5.0,0.16470621824264525
6.074,5.0,5.0,0.09088533073663713
6.084,5.0,5.0,0.01712629944086075
6.094,5.0,5.0,-0.056632731854915616
6.104,5.0,5.0,-0.12438168376684187
6.114,5.0,5.0,-0.18418703377246856
6.124,5.0,5.0,-0.2366642586886883
6.134,5.0,5.0,-0.28436965495347977
6.144,5.0,5.0,-0.33207505121827124
6.154,5.0,5.0,-0.3788746505975723
6.164,5.0,5.0,-0.42546660155057914
6.174,5.0,5.0,-0.4683169960975647
6.184,5.0,5.0,-0.5030591785907745
6.194,5.0,5.0,-0.5378013610839844
6.204,5.0,5.0,-0.5595520943403244
6.214,5.0,5.0,-0.5661364406347275
6.224,5.0,10.0,-0.5586719036102296
6.234,5.0,10.0,-0.537936395406723
6.244,5.0,10.0,-0.5172008872032166
6.254,5.0,10.0,-0.48421777486801143
6.264,5.0,10.0,-0.4417318895459175
6.274,5.0,10.0,-0.3931981414556504
6.284,5.0,10.0,-0.34270170480012896
6.294,5.0,10.0,-0.28919365331530567
6.304,5.0,10.0,-0.2430150717496872
6.314,5.0,10.0,-0.2057163558900356
6.324,5.0,10.0,-0.17599402219057084
6.334,5.0,10.0,-0.14998976290225982
6.344,5.0,10.0,-0.12117099175229668
6.354,5.0,10.0,-0.0974074812605977
6.364,5.0,10.0,-0.07690864922478793
6.374,5.0,10.0,-0.060947186406701805
6.384,5.0,10.0,-0.04976222971454263
6.394,5.0,10.0,-0.043527726922184234
