timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1777577672508,-0.0185547,0.86792,-0.621094,0.0580153,-0.418244,0.341832,83.7532,0.664226,1.06742,0.543271,0,0,3.286
1777577672521,-0.057,0.862,-0.610,0.081,-0.412,0.341,100.408,1.639,1.058,0.541,0,0,3.280
1777577672534,-0.051,0.767,-0.598,0.065,-0.417,0.327,108.318,2.023,0.974,0.534,0,0,3.264
1777577672548,0.035,0.768,-0.507,-0.092,-0.512,0.264,111.711,1.082,0.921,0.583,0,0,3.285
1777577672561,-0.014,0.927,-0.520,-0.059,-0.572,0.227,113.103,1.021,1.063,0.619,0,0,3.262
1777577672575,0.034,0.837,-0.495,-0.092,-0.648,0.286,114.280,0.548,0.973,0.714,0,0,3.598
1777577672588,-0.048,0.893,-0.531,-0.083,-0.678,0.326,115.163,0.839,1.040,0.756,0,0,3.272
1777577672602,-0.069,0.854,-0.539,-0.093,-0.689,0.362,116.030,1.216,1.012,0.784,0,0,3.265
1777577672615,-0.107,0.863,-0.536,-0.114,-0.690,0.350,116.673,1.746,1.022,0.782,0,0,3.272
1777577672628,-0.141,0.849,-0.550,-0.140,-0.675,0.329,117.310,2.370,1.021,0.764,0,0,3.254
1777577672642,-0.147,0.851,-0.542,-0.164,-0.655,0.299,117.791,2.925,1.020,0.738,0,0,3.281
1777577672655,-0.154,0.861,-0.536,-0.182,-0.634,0.288,118.149,3.423,1.026,0.720,0,0,3.266
1777577672669,-0.139,0.869,-0.519,-0.193,-0.623,0.290,118.372,3.784,1.022,0.714,0,0,3.463
1777577672682,-0.138,0.879,-0.510,-0.206,-0.610,0.309,118.510,4.089,1.026,0.714,0,0,3.256
1777577672696,-0.159,0.882,-0.507,-0.220,-0.592,0.290,118.610,4.441,1.030,0.695,0,0,3.439
1777577672709,-0.169,0.897,-0.495,-0.230,-0.567,0.264,118.631,4.788,1.038,0.666,0,0,3.267
1777577672723,-0.169,0.906,-0.491,-0.246,-0.542,0.253,118.619,5.093,1.044,0.647,0,0,3.262
1777577672736,-0.159,0.920,-0.500,-0.246,-0.524,0.253,118.611,5.324,1.059,0.631,0,0,3.288
1777577672749,-0.161,0.932,-0.481,-0.243,-0.505,0.261,118.530,5.537,1.061,0.618,0,0,3.283
1777577672764,-0.162,0.935,-0.479,-0.239,-0.483,0.257,118.443,5.733,1.063,0.598,0,0,4.947
1777577672778,-0.181,0.953,-0.468,-0.246,-0.452,0.209,118.307,5.965,1.077,0.555,0,0,3.298
1777577672792,-0.301,0.971,-0.458,-0.249,-0.378,-0.016,118.133,6.523,1.115,0.453,0,0,3.913
1777577672805,-0.403,0.920,-0.467,-0.258,-0.236,-0.239,118.065,7.356,1.108,0.424,0,0,3.396
1777577672819,-0.478,1.648,-0.410,-0.105,-0.066,-0.179,117.291,7.816,1.765,0.217,0,0,3.241
1777577672832,-0.275,1.117,-0.381,0.027,-0.006,-0.032,116.835,8.102,1.212,0.042,0,0,3.257
1777577672845,-0.211,0.916,-0.481,0.062,0.028,0.053,116.882,8.283,1.056,0.086,0,0,3.249
1777577672860,-0.187,0.934,-0.483,0.049,0.038,0.123,116.907,8.377,1.068,0.138,0,0,4.539
1777577672873,-0.156,0.908,-0.473,0.055,0.047,0.167,116.937,8.390,1.036,0.182,0,0,3.250
1777577672888,-0.101,0.905,-0.494,0.045,0.053,0.188,117.023,8.248,1.036,0.201,0,0,4.411
1777577672902,-0.089,0.900,-0.492,0.028,0.054,0.186,117.106,8.083,1.030,0.196,1,1,3.921
1777577672916,-0.031,0.904,-0.484,0.021,0.044,0.145,117.160,7.770,1.026,0.153,1,1,4.002
1777577672930,0.015,0.930,-0.490,0.013,0.019,0.069,117.189,7.351,1.052,0.073,1,1,3.275
1777577672943,0.016,0.948,-0.477,0.010,-0.008,-0.009,117.165,6.954,1.062,0.015,1,1,3.264
1777577672957,0.012,0.947,-0.498,0.007,-0.035,-0.088,117.192,6.588,1.069,0.095,1,1,3.282
1777577672970,-0.062,0.952,-0.494,0.012,-0.049,-0.131,117.203,6.433,1.074,0.141,1,1,3.937
1777577672984,-0.114,0.930,-0.498,0.009,-0.049,-0.122,117.249,6.420,1.061,0.132,1,1,3.282
1777577672997,-0.138,0.933,-0.488,0.001,-0.039,-0.091,117.266,6.471,1.062,0.099,1,1,3.254
1777577673011,-0.156,0.935,-0.487,0.001,-0.024,-0.045,117.276,6.563,1.066,0.051,1,1,3.313
1777577673024,-0.157,0.942,-0.480,0.003,-0.005,0.004,117.264,6.651,1.069,0.007,1,1,3.274
1777577673038,-0.142,0.949,-0.486,0.008,0.004,0.037,117.257,6.693,1.076,0.038,1,1,4.665
1777577673053,-0.112,0.946,-0.477,0.019,0.008,0.052,117.234,6.664,1.066,0.056,1,1,3.268
1777577673066,-0.119,0.938,-0.488,0.025,0.010,0.063,117.246,6.654,1.064,0.069,1,1,3.255
1777577673079,-0.101,0.927,-0.480,0.028,0.012,0.068,117.251,6.602,1.049,0.074,1,1,3.270
1777577673093,-0.084,0.911,-0.489,0.032,0.012,0.063,117.294,6.514,1.038,0.071,1,1,3.260
1777577673107,-0.072,0.911,-0.477,0.029,0.008,0.052,117.311,6.401,1.031,0.060,1,1,3.951
1777577673121,-0.073,0.911,-0.481,0.021,0.006,0.038,117.335,6.296,1.033,0.044,1,1,3.263
1777577673139,-0.073,0.918,-0.481,0.021,0.003,0.021,117.350,6.195,1.039,0.030,1,1,7.334
1777577673152,-0.082,0.917,-0.491,0.019,-0.001,0.009,117.387,6.120,1.043,0.021,1,1,3.255
1777577673167,-0.092,0.918,-0.495,0.018,-0.003,0.008,117.430,6.070,1.047,0.020,1,1,4.774
1777577673180,-0.082,0.923,-0.483,0.019,-0.003,0.005,117.439,6.001,1.045,0.020,1,1,3.929
